transfer,name,season,pos,team_name,yr,g,passing_att,passing_comp,passing_pct.,passing_yards,passing_yards/att,passing_td,passing_int,passing_rating,passing_att/g,passing_yards/g,player_id,rushing_att,rushing_yards,rushing_avg.,rushing_td,rushing_att/g,rushing_yards/g,offense_rush_yards,offense_pass_yards,offense_plays,offense_total_yards,offense_yards/play,offense_yards/g,season_wins,season_losses
True,Evan Simon,2023,QB,rutgers,3,1,3.0,2.0,66.7,30.0,10.0,1.0,0.0,260.67,3.0,30.0,evan_simon_rutgers,,,,,,,0,30,3,30,10.00,30.0,7,6
False,Evan Simon,2024,QB,temple,3,3,82.0,53.0,64.6,680.0,8.3,9.0,2.0,165.63,27.3,226.7,evan_simon_temple,37.0,35.0,0.95,1.0,12.33,11.67,35,680,119,715,6.01,238.3,1,5
False,Evan Svoboda,2023,QB,wyoming,2,10,38.0,23.0,60.5,200.0,5.3,0.0,1.0,99.48,3.8,20.0,evan_svoboda_wyoming,25.0,80.0,3.20,2.0,2.50,8.00,80,200,63,280,4.44,28.0,9,4
False,Evan Svoboda,2024,QB,wyoming,3,5,114.0,56.0,49.1,628.0,5.5,2.0,3.0,95.93,22.8,125.6,evan_svoboda_wyoming,51.0,131.0,2.57,4.0,10.20,26.20,131,628,165,759,4.60,151.8,1,4
False,Faton Bauta,2016,QB,colorado_state,4,10,29.0,12.0,41.4,114.0,3.9,1.0,0.0,85.78,2.9,11.4,faton_bauta_colorado_state,19.0,124.0,6.53,0.0,1.90,12.40,124,114,48,238,4.96,23.8,7,6
False,Favian Upshaw,2016,QB,georgia_southern,4,8,84.0,46.0,54.8,614.0,7.3,4.0,2.0,127.11,10.5,76.8,favian_upshaw_georgia_southern,69.0,341.0,4.94,2.0,8.63,42.63,341,614,153,955,6.24,119.4,5,7
False,Feleipe Franks,2017,QB,florida,1,11,229.0,125.0,54.6,1438.0,6.3,9.0,8.0,113.31,20.8,130.7,feleipe_franks_florida,58.0,20.0,0.34,0.0,5.27,1.82,20,1438,287,1458,5.08,132.5,4,7
False,Feleipe Franks,2018,QB,florida,2,13,322.0,188.0,58.4,2457.0,7.6,24.0,6.0,143.34,24.8,189.0,feleipe_franks_florida,110.0,350.0,3.18,7.0,8.46,26.92,350,2457,432,2807,6.50,215.9,10,3
True,Feleipe Franks,2019,QB,florida,3,3,71.0,54.0,76.1,698.0,9.8,5.0,3.0,173.43,23.7,232.7,feleipe_franks_florida,21.0,68.0,3.24,1.0,7.00,22.67,68,698,92,766,8.33,255.3,11,2
False,Feleipe Franks,2020,QB,arkansas,4,10,238.0,163.0,68.5,2107.0,8.9,17.0,4.0,163.07,23.8,210.7,feleipe_franks_arkansas,105.0,204.0,1.94,1.0,10.50,20.40,204,2107,343,2311,6.74,231.1,3,7
False,Fernando Mendoza,2023,QB,california,1,9,243.0,153.0,63.0,1708.0,7.0,14.0,10.0,132.78,27.0,189.8,fernando_mendoza_california,48.0,92.0,1.92,2.0,5.33,10.22,92,1708,291,1800,6.19,200.0,6,7
False,Fernando Mendoza,2024,QB,california,2,5,145.0,94.0,64.8,1177.0,8.1,7.0,3.0,144.8,29.0,235.4,fernando_mendoza_california,38.0,36.0,0.95,1.0,7.60,7.20,36,1177,183,1213,6.63,242.6,3,2
False,Forrest Brock,2023,QB,temple,3,1,15.0,7.0,46.7,60.0,4.0,0.0,1.0,66.94,15.0,60.0,forrest_brock_temple,5.0,-25.0,-5.00,0.0,5.00,-25.00,-25,60,20,35,1.75,35.0,3,9
False,Forrest Brock,2024,QB,temple,3,3,102.0,60.0,58.8,541.0,5.3,1.0,5.0,96.8,34.0,180.3,forrest_brock_temple,28.0,28.0,1.00,1.0,9.33,9.33,28,541,130,569,4.38,189.7,1,5
False,Foster Sawyer,2016,QB,tcu,2,8,55.0,26.0,47.3,278.0,5.1,1.0,1.0,92.09,6.9,34.8,foster_sawyer_tcu,14.0,26.0,1.86,0.0,1.75,3.25,26,278,69,304,4.41,38.0,6,7
False,Frank Harris,2019,QB,utsa,2,4,91.0,66.0,72.5,486.0,5.3,3.0,2.0,123.87,22.8,121.5,frank_harris_utsa,39.0,126.0,3.23,0.0,9.75,31.50,126,486,130,612,4.71,153.0,4,8
False,Frank Harris,2020,QB,utsa,3,12,250.0,159.0,63.6,1630.0,6.5,12.0,6.0,129.41,20.8,135.8,frank_harris_utsa,95.0,528.0,5.56,9.0,7.92,44.00,528,1630,345,2158,6.26,179.8,7,5
False,Frank Harris,2021,QB,utsa,4,14,399.0,263.0,65.9,3161.0,7.9,27.0,6.0,151.78,28.5,225.8,frank_harris_utsa,109.0,561.0,5.15,6.0,7.79,40.07,561,3161,508,3722,7.33,265.9,12,2
False,Frank Harris,2022,QB,utsa,4,14,471.0,328.0,69.6,4063.0,8.6,32.0,9.0,160.7,33.6,290.2,frank_harris_utsa,129.0,602.0,4.67,9.0,9.21,43.00,602,4063,600,4665,7.78,333.2,11,3
False,Frank Harris,2023,QB,utsa,4,10,336.0,218.0,64.9,2506.0,7.5,18.0,8.0,140.45,33.6,250.6,frank_harris_utsa,86.0,323.0,3.76,4.0,8.60,32.30,323,2506,422,2829,6.70,282.9,9,4
False,Frank Nutile,2016,QB,temple,2,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,frank_nutile_temple,,,,,,,0,0,2,0,0.00,0.0,10,4
False,Frank Nutile,2017,QB,temple,3,8,199.0,122.0,61.3,1600.0,8.0,12.0,7.0,141.71,24.9,200.0,frank_nutile_temple,33.0,64.0,1.94,2.0,4.13,8.00,64,1600,232,1664,7.17,208.0,7,6
False,Frank Nutile,2018,QB,temple,4,6,75.0,42.0,56.0,585.0,7.8,4.0,5.0,125.79,12.5,97.5,frank_nutile_temple,10.0,-10.0,-1.00,0.0,1.67,-1.67,-10,585,85,575,6.76,95.8,8,5
False,Fred Payton,2018,QB,coastal_carolina,1,7,75.0,49.0,65.3,677.0,9.0,6.0,2.0,162.23,10.7,96.7,fred_payton_coastal_carolina,46.0,142.0,3.09,0.0,6.57,20.29,142,677,121,819,6.77,117.0,5,7
False,Fred Payton,2019,QB,coastal_carolina,2,10,188.0,119.0,63.3,1421.0,7.6,12.0,7.0,140.41,18.8,142.1,fred_payton_coastal_carolina,54.0,181.0,3.35,2.0,5.40,18.10,181,1421,242,1602,6.62,160.2,5,7
False,Fred Payton,2020,QB,coastal_carolina,3,9,36.0,18.0,50.0,283.0,7.9,3.0,2.0,132.42,4.0,31.4,fred_payton_coastal_carolina,15.0,82.0,5.47,0.0,1.67,9.11,82,283,51,365,7.16,40.6,11,1
False,Gabarri Johnson,2024,QB,oregon_state,1,3,6.0,4.0,66.7,42.0,7.0,0.0,0.0,125.47,2.0,14.0,gabarri_johnson_oregon_state,5.0,34.0,6.80,0.0,1.67,11.33,34,42,11,76,6.91,25.3,4,1
False,Gage Gubrud,2019,QB,washington_state,4,2,13.0,10.0,76.9,89.0,6.8,1.0,0.0,159.81,6.5,44.5,gage_gubrud_washington_state,,,,,,,0,89,13,89,6.85,44.5,6,7
False,Gardner Minshew,2016,QB,east_carolina,2,7,202.0,119.0,58.9,1347.0,6.7,8.0,4.0,124.03,28.9,192.4,gardner_minshew_east_carolina,20.0,-36.0,-1.80,0.0,2.86,-5.14,-36,1347,222,1311,5.91,187.3,3,9
False,Gardner Minshew,2017,QB,east_carolina,3,10,304.0,174.0,57.2,2140.0,7.0,16.0,7.0,129.13,30.4,214.0,gardner_minshew_east_carolina,18.0,-40.0,-2.22,0.0,1.80,-4.00,-40,2140,322,2100,6.52,210.0,3,9
False,Gardner Minshew II,2018,QB,washington_state,4,13,662.0,468.0,70.7,4779.0,7.2,38.0,9.0,147.56,50.9,367.6,gardner_minshew_ii_washington_state,58.0,119.0,2.05,4.0,4.46,9.15,119,4779,720,4898,6.80,376.8,11,2
False,Garet Morrell,2016,QB,marshall,1,5,67.0,33.0,49.3,290.0,4.3,4.0,3.0,96.35,13.4,58.0,garet_morrell_marshall,18.0,14.0,0.78,0.0,3.60,2.80,14,290,85,304,3.58,60.8,3,9
False,Garret Lewis,2017,QB,navy,3,7,23.0,10.0,43.5,195.0,8.5,2.0,2.0,126.01,3.3,27.9,garret_lewis_navy,26.0,83.0,3.19,0.0,3.71,11.86,83,195,49,278,5.67,39.7,7,6
False,Garret Lewis,2018,QB,navy,4,11,73.0,33.0,45.2,479.0,6.6,2.0,2.0,103.89,6.6,43.5,garret_lewis_navy,86.0,271.0,3.15,5.0,7.82,24.64,271,479,159,750,4.72,68.2,3,10
False,Garret McGuire,2018,QB,baylor,1,1,,,,,,,,,,,garret_mcguire_baylor,1.0,2.0,2.00,0.0,1.00,2.00,2,0,1,2,2.00,2.0,7,6
False,Garret McGuire,2019,QB,baylor,2,3,,,,,,,,,,,garret_mcguire_baylor,1.0,6.0,6.00,0.0,0.33,2.00,6,0,1,6,6.00,2.0,11,3
False,Garret Rangel,2022,QB,oklahoma_state,1,4,115.0,59.0,51.3,711.0,6.2,4.0,5.0,106.02,28.8,177.8,garret_rangel_oklahoma_state,26.0,-5.0,-0.19,0.0,6.50,-1.25,-5,711,141,706,5.01,176.5,7,6
False,Garret Rangel,2023,QB,oklahoma_state,1,5,32.0,17.0,53.1,172.0,5.4,2.0,1.0,112.66,6.4,34.4,garret_rangel_oklahoma_state,6.0,21.0,3.50,0.0,1.20,4.20,21,172,38,193,5.08,38.6,10,4
False,Garret Rangel,2024,QB,oklahoma_state,2,3,24.0,11.0,45.8,141.0,5.9,1.0,0.0,108.93,8.0,47.0,garret_rangel_oklahoma_state,4.0,14.0,3.50,0.0,1.33,4.67,14,141,28,155,5.54,51.7,3,3
False,Garrett Anderson,2016,QB,connecticut,4,9,16.0,8.0,50.0,69.0,4.3,0.0,0.0,86.23,1.8,7.7,garrett_anderson_connecticut,5.0,-4.0,-0.80,0.0,0.56,-0.44,-4,69,21,65,3.10,7.2,3,9
False,Garrett Dzuro,2020,QB,massachusetts,1,3,36.0,15.0,41.7,215.0,6.0,0.0,2.0,80.72,12.0,71.7,garrett_dzuro_massachusetts,12.0,4.0,0.33,0.0,4.00,1.33,4,215,48,219,4.56,73.0,0,4
False,Garrett Dzuro,2021,QB,massachusetts,1,7,47.0,23.0,48.9,246.0,5.2,2.0,3.0,94.18,6.7,35.1,garrett_dzuro_massachusetts,29.0,139.0,4.79,0.0,4.14,19.86,139,246,76,385,5.07,55.0,1,11
False,Garrett Dzuro,2022,QB,massachusetts,2,5,36.0,22.0,61.1,311.0,8.6,1.0,0.0,142.85,7.2,62.2,garrett_dzuro_massachusetts,31.0,46.0,1.48,0.0,6.20,9.20,46,311,67,357,5.33,71.4,1,11
False,Garrett Greene,2020,QB,west_virginia,1,2,4.0,3.0,75.0,24.0,6.0,0.0,0.0,125.4,2.0,12.0,garrett_greene_west_virginia,6.0,40.0,6.67,0.0,3.00,20.00,40,24,10,64,6.40,32.0,6,4
False,Garrett Greene,2021,QB,west_virginia,1,11,26.0,16.0,61.5,147.0,5.7,0.0,0.0,109.03,2.4,13.4,garrett_greene_west_virginia,48.0,297.0,6.19,4.0,4.36,27.00,297,147,74,444,6.00,40.4,6,7
False,Garrett Greene,2022,QB,west_virginia,2,9,78.0,43.0,55.1,493.0,6.3,5.0,3.0,121.69,8.7,54.8,garrett_greene_west_virginia,45.0,276.0,6.13,5.0,5.00,30.67,276,493,123,769,6.25,85.4,5,7
False,Garrett Greene,2023,QB,west_virginia,3,12,277.0,147.0,53.1,2406.0,8.7,16.0,4.0,142.2,23.1,200.5,garrett_greene_west_virginia,120.0,772.0,6.43,13.0,10.00,64.33,772,2406,397,3178,8.01,264.8,9,4
False,Garrett Greene,2024,QB,west_virginia,4,5,126.0,72.0,57.1,1061.0,8.4,7.0,4.0,139.86,25.2,212.2,garrett_greene_west_virginia,55.0,295.0,5.36,3.0,11.00,59.00,295,1061,181,1356,7.49,271.2,3,2
False,Garrett Hable,2022,QB,louisiana-monroe,3,3,8.0,4.0,50.0,58.0,7.3,0.0,0.0,110.9,2.7,19.3,garrett_hable_louisiana-monroe,3.0,4.0,1.33,0.0,1.00,1.33,4,58,11,62,5.64,20.7,4,8
False,Garrett Kahmann,2020,QB,louisiana-monroe,1,2,3.0,2.0,66.7,11.0,3.7,0.0,1.0,30.8,1.5,5.5,garrett_kahmann_louisiana-monroe,8.0,33.0,4.13,0.0,4.00,16.50,33,11,11,44,4.00,22.0,0,10
False,Garrett Nussmeier,2021,QB,lsu,1,4,57.0,29.0,50.9,329.0,5.8,2.0,2.0,103.92,14.3,82.3,garrett_nussmeier_lsu,5.0,-46.0,-9.20,0.0,1.25,-11.50,-46,329,62,283,4.56,70.8,6,7
False,Garrett Nussmeier,2022,QB,lsu,1,7,84.0,52.0,61.9,800.0,9.5,5.0,4.0,152.03,12.0,114.3,garrett_nussmeier_lsu,1.0,-13.0,-13.00,0.0,0.14,-1.86,-13,800,85,787,9.26,112.4,10,4
False,Garrett Nussmeier,2023,QB,lsu,2,7,78.0,48.0,61.5,591.0,7.6,4.0,1.0,139.55,11.1,84.4,garrett_nussmeier_lsu,1.0,1.0,1.00,1.0,0.14,0.14,1,591,79,592,7.49,84.6,10,3
False,Garrett Nussmeier,2024,QB,lsu,3,5,198.0,138.0,69.7,1652.0,8.3,15.0,4.0,160.74,39.6,330.4,garrett_nussmeier_lsu,6.0,-5.0,-0.83,2.0,1.20,-1.00,-5,1652,204,1647,8.07,329.4,4,1
False,Garrett Shrader,2019,QB,mississippi_state,1,10,153.0,88.0,57.5,1170.0,7.6,8.0,5.0,132.47,15.3,117.0,garrett_shrader_mississippi_state,113.0,587.0,5.19,6.0,11.30,58.70,587,1170,266,1757,6.61,175.7,6,7
False,Garrett Shrader,2021,QB,syracuse,2,12,234.0,123.0,52.6,1445.0,6.2,9.0,4.0,113.7,19.5,120.4,garrett_shrader_syracuse,173.0,781.0,4.51,14.0,14.42,65.08,781,1445,407,2226,5.47,185.5,5,7
False,Garrett Shrader,2022,QB,syracuse,3,12,317.0,205.0,64.7,2640.0,8.3,17.0,7.0,147.91,26.4,220.0,garrett_shrader_syracuse,150.0,453.0,3.02,9.0,12.50,37.75,453,2640,467,3093,6.62,257.8,7,6
False,Garrett Shrader,2023,QB,syracuse,4,11,214.0,134.0,62.6,1686.0,7.9,13.0,6.0,143.24,19.5,153.3,garrett_shrader_syracuse,113.0,469.0,4.15,8.0,10.27,42.64,469,1686,327,2155,6.59,195.9,6,7
