name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Jordan Waters,SR,RB,6,9,98,10.89,1,1.5,16.3,north_carolina_state
Dacari Collins,JR,WR,5,8,91,11.38,0,1.6,18.2,north_carolina_state
Kendrick Raphael,SO,RB,6,7,37,5.29,0,1.2,6.2,north_carolina_state
Keenan Jackson,FR,WR,6,3,35,11.67,1,0.5,5.8,north_carolina_state
"Demarcus Jones, II",SR,RB,6,1,14,14.00,0,0.2,2.3,north_carolina_state
Dante Daniels,JR,TE,6,1,9,9.00,0,0.2,1.5,north_carolina_state
Hollywood Smothers,FR,RB,4,3,1,0.33,0,0.8,0.3,north_carolina_state
Jakolbe Baldwin,SR,SAF,5,1,-1,-1.00,0,0.2,-0.2,north_carolina_state
DT Sheffield,JR,WR,5,23,317,13.78,5,4.6,63.4,north_texas
Damon Ward Jr.,SR,WR,4,16,288,18.00,2,4.0,72.0,north_texas
Blair Conwright,SR,WR,5,11,220,20.00,3,2.2,44.0,north_texas
Wyatt Young,FR,WR,5,8,175,21.88,2,1.6,35.0,north_texas
Dalton Carnes,SO,WR,5,12,165,13.75,1,2.4,33.0,north_texas
Oscar Hammond,JR,TE,5,11,145,13.18,1,2.2,29.0,north_texas
Jeremiah Aaron,JR,WR,3,5,97,19.40,1,1.7,32.3,north_texas
Miles Coleman,FR,WR,3,4,80,20.00,0,1.3,26.7,north_texas
Nick Rempert,SR,WR,4,7,80,11.43,0,1.8,20.0,north_texas
Landon Sides,SO,WR,4,9,70,7.78,0,2.3,17.5,north_texas
Kiefer Sibley,FR,RB,2,2,17,8.50,1,1.0,8.5,north_texas
Makenzie McGill II,FR,RB,5,1,17,17.00,0,0.2,3.4,north_texas
Shane Porter,JR,RB,5,3,15,5.00,0,0.6,3.0,north_texas
Juwaun Price,SR,RB,2,2,14,7.00,0,1.0,7.0,north_texas
Ikaika Ragsdale,JR,RB,2,4,13,3.25,0,2.0,6.5,north_texas
Zach Evans,SO,RB,2,4,10,2.50,0,2.0,5.0,north_texas
Baron Tipton,FR,WR,2,1,8,8.00,0,0.5,4.0,north_texas
Damashja Harris,JR,RB,3,4,7,1.75,0,1.3,2.3,north_texas
Kyle Koch,FR,WR,3,1,5,5.00,0,0.3,1.7,north_texas
Antario Brown,SR,RB,5,8,204,25.50,1,1.6,40.8,northern_illinois
Grayson Barnes,SR,TE,5,13,147,11.31,1,2.6,29.4,northern_illinois
Cam Thompson,SO,WR,5,9,129,14.33,2,1.8,25.8,northern_illinois
Trayvon Rudolph,SR,WR,4,7,119,17.00,1,1.8,29.8,northern_illinois
Andrew McElroy,SR,WR,5,9,112,12.44,0,1.8,22.4,northern_illinois
Dane Pardridge,SO,WR,4,4,68,17.00,1,1.0,17.0,northern_illinois
George Dimopoulos,FR,WR,5,5,51,10.20,0,1.0,10.2,northern_illinois
Brock Lampe,SR,FB,5,3,39,13.00,1,0.6,7.8,northern_illinois
Gavin Williams,SR,RB,5,6,25,4.17,0,1.2,5.0,northern_illinois
Jaylen Poe,FR,RB,5,3,25,8.33,0,0.6,5.0,northern_illinois
Keyshaun Pipkin,SO,WR,5,2,25,12.50,1,0.4,5.0,northern_illinois
Tristen Tewes,SR,TE,5,3,22,7.33,0,0.6,4.4,northern_illinois
Justin Lynch,JR,RB,5,3,9,3.00,0,0.6,1.8,northern_illinois
Jake Appleget,SO,TE,5,1,5,5.00,0,0.2,1.0,northern_illinois
A.J. Henning,SR,WR,5,31,296,9.55,3,6.2,59.2,northwestern
Bryce Kirtz,SR,WR,5,22,268,12.18,0,4.4,53.6,northwestern
Thomas Gordon,SR,TE,5,8,95,11.88,0,1.6,19.0,northwestern
Joseph Himon II,SO,RB,5,7,51,7.29,0,1.4,10.2,northwestern
Marshall Lang,SR,TE,5,4,46,11.50,1,0.8,9.2,northwestern
Frank Covey IV,FR,WR,4,5,36,7.20,0,1.3,9.0,northwestern
Cam Porter,SR,RB,4,6,27,4.50,0,1.5,6.8,northwestern
Calvin Johnson II,JR,WR,5,3,27,9.00,0,0.6,5.4,northwestern
Hunter Welcing,JR,TE,5,1,20,20.00,0,0.2,4.0,northwestern
Duke Olges,SR,TE,5,1,6,6.00,0,0.2,1.2,northwestern
Caleb Komolafe,FR,RB,5,1,5,5.00,0,0.2,1.0,northwestern
Beaux Collins,SR,WR,5,17,181,10.65,1,3.4,36.2,notre_dame
Jaden Greathouse,SO,WR,5,13,140,10.77,1,2.6,28.0,notre_dame
Jayden Harrison,SR,WR,5,8,104,13.00,0,1.6,20.8,notre_dame
Mitchell Evans,SR,TE,5,10,82,8.20,0,2.0,16.4,notre_dame
Kris Mitchell,SR,WR,5,6,69,11.50,0,1.2,13.8,notre_dame
Jeremiyah Love,SO,RB,5,11,67,6.09,1,2.2,13.4,notre_dame
Jayden Thomas,JR,WR,5,7,67,9.57,0,1.4,13.4,notre_dame
Cooper Flanagan,SO,TE,4,3,53,17.67,1,0.8,13.3,notre_dame
Eli Raridon,JR,TE,5,4,36,9.00,0,0.8,7.2,notre_dame
Jordan Faison,SO,WR,3,4,29,7.25,0,1.3,9.7,notre_dame
KK Smith,FR,WR,3,2,13,6.50,0,0.7,4.3,notre_dame
Kevin Bauman,SR,TE,3,1,8,8.00,1,0.3,2.7,notre_dame
Devyn Ford,SR,RB,5,2,6,3.00,0,0.4,1.2,notre_dame
Deion Colzie,JR,WR,4,1,4,4.00,0,0.3,1.0,notre_dame
Jadarian Price,SO,RB,5,1,-1,-1.00,0,0.2,-0.2,notre_dame
Coleman Owen,SR,WR,5,31,466,15.03,2,6.2,93.2,ohio
Chase Hendricks,SO,WR,5,11,136,12.36,1,2.2,27.2,ohio
Mason Williams,FR,TE,5,7,79,11.29,0,1.4,15.8,ohio
Rodney Harris II,SO,WR,5,7,72,10.29,0,1.4,14.4,ohio
Anthony Tyus III,SR,RB,5,6,51,8.50,1,1.2,10.2,ohio
Caleb Gossett,JR,WR,5,5,40,8.00,0,1.0,8.0,ohio
Max Rodarte,JR,WR,3,1,23,23.00,0,0.3,7.7,ohio
Rickey Hunt Jr.,FR,RB,5,3,10,3.33,0,0.6,2.0,ohio
Eian Pugh,SO,WR,3,1,9,9.00,0,0.3,3.0,ohio
Jeremiah Smith,FR,WR,5,23,453,19.70,6,4.6,90.6,ohio_state
Emeka Egbuka,SR,WR,5,30,433,14.43,5,6.0,86.6,ohio_state
Carnell Tate,SO,WR,4,14,219,15.64,1,3.5,54.8,ohio_state
Brandon Inniss,SO,WR,5,8,92,11.50,0,1.6,18.4,ohio_state
Bennett Christian,JR,TE,5,2,61,30.50,1,0.4,12.2,ohio_state
Bryson Rodgers,SO,WR,5,5,46,9.20,0,1.0,9.2,ohio_state
Quinshon Judkins,JR,RB,5,5,29,5.80,0,1.0,5.8,ohio_state
Will Kacmarek,SR,TE,5,4,26,6.50,0,0.8,5.2,ohio_state
TreVeyon Henderson,SR,RB,5,6,19,3.17,0,1.2,3.8,ohio_state
Gee Scott Jr.,SR,TE,5,4,19,4.75,1,0.8,3.8,ohio_state
Jayden Ballard,SR,WR,4,2,18,9.00,0,0.5,4.5,ohio_state
David Adolph,JR,WR,5,1,10,10.00,0,0.2,2.0,ohio_state
Kojo Antwi,JR,WR,4,1,8,8.00,0,0.3,2.0,ohio_state
Patrick Gurd,SR,TE,5,1,6,6.00,0,0.2,1.2,ohio_state
Jelani Thurman,SO,TE,4,1,3,3.00,0,0.3,0.8,ohio_state
James Peoples,FR,RB,5,1,-2,-2.00,0,0.2,-0.4,ohio_state
Deion Burks,JR,WR,4,26,201,7.73,3,6.5,50.3,oklahoma
Bauer Sharp,JR,TE,5,18,159,8.83,1,3.6,31.8,oklahoma
Brenen Thompson,JR,WR,5,10,106,10.60,1,2.0,21.2,oklahoma
J.J. Hester,SR,WR,5,3,86,28.67,0,0.6,17.2,oklahoma
Jaquaize Pettaway,SO,WR,5,4,81,20.25,0,0.8,16.2,oklahoma
Jake Roberts,SR,TE,5,6,67,11.17,1,1.2,13.4,oklahoma
Jalil Farooq,SR,WR,1,1,47,47.00,0,1.0,47.0,oklahoma
Zion Ragins,FR,WR,5,4,44,11.00,0,0.8,8.8,oklahoma
Jovantae Barnes,JR,RB,5,6,20,3.33,1,1.2,4.0,oklahoma
Zion Kearney,FR,WR,3,1,12,12.00,0,0.3,4.0,oklahoma
Gavin Sawchuk,SO,RB,5,2,10,5.00,0,0.4,2.0,oklahoma
Taylor Tatum,FR,RB,4,1,9,9.00,1,0.3,2.3,oklahoma
Andrel Anthony,SR,WR,1,1,4,4.00,0,1.0,4.0,oklahoma
Ivan Carreon,FR,WR,3,1,2,2.00,0,0.3,0.7,oklahoma
Jackson Arnold,SO,QB,4,1,-2,-2.00,0,0.3,-0.5,oklahoma
De’Zhaun Stribling,JR,WR,6,29,556,19.17,4,4.8,92.7,oklahoma_state
Brennan Presley,SR,WR,6,36,337,9.36,4,6.0,56.2,oklahoma_state
Rashod Owens,SR,WR,6,19,291,15.32,3,3.2,48.5,oklahoma_state
Talyn Shettron,SO,WR,6,10,212,21.20,1,1.7,35.3,oklahoma_state
Ollie Gordon II,JR,RB,6,15,88,5.87,0,2.5,14.7,oklahoma_state
Da'Wain Lofton,SR,WR,1,3,73,24.33,0,3.0,73.0,oklahoma_state
Jake Schultz,SR,FB,6,1,63,63.00,0,0.2,10.5,oklahoma_state
Josh Ford,FR,TE,6,8,61,7.63,1,1.3,10.2,oklahoma_state
Gavin Freeman,JR,WR,4,6,45,7.50,0,1.5,11.3,oklahoma_state
Sesi Vailahi,FR,RB,6,6,28,4.67,0,1.0,4.7,oklahoma_state
Tyler Foster,SR,TE,6,2,18,9.00,0,0.3,3.0,oklahoma_state
Ayo Shotomide-King,SO,WR,5,1,13,13.00,0,0.2,2.6,oklahoma_state
Cale Cabbiness,SR,WR,6,1,7,7.00,0,0.2,1.2,oklahoma_state
Trent Howland,JR,RB,4,1,2,2.00,0,0.3,0.5,oklahoma_state
Isiah Paige,SR,WR,5,23,268,11.65,2,4.6,53.6,old_dominion
Pat Conroy,SR,TE,5,9,158,17.56,2,1.8,31.6,old_dominion
Diante Vines,SR,WR,5,17,151,8.88,1,3.4,30.2,old_dominion
Myles Alston,JR,WR,5,13,133,10.23,0,2.6,26.6,old_dominion
Kelby Williams,JR,WR,5,2,52,26.00,1,0.4,10.4,old_dominion
Aaron Young,SR,RB,5,6,28,4.67,0,1.2,5.6,old_dominion
Devin Roche,FR,RB,4,2,27,13.50,0,0.5,6.8,old_dominion
Bryce Duke,JR,RB,5,6,18,3.00,1,1.2,3.6,old_dominion
Demariyon Houston,SR,WR,5,4,10,2.50,0,0.8,2.0,old_dominion
Tez Johnson,SR,WR,5,43,395,9.19,5,8.6,79.0,oregon
Traeshon Holden,SR,WR,5,19,274,14.42,3,3.8,54.8,oregon
Terrance Ferguson,SR,TE,5,16,259,16.19,0,3.2,51.8,oregon
Evan Stewart,JR,WR,5,16,182,11.38,2,3.2,36.4,oregon
Kenyon Sadiq,SO,TE,5,11,112,10.18,0,2.2,22.4,oregon
Jayden Limar,SO,RB,5,2,71,35.50,1,0.4,14.2,oregon
Jordan James,JR,RB,5,9,61,6.78,0,1.8,12.2,oregon
Patrick Herbert,SR,TE,5,6,42,7.00,0,1.2,8.4,oregon
Noah Whittington,JR,RB,5,6,34,5.67,0,1.2,6.8,oregon
Kyler Kasper,SO,WR,4,1,21,21.00,0,0.3,5.3,oregon
Justius Lowe,SO,WR,4,3,11,3.67,0,0.8,2.8,oregon
Jurrion Dickey,FR,WR,1,1,7,7.00,0,1.0,7.0,oregon
Jay Harris,JR,RB,1,1,2,2.00,0,1.0,2.0,oregon
Trent Walker,JR,WR,5,30,284,9.47,0,6.0,56.8,oregon_state
Taz Reddicks,FR,WR,5,11,111,10.09,0,2.2,22.2,oregon_state
David Wells Jr.,FR,WR,4,3,75,25.00,1,0.8,18.8,oregon_state
Anthony Hankerson,JR,RB,5,11,71,6.45,0,2.2,14.2,oregon_state
Jeremiah Noga,JR,WR,5,6,56,9.33,0,1.2,11.2,oregon_state
Bryce Caufield,JR,TE,5,3,49,16.33,1,0.6,9.8,oregon_state
Darrius Clemons,JR,WR,2,5,46,9.20,0,2.5,23.0,oregon_state
Jermaine Terry II,SR,TE,5,3,42,14.00,0,0.6,8.4,oregon_state
Jam Griffin,SR,RB,5,5,26,5.20,0,1.0,5.2,oregon_state
Tyler Warren,SR,TE,5,23,289,12.57,3,4.6,57.8,penn_state
Harrison Wallace III,JR,WR,5,14,230,16.43,2,2.8,46.0,penn_state
Omari Evans,JR,WR,5,10,220,22.00,2,2.0,44.0,penn_state
Liam Clifford,JR,WR,5,8,180,22.50,1,1.6,36.0,penn_state
Julian Fleming,SR,WR,5,7,99,14.14,0,1.4,19.8,penn_state
Nicholas Singleton,JR,RB,4,6,74,12.33,2,1.5,18.5,penn_state
Luke Reynolds,FR,TE,5,3,35,11.67,0,0.6,7.0,penn_state
Khalil Dinkins,JR,TE,4,3,26,8.67,1,0.8,6.5,penn_state
Kaytron Allen,JR,RB,5,2,21,10.50,1,0.4,4.2,penn_state
"Quinton Martin, Jr.",FR,RB,2,3,18,6.00,0,1.5,9.0,penn_state
Anthony Ivey,SO,WR,3,1,15,15.00,0,0.3,5.0,penn_state
Tyseer Denmark,FR,WR,1,1,13,13.00,0,1.0,13.0,penn_state
Konata Mumpfield,SR,WR,5,23,426,18.52,3,4.6,85.2,pittsburgh
Desmond Reid,JR,RB,4,24,322,13.42,4,6.0,80.5,pittsburgh
Censere Lee,JR,WR,5,16,230,14.38,2,3.2,46.0,pittsburgh
Kenny Johnson,SO,WR,5,17,224,13.18,2,3.4,44.8,pittsburgh
Raphael Williams Jr.,JR,WR,5,16,205,12.81,4,3.2,41.0,pittsburgh
Gavin Bartholomew,SR,TE,5,14,117,8.36,0,2.8,23.4,pittsburgh
Jake Overman,SR,TE,5,5,53,10.60,0,1.0,10.6,pittsburgh
Daejon Reynolds,JR,WR,5,2,50,25.00,1,0.4,10.0,pittsburgh
Daniel Carter,SR,RB,5,2,18,9.00,1,0.4,3.6,pittsburgh
Derrick Davis Jr.,JR,RB,5,2,17,8.50,0,0.4,3.4,pittsburgh
Che Nwabuko,SO,RB,2,1,13,13.00,0,0.5,6.5,pittsburgh
Zion Fowler-El,FR,WR,1,1,12,12.00,0,1.0,12.0,pittsburgh
Benny Haselrig,FR,WR,1,1,7,7.00,0,1.0,7.0,pittsburgh
Lamar Seymore,FR,WR,1,1,5,5.00,0,1.0,5.0,pittsburgh
Max Klare,SO,TE,5,15,219,14.60,2,3.0,43.8,purdue
Jahmal Edrine,JR,WR,3,7,103,14.71,0,2.3,34.3,purdue
Jaron Tibbs,SO,WR,5,11,89,8.09,1,2.2,17.8,purdue
Kam Brown,SR,WR,4,2,68,34.00,0,0.5,17.0,purdue
De'Nylon Morrissette,SO,WR,5,7,67,9.57,2,1.4,13.4,purdue
Leland Smith,SO,WR,5,5,67,13.40,2,1.0,13.4,purdue
Drew Biber,JR,TE,5,7,51,7.29,0,1.4,10.2,purdue
Devin Mockobee,JR,RB,5,6,47,7.83,0,1.2,9.4,purdue
Shamar Rigby,FR,WR,5,5,27,5.40,0,1.0,5.4,purdue
Andrew Sowinski,SR,WR,5,3,24,8.00,0,0.6,4.8,purdue
Jayden Dixon-Veal,SR,WR,3,3,23,7.67,0,1.0,7.7,purdue
Jesse Watson,FR,WR,1,1,16,16.00,0,1.0,16.0,purdue
Elijah Jackson,FR,RB,5,2,7,3.50,0,0.4,1.4,purdue
George Burhenn,SO,TE,1,1,3,3.00,0,1.0,3.0,purdue
Reggie Love III,SR,RB,5,2,2,1.00,0,0.4,0.4,purdue
Hudson Card,SR,QB,5,1,-7,-7.00,0,0.2,-1.4,purdue
Matt Sykes,SR,WR,5,24,293,12.21,2,4.8,58.6,rice
Dean Connors,SR,RB,5,29,139,4.79,0,5.8,27.8,rice
Kobie Campbell,SR,WR,5,11,121,11.00,1,2.2,24.2,rice
Braylen Walker,SO,WR,5,11,103,9.36,1,2.2,20.6,rice
Boden Groen,SR,TE,4,12,94,7.83,0,3.0,23.5,rice
Elijah Mojarro,SR,TE,4,5,77,15.40,1,1.3,19.3,rice
Graham Walker,SR,TE,5,5,66,13.20,0,1.0,13.2,rice
Christian Francisco,JR,RB,5,5,50,10.00,1,1.0,10.0,rice
Quinton Jackson,SO,RB,5,4,33,8.25,1,0.8,6.6,rice
Drayden Dickmann,FR,WR,5,5,24,4.80,0,1.0,4.8,rice
Tyson Thompson,JR,WR,5,3,11,3.67,0,0.6,2.2,rice
Micah Barnett,JR,FB,5,1,8,8.00,0,0.2,1.6,rice
JoVoni Johnson-McCray,SR,WR,5,1,6,6.00,0,0.2,1.2,rice
Dymere Miller,SR,WR,5,17,262,15.41,1,3.4,52.4,rutgers
Ian Strong,SO,WR,5,13,196,15.08,1,2.6,39.2,rutgers
Kenny Fletcher,JR,TE,5,19,130,6.84,2,3.8,26.0,rutgers
Chris Long,SR,WR,5,8,128,16.00,1,1.6,25.6,rutgers
KJ Duff,FR,WR,5,7,96,13.71,1,1.4,19.2,rutgers
Ben Black,FR,WR,5,3,63,21.00,1,0.6,12.6,rutgers
Samuel Brown V,JR,RB,4,1,34,34.00,1,0.3,8.5,rutgers
Kyle Monangai,SR,RB,5,5,26,5.20,0,1.0,5.2,rutgers
Victor Konopka,SR,TE,5,1,12,12.00,0,0.2,2.4,rutgers
Qua'Vez Humphreys,JR,WR,6,12,281,23.42,4,2.0,46.8,sam_houston_state
Ife Adeyi,SR,WR,6,17,177,10.41,1,2.8,29.5,sam_houston_state
Simeon Evans,JR,WR,6,14,174,12.43,2,2.3,29.0,sam_houston_state
Noah Smith,SR,WR,6,14,110,7.86,0,2.3,18.3,sam_houston_state
Michael Phoenix II,JR,WR,5,4,74,18.50,2,0.8,14.8,sam_houston_state
DJ McKinney,FR,RB,6,5,50,10.00,0,0.8,8.3,sam_houston_state
Jay Ducker,SR,RB,6,4,41,10.25,0,0.7,6.8,sam_houston_state
Elijah Sohn,SR,TE,6,5,40,8.00,0,0.8,6.7,sam_houston_state
Jyzaiah Rockwell,SO,WR,3,3,29,9.67,0,1.0,9.7,sam_houston_state
Malik Phillips,SR,WR,3,2,25,12.50,0,0.7,8.3,sam_houston_state
John Gentry,JR,RB,5,5,14,2.80,1,1.0,2.8,sam_houston_state
Shane Johnson,JR,WR,5,2,14,7.00,0,0.4,2.8,sam_houston_state
Zach Hrbacek,JR,RB,6,1,3,3.00,0,0.2,0.5,sam_houston_state
Fernando Garza III,JR,TE,6,1,2,2.00,0,0.2,0.3,sam_houston_state
Louis Brown IV,JR,WR,5,21,349,16.62,2,4.2,69.8,san_diego_state
Jordan Napier,FR,WR,5,10,134,13.40,2,2.0,26.8,san_diego_state
Ja’Shaun Poke,SR,WR,5,16,130,8.13,0,3.2,26.0,san_diego_state
Nate Bennett,SR,WR,5,7,124,17.71,0,1.4,24.8,san_diego_state
Jude Wolfe,SR,TE,5,11,95,8.64,2,2.2,19.0,san_diego_state
Marquez Cooper,SR,RB,5,10,58,5.80,0,2.0,11.6,san_diego_state
Michael Harrison,SR,TE,5,5,39,7.80,0,1.0,7.8,san_diego_state
Baylin Brooks,SO,WR,3,2,14,7.00,0,0.7,4.7,san_diego_state
Owen Chambliss,FR,LB,5,1,10,10.00,0,0.2,2.0,san_diego_state
Jaylon Armstead,SR,RB,3,1,6,6.00,0,0.3,2.0,san_diego_state
Mekhi Shaw,SR,WR,5,1,-2,-2.00,0,0.2,-0.4,san_diego_state
Nick Nash,SR,WR,5,55,712,12.95,9,11.0,142.4,san_jose_state
Justin Lockhart,SR,WR,5,19,325,17.11,3,3.8,65.0,san_jose_state
TreyShun Hurry,SO,WR,5,10,173,17.30,1,2.0,34.6,san_jose_state
Jackson Canaan,JR,TE,5,12,151,12.58,1,2.4,30.2,san_jose_state
Jacob Stewart,JR,TE,5,13,113,8.69,2,2.6,22.6,san_jose_state
Sebastian Macaluso,SR,WR,5,3,67,22.33,0,0.6,13.4,san_jose_state
Matthew Coleman,SO,WR,5,6,59,9.83,0,1.2,11.8,san_jose_state
Floyd Chalk IV,JR,RB,5,3,27,9.00,0,0.6,5.4,san_jose_state
Jabari Bates,SO,RB,5,1,16,16.00,1,0.2,3.2,san_jose_state
RJ Maryland,JR,TE,6,22,304,13.82,3,3.7,50.7,smu
Jake Bailey,SR,WR,6,13,214,16.46,1,2.2,35.7,smu
Key'Shawn Smith,SR,WR,6,12,166,13.83,2,2.0,27.7,smu
Brashard Smith,SR,RB,6,14,138,9.86,1,2.3,23.0,smu
Jordan Hudson,JR,WR,6,11,129,11.73,3,1.8,21.5,smu
Roderick Daniels Jr.,SR,WR,6,9,122,13.56,0,1.5,20.3,smu
Romello Brinson,SR,WR,4,7,92,13.14,0,1.8,23.0,smu
Moochie Dixon,SR,WR,5,5,64,12.80,0,1.0,12.8,smu
Jaylan Knighton,SR,RB,2,4,42,10.50,0,2.0,21.0,smu
Matthew Hibner,SR,TE,6,2,31,15.50,0,0.3,5.2,smu
Ashton Cozart,FR,WR,3,1,24,24.00,0,0.3,8.0,smu
Adam Moore,SO,TE,2,2,12,6.00,0,1.0,6.0,smu
LJ Johnson Jr.,JR,RB,5,3,12,4.00,0,0.6,2.4,smu
Carter Campbell,SR,WR,3,1,10,10.00,0,0.3,3.3,smu
Jamaal Pritchett,SR,WR,6,36,532,14.78,6,6.0,88.7,south_alabama
Jeremiah Webb,SR,WR,6,12,224,18.67,1,2.0,37.3,south_alabama
Devin Voisin,SR,WR,6,18,221,12.28,0,3.0,36.8,south_alabama
Anthony Eager,FR,WR,6,6,122,20.33,2,1.0,20.3,south_alabama
Shamar Sandgren,SR,WR,6,12,119,9.92,1,2.0,19.8,south_alabama
Kentrel Bullock,JR,RB,6,10,92,9.20,0,1.7,15.3,south_alabama
DJ Thomas-Jones,SR,TE,6,11,83,7.55,3,1.8,13.8,south_alabama
Fluff Bothwell,FR,RB,6,9,75,8.33,0,1.5,12.5,south_alabama
Braylon McReynolds,SO,RB,3,2,40,20.00,0,0.7,13.3,south_alabama
PJ Martin,FR,RB,6,2,26,13.00,0,0.3,4.3,south_alabama
Andrew Bench,SR,TE,4,1,19,19.00,0,0.3,4.8,south_alabama
Iverson Celestine,JR,RB,6,2,19,9.50,0,0.3,3.2,south_alabama
Javon Ivory,SR,WR,6,1,14,14.00,0,0.2,2.3,south_alabama
"Mazeo Bennett, Jr.",FR,WR,5,14,200,14.29,2,2.8,40.0,south_carolina
Joshua Simon,SR,TE,5,11,120,10.91,1,2.2,24.0,south_carolina
Gage Larvadain,SR,WR,5,7,118,16.86,0,1.4,23.6,south_carolina
Vandrevius Jacobs,FR,WR,5,4,107,26.75,0,0.8,21.4,south_carolina
Jared Brown,JR,WR,4,8,103,12.88,0,2.0,25.8,south_carolina
Nyck Harbor,SO,WR,5,7,51,7.29,0,1.4,10.2,south_carolina
Michael Smith,FR,TE,5,6,51,8.50,0,1.2,10.2,south_carolina
Dalevon Campbell,SR,WR,5,2,33,16.50,0,0.4,6.6,south_carolina
Raheim Sanders,SR,RB,5,4,32,8.00,0,0.8,6.4,south_carolina
Eriq Rice,JR,WR,1,2,20,10.00,0,2.0,20.0,south_carolina
Juju McDowell,SR,RB,5,1,12,12.00,1,0.2,2.4,south_carolina
Payton Mangrum,SR,WR,3,2,11,5.50,0,0.7,3.7,south_carolina
Brady Hunt,JR,TE,5,1,11,11.00,0,0.2,2.2,south_carolina
Connor Cox,SO,TE,3,1,9,9.00,1,0.3,3.0,south_carolina
Oscar Adaway III,SR,RB,5,1,2,2.00,0,0.2,0.4,south_carolina
Sean Atkins,SR,WR,5,27,309,11.44,0,5.4,61.8,south_florida
Abdur-Rahmaan Yaseen,SR,WR,5,17,223,13.12,0,3.4,44.6,south_florida
Michael Brown-Stephens,SR,WR,5,11,133,12.09,1,2.2,26.6,south_florida
Ta'Ron Keith,SR,RB,5,5,73,14.60,0,1.0,14.6,south_florida
Joshua Hardeman,SR,WR,5,6,59,9.83,1,1.2,11.8,south_florida
Payten Singletary,SR,TE,5,5,48,9.60,1,1.0,9.6,south_florida
Joshua Porter,FR,WR,5,8,40,5.00,0,1.6,8.0,south_florida
Nay'Quan Wright,SR,RB,5,8,33,4.13,0,1.6,6.6,south_florida
Byrum Brown,JR,QB,5,1,12,12.00,1,0.2,2.4,south_florida
Kelley Joiner,SR,RB,5,3,11,3.67,0,0.6,2.2,south_florida
JeyQuan Smith,SO,WR,5,1,5,5.00,0,0.2,1.0,south_florida
Larry Simmons,SO,WR,5,14,235,16.79,0,2.8,47.0,southern_mississippi
Tiaquelin Ti Mims,JR,WR,5,16,185,11.56,0,3.2,37.0,southern_mississippi
Kyirin Heath,JR,TE,5,11,168,15.27,2,2.2,33.6,southern_mississippi
Justyn Reid,SO,TE,5,4,109,27.25,0,0.8,21.8,southern_mississippi
Davis Dalton,SO,WR,5,8,84,10.50,1,1.6,16.8,southern_mississippi
Kenyon Clay,SO,RB,5,4,69,17.25,1,0.8,13.8,southern_mississippi
Dannis Jackson,SR,WR,3,4,63,15.75,0,1.3,21.0,southern_mississippi
Tate Rodemaker,JR,QB,5,1,42,42.00,0,0.2,8.4,southern_mississippi
Reed Jesiolowski,FR,TE,3,1,26,26.00,0,0.3,8.7,southern_mississippi
Rodrigues Dreke Clark,SR,RB,5,10,26,2.60,0,2.0,5.2,southern_mississippi
JQ Gray,FR,RB,5,2,13,6.50,0,0.4,2.6,southern_mississippi
Chandler Pittman,SR,RB,5,2,9,4.50,0,0.4,1.8,southern_mississippi
Javieon J.J. Butler,SO,WR,5,1,4,4.00,0,0.2,0.8,southern_mississippi
Elic Ayomanor,SO,WR,5,24,317,13.21,3,4.8,63.4,stanford
Ismael Cisse,FR,WR,5,22,186,8.45,2,4.4,37.2,stanford
Sam Roush,JR,TE,5,12,97,8.08,1,2.4,19.4,stanford
Sedrick Irvin,SO,RB,5,4,92,23.00,0,0.8,18.4,stanford
Emmett Mosley V,FR,WR,2,11,77,7.00,1,5.5,38.5,stanford
Micah Ford,FR,RB,5,10,59,5.90,0,2.0,11.8,stanford
Mudia Reuben,JR,WR,3,4,31,7.75,1,1.3,10.3,stanford
Jackson Harris,FR,WR,4,3,19,6.33,1,0.8,4.8,stanford
Tiger Bachmeier,SO,WR,5,3,18,6.00,0,0.6,3.6,stanford
Benji Blackburn,FR,TE,5,1,12,12.00,0,0.2,2.4,stanford
Trebor Pena,JR,WR,5,34,383,11.26,5,6.8,76.6,syracuse
Oronde Gadsden II,JR,TE,5,26,359,13.81,3,5.2,71.8,syracuse
Jackson Meeks,SR,WR,5,27,343,12.70,3,5.4,68.6,syracuse
LeQuint Allen,JR,RB,5,29,226,7.79,3,5.8,45.2,syracuse
Umari Hatcher,JR,WR,5,12,218,18.17,2,2.4,43.6,syracuse
Darrell Gill Jr.,SO,WR,4,11,133,12.09,1,2.8,33.3,syracuse
Zeed Haynes,FR,WR,2,8,97,12.13,0,4.0,48.5,syracuse
Will Nixon,JR,RB,3,4,44,11.00,0,1.3,14.7,syracuse
Jamie Tremble,FR,TE,5,1,19,19.00,0,0.2,3.8,syracuse
Jaylan Hornsby,FR,WR,1,1,12,12.00,0,1.0,12.0,syracuse
Dan Villari,JR,TE,5,1,7,7.00,0,0.2,1.4,syracuse
Yasin Willis,FR,RB,5,2,4,2.00,0,0.4,0.8,syracuse
Jack Bech,SR,WR,6,39,702,18.00,7,6.5,117.0,tcu
JP Richardson,SR,WR,6,29,332,11.45,0,4.8,55.3,tcu
Savion Williams,SR,WR,6,31,328,10.58,4,5.2,54.7,tcu
Eric McAlister,JR,WR,6,16,322,20.13,3,2.7,53.7,tcu
Blake Nowell,SR,WR,6,5,84,16.80,0,0.8,14.0,tcu
