name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Henry Parrish Jr.,SO,RB,13,21,173,8.24,0,1.6,13.3,mississippi
Casey Kelly,SO,TE,11,17,150,8.82,1,1.5,13.6,mississippi
Chase Rogers,SR,TE,5,9,93,10.33,1,1.8,18.6,mississippi
Snoop Conner,JR,RB,13,14,82,5.86,0,1.1,6.3,mississippi
Jadon Jackson,SO,WR,9,5,42,8.40,0,0.6,4.7,mississippi
Miles Battle,JR,DB,13,3,22,7.33,0,0.2,1.7,mississippi
Matt Corral,JR,QB,13,1,19,19.00,0,0.1,1.5,mississippi
Jonathan Hess,JR,TE,7,2,7,3.50,0,0.3,1.0,mississippi
Damarcus Thomas,SO,TE,5,1,6,6.00,0,0.2,1.2,mississippi
Kentrel Bullock,SO,RB,6,1,2,2.00,0,0.2,0.3,mississippi
Orlando Umana,SR,OL,11,1,-1,-1.00,0,0.1,-0.1,mississippi
Makai Polk,SO,WR,13,105,1046,9.96,9,8.1,80.5,mississippi_state
Jaden Walley,SO,WR,13,55,628,11.42,6,4.2,48.3,mississippi_state
Austin Williams,SR,WR,13,52,617,11.87,4,4.0,47.5,mississippi_state
Jo'quavious Marks,SO,RB,13,83,502,6.05,3,6.4,38.6,mississippi_state
Malik Heath,SR,WR,11,34,442,13.00,5,3.1,40.2,mississippi_state
Dillon Johnson,SO,RB,13,65,422,6.49,1,5.0,32.5,mississippi_state
Lideatrick Griffin,SO,WR,10,26,269,10.35,0,2.6,26.9,mississippi_state
Rara Thomas,FR,WR,10,18,252,14.00,5,1.8,25.2,mississippi_state
Christian Ford,JR,WR,8,19,247,13.00,0,2.4,30.9,mississippi_state
Jamire Calvin,SR,WR,13,29,220,7.59,3,2.2,16.9,mississippi_state
J.J. Jernighan,JR,RB,13,12,84,7.00,0,0.9,6.5,mississippi_state
Caleb Ducking,JR,WR,7,9,83,9.22,0,1.3,11.9,mississippi_state
Omni Wells,SR,RB,6,2,43,21.50,0,0.3,7.2,mississippi_state
Rufus Harvey,FR,WR,5,5,39,7.80,1,1.0,7.8,mississippi_state
Carson Banks,JR,WR,1,1,23,23.00,0,1.0,23.0,mississippi_state
Brodie King,JR,WR,1,2,5,2.50,0,2.0,5.0,mississippi_state
Will Rogers,SO,QB,13,1,-4,-4.00,0,0.1,-0.3,mississippi_state
Tauskie Dove,JR,WR,13,38,576,15.16,0,2.9,44.3,missouri
Keke Chism,SR,WR,13,41,511,12.46,3,3.2,39.3,missouri
Tyler Badie,SR,RB,12,54,330,6.11,4,4.5,27.5,missouri
Barrett Banister,SR,WR,12,31,226,7.29,1,2.6,18.8,missouri
JJ Hester,FR,WR,13,12,225,18.75,2,0.9,17.3,missouri
Chance Luper,FR,WR,8,21,203,9.67,1,2.6,25.4,missouri
D'ionte 'Boo' Smith,SR,WR,13,8,195,24.38,1,0.6,15.0,missouri
Mookie Cooper,FR,WR,10,17,194,11.41,1,1.7,19.4,missouri
Dominic Lovett,FR,WR,13,26,173,6.65,0,2.0,13.3,missouri
Niko Hea,JR,TE,11,18,145,8.06,2,1.6,13.2,missouri
"Daniel Parker, Jr.",SR,TE,11,12,97,8.08,3,1.1,8.8,missouri
Elijah Young,SO,RB,12,11,64,5.82,1,0.9,5.3,missouri
Messiah Swinson,JR,TE,12,5,46,9.20,0,0.4,3.8,missouri
Dawson Downing,SR,RB,13,5,46,9.20,0,0.4,3.5,missouri
Micah Wilson,SR,WR,12,1,5,5.00,0,0.1,0.4,missouri
BJ Harris,FR,RB,7,1,0,0.00,0,0.1,0.0,missouri
Mychal Cooper,SR,WR,12,11,219,19.91,2,0.9,18.3,navy
Chance Warren,SR,SB,12,11,169,15.36,3,0.9,14.1,navy
Kai Puailoa-Rojas,SO,SB,12,3,84,28.00,1,0.3,7.0,navy
Mark Walker,JR,WR,12,7,63,9.00,0,0.6,5.3,navy
Jayden Umbarger,SO,WR,11,6,60,10.00,0,0.5,5.5,navy
Tyger Goslin,SR,SB,12,3,31,10.33,0,0.3,2.6,navy
Maquel Haywood,FR,SB,8,1,24,24.00,0,0.1,3.0,navy
Carlinos Acie,SR,SB,12,3,15,5.00,0,0.3,1.3,navy
Isaac Ruoss,SR,FB,12,2,15,7.50,0,0.2,1.3,navy
Daniel Jones,SO,SB,7,1,1,1.00,0,0.1,0.1,navy
Samori Toure,SR,WR,12,46,898,19.52,5,3.8,74.8,nebraska
Austin Allen,JR,TE,12,38,602,15.84,2,3.2,50.2,nebraska
Omar Manning,JR,WR,11,26,380,14.62,2,2.4,34.5,nebraska
Zavier Betts,FR,WR,12,20,286,14.30,0,1.7,23.8,nebraska
Levi Falck,SR,WR,12,18,223,12.39,1,1.5,18.6,nebraska
Rahmir Johnson,FR,RB,10,16,197,12.31,2,1.6,19.7,nebraska
Oliver Martin,JR,WR,8,10,170,17.00,1,1.3,21.3,nebraska
Travis Vokolek,JR,TE,9,11,127,11.55,0,1.2,14.1,nebraska
Chris Hickman,FR,TE,5,3,90,30.00,0,0.6,18.0,nebraska
Brody Belt,SO,WR,8,6,68,11.33,0,0.8,8.5,nebraska
Markese Stepp,SO,RB,7,1,30,30.00,0,0.1,4.3,nebraska
Alante Brown,FR,WR,10,3,30,10.00,0,0.3,3.0,nebraska
Wyatt Liewer,SO,WR,12,4,24,6.00,0,0.3,2.0,nebraska
Chancellor Brewington,JR,TE,9,3,20,6.67,1,0.3,2.2,nebraska
Nate Boerkircher,FR,TE,3,2,14,7.00,0,0.7,4.7,nebraska
Sevion Morrison,FR,RB,7,3,13,4.33,0,0.4,1.9,nebraska
Marvin Scott III,FR,RB,3,1,9,9.00,0,0.3,3.0,nebraska
Gabe Ervin Jr.,FR,RB,4,2,6,3.00,0,0.5,1.5,nebraska
Will Nixon,FR,WR,3,1,5,5.00,0,0.3,1.7,nebraska
Jaquez Yant,FR,RB,7,1,5,5.00,0,0.1,0.7,nebraska
Romeo Doubs,SR,WR,11,80,1109,13.86,11,7.3,100.8,nevada
Cole Turner,SR,TE,11,62,677,10.92,10,5.6,61.5,nevada
Tory Horton,SO,WR,12,52,659,12.67,5,4.3,54.9,nevada
Melquan Stovall,JR,WR,12,56,643,11.48,1,4.7,53.6,nevada
Justin Lockhart,JR,WR,12,35,470,13.43,2,2.9,39.2,nevada
Toa Taua,SR,RB,13,39,296,7.59,1,3.0,22.8,nevada
Elijah Cooks,SR,WR,4,13,157,12.08,4,3.3,39.3,nevada
Harry Ballard III,SR,WR,8,6,127,21.17,2,0.8,15.9,nevada
Jamaal Bell,SO,WR,13,14,119,8.50,1,1.1,9.2,nevada
Devonte Lee,SR,RB,13,19,98,5.16,1,1.5,7.5,nevada
Avery Morrow,SO,RB,10,8,68,8.50,0,0.8,6.8,nevada
Tyrese Mack,FR,WR,4,2,27,13.50,0,0.5,6.8,nevada
Peter Montini,SO,LB,10,1,25,25.00,0,0.1,2.5,nevada
Wesley Kommer,SO,RB,3,4,22,5.50,0,1.3,7.3,nevada
Reagan Roberson,SR,TE,12,2,10,5.00,0,0.2,0.8,nevada
Carson Walters,JR,WR,2,2,4,2.00,0,1.0,2.0,nevada
Luke Wysong,FR,WR,11,23,228,9.91,0,2.1,20.7,new_mexico
Trace Bruckler,FR,WR,10,15,194,12.93,3,1.5,19.4,new_mexico
Kyle Jarvis,SR,TE,12,11,159,14.45,2,0.9,13.3,new_mexico
Mannie Logan-Greene,SR,WR,4,14,154,11.00,1,3.5,38.5,new_mexico
Andrew Erickson,SO,WR,11,12,132,11.00,1,1.1,12.0,new_mexico
"Zarak Scruggs, Jr.",JR,WR,9,11,90,8.18,0,1.2,10.0,new_mexico
Keyonta Lanier,FR,WR,9,5,87,17.40,1,0.6,9.7,new_mexico
Elijah Queen,SO,WR,10,4,56,14.00,0,0.4,5.6,new_mexico
Trae Hall,JR,QB,8,8,52,6.50,1,1.0,6.5,new_mexico
Connor Witthoft,FR,TE,7,5,48,9.60,1,0.7,6.9,new_mexico
Bobby Wooden,SO,RB,8,7,32,4.57,0,0.9,4.0,new_mexico
Austin Erickson,FR,WR,4,3,30,10.00,0,0.8,7.5,new_mexico
Bobby Cole,SR,RB,11,10,29,2.90,0,0.9,2.6,new_mexico
CJay Boone,SO,WR,6,2,26,13.00,0,0.3,4.3,new_mexico
Jace Taylor,SO,WR,12,2,20,10.00,0,0.2,1.7,new_mexico
Chad Alexander,SO,RB,7,6,12,2.00,0,0.9,1.7,new_mexico
Terry Wilson,SR,QB,6,2,10,5.00,0,0.3,1.7,new_mexico
Blake Wells,SR,WR,3,1,7,7.00,0,0.3,2.3,new_mexico
Jared Wyatt,SR,WR,12,49,629,12.84,3,4.1,52.4,new_mexico_state
Isaiah Garcia-Castaneda,SO,WR,10,36,562,15.61,4,3.6,56.2,new_mexico_state
Andre Bodison,SR,WR,10,29,371,12.79,0,2.9,37.1,new_mexico_state
Terrell Warner,JR,WR,11,38,334,8.79,1,3.5,30.4,new_mexico_state
Cole Harrity,SO,WR,10,30,238,7.93,1,3.0,23.8,new_mexico_state
Justice Powers,JR,WR,9,11,215,19.55,0,1.2,23.9,new_mexico_state
Thomaz Whitford,JR,TE,11,19,206,10.84,2,1.7,18.7,new_mexico_state
Juwaun Price,FR,RB,12,26,181,6.96,0,2.2,15.1,new_mexico_state
Robert Downs III,SR,WR,7,14,143,10.21,1,2.0,20.4,new_mexico_state
PJ Johnson III,FR,WR,6,12,101,8.42,1,2.0,16.8,new_mexico_state
Dominic Gicinto,JR,WR,2,9,95,10.56,1,4.5,47.5,new_mexico_state
Alex Escobar,SO,RB,9,8,75,9.38,0,0.9,8.3,new_mexico_state
O'Maury Samuels,JR,RB,9,12,72,6.00,0,1.3,8.0,new_mexico_state
Lawrence Dixon,JR,WR,11,1,7,7.00,0,0.1,0.6,new_mexico_state
Ron Vann,FR,WR,3,1,6,6.00,0,0.3,2.0,new_mexico_state
Eric Marsh,JR,LB,11,1,1,1.00,1,0.1,0.1,new_mexico_state
Josh Downs,SO,WR,13,101,1335,13.22,8,7.8,102.7,north_carolina
Antoine Green,SR,WR,13,31,612,19.74,5,2.4,47.1,north_carolina
Emery Simmons,JR,WR,7,11,243,22.09,1,1.6,34.7,north_carolina
Kamari Morales,SO,TE,13,24,220,9.17,5,1.8,16.9,north_carolina
Ty Chandler,SR,RB,13,15,216,14.40,1,1.2,16.6,north_carolina
Garrett Walston,SR,TE,13,18,184,10.22,2,1.4,14.2,north_carolina
Bryson Nesbit,FR,TE,9,7,154,22.00,1,0.8,17.1,north_carolina
Justin Olson,SO,WR,13,9,143,15.89,1,0.7,11.0,north_carolina
Khafre Brown,SO,WR,6,1,75,75.00,1,0.2,12.5,north_carolina
J.J. Jones,FR,WR,8,4,67,16.75,0,0.5,8.4,north_carolina
D.J. Jones,SO,RB,9,12,55,4.58,0,1.3,6.1,north_carolina
Stephen Gosnell,SO,WR,8,2,11,5.50,0,0.3,1.4,north_carolina
John Copenhaver,FR,TE,10,2,9,4.50,1,0.2,0.9,north_carolina
Emeka Emezie,SR,WR,12,60,802,13.37,6,5.0,66.8,north_carolina_state
Thayer Thomas,JR,WR,12,51,596,11.69,8,4.3,49.7,north_carolina_state
Devin Carter,SO,WR,12,31,556,17.94,6,2.6,46.3,north_carolina_state
Porter Rooks,FR,WR,12,23,298,12.96,0,1.9,24.8,north_carolina_state
"Ricky Person, Jr.",JR,RB,12,28,240,8.57,2,2.3,20.0,north_carolina_state
Trent Pennix,SO,RB,12,16,236,14.75,3,1.3,19.7,north_carolina_state
Christopher Toudle,FR,WR,12,19,190,10.00,4,1.6,15.8,north_carolina_state
Zonovan Knight,SO,RB,12,21,156,7.43,0,1.8,13.0,north_carolina_state
C.J. Riley,SR,WR,12,12,145,12.08,3,1.0,12.1,north_carolina_state
Anthony Smith,FR,WR,12,4,97,24.25,1,0.3,8.1,north_carolina_state
Keyon Lesane,SO,WR,12,8,66,8.25,0,0.7,5.5,north_carolina_state
Dylan Parham,SR,TE,12,5,22,4.40,2,0.4,1.8,north_carolina_state
Julian Gray,FR,WR,4,3,18,6.00,0,0.8,4.5,north_carolina_state
Jordan Houston,SO,RB,12,3,17,5.67,0,0.3,1.4,north_carolina_state
Jalen Coit,FR,WR,2,1,12,12.00,0,0.5,6.0,north_carolina_state
Jakeen Harris,SO,SAF,12,1,10,10.00,0,0.1,0.8,north_carolina_state
Jakolbe Baldwin,FR,WR,1,1,4,4.00,0,1.0,4.0,north_carolina_state
Derrick Eason,SO,OL,12,1,-4,-4.00,0,0.1,-0.3,north_carolina_state
Roderic Burns,SO,WR,13,58,802,13.83,4,4.5,61.7,north_texas
Jason Pirtle,SR,TE,13,41,380,9.27,2,3.2,29.2,north_texas
Damon Ward,FR,WR,12,21,311,14.81,2,1.8,25.9,north_texas
Bryson Jackson,SO,WR,13,12,176,14.67,0,0.9,13.5,north_texas
Detraveon Brown,FR,WR,11,8,170,21.25,1,0.7,15.5,north_texas
Khatib Lyles,FR,WR,12,13,155,11.92,1,1.1,12.9,north_texas
DeAndre Torrey,SR,RB,12,12,115,9.58,1,1.0,9.6,north_texas
Jyaire Shorter,SO,WR,2,6,107,17.83,0,3.0,53.5,north_texas
Jake Roberts,FR,TE,13,11,98,8.91,0,0.8,7.5,north_texas
Isaiah Johnson,FR,RB,10,7,96,13.71,1,0.7,9.6,north_texas
Deonte Simpson,SO,WR,3,5,73,14.60,0,1.7,24.3,north_texas
Tommy Bush,SO,WR,2,3,43,14.33,0,1.5,21.5,north_texas
Ikaika Ragsdale,FR,RB,12,4,23,5.75,0,0.3,1.9,north_texas
Zhighlil McMillan,FR,WR,3,1,10,10.00,0,0.3,3.3,north_texas
Ayo Adeyi,FR,RB,10,1,3,3.00,0,0.1,0.3,north_texas
Loronzo Thompson,FR,DB,9,1,1,1.00,0,0.1,0.1,north_texas
Trayvon Rudolph,FR,WR,14,51,892,17.49,7,3.6,63.7,northern_illinois
Cole Tucker,JR,WR,9,41,575,14.02,3,4.6,63.9,northern_illinois
Tyrice Richie,SR,WR,9,44,540,12.27,1,4.9,60.0,northern_illinois
Messiah Travis,FR,WR,14,13,165,12.69,0,0.9,11.8,northern_illinois
Clint Ratkovich,SR,RB,14,15,124,8.27,2,1.1,8.9,northern_illinois
Miles Joiner,JR,TE,9,15,117,7.80,2,1.7,13.0,northern_illinois
Tristen Tewes,FR,TE,14,10,101,10.10,0,0.7,7.2,northern_illinois
Mohamed Toure,FR,WR,13,4,34,8.50,0,0.3,2.6,northern_illinois
Liam Soraghan,JR,TE,14,4,24,6.00,0,0.3,1.7,northern_illinois
Harrison Waylee,FR,RB,5,2,22,11.00,0,0.4,4.4,northern_illinois
Jay Ducker,FR,RB,12,1,15,15.00,0,0.1,1.3,northern_illinois
Fabian McCray,FR,WR,14,2,14,7.00,0,0.1,1.0,northern_illinois
Billy Dozier,FR,WR,14,2,4,2.00,0,0.1,0.3,northern_illinois
Mason Blakemore,FR,RB,8,1,-4,-4.00,0,0.1,-0.5,northern_illinois
"Stephon Robinson, Jr.",SR,WR,11,46,625,13.59,2,4.2,56.8,northwestern
Malik Washington,JR,WR,12,44,578,13.14,2,3.7,48.2,northwestern
Evan Hull,SO,RB,12,33,264,8.00,2,2.8,22.0,northwestern
Bryce Kirtz,SO,WR,5,19,203,10.68,0,3.8,40.6,northwestern
Jacob Gill,FR,WR,12,8,85,10.63,1,0.7,7.1,northwestern
Marshall Lang,SO,TE,12,11,68,6.18,3,0.9,5.7,northwestern
Charlie Mangieri,SR,TE,12,9,68,7.56,0,0.8,5.7,northwestern
JJ Jefferson,SR,WR,7,5,61,12.20,0,0.7,8.7,northwestern
Andrew Clair,SR,RB,12,10,45,4.50,0,0.8,3.8,northwestern
Trey Pugh,SR,TE,8,7,34,4.86,2,0.9,4.3,northwestern
Berkeley Holman,SR,WR,5,3,25,8.33,1,0.6,5.0,northwestern
"Wayne Dennis, Jr.",SO,WR,4,2,16,8.00,0,0.5,4.0,northwestern
Anthony Tyus III,FR,RB,9,3,16,5.33,0,0.3,1.8,northwestern
Genson Hooper Price,SO,WR,8,2,15,7.50,0,0.3,1.9,northwestern
Raymond Niro III,JR,WR,12,3,15,5.00,0,0.3,1.3,northwestern
Jordan Mosley,FR,WR,4,1,7,7.00,0,0.3,1.8,northwestern
Thomas Gordon,SO,TE,11,2,3,1.50,0,0.2,0.3,northwestern
Kevin Austin Jr.,JR,WR,13,48,888,18.50,7,3.7,68.3,notre_dame
Michael Mayer,SO,TE,12,71,840,11.83,7,5.9,70.0,notre_dame
Avery Davis,SR,WR,9,27,386,14.30,4,3.0,42.9,notre_dame
Kyren Williams,SO,RB,12,42,359,8.55,3,3.5,29.9,notre_dame
Braden Lenzy,JR,WR,13,32,350,10.94,3,2.5,26.9,notre_dame
Lorenzo Styles,FR,WR,13,24,344,14.33,1,1.8,26.5,notre_dame
Chris Tyree,SO,RB,12,24,258,10.75,2,2.0,21.5,notre_dame
Deion Colzie,FR,WR,11,4,67,16.75,0,0.4,6.1,notre_dame
Joe Wilkins Jr.,JR,WR,5,4,61,15.25,1,0.8,12.2,notre_dame
Logan Diggs,FR,RB,8,6,56,9.33,1,0.8,7.0,notre_dame
George Takacs,JR,TE,13,3,36,12.00,1,0.2,2.8,notre_dame
Mitchell Evans,FR,TE,13,2,21,10.50,0,0.2,1.6,notre_dame
Kevin Bauman,FR,TE,5,1,10,10.00,0,0.2,2.0,notre_dame
Matt Salerno,JR,WR,11,1,-4,-4.00,0,0.1,-0.4,notre_dame
Cameron Odom,SR,WR,12,29,406,14.00,1,2.4,33.8,ohio
Tyler Walton,JR,WR,12,32,380,11.88,2,2.7,31.7,ohio
Isiah Cox,SR,WR,10,30,362,12.07,4,3.0,36.2,ohio
Ryan Luehrman,SR,TE,12,20,217,10.85,0,1.7,18.1,ohio
O'Shaan Allison,JR,RB,10,20,157,7.85,1,2.0,15.7,ohio
De'Montre Tuggle,SR,RB,12,16,156,9.75,2,1.3,13.0,ohio
Miles Cross,FR,WR,12,11,124,11.27,0,0.9,10.3,ohio
Jerome Buckner,JR,WR,5,9,109,12.11,0,1.8,21.8,ohio
Chase Cokley,SR,WR,9,8,71,8.88,1,0.9,7.9,ohio
Sieh Bangura,FR,RB,4,5,68,13.60,0,1.3,17.0,ohio
Alec Burton,JR,TE,12,7,54,7.71,0,0.6,4.5,ohio
Kurtis Rourke,SO,QB,10,1,38,38.00,0,0.1,3.8,ohio
James Bostic,SR,WR,12,5,34,6.80,0,0.4,2.8,ohio
Adam Luehrman,SR,TE,12,5,27,5.40,0,0.4,2.3,ohio
JJ Conner,SR,WR,10,1,4,4.00,0,0.1,0.4,ohio
Armani Rogers,SR,QB,12,2,2,1.00,0,0.2,0.2,ohio
Jaxon Smith-Njigba,SO,WR,13,95,1606,16.91,9,7.3,123.5,ohio_state
Garrett Wilson,JR,WR,11,70,1058,15.11,12,6.4,96.2,ohio_state
Chris Olave,SR,WR,12,65,936,14.40,13,5.4,78.0,ohio_state
TreVeyon Henderson,FR,RB,13,27,312,11.56,4,2.1,24.0,ohio_state
Jeremy Ruckert,SR,TE,13,26,309,11.88,3,2.0,23.8,ohio_state
Emeka Egbuka,FR,WR,11,9,191,21.22,0,0.8,17.4,ohio_state
Marvin Harrison Jr.,FR,WR,13,11,139,12.64,3,0.8,10.7,ohio_state
Julian Fleming,SO,WR,8,12,86,7.17,1,1.5,10.8,ohio_state
Cade Stover,SO,TE,13,5,76,15.20,0,0.4,5.8,ohio_state
Miyan Williams,FR,RB,10,9,74,8.22,0,0.9,7.4,ohio_state
Gee Scott Jr.,SO,TE,6,5,42,8.40,0,0.8,7.0,ohio_state
Mitch Rossi,SR,TE,10,4,28,7.00,1,0.4,2.8,ohio_state
Chris Booker,SR,WR,12,2,27,13.50,0,0.2,2.3,ohio_state
Marcus Crowley,SO,RB,4,1,21,21.00,0,0.3,5.3,ohio_state
Sam Wiglusz,SR,WR,4,2,14,7.00,0,0.5,3.5,ohio_state
Master Teague III,JR,RB,7,2,12,6.00,0,0.3,1.7,ohio_state
Joe Royer,FR,TE,5,1,9,9.00,0,0.2,1.8,ohio_state
Evan Pryor,FR,RB,4,2,8,4.00,0,0.5,2.0,ohio_state
Jayden Ballard,FR,WR,3,1,4,4.00,0,0.3,1.3,ohio_state
Marvin Mims,SO,WR,13,32,705,22.03,5,2.5,54.2,oklahoma
Michael Woods II,SR,WR,11,35,400,11.43,2,3.2,36.4,oklahoma
Jadon Haselwood,SO,WR,12,39,399,10.23,6,3.3,33.3,oklahoma
Mario Williams,FR,WR,12,35,380,10.86,4,2.9,31.7,oklahoma
Jeremiah Hall,SR,TE,13,32,334,10.44,4,2.5,25.7,oklahoma
Eric Gray,JR,RB,13,23,229,9.96,2,1.8,17.6,oklahoma
Drake Stoops,JR,WR,10,16,191,11.94,2,1.6,19.1,oklahoma
Brayden Willis,SR,TE,13,15,177,11.80,2,1.2,13.6,oklahoma
Austin Stogner,JR,TE,12,14,166,11.86,3,1.2,13.8,oklahoma
Brian Darby,SO,WR,6,7,102,14.57,2,1.2,17.0,oklahoma
Kennedy Brooks,JR,RB,13,9,73,8.11,0,0.7,5.6,oklahoma
Jalil Farooq,FR,WR,8,4,69,17.25,0,0.5,8.6,oklahoma
Jaden Knowles,JR,RB,11,2,65,32.50,0,0.2,5.9,oklahoma
Cody Jackson,FR,WR,2,5,45,9.00,0,2.5,22.5,oklahoma
Trevon West,SO,WR,13,4,45,11.25,0,0.3,3.5,oklahoma
Jackson Sumlin,FR,TE,10,4,25,6.25,0,0.4,2.5,oklahoma
Marcus Major,SO,RB,5,1,12,12.00,0,0.2,2.4,oklahoma
Carsten Groos,FR,TE,1,1,8,8.00,0,1.0,8.0,oklahoma
Damon Smith,SO,WR,7,1,0,0.00,0,0.1,0.0,oklahoma
Tay Martin,SR,WR,13,80,1046,13.08,10,6.2,80.5,oklahoma_state
Brennan Presley,SO,WR,14,50,603,12.06,5,3.6,43.1,oklahoma_state
Blaine Green,FR,WR,10,21,314,14.95,1,2.1,31.4,oklahoma_state
Rashod Owens,FR,WR,10,17,257,15.12,1,1.7,25.7,oklahoma_state
Jaden Bray,FR,WR,12,13,250,19.23,2,1.1,20.8,oklahoma_state
Jaylen Warren,SR,RB,14,25,225,9.00,0,1.8,16.1,oklahoma_state
John Paul Richardson,FR,WR,10,23,168,7.30,2,2.3,16.8,oklahoma_state
Bryson Green,FR,WR,12,12,139,11.58,2,1.0,11.6,oklahoma_state
Braden Cassity,JR,CW,11,5,66,13.20,0,0.5,6.0,oklahoma_state
Dominic Richardson,SO,RB,14,7,62,8.86,0,0.5,4.4,oklahoma_state
Dezmon Jackson,SR,RB,6,7,39,5.57,0,1.2,6.5,oklahoma_state
Cale Cabbiness,FR,WR,7,1,24,24.00,0,0.1,3.4,oklahoma_state
Clayton Barbour,SO,WR,1,1,13,13.00,0,1.0,13.0,oklahoma_state
LD Brown,SR,RB,4,5,11,2.20,0,1.3,2.8,oklahoma_state
Logan Carter,SR,CW,8,3,10,3.33,0,0.4,1.3,oklahoma_state
Spencer Sanders,JR,QB,13,1,6,6.00,0,0.1,0.5,oklahoma_state
Jaden Nixon,FR,RB,2,1,3,3.00,0,0.5,1.5,oklahoma_state
Braydon Johnson,SR,WR,1,2,2,1.00,0,2.0,2.0,oklahoma_state
Ali Jennings III,SO,WR,13,61,1063,17.43,5,4.7,81.8,old_dominion
Zack Kuntz,SO,TE,13,73,692,9.48,5,5.6,53.2,old_dominion
Isiah Paige,FR,WR,11,23,174,7.57,1,2.1,15.8,old_dominion
Stone Smartt,SR,QB,8,17,167,9.82,0,2.1,20.9,old_dominion
Jordan Bly,FR,WR,11,11,117,10.64,0,1.0,10.6,old_dominion
Javon Harvey,FR,WR,13,11,114,10.36,0,0.8,8.8,old_dominion
Darius Savedge,SO,WR,10,6,105,17.50,1,0.6,10.5,old_dominion
Donta Anthony Jr.,JR,TE,12,7,101,14.43,0,0.6,8.4,old_dominion
Isaiah Spencer,SO,TE,6,10,97,9.70,2,1.7,16.2,old_dominion
Blake Watson,SO,RB,11,10,55,5.50,1,0.9,5.0,old_dominion
Keshawn Wicks,FR,RB,5,3,38,12.67,0,0.6,7.6,old_dominion
Elijah Davis,SO,RB,13,7,27,3.86,0,0.5,2.1,old_dominion
Jon-Luke Peaker,FR,RB,7,2,11,5.50,0,0.3,1.6,old_dominion
Rafael McCoy,FR,WR,3,1,10,10.00,0,0.3,3.3,old_dominion
Nigel Fitzgerald,SO,WR,1,1,9,9.00,0,1.0,9.0,old_dominion
Aaron Moore,SO,WR,2,1,9,9.00,0,0.5,4.5,old_dominion
Devon Williams,SO,WR,12,35,557,15.91,4,2.9,46.4,oregon
Kris Hutson,FR,WR,14,31,419,13.52,2,2.2,29.9,oregon
Travis Dye,JR,RB,14,46,402,8.74,2,3.3,28.7,oregon
Johnny Johnson III,SR,WR,10,25,311,12.44,1,2.5,31.1,oregon
Troy Franklin,FR,WR,14,18,209,11.61,2,1.3,14.9,oregon
Jaylon Redd,SR,WR,10,13,197,15.15,2,1.3,19.7,oregon
Mycah Pittman,SO,WR,10,12,197,16.42,0,1.2,19.7,oregon
Dont'e Thornton,FR,WR,14,9,175,19.44,2,0.6,12.5,oregon
Terrance Ferguson,FR,TE,14,17,141,8.29,2,1.2,10.1,oregon
Isaah Crocker,SO,WR,5,7,107,15.29,0,1.4,21.4,oregon
Spencer Webb,SO,TE,14,13,87,6.69,1,0.9,6.2,oregon
Seven McGee,FR,RB,13,7,84,12.00,0,0.5,6.5,oregon
Moliki Matavao,FR,TE,14,9,75,8.33,1,0.6,5.4,oregon
CJ Verdell,JR,RB,5,8,74,9.25,1,1.6,14.8,oregon
Spencer Curtis,FR,WR,13,1,22,22.00,0,0.1,1.7,oregon
Cam McCormick,JR,TE,2,1,16,16.00,0,0.5,8.0,oregon
DJ Johnson,JR,TE,11,1,11,11.00,0,0.1,1.0,oregon
Isaiah Brevard,FR,WR,2,1,6,6.00,0,0.5,3.0,oregon
Tevin Jeannis,SO,WR,13,1,5,5.00,0,0.1,0.4,oregon
Byron Cardwell,FR,RB,14,4,3,0.75,0,0.3,0.2,oregon
Trevon Bradford,SR,WR,13,42,631,15.02,5,3.2,48.5,oregon_state
Tre'Shaun Harrison,JR,WR,13,29,401,13.83,3,2.2,30.8,oregon_state
Luke Musgrave,SO,TE,13,22,304,13.82,1,1.7,23.4,oregon_state
Champ Flemings,JR,WR,13,15,270,18.00,1,1.2,20.8,oregon_state
Zeriah Beason,FR,WR,13,20,236,11.80,1,1.5,18.2,oregon_state
Tyjon Lindsey,JR,WR,10,16,232,14.50,3,1.6,23.2,oregon_state
Teagan Quitoriano,JR,TE,13,19,214,11.26,3,1.5,16.5,oregon_state
Trey Lowe,SO,RB,13,23,200,8.70,0,1.8,15.4,oregon_state
Anthony Gould,FR,WR,13,13,185,14.23,1,1.0,14.2,oregon_state
B.J. Baylor,JR,RB,13,8,75,9.38,0,0.6,5.8,oregon_state
Silas Bolden,FR,WR,10,3,25,8.33,0,0.3,2.5,oregon_state
Makiya Tongue,FR,WR,6,1,24,24.00,0,0.2,4.0,oregon_state
Deshaun Fenwick,SO,RB,12,4,14,3.50,0,0.3,1.2,oregon_state
John Dunmore,FR,WR,3,1,4,4.00,0,0.3,1.3,oregon_state
Tommy Spencer,FR,TE,13,1,4,4.00,0,0.1,0.3,oregon_state
Jack Colletto,JR,ILB,12,1,1,1.00,1,0.1,0.1,oregon_state
Jahan Dotson,SR,WR,12,91,1182,12.99,12,7.6,98.5,penn_state
Parker Washington,SO,WR,13,64,820,12.81,4,4.9,63.1,penn_state
KeAndre Lambert-Smith,SO,WR,13,34,521,15.32,3,2.6,40.1,penn_state
Brenton Strange,SO,TE,13,20,225,11.25,3,1.5,17.3,penn_state
