name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Trayone Gray,JR,RB,5,42,0,7,42,6.00,8.4,miami_florida
Braxton Berrios,SR,WR,13,0,17,1,17,17.00,1.3,miami_florida
Evan Shirreffs,SO,QB,4,-2,16,8,14,1.75,3.5,miami_florida
Jeff Thomas,FR,WR,13,4,0,1,4,4.00,0.3,miami_florida
Gus Ragland,JR,QB,9,135,2032,342,2167,6.34,240.8,miami_ohio
Billy Bahl,JR,QB,4,-14,820,126,806,6.40,201.5,miami_ohio
Kenny Young,JR,RB,11,781,0,145,781,5.39,71.0,miami_ohio
Alonzo Smith,JR,RB,10,660,0,144,660,4.58,66.0,miami_ohio
Jaylon Bester,FR,WR,10,111,0,20,111,5.55,11.1,miami_ohio
Leonard Ross,SO,RB,6,57,0,20,57,2.85,9.5,miami_ohio
Maurice Thomas,JR,RB,3,38,0,11,38,3.45,12.7,miami_ohio
Grant Niemiec,SR,TE,11,17,0,8,17,2.13,1.5,miami_ohio
Isaiah Hill,SO,WR,7,3,0,1,3,3.00,0.4,miami_ohio
Jared Murphy,SR,WR,12,3,0,1,3,3.00,0.3,miami_ohio
Karan Higdon,JR,RB,13,994,0,164,994,6.06,76.5,michigan
John O'Korn,SR,QB,10,-54,973,201,919,4.57,91.9,michigan
Chris Evans,SO,RB,13,685,0,135,685,5.07,52.7,michigan
Brandon Peters,SO,QB,6,-36,672,125,636,5.09,106.0,michigan
Ty Isaac,SR,RB,9,548,0,88,548,6.23,60.9,michigan
Wilton Speight,SR,QB,4,-41,581,95,540,5.68,135.0,michigan
Kareem Walker,SO,RB,5,68,0,20,68,3.40,13.6,michigan
Donovan Peoples-Jones,FR,WR,13,57,0,4,57,14.25,4.4,michigan
Eddie McDoom,SO,WR,12,43,0,8,43,5.38,3.6,michigan
Khalid Hill,SR,FB,13,34,0,17,34,2.00,2.6,michigan
O'Maury Samuels,FR,RB,9,13,0,8,13,1.63,1.4,michigan
Ben Mason,FR,FB,13,4,0,3,4,1.33,0.3,michigan
Henry Poggi,SR,FB,13,2,0,1,2,2.00,0.2,michigan
Brian Lewerke,SO,QB,13,559,2793,541,3352,6.20,257.8,michigan_state
LJ Scott,JR,RB,12,898,0,201,898,4.47,74.8,michigan_state
Madre London,JR,RB,12,304,0,83,304,3.66,25.3,michigan_state
Gerald Holmes,SR,RB,11,287,0,79,287,3.63,26.1,michigan_state
Darrell Stewart Jr.,SO,WR,13,140,0,20,140,7.00,10.8,michigan_state
Damion Terry,SR,QB,3,31,0,11,31,2.82,10.3,michigan_state
Cody White,FR,WR,13,19,0,4,19,4.75,1.5,michigan_state
Felton Davis III,JR,WR,13,16,0,1,16,16.00,1.2,michigan_state
Hunter Rison,FR,WR,12,11,0,3,11,3.67,0.9,michigan_state
Connor Heyward,FR,RB,12,10,0,4,10,2.50,0.8,michigan_state
Laress Nelson,FR,WR,10,2,0,1,2,2.00,0.2,michigan_state
Trishton Jackson,SO,WR,12,-5,5,2,0,0.00,0.0,michigan_state
Messiah deWeaver,FR,QB,2,-1,0,4,-1,-0.25,-0.5,michigan_state
Matt Sokol,JR,TE,13,-4,0,1,-4,-4.00,-0.3,michigan_state
Jake Hartbarger,JR,P,13,-28,0,1,-28,-28.00,-2.2,michigan_state
Brent Stockstill,JR,QB,8,41,1672,276,1713,6.21,214.1,middle_tennessee
John Urzua,SO,QB,6,-10,1522,242,1512,6.25,252.0,middle_tennessee
Tavares Thomas,JR,LB,12,507,-5,94,502,5.34,41.8,middle_tennessee
Brad Anderson,FR,RB,9,491,0,89,491,5.52,54.6,middle_tennessee
Terelle West,SO,RB,7,308,0,57,308,5.40,44.0,middle_tennessee
Jocquez Bruce,SO,RB,12,206,0,42,206,4.90,17.2,middle_tennessee
Ty Lee,SO,WR,13,109,0,39,109,2.79,8.4,middle_tennessee
Will Mitchell,FR,RB,5,64,0,11,64,5.82,12.8,middle_tennessee
Kyle Banks,FR,QB,7,12,49,19,61,3.21,8.7,middle_tennessee
Richie James,JR,WR,5,57,0,11,57,5.18,11.4,middle_tennessee
Desmond Anderson,JR,RB,13,39,0,5,39,7.80,3.0,middle_tennessee
Maurice Gordon,JR,RB,1,26,0,7,26,3.71,26.0,middle_tennessee
Patrick Smith,JR,WR,11,0,26,1,26,26.00,2.4,middle_tennessee
Shane Tucker,SR,WR,11,22,0,3,22,7.33,2.0,middle_tennessee
Ruben Garnett,SO,WR,13,8,0,1,8,8.00,0.6,middle_tennessee
Demry Croft,SO,QB,9,311,674,202,985,4.88,109.4,minnesota
Rodney Smith,JR,RB,12,977,0,229,977,4.27,81.4,minnesota
Conor Rhoda,SR,QB,7,11,839,127,850,6.69,121.4,minnesota
Kobe McCrary,SR,RB,12,496,0,94,496,5.28,41.3,minnesota
Shannon Brooks,JR,RB,6,369,0,79,369,4.67,61.5,minnesota
Jonathan Femi-Cole,SO,RB,7,42,0,9,42,4.67,6.0,minnesota
Phillip Howard,FR,WR,11,12,0,5,12,2.40,1.1,minnesota
Demetrius Douglas,FR,WR,3,3,0,2,3,1.50,1.0,minnesota
Mark Williams,FR,WR,9,-9,0,1,-9,-9.00,-1.0,minnesota
Shea Patterson,SO,QB,7,-16,2259,307,2243,7.31,320.4,mississippi
Jordan Ta'amu,JR,QB,8,165,1682,230,1847,8.03,230.9,mississippi
Jordan Wilkins,SR,RB,12,1011,0,155,1011,6.52,84.3,mississippi
D'Vaughn Pennamon,SO,RB,11,217,0,53,217,4.09,19.7,mississippi
Eric Swinney,SO,RB,11,195,0,41,195,4.76,17.7,mississippi
D.K. Buford,JR,RB,12,28,0,8,28,3.50,2.3,mississippi
Eugene Brazley,SR,RB,5,12,0,6,12,2.00,2.4,mississippi
Nick Fitzgerald,JR,QB,12,984,1782,448,2766,6.17,230.5,mississippi_state
Aeris Williams,JR,RB,13,1107,0,236,1107,4.69,85.2,mississippi_state
Keytaon Thompson,FR,QB,10,446,388,141,834,5.91,83.4,mississippi_state
Kylin Hill,FR,RB,13,393,0,78,393,5.04,30.2,mississippi_state
Nick Gibson,SO,RB,13,239,0,45,239,5.31,18.4,mississippi_state
Dontavian Lee,JR,RB,12,64,0,16,64,4.00,5.3,mississippi_state
Keith Mixon,SO,WR,8,13,0,2,13,6.50,1.6,mississippi_state
Alec Murphy,SO,RB,7,9,0,2,9,4.50,1.3,mississippi_state
Jamal Peters,JR,DB,12,8,0,1,8,8.00,0.7,mississippi_state
Deddrick Thomas,SO,WR,13,8,0,2,8,4.00,0.6,mississippi_state
Jesse Jackson,JR,WR,13,8,0,2,8,4.00,0.6,mississippi_state
Bennie Braswell III,SR,ATH,1,4,0,1,4,4.00,4.0,mississippi_state
Logan Cooke,SR,P,13,3,0,1,3,3.00,0.2,mississippi_state
Reggie Todd,FR,WR,13,0,0,1,0,0.00,0.0,mississippi_state
Drew Lock,JR,QB,13,111,3964,463,4075,8.80,313.5,missouri
Ish Witter,SR,RB,13,1049,0,188,1049,5.58,80.7,missouri
Larry Rountree III,FR,RB,13,703,0,126,703,5.58,54.1,missouri
Damarea Crockett,SO,RB,8,481,0,80,481,6.01,60.1,missouri
Micah Wilson,FR,QB,5,89,48,25,137,5.48,27.4,missouri
Dawson Downing,FR,RB,5,121,0,20,121,6.05,24.2,missouri
Dimetrios Mason,SO,WR,4,19,0,1,19,19.00,4.8,missouri
Corey Fatony,JR,P,13,3,0,1,3,3.00,0.2,missouri
Markell Utsey,SO,DL,11,2,0,1,2,2.00,0.2,missouri
Dominic Collins,SR,WR,11,1,0,1,1,1.00,0.1,missouri
Johnathon Johnson,SO,WR,13,0,0,1,0,0.00,0.0,missouri
Jack Lowary,SO,QB,2,0,0,1,0,0.00,0.0,missouri
Zach Abey,JR,QB,12,1413,805,365,2218,6.08,184.8,navy
Malcolm Perry,SO,SB,12,1182,5,140,1187,8.48,98.9,navy
Chris High,SR,FB,11,621,0,144,621,4.31,56.5,navy
Anthony Gargiulo,JR,FB,10,423,0,76,423,5.57,42.3,navy
Garret Lewis,JR,QB,7,83,195,49,278,5.67,39.7,navy
Josh Brown,SR,SB,11,203,0,22,203,9.23,18.5,navy
Darryl Bonner,SR,SB,11,178,0,34,178,5.24,16.2,navy
Joshua Walker,SR,FB,4,106,0,15,106,7.07,26.5,navy
Keoni-Kordell Makekau,FR,SB,11,103,0,16,103,6.44,9.4,navy
John Brown III,SR,SB,13,90,0,15,90,6.00,6.9,navy
Tre Walker,JR,SB,3,68,0,9,68,7.56,22.7,navy
Jahmaal Daniel,SR,SB,10,49,0,8,49,6.13,4.9,navy
Brandon Colon,SR,WR,13,40,0,3,40,13.33,3.1,navy
Mike Martin,JR,FB,1,19,0,5,19,3.80,19.0,navy
Nelson Smith,FR,FB,12,17,0,8,17,2.13,1.4,navy
Akili Taylor,JR,FB,1,-2,0,1,-2,-2.00,-2.0,navy
Craig Scott,SR,WR,13,-5,0,2,-5,-2.50,-0.4,navy
Tanner Lee,JR,QB,12,-97,3143,458,3046,6.65,253.8,nebraska
Devine Ozigbo,JR,RB,10,493,0,129,493,3.82,49.3,nebraska
Mikale Wilbon,JR,RB,11,379,0,88,379,4.31,34.5,nebraska
Tre Bryant,SO,RB,2,299,0,51,299,5.86,149.5,nebraska
Patrick O'Brien,FR,QB,4,4,192,44,196,4.45,49.0,nebraska
Jaylin Bradley,FR,RB,6,93,0,24,93,3.88,15.5,nebraska
JD Spielman,FR,WR,11,73,0,10,73,7.30,6.6,nebraska
De'Mornay Pierson-El,SR,WR,12,32,0,4,32,8.00,2.7,nebraska
Luke McNitt,SR,FB,12,10,0,6,10,1.67,0.8,nebraska
Nick Gates,JR,OL,12,6,0,0,6,-,0.5,nebraska
Tyjon Lindsey,FR,WR,12,4,0,7,4,0.57,0.3,nebraska
Stanley Morgan Jr.,JR,WR,11,2,0,1,2,2.00,0.2,nebraska
Zack Darlington,JR,WR,9,0,-5,1,-5,-5.00,-0.6,nebraska
Ty Gangi,JR,QB,11,180,2746,427,2926,6.85,266.0,nevada
Kelton Moore,SO,RB,12,855,57,165,912,5.53,76.0,nevada
Jaxson Kincaide,SO,RB,9,295,0,63,295,4.68,32.8,nevada
Kaymen Cureton,FR,QB,3,-3,213,60,210,3.50,70.0,nevada
Blake Wright,JR,RB,8,157,0,33,157,4.76,19.6,nevada
David Cornwell,JR,QB,2,-9,97,27,88,3.26,44.0,nevada
Andrew Celis,JR,WR,12,2,76,6,78,13.00,6.5,nevada
Cristian Solano,SO,QB,2,0,56,6,56,9.33,28.0,nevada
Maliek Broady,SO,RB,12,24,0,7,24,3.43,2.0,nevada
Isaiah Hamilton,FR,RB,2,21,0,4,21,5.25,10.5,nevada
Russell Booze,FR,RB,6,11,0,4,11,2.75,1.8,nevada
McLane Mannix,FR,WR,12,3,0,2,3,1.50,0.3,nevada
Daiyan Henley,FR,WR,12,0,0,2,0,0.00,0.0,nevada
Quinton Conaway,SO,P,12,0,0,1,0,0.00,0.0,nevada
Austin Corbett,SR,OL,12,-1,0,1,-1,-1.00,-0.1,nevada
Griffin Dahn,SO,QB,1,-1,0,1,-1,-1.00,-1.0,nevada
Lamar Jordan,SR,QB,11,345,604,171,949,5.55,86.3,new_mexico
Tevaka Tuioti,FR,QB,9,142,705,146,847,5.80,94.1,new_mexico
Tyrone Owens,JR,RB,12,770,0,139,770,5.54,64.2,new_mexico
Richard McQuarley,SR,RB,10,473,0,93,473,5.09,47.3,new_mexico
Daryl Chestnut,SR,RB,12,459,0,76,459,6.04,38.3,new_mexico
Coltin Gerhart,JR,QB,10,218,180,64,398,6.22,39.8,new_mexico
Romell Jordan,SR,RB,12,267,0,56,267,4.77,22.3,new_mexico
Jay Griffin IV,FR,WR,12,116,0,13,116,8.92,9.7,new_mexico
Kentrail Moran,FR,RB,6,32,0,14,32,2.29,5.3,new_mexico
Bryson Carroll,FR,QB,1,10,0,1,10,10.00,10.0,new_mexico
Daevon Vigilant,FR,RB,2,3,0,4,3,0.75,1.5,new_mexico
Javohn Jones,SO,RB,3,-2,0,1,-2,-2.00,-0.7,new_mexico
Zahneer Shuler,JR,RB,12,-3,0,2,-3,-1.50,-0.3,new_mexico
Tyler Rogers,SR,QB,12,20,4016,642,4036,6.29,336.3,new_mexico_state
Larry Rose III,SR,RB,12,939,0,187,939,5.02,78.3,new_mexico_state
Nick Jeanty,JR,QB,3,44,389,83,433,5.22,144.3,new_mexico_state
Jason Huntley,SO,RB,12,420,0,70,420,6.00,35.0,new_mexico_state
Conner Cramer,SR,WR,12,0,17,1,17,17.00,1.4,new_mexico_state
Izaiah Lottie,SO,WR,11,9,0,1,9,9.00,0.8,new_mexico_state
Christian Gibson,JR,RB,12,1,0,4,1,0.25,0.1,new_mexico_state
Sy Slater,SO,DB,4,0,0,1,0,0.00,0.0,new_mexico_state
Chazz Surratt,FR,QB,9,210,1342,268,1552,5.79,172.4,north_carolina
Nathan Elliott,SO,QB,5,134,926,193,1060,5.49,212.0,north_carolina
Jordon Brown,SO,TB,12,613,0,138,613,4.44,51.1,north_carolina
Michael Carter,FR,TB,11,558,0,97,558,5.75,50.7,north_carolina
Brandon Harris,SR,QB,6,86,346,105,432,4.11,72.0,north_carolina
Anthony Ratliff-Williams,SO,WR,12,1,86,5,87,17.40,7.3,north_carolina
Johnathon Sutton,SO,TB,8,81,0,14,81,5.79,10.1,north_carolina
Dazz Newsome,FR,WR,9,52,0,8,52,6.50,5.8,north_carolina
Manny Miles,JR,QB,12,3,5,2,8,4.00,0.7,north_carolina
Austin Proehl,SR,WR,6,0,0,1,0,0.00,0.0,north_carolina
Roscoe Johnson,FR,WR,11,-6,0,1,-6,-6.00,-0.5,north_carolina
Ryan Finley,JR,QB,13,194,3518,548,3712,6.77,285.5,north_carolina_state
Nyheim Hines,JR,RB,13,1112,0,197,1112,5.64,85.5,north_carolina_state
Reggie Gallaspy II,JR,RB,13,506,0,116,506,4.36,38.9,north_carolina_state
Jaylen Samuels,SR,HB,13,403,25,79,428,5.42,32.9,north_carolina_state
Jalan McClendon,JR,QB,4,67,17,9,84,9.33,21.0,north_carolina_state
Dakwa Nichols,SR,RB,5,37,0,8,37,4.63,7.4,north_carolina_state
Gavin Locklear,SR,WR,12,0,20,1,20,20.00,1.7,north_carolina_state
Will Eason,FR,RB,1,13,0,2,13,6.50,13.0,north_carolina_state
Kyle Bambard,JR,PK,13,3,0,1,3,3.00,0.2,north_carolina_state
Jakobi Meyers,SO,WR,12,-5,0,5,-5,-1.00,-0.4,north_carolina_state
Stephen Louis,JR,WR,12,-6,0,1,-6,-6.00,-0.5,north_carolina_state
Mason Fine,SO,QB,14,16,4052,618,4068,6.58,290.6,north_texas
Jeffery Wilson,SR,RB,11,1215,0,188,1215,6.46,110.5,north_texas
Nic Smith,FR,RB,14,684,0,138,684,4.96,48.9,north_texas
Evan Johnson,FR,RB,14,239,0,43,239,5.56,17.1,north_texas
Andrew Tucker,SR,RB,13,88,0,18,88,4.89,6.8,north_texas
Quinn Shanbour,JR,QB,14,53,34,12,87,7.25,6.2,north_texas
Jalen Guyton,SO,WR,13,12,0,3,12,4.00,0.9,north_texas
Riley Mayfield,SR,OL,14,8,0,0,8,-,0.6,north_texas
Christian Hosley,SO,RB,14,2,0,4,2,0.50,0.1,north_texas
Jaelon Darden,FR,WR,14,1,0,1,1,1.00,0.1,north_texas
Marcus Childers,FR,QB,12,473,1674,408,2147,5.26,178.9,northern_illinois
Jordan Huff,SR,TB,9,740,0,127,740,5.83,82.2,northern_illinois
Daniel Santacaterina,SO,QB,6,-24,712,119,688,5.78,114.7,northern_illinois
Marcus Jones,SO,TB,12,350,0,83,350,4.22,29.2,northern_illinois
Ryan Graham,JR,QB,2,122,190,52,312,6.00,156.0,northern_illinois
Tre Harbison,FR,TB,10,290,0,55,290,5.27,29.0,northern_illinois
Tommy Mister,JR,TB,10,167,0,35,167,4.77,16.7,northern_illinois
D.J. Brown,JR,WR,13,108,0,22,108,4.91,8.3,northern_illinois
Christian Blake,SR,WR,13,58,23,20,81,4.05,6.2,northern_illinois
Dwayne Milton,JR,TB,11,76,0,12,76,6.33,6.9,northern_illinois
Jauan Wesley,JR,WR,12,5,0,4,5,1.25,0.4,northern_illinois
Jonathan Parker,SR,CB,13,3,0,1,3,3.00,0.2,northern_illinois
Anthony Thompson,FR,QB,1,1,0,1,1,1.00,1.0,northern_illinois
Andrew Parchment,FR,WR,7,1,0,2,1,0.50,0.1,northern_illinois
Matt Ference,FR,P,13,0,0,1,0,0.00,0.0,northern_illinois
Chad Beebe,SR,WR,9,-1,0,1,-1,-1.00,-0.1,northern_illinois
Spencer Tears,SO,WR,13,-5,0,4,-5,-1.25,-0.4,northern_illinois
Josh Orne,SR,K,12,-11,0,1,-11,-11.00,-0.9,northern_illinois
Clayton Thorson,JR,QB,13,23,2844,521,2867,5.50,220.5,northwestern
Justin Jackson,SR,RB,13,1311,12,288,1323,4.59,101.8,northwestern
Jeremy Larkin,FR,RB,13,503,24,85,527,6.20,40.5,northwestern
Matt Alviti,SR,QB,5,142,155,35,297,8.49,59.4,northwestern
Jelani Roberts,JR,WR,8,98,0,10,98,9.80,12.3,northwestern
Jesse Brown,FR,RB,13,64,0,9,64,7.11,4.9,northwestern
John Moten IV,SO,RB,12,55,0,17,55,3.24,4.6,northwestern
Corey Acker,SR,RB,12,36,0,4,36,9.00,3.0,northwestern
Auston Anderson,JR,RB,9,23,0,6,23,3.83,2.6,northwestern
Alex Bousky,,,1,6,0,1,6,6.00,6.0,northwestern
TJ Green,SO,QB,3,1,5,3,6,2.00,2.0,northwestern
Chad Hanaoka,SR,RB,1,5,0,1,5,5.00,5.0,northwestern
Tyler Lancaster,SR,DL,13,5,0,2,5,2.50,0.4,northwestern
Flynn Nagel,JR,WR,13,4,0,1,4,4.00,0.3,northwestern
Riley Lees,FR,WR,13,0,0,4,0,0.00,0.0,northwestern
Garrett Dickerson,SR,SB,13,-1,0,1,-1,-1.00,-0.1,northwestern
Brandon Wimbush,JR,QB,12,803,1870,416,2673,6.43,222.8,notre_dame
Josh Adams,JR,RB,13,1430,0,206,1430,6.94,110.0,notre_dame
Ian Book,SO,QB,10,207,456,112,663,5.92,66.3,notre_dame
Deon McIntosh,SO,RB,8,368,0,65,368,5.66,46.0,notre_dame
Dexter Williams,JR,RB,10,360,0,39,360,9.23,36.0,notre_dame
Tony Jones Jr.,SO,RB,12,232,0,44,232,5.27,19.3,notre_dame
Kevin Stepherson,SO,WR,8,76,0,5,76,15.20,9.5,notre_dame
C.J. Holmes,FR,RB,8,32,0,8,32,4.00,4.0,notre_dame
Michael Young,FR,WR,13,6,0,1,6,6.00,0.5,notre_dame
Cameron Smith,SR,WR,7,5,0,2,5,2.50,0.7,notre_dame
C.J. Sanders,JR,WR,13,0,0,1,0,0.00,0.0,notre_dame
Cole Kmet,FR,TE,13,0,0,1,0,0.00,0.0,notre_dame
Chase Claypool,SO,WR,12,-3,0,2,-3,-1.50,-0.3,notre_dame
Nathan Rourke,SO,QB,13,912,2203,429,3115,7.26,239.6,ohio
A.J. Ouellette,JR,RB,13,1006,0,192,1006,5.24,77.4,ohio
Dorian Brown,SR,RB,12,757,0,111,757,6.82,63.1,ohio
Julian Ross,FR,RB,8,250,0,60,250,4.17,31.3,ohio
Quinton Maxwell,SO,QB,7,-2,230,37,228,6.16,32.6,ohio
David Burroughs,JR,RB,10,169,0,19,169,8.89,16.9,ohio
Dylan Wears,SO,RB,12,51,0,10,51,5.10,4.3,ohio
Papi White,JR,WR,9,46,0,4,46,11.50,5.1,ohio
Michael Farkas,SO,K,13,16,0,1,16,16.00,1.2,ohio
Andrew Meyer,JR,WR,12,-1,15,2,14,7.00,1.2,ohio
Jalen Fox,JR,CB,13,5,0,1,5,5.00,0.4,ohio
DL Knock,SO,WR,12,1,0,1,1,1.00,0.1,ohio
Brendan Cope,SR,WR,10,-2,3,2,1,0.50,0.1,ohio
J.T. Barrett,SR,QB,14,798,3053,536,3851,7.18,275.1,ohio_state
J.K. Dobbins,FR,RB,14,1403,0,194,1403,7.23,100.2,ohio_state
Dwayne Haskins,FR,QB,8,86,565,81,651,8.04,81.4,ohio_state
Mike Weber,SO,RB,12,626,0,101,626,6.20,52.2,ohio_state
Antonio Williams,SO,RB,12,290,0,57,290,5.09,24.2,ohio_state
Parris Campbell,JR,WR,13,132,0,10,132,13.20,10.2,ohio_state
Demario McCall,FR,RB,4,111,0,14,111,7.93,27.8,ohio_state
Joe Burrow,SO,QB,5,-5,61,14,56,4.00,11.2,ohio_state
Jared Drake,JR,LB,4,7,0,3,7,2.33,1.8,ohio_state
Jordan Leasure,SO,RB,2,5,0,1,5,5.00,2.5,ohio_state
Marcus Baugh,SR,TE,14,5,0,1,5,5.00,0.4,ohio_state
K.J. Hill,SO,WR,14,1,0,2,1,0.50,0.1,ohio_state
Baker Mayfield,SR,QB,14,311,4627,501,4938,9.86,352.7,oklahoma
Rodney Anderson,SO,RB,14,1161,0,188,1161,6.18,82.9,oklahoma
Trey Sermon,FR,RB,14,744,42,122,786,6.44,56.1,oklahoma
Abdul Adams,SO,RB,12,542,0,59,542,9.19,45.2,oklahoma
Kyler Murray,SO,QB,7,142,359,35,501,14.31,71.6,oklahoma
Marcelias Sutton,JR,RB,13,130,0,22,130,5.91,10.0,oklahoma
Jeff Badet,SR,WR,14,41,0,6,41,6.83,2.9,oklahoma
Dimitri Flowers,SR,FB,14,22,0,14,22,1.57,1.6,oklahoma
Tanner Schafer,FR,QB,1,0,18,5,18,3.60,18.0,oklahoma
Jeffery Mead,SR,WR,10,0,17,1,17,17.00,1.7,oklahoma
Jordan Smallwood,SR,WR,14,7,0,3,7,2.33,0.5,oklahoma
Najee Bissoon,SR,RB,1,4,0,3,4,1.33,4.0,oklahoma
CeeDee Lamb,FR,WR,14,0,2,1,2,2.00,0.1,oklahoma
"Joe Castiglione, Jr.",SO,FB,1,1,0,1,1,1.00,1.0,oklahoma
Jaxon Uhles,SR,FB,13,1,0,1,1,1.00,0.1,oklahoma
Marquise Brown,SO,WR,13,0,0,1,0,0.00,0.0,oklahoma
Austin Seibert,JR,K,14,-32,0,1,-32,-32.00,-2.3,oklahoma
Mason Rudolph,SR,QB,13,35,4904,550,4939,8.98,379.9,oklahoma_state
Justice Hill,SO,RB,13,1467,0,268,1467,5.47,112.8,oklahoma_state
J.D. King,FR,RB,13,469,0,99,469,4.74,36.1,oklahoma_state
Taylor Cornelius,JR,QB,5,75,148,17,223,13.12,44.6,oklahoma_state
LD Brown,FR,RB,11,223,0,34,223,6.56,20.3,oklahoma_state
Ja'Ron Wilson,FR,RB,3,49,0,17,49,2.88,16.3,oklahoma_state
Keondre Wudtee,FR,QB,2,29,7,6,36,6.00,18.0,oklahoma_state
Chris Lacy,SR,WR,12,26,0,1,26,26.00,2.2,oklahoma_state
Tyron Johnson,SO,WR,12,14,0,2,14,7.00,1.2,oklahoma_state
James Washington,SR,WR,13,12,0,3,12,4.00,0.9,oklahoma_state
Jalen McCleskey,JR,WR,13,0,0,1,0,0.00,0.0,oklahoma_state
Steven Williams,FR,QB,10,263,1528,355,1791,5.05,179.1,old_dominion
Ray Lawry,SR,RB,8,742,0,132,742,5.62,92.8,old_dominion
Jeremy Cox,JR,RB,9,621,0,147,621,4.22,69.0,old_dominion
Blake LaRussa,SO,QB,5,68,420,80,488,6.10,97.6,old_dominion
Jordan Hoy,SO,QB,3,26,73,31,99,3.19,33.0,old_dominion
Brandon Sinclair,FR,RB,10,86,0,21,86,4.10,8.6,old_dominion
Gemonta Jackson,SO,RB,9,67,0,12,67,5.58,7.4,old_dominion
Isaiah Harper,JR,WR,12,59,0,14,59,4.21,4.9,old_dominion
Brandon Simmons,SR,RB,4,39,0,13,39,3.00,9.8,old_dominion
Josh Marriner,SR,RB,12,3,0,1,3,3.00,0.3,old_dominion
Justin Herbert,SO,QB,8,183,1983,250,2166,8.66,270.8,oregon
Royce Freeman,SR,RB,12,1475,0,244,1475,6.05,122.9,oregon
Kani Benoit,SR,RB,12,584,0,88,584,6.64,48.7,oregon
Tony Brooks-James,JR,RB,12,498,0,93,498,5.35,41.5,oregon
Braxton Burmeister,FR,QB,7,102,330,141,432,3.06,61.7,oregon
Darrian Felix,FR,RB,9,182,0,30,182,6.07,20.2,oregon
Taylor Alie,SR,QB,8,41,134,36,175,4.86,21.9,oregon
Taj Griffin,JR,WR,8,95,0,18,95,5.28,11.9,oregon
Jaylon Redd,FR,WR,10,63,0,9,63,7.00,6.3,oregon
Charles Nelson,SR,WR,10,25,22,12,47,3.92,4.7,oregon
Darrian McNeal,FR,WR,8,21,0,3,21,7.00,2.6,oregon
Malik Lovette,SO,WR,11,9,0,1,9,9.00,0.8,oregon
Dillon Mitchell,SO,WR,12,6,0,4,6,1.50,0.5,oregon
Darell Garretson,SR,QB,10,52,1465,265,1517,5.72,151.7,oregon_state
Jake Luton,JR,QB,4,27,853,152,880,5.79,220.0,oregon_state
Ryan Nall,JR,RB,11,810,0,165,810,4.91,73.6,oregon_state
Artavis Pierce,SO,RB,12,323,0,68,323,4.75,26.9,oregon_state
Thomas Tyner,SR,RB,10,297,0,64,297,4.64,29.7,oregon_state
Trevorris Johnson,SR,RB,11,106,0,35,106,3.03,9.6,oregon_state
Trevon Bradford,SO,WR,11,36,0,1,36,36.00,3.3,oregon_state
Tuli Wily-Matagi,SO,TE,12,0,26,1,26,26.00,2.2,oregon_state
Seth Collins,JR,WR,3,14,0,5,14,2.80,4.7,oregon_state
"Calvin Tyler, Jr.",FR,RB,8,11,0,3,11,3.67,1.4,oregon_state
Timmy Hernandez,JR,WR,12,0,10,1,10,10.00,0.8,oregon_state
Fred Lauina,SR,OL,12,8,0,1,8,8.00,0.7,oregon_state
Mason Moran,FR,S,1,0,0,5,0,0.00,0.0,oregon_state
Xavier Hawkins,SR,WR,11,-4,0,1,-4,-4.00,-0.4,oregon_state
Nick Porebski,SR,P,12,-14,1,2,-13,-6.50,-1.1,oregon_state
Trace McSorley,JR,QB,13,491,3570,571,4061,7.11,312.4,penn_state
Saquon Barkley,JR,RB,13,1271,36,219,1307,5.97,100.5,penn_state
Tommy Stevens,SO,QB,9,190,158,54,348,6.44,38.7,penn_state
Miles Sanders,SO,RB,12,191,0,31,191,6.16,15.9,penn_state
Andre Robinson,SO,RB,11,55,0,9,55,6.11,5.0,penn_state
Mark Allen,JR,RB,5,38,0,9,38,4.22,7.6,penn_state
Billy Fessler,JR,QB,12,0,8,2,8,4.00,0.7,penn_state
Nick Eury,FR,RB,1,4,0,1,4,4.00,4.0,penn_state
DaeSean Hamilton,SR,WR,13,2,0,1,2,2.00,0.2,penn_state
Ben DiNucci,SO,QB,10,126,1091,213,1217,5.71,121.7,pittsburgh
Max Browne,SR,QB,6,-74,997,154,923,5.99,153.8,pittsburgh
Darrin Hall,JR,RB,12,628,0,128,628,4.91,52.3,pittsburgh
Kenny Pickett,FR,QB,4,93,509,92,602,6.54,150.5,pittsburgh
Qadree Ollison,JR,RB,12,398,0,90,398,4.42,33.2,pittsburgh
Quadree Henderson,JR,WR,12,251,0,36,251,6.97,20.9,pittsburgh
Jordan Whitehead,JR,DB,9,142,0,22,142,6.45,15.8,pittsburgh
Chawntez Moss,SO,RB,6,116,0,42,116,2.76,19.3,pittsburgh
Maurice Ffrench,SO,DB,12,71,0,9,71,7.89,5.9,pittsburgh
A.J. Davis,FR,RB,9,40,0,16,40,2.50,4.4,pittsburgh
Ryan Winslow,SR,P,12,0,15,1,15,15.00,1.3,pittsburgh
Brian O'Neill,JR,OL,12,10,0,1,10,10.00,0.8,pittsburgh
Avonte Maddox,SR,DB,10,8,0,2,8,4.00,0.8,pittsburgh
Rafael Araujo-Lopes,JR,WR,12,6,0,5,6,1.20,0.5,pittsburgh
