name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Marvin Washington,FR,QB,3,10,21,2.10,0,3.33,7.00,connecticut
Khyon Gillespie,FR,RB,2,1,6,6.00,0,0.50,3.00,connecticut
Steven Krajewski,FR,QB,1,2,0,0.00,0,2.00,0.00,connecticut
Heron Maurisseau,FR,WR,4,1,-8,-8.00,0,0.25,-2.00,connecticut
Deon Jackson,SO,RB,13,161,847,5.26,7,12.38,65.15,duke
Brittain Brown,SO,RB,9,80,369,4.61,3,8.89,41.00,duke
Daniel Jones,JR,QB,11,104,319,3.07,3,9.45,29.00,duke
Quentin Harris,JR,QB,12,46,195,4.24,5,3.83,16.25,duke
Marvin Hubbard III,FR,RB,4,30,118,3.93,0,7.50,29.50,duke
T.J. Rahming,SR,WR,13,9,82,9.11,0,0.69,6.31,duke
Nicodem Pierre,SR,RB,7,7,50,7.14,1,1.00,7.14,duke
Mataeo Durant,FR,RB,9,17,43,2.53,0,1.89,4.78,duke
Griffin Carter,SR,RB,3,8,22,2.75,0,2.67,7.33,duke
Gunnar Holmberg,FR,QB,2,1,19,19.00,0,0.50,9.50,duke
Elijah Deveaux,SO,RB,2,4,10,2.50,0,2.00,5.00,duke
Ryan Wolitzer,JR,RB,2,2,5,2.50,0,1.00,2.50,duke
Johnathan Lloyd,SR,WR,13,2,4,2.00,0,0.15,0.31,duke
Chris Katrenick,FR,QB,1,2,3,1.50,0,2.00,3.00,duke
Holton Ahlers,FR,QB,10,119,592,4.97,6,11.90,59.20,east_carolina
Anthony Scott,SR,RB,12,103,405,3.93,3,8.58,33.75,east_carolina
Hussein Howe,JR,RB,12,70,236,3.37,0,5.83,19.67,east_carolina
Darius Pinnix,SO,RB,10,56,222,3.96,3,5.60,22.20,east_carolina
Trace Christian,FR,RB,10,38,162,4.26,1,3.80,16.20,east_carolina
Blake Proehl,FR,WR,10,1,16,16.00,0,0.10,1.60,east_carolina
Juwan Moody,FR,WR,2,1,3,3.00,0,0.50,1.50,east_carolina
Terrell Green,SR,WR,12,1,2,2.00,0,0.08,0.17,east_carolina
Cam Coleman,SR,RB,1,1,0,0.00,0,1.00,0.00,east_carolina
Deondre Farrier,JR,WR,7,1,0,0.00,0,0.14,0.00,east_carolina
Trevon Brown,SR,WR,12,1,-2,-2.00,0,0.08,-0.17,east_carolina
Duce Fuller,FR,WR,3,2,-2,-1.00,0,0.67,-0.67,east_carolina
Kingsley Ifedi,FR,QB,5,4,-4,-1.00,0,0.80,-0.80,east_carolina
Caiden Norman,FR,QB,2,3,-5,-1.67,0,1.50,-2.50,east_carolina
Reid Herring,SO,QB,9,24,-67,-2.79,0,2.67,-7.44,east_carolina
Shaq Vann,SR,RB,11,135,590,4.37,5,12.27,53.64,eastern_michigan
Mike Glass III,JR,QB,8,71,412,5.80,6,8.88,51.50,eastern_michigan
Ian Eriksen,SR,RB,9,80,361,4.51,4,8.89,40.11,eastern_michigan
Willie Parker,SO,RB,11,51,252,4.94,1,4.64,22.91,eastern_michigan
Breck Turner,JR,RB,12,45,169,3.76,2,3.75,14.08,eastern_michigan
Tyler Wiegers,SR,QB,12,66,48,0.73,1,5.50,4.00,eastern_michigan
Isaac Stiebeling,SO,QB,4,11,39,3.55,2,2.75,9.75,eastern_michigan
Blake Banham,SR,WR,13,8,32,4.00,1,0.62,2.46,eastern_michigan
Karmi Mackey,FR,RB,3,5,23,4.60,0,1.67,7.67,eastern_michigan
Jairus Grissom,FR,QB,6,3,19,6.33,1,0.50,3.17,eastern_michigan
Line Latu,JR,WR,13,1,6,6.00,0,0.08,0.46,eastern_michigan
Preston Hutchinson,FR,QB,1,1,1,1.00,0,1.00,1.00,eastern_michigan
Isaac Holder,JR,WR,13,1,1,1.00,0,0.08,0.08,eastern_michigan
Lamical Perine,JR,RB,13,134,826,6.16,7,10.31,63.54,florida
Jordan Scarlett,JR,RB,13,131,776,5.92,5,10.08,59.69,florida
Dameon Pierce,FR,RB,13,69,424,6.14,2,5.31,32.62,florida
Feleipe Franks,SO,QB,13,110,350,3.18,7,8.46,26.92,florida
Kadarius Toney,SO,ATH,12,21,240,11.43,0,1.75,20.00,florida
Malik Davis,SO,RB,3,13,61,4.69,0,4.33,20.33,florida
Emory Jones,FR,QB,4,18,41,2.28,0,4.50,10.25,florida
Josh Hammond,JR,WR,13,2,32,16.00,1,0.15,2.46,florida
Tommy Townsend,JR,P,13,1,18,18.00,0,0.08,1.38,florida
Iverson Clement,FR,RB,2,4,17,4.25,0,2.00,8.50,florida
R.J. Raymond,SR,ATH,13,2,16,8.00,0,0.15,1.23,florida
Isaac Ricks,FR,ATH,2,2,13,6.50,0,1.00,6.50,florida
Kyle Trask,SO,QB,4,5,-4,-0.80,1,1.25,-1.00,florida
Devin Singletary,JR,RB,12,261,1348,5.16,22,21.75,112.33,florida_atlantic
"Kerrith Whyte, Jr.",JR,RB,12,134,866,6.46,8,11.17,72.17,florida_atlantic
Chris Robison,FR,QB,12,73,211,2.89,3,6.08,17.58,florida_atlantic
De'Andre Johnson,JR,QB,8,35,178,5.09,1,4.38,22.25,florida_atlantic
Gerald Hearns,SR,RB,11,11,94,8.55,0,1.00,8.55,florida_atlantic
Willie Wright,SO,WR,12,15,71,4.73,0,1.25,5.92,florida_atlantic
Silver Saunders,SR,RB,12,9,48,5.33,0,0.75,4.00,florida_atlantic
Jovon Durante,JR,WR,12,8,39,4.88,0,0.67,3.25,florida_atlantic
Malcolm Davidson,FR,RB,6,2,34,17.00,0,0.33,5.67,florida_atlantic
James Charles,SO,RB,6,3,20,6.67,0,0.50,3.33,florida_atlantic
Rafe Peavey,SR,QB,5,9,5,0.56,1,1.80,1.00,florida_atlantic
Dante Cousart,JR,WR,7,2,3,1.50,0,0.29,0.43,florida_atlantic
Harrison Bryant,JR,TE,12,1,2,2.00,0,0.08,0.17,florida_atlantic
LaDante Harris,JR,WR,12,1,-2,-2.00,0,0.08,-0.17,florida_atlantic
Napoleon Maxwell,SR,RB,13,128,684,5.34,7,9.85,52.62,florida_international
D'Vonte Price,SO,RB,13,90,560,6.22,5,6.92,43.08,florida_international
Shawndarrius Phillips,JR,RB,11,94,393,4.18,4,8.55,35.73,florida_international
Anthony Jones,JR,RB,6,67,338,5.04,6,11.17,56.33,florida_international
Christian Alexander,JR,QB,10,25,181,7.24,2,2.50,18.10,florida_international
Maurice Alexander,JR,WR,13,17,115,6.76,2,1.31,8.85,florida_international
Shaun Peterson Jr.,FR,RB,2,11,41,3.73,0,5.50,20.50,florida_international
Stone Wilson,SR,P,13,3,18,6.00,0,0.23,1.38,florida_international
Jordan Atkins,FR,RB,1,2,3,1.50,0,2.00,3.00,florida_international
James Morgan,JR,QB,12,27,-19,-0.70,1,2.25,-1.58,florida_international
Cam Akers,SO,RB,12,161,706,4.39,6,13.42,58.83,florida_state
Jacques Patrick,SR,RB,12,108,378,3.50,1,9.00,31.50,florida_state
Amir Rasul,JR,RB,11,10,46,4.60,1,0.91,4.18,florida_state
Tre’Shaun Harrison,FR,WR,12,2,23,11.50,0,0.17,1.92,florida_state
Deondre Francois,JR,QB,11,78,16,0.21,3,7.09,1.45,florida_state
Nyqwan Murray,SR,WR,12,5,4,0.80,0,0.42,0.33,florida_state
Keyshawn Helton,FR,WR,11,1,2,2.00,0,0.09,0.18,florida_state
Anthony Grant,FR,RB,12,5,0,0.00,0,0.42,0.00,florida_state
D.J. Matthews,SO,WR,12,2,0,0.00,0,0.17,0.00,florida_state
James Blackman,SO,QB,4,11,-26,-2.36,0,2.75,-6.50,florida_state
Ronnie Rivers,SO,RB,11,132,743,5.63,10,12.00,67.55,fresno_state
Jordan Mims,SO,RB,12,113,436,3.86,6,9.42,36.33,fresno_state
Marcus McMaryion,SR,QB,14,71,294,4.14,8,5.07,21.00,fresno_state
Josh Hokit,JR,RB,13,73,260,3.56,1,5.62,20.00,fresno_state
Dejonte O'Neal,SR,RB,13,38,138,3.63,1,2.92,10.62,fresno_state
Saevion Johnson,SO,RB,13,21,131,6.24,3,1.62,10.08,fresno_state
Jorge Reyna,JR,QB,10,9,75,8.33,0,0.90,7.50,fresno_state
Romello Harris,SO,RB,5,5,52,10.40,1,1.00,10.40,fresno_state
Derrion Grim,JR,WR,14,8,40,5.00,1,0.57,2.86,fresno_state
KeeSean Johnson,SR,WR,14,4,14,3.50,0,0.29,1.00,fresno_state
Michiah Quick,SR,WR,9,2,3,1.50,0,0.22,0.33,fresno_state
Jared Rice,JR,TE,14,1,3,3.00,0,0.07,0.21,fresno_state
Christian Cronk,SR,OL,14,0,2,-,0,-,-,fresno_state
Delvon Hardaway,SR,WR,13,1,1,1.00,0,0.08,0.08,fresno_state
Chris Coleman,FR,WR,9,2,0,0.00,0,0.22,0.00,fresno_state
D'Andre Swift,SO,RB,14,163,1049,6.44,10,11.64,74.93,georgia
Elijah Holyfield,JR,TB,14,159,1018,6.40,7,11.36,72.71,georgia
Brian Herrien,JR,TB,14,50,295,5.90,3,3.57,21.07,georgia
James Cook,FR,RB,13,41,284,6.93,2,3.15,21.85,georgia
Justin Fields,FR,QB,12,42,266,6.33,4,3.50,22.17,georgia
Tyler Simmons,JR,WR,13,5,131,26.20,2,0.38,10.08,georgia
Demetris Robertson,SO,WR,9,4,109,27.25,1,0.44,12.11,georgia
Jayson Stanley,SR,WR,13,4,81,20.25,0,0.31,6.23,georgia
Prather Hudson,SO,TB,14,15,64,4.27,0,1.07,4.57,georgia
Mecole Hardman,JR,WR,14,5,36,7.20,0,0.36,2.57,georgia
Isaac Nauta,JR,TE,14,0,31,-,1,-,-,georgia
Ian Donald-McIntyre,SO,TB,3,6,22,3.67,0,2.00,7.33,georgia
Ahkil Crumpton,SR,WR,11,1,12,12.00,0,0.09,1.09,georgia
Willie Erdman,SO,WR,3,2,9,4.50,0,0.67,3.00,georgia
Lofton Tidwell,FR,RB,2,3,6,2.00,0,1.50,3.00,georgia
Kearis Jackson,FR,WR,4,1,6,6.00,0,0.25,1.50,georgia
Matthew Downing,FR,QB,4,4,6,1.50,0,1.00,1.50,georgia
Rodrigo Blankenship,JR,PK,14,1,-2,-2.00,0,0.07,-0.14,georgia
Jake Fromm,SO,QB,14,41,-27,-0.66,0,2.93,-1.93,georgia
Wesley Fields,SR,RB,12,200,1050,5.25,9,16.67,87.50,georgia_southern
Shai Werts,SO,QB,13,181,901,4.98,15,13.92,69.31,georgia_southern
Monteo Garrett,SR,RB,12,93,515,5.54,5,7.75,42.92,georgia_southern
Wesley Kennedy III,SO,RB,13,64,502,7.84,3,4.92,38.62,georgia_southern
Logan Wright,FR,RB,13,47,308,6.55,3,3.62,23.69,georgia_southern
Matt LaRoche,FR,RB,12,26,138,5.31,0,2.17,11.50,georgia_southern
C.J. Wright,FR,NT,13,5,20,4.00,0,0.38,1.54,georgia_southern
Grant Walker,FR,RB,11,7,17,2.43,0,0.64,1.55,georgia_southern
Darion Anderson,SO,WR,13,2,16,8.00,0,0.15,1.23,georgia_southern
LaBaron Anthony,SR,QB,6,1,13,13.00,0,0.17,2.17,georgia_southern
Malik Murray,SO,WR,12,1,4,4.00,0,0.08,0.33,georgia_southern
Justin Tomlin,FR,QB,1,1,-1,-1.00,0,1.00,-1.00,georgia_southern
Davarius Bargnare,FR,WR,10,2,-2,-1.00,0,0.20,-0.20,georgia_southern
Dan Ellington,JR,QB,11,159,625,3.93,5,14.45,56.82,georgia_state
Tra Barnett,JR,RB,11,109,551,5.06,7,9.91,50.09,georgia_state
Seth Paige,FR,RB,10,62,341,5.50,4,6.20,34.10,georgia_state
Demarcus Kirk,SR,RB,12,26,141,5.42,2,2.17,11.75,georgia_state
Destin Coates,FR,RB,6,32,137,4.28,1,5.33,22.83,georgia_state
Aaron Winchester,JR,QB,6,32,122,3.81,2,5.33,20.33,georgia_state
Tucker Gregg,FR,RB,9,13,83,6.38,0,1.44,9.22,georgia_state
Devin Gentry,JR,WR,12,6,26,4.33,0,0.50,2.17,georgia_state
Dawson Hill,FR,RB,2,4,21,5.25,0,2.00,10.50,georgia_state
Taz Bateman,SR,RB,2,7,17,2.43,0,3.50,8.50,georgia_state
Darius Stubbs,SO,RB,4,2,14,7.00,0,0.50,3.50,georgia_state
Jack Walker,FR,QB,3,3,0,0.00,0,1.00,0.00,georgia_state
Penny Hart,JR,WR,12,4,-10,-2.50,0,0.33,-0.83,georgia_state
TaQuon Marshall,SR,QB,12,216,971,4.50,11,18.00,80.92,georgia_tech
Tobias Oliver,FR,QB,12,152,876,5.76,12,12.67,73.00,georgia_tech
Jordan Mason,FR,BB,13,108,659,6.10,7,8.31,50.69,georgia_tech
Jerry Howard,SO,BB,13,107,564,5.27,5,8.23,43.38,georgia_tech
Nathan Cottrell,JR,AB,13,46,362,7.87,4,3.54,27.85,georgia_tech
Qua Searcy,SR,AB,13,35,349,9.97,3,2.69,26.85,georgia_tech
Clinton Lynch,SR,AB,13,41,206,5.02,2,3.15,15.85,georgia_tech
KirVonte Benson,JR,BB,2,15,116,7.73,2,7.50,58.00,georgia_tech
Omahri Jarrett,JR,AB,7,4,47,11.75,0,0.57,6.71,georgia_tech
Christian Malloy,FR,BB,1,4,27,6.75,0,4.00,27.00,georgia_tech
James Graham,FR,QB,3,5,27,5.40,0,1.67,9.00,georgia_tech
Joseph Macrina,SO,BB,3,4,14,3.50,0,1.33,4.67,georgia_tech
Melvin Davis,SR,AB,2,1,3,3.00,0,0.50,1.50,georgia_tech
Jalen Camp,JR,WR,12,1,3,3.00,0,0.08,0.25,georgia_tech
Malik Rivera,SR,DB,13,1,3,3.00,0,0.08,0.23,georgia_tech
Xavier Gantt,SO,AB,4,2,2,1.00,0,0.50,0.50,georgia_tech
Josh Blancato,FR,AB,1,1,-1,-1.00,0,1.00,-1.00,georgia_tech
Antwan Owens,SO,DL,13,1,-2,-2.00,0,0.08,-0.15,georgia_tech
Fred Holly III,SO,RB,14,108,468,4.33,4,7.71,33.43,hawai'i
Dayton Furuta,JR,RB,13,93,459,4.94,2,7.15,35.31,hawai'i
Cole McDonald,SO,QB,13,134,359,2.68,4,10.31,27.62,hawai'i
Miles Reed,FR,RB,10,30,130,4.33,0,3.00,13.00,hawai'i
Elijah Dale,SR,RB,14,19,71,3.74,0,1.36,5.07,hawai'i
Chevan Cordeiro,FR,QB,4,23,46,2.00,0,5.75,11.50,hawai'i
Genta Ito,SR,RB,1,2,8,4.00,0,2.00,8.00,hawai'i
John Ursua,JR,WR,13,2,4,2.00,1,0.15,0.31,hawai'i
Mel Davis,SR,RB,1,1,3,3.00,0,1.00,3.00,hawai'i
Jeremy Moussa,FR,QB,2,1,-1,-1.00,0,0.50,-0.50,hawai'i
Patrick Carr,JR,RB,13,152,868,5.71,5,11.69,66.77,houston
D'Eriq King,JR,QB,11,111,674,6.07,14,10.09,61.27,houston
Mulbah Car,JR,RB,11,66,325,4.92,2,6.00,29.55,houston
Terence Williams,SR,RB,8,52,244,4.69,1,6.50,30.50,houston
Kevrin Justice,JR,RB,13,24,149,6.21,1,1.85,11.46,houston
Chandler Smith,SO,RB,7,30,139,4.63,2,4.29,19.86,houston
Marquez Stevenson,SO,WR,13,14,126,9.00,2,1.08,9.69,houston
Kelan Walker,FR,RB,2,12,112,9.33,1,6.00,56.00,houston
Bryson Smith,FR,QB,12,19,74,3.89,0,1.58,6.17,houston
Clayton Tune,FR,QB,5,41,56,1.37,1,8.20,11.20,houston
Grant Stuard,SO,DB,13,5,35,7.00,0,0.38,2.69,houston
Kinte Hatton,SR,WR,3,1,10,10.00,0,0.33,3.33,houston
Ike Ogbogu,FR,QB,1,1,6,6.00,0,1.00,6.00,houston
Keith Corbin,JR,WR,12,4,5,1.25,0,0.33,0.42,houston
Jeremy Singleton,FR,WR,13,1,5,5.00,0,0.08,0.38,houston
Reggie Corbin,JR,RB,12,128,1085,8.48,9,10.67,90.42,illinois
AJ Bush Jr.,SR,QB,10,138,733,5.31,8,13.80,73.30,illinois
Mike Epstein,SO,RB,7,60,411,6.85,3,8.57,58.71,illinois
Ra'Von Bonner,SO,RB,11,72,395,5.49,3,6.55,35.91,illinois
Dre Brown,JR,RB,7,18,180,10.00,2,2.57,25.71,illinois
M.J. Rivers II,FR,QB,8,49,65,1.33,0,6.13,8.13,illinois
Jakari Norwood,FR,RB,3,5,29,5.80,0,1.67,9.67,illinois
Matt Robinson,FR,QB,3,8,24,3.00,0,2.67,8.00,illinois
Dominic Stampley,SO,WR,12,3,11,3.67,0,0.25,0.92,illinois
Mike Dudek,SR,WR,1,1,7,7.00,0,1.00,7.00,illinois
Kenyon Sims,FR,RB,1,2,4,2.00,0,2.00,4.00,illinois
Cam Miller,SO,QB,3,1,3,3.00,0,0.33,1.00,illinois
Carmoni Green,SO,WR,5,1,-4,-4.00,0,0.20,-0.80,illinois
Trenard Davis,JR,WR,12,2,-6,-3.00,0,0.17,-0.50,illinois
Stevie Scott,FR,RB,12,228,1137,4.99,10,19.00,94.75,indiana
Peyton Ramsey,SO,QB,12,111,354,3.19,5,9.25,29.50,indiana
Ronnie Walker Jr.,FR,RB,9,32,141,4.41,2,3.56,15.67,indiana
Reese Taylor,FR,ATH,12,15,83,5.53,0,1.25,6.92,indiana
Whop Philyor,SO,WR,7,5,68,13.60,0,0.71,9.71,indiana
Michael Penix Jr.,FR,QB,3,7,45,6.43,0,2.33,15.00,indiana
Mike Majette,SR,RB,12,10,25,2.50,0,0.83,2.08,indiana
Mike Fiacable,JR,QB,1,2,17,8.50,0,2.00,17.00,indiana
Cole Gest,SO,RB,1,5,17,3.40,0,5.00,17.00,indiana
Craig Nelson,FR,RB,4,2,5,2.50,0,0.50,1.25,indiana
Luke Timian,SR,WR,9,1,4,4.00,0,0.11,0.44,indiana
Marcelino Ball,SO,DB,12,1,3,3.00,0,0.08,0.25,indiana
J-Shun Harris II,SR,WR,12,2,1,0.50,0,0.17,0.08,indiana
Mekhi Sargent,SO,RB,13,159,745,4.69,9,12.23,57.31,iowa
Toren Young,SO,RB,13,136,637,4.68,5,10.46,49.00,iowa
Ivory Kelly-Martin,SO,RB,9,97,341,3.52,2,10.78,37.89,iowa
Ihmir Smith-Marsette,SO,WR,12,9,71,7.89,0,0.75,5.92,iowa
Henry Geil,FR,RB,2,15,37,2.47,0,7.50,18.50,iowa
Peyton Mansell,FR,QB,5,8,31,3.88,1,1.60,6.20,iowa
Brady Ross,JR,FB,6,6,20,3.33,0,1.00,3.33,iowa
Tristan Wirfs,SO,OL,12,1,15,15.00,0,0.08,1.25,iowa
Kyle Groeneweg,SR,WR,13,2,14,7.00,0,0.15,1.08,iowa
Max Cooper,SO,WR,7,1,9,9.00,0,0.14,1.29,iowa
Austin Kelly,SR,FB,13,6,9,1.50,0,0.46,0.69,iowa
Nick Easley,SR,WR,13,2,7,3.50,0,0.15,0.54,iowa
T.J. Hockenson,SO,TE,13,1,4,4.00,1,0.08,0.31,iowa
Nate Stanley,JR,QB,13,36,4,0.11,1,2.77,0.31,iowa
Noah Fant,JR,TE,12,2,1,0.50,0,0.17,0.08,iowa
"Tyrone Tracy, Jr.",FR,WR,4,1,-1,-1.00,0,0.25,-0.25,iowa
David Montgomery,JR,RB,12,257,1216,4.73,13,21.42,101.33,iowa_state
Brock Purdy,FR,QB,10,100,308,3.08,5,10.00,30.80,iowa_state
Kene Nwangwu,SO,RB,13,39,157,4.03,0,3.00,12.08,iowa_state
Johnnie Lang,FR,RB,12,22,79,3.59,1,1.83,6.58,iowa_state
Sheldon Croney Jr.,JR,RB,12,23,56,2.43,1,1.92,4.67,iowa_state
Tarique Milton,FR,WR,13,1,3,3.00,0,0.08,0.23,iowa_state
Zeb Noland,SO,QB,5,7,-13,-1.86,0,1.40,-2.60,iowa_state
Kyle Kempt,SR,QB,5,5,-39,-7.80,0,1.00,-7.80,iowa_state
Pooka Williams Jr.,FR,RB,11,161,1125,6.99,7,14.64,102.27,kansas
Khalil Herbert,JR,RB,12,113,499,4.42,5,9.42,41.58,kansas
Dom Williams,SO,RB,11,55,231,4.20,0,5.00,21.00,kansas
Deron Thompson,SR,RB,3,7,102,14.57,1,2.33,34.00,kansas
Miles Kendrick,SO,QB,4,16,47,2.94,1,4.00,11.75,kansas
Carter Stanley,JR,QB,6,21,38,1.81,0,3.50,6.33,kansas
Steven Sims Jr.,SR,WR,12,2,29,14.50,0,0.17,2.42,kansas
Reese Randall,SR,RB,7,2,11,5.50,0,0.29,1.57,kansas
Ryan Malbrough,FR,RB,1,3,10,3.33,0,3.00,10.00,kansas
Ryan Schadler,SR,WR,12,1,8,8.00,0,0.08,0.67,kansas
Kerr Johnson Jr.,SR,WR,10,1,1,1.00,0,0.10,0.10,kansas
Peyton Bender,SR,QB,11,35,-156,-4.46,0,3.18,-14.18,kansas
Alex Barnes,JR,RB,12,256,1355,5.29,12,21.33,112.92,kansas_state
Skylar Thompson,SO,QB,11,105,373,3.55,5,9.55,33.91,kansas_state
Alex Delton,JR,QB,7,85,234,2.75,2,12.14,33.43,kansas_state
Dalvin Warmack,SR,RB,12,36,144,4.00,0,3.00,12.00,kansas_state
Justin Silmon,SR,RB,8,20,76,3.80,1,2.50,9.50,kansas_state
Isaiah Zuber,JR,WR,12,1,17,17.00,0,0.08,1.42,kansas_state
Jo-El Shaw,JR,RB,10,138,657,4.76,7,13.80,65.70,kent_state
Justin Rankin,JR,RB,11,117,574,4.91,4,10.64,52.18,kent_state
Woody Barrett,SO,QB,12,163,503,3.09,7,13.58,41.92,kent_state
Will Matthews,JR,RB,12,29,115,3.97,1,2.42,9.58,kent_state
Dustin Crum,SO,QB,9,19,111,5.84,1,2.11,12.33,kent_state
Kavious Price,JR,WR,11,3,33,11.00,0,0.27,3.00,kent_state
Darrick Edwards,JR,RB,1,8,31,3.88,0,8.00,31.00,kent_state
Trey Harrell,JR,WR,11,4,24,6.00,0,0.36,2.18,kent_state
Xavier Williams,FR,RB,3,3,10,3.33,0,1.00,3.33,kent_state
Antwan Dixon,JR,WR,12,5,8,1.60,0,0.42,0.67,kent_state
Adam Dulka,SO,TE,12,1,1,1.00,0,0.08,0.08,kent_state
"Benny Snell, Jr.",JR,RB,13,289,1449,5.01,16,22.23,111.46,kentucky
Terry Wilson,SO,QB,13,135,547,4.05,4,10.38,42.08,kentucky
Asim Rose,SO,RB,13,71,442,6.23,5,5.46,34.00,kentucky
Sihiem King,SR,RB,3,12,58,4.83,0,4.00,19.33,kentucky
Kavosiey Smoke,FR,RB,2,4,45,11.25,1,2.00,22.50,kentucky
"Christopher Rodriguez, Jr.",FR,RB,3,2,43,21.50,0,0.67,14.33,kentucky
"Lynn Bowden, Jr.",SO,WR,13,9,25,2.78,0,0.69,1.92,kentucky
Danny Clark,FR,QB,2,2,4,2.00,1,1.00,2.00,kentucky
Tavin Richardson,JR,WR,13,1,-6,-6.00,0,0.08,-0.46,kentucky
Frankie Hickson,JR,RB,12,229,1032,4.51,11,19.08,86.00,liberty
Peytton Pickett,SO,RB,12,110,457,4.15,9,9.17,38.08,liberty
Kentory Matthews,SR,RB,7,57,408,7.16,5,8.14,58.29,liberty
Frank Boyd,FR,RB,8,42,228,5.43,3,5.25,28.50,liberty
Mason Cunningham,JR,QB,3,1,2,2.00,0,0.33,0.67,liberty
Zac Foutz,JR,TE,7,1,1,1.00,0,0.14,0.14,liberty
Damian King,SR,WR,3,4,-2,-0.50,0,1.33,-0.67,liberty
B.J. Farrow,SR,WR,11,1,-8,-8.00,0,0.09,-0.73,liberty
Kevin Shaa,JR,WR,4,1,-12,-12.00,0,0.25,-3.00,liberty
Stephen Calvert,JR,QB,12,30,-146,-4.87,2,2.50,-12.17,liberty
Trey Ragas,SO,RB,14,207,1181,5.71,8,14.79,84.36,louisiana-lafayette
Elijah Mitchell,SO,RB,14,145,977,6.74,13,10.36,69.79,louisiana-lafayette
Raymond Calais,JR,RB,14,81,754,9.31,7,5.79,53.86,louisiana-lafayette
Jordan Wright,JR,RB,9,11,45,4.09,0,1.22,5.00,louisiana-lafayette
Ashton Johnson,JR,RB,14,8,42,5.25,0,0.57,3.00,louisiana-lafayette
Levi Lewis,SO,QB,14,25,40,1.60,0,1.79,2.86,louisiana-lafayette
Ryheem Malone,SR,WR,14,7,21,3.00,0,0.50,1.50,louisiana-lafayette
Earnest Patterson,SR,WR,14,2,20,10.00,0,0.14,1.43,louisiana-lafayette
Deuce Wallace,JR,DB,14,1,8,8.00,0,0.07,0.57,louisiana-lafayette
Ja'Marcus Bradley,JR,WR,14,1,5,5.00,0,0.07,0.36,louisiana-lafayette
Andre Nunez,SR,QB,14,56,-15,-0.27,3,4.00,-1.07,louisiana-lafayette
Derrick Gore,SR,RB,12,131,662,5.05,6,10.92,55.17,louisiana-monroe
Caleb Evans,JR,QB,12,140,632,4.51,10,11.67,52.67,louisiana-monroe
Austin Vaughn,JR,RB,12,46,232,5.04,2,3.83,19.33,louisiana-monroe
Marcus Green,SR,WR,12,20,193,9.65,1,1.67,16.08,louisiana-monroe
Kayin White,SO,RB,12,26,147,5.65,2,2.17,12.25,louisiana-monroe
Josh Johnson,,,9,19,69,3.63,1,2.11,7.67,louisiana-monroe
Markis McCray,SR,WR,12,13,50,3.85,0,1.08,4.17,louisiana-monroe
Javin Myers,FR,RB,4,8,25,3.13,0,2.00,6.25,louisiana-monroe
Colby Suits,FR,QB,1,4,8,2.00,0,4.00,8.00,louisiana-monroe
Jaqwis Dancy,JR,RB,11,124,667,5.38,9,11.27,60.64,louisiana_tech
Israel Tucker,SO,RB,10,95,377,3.97,3,9.50,37.70,louisiana_tech
Kam McKnight,SR,RB,13,81,374,4.62,7,6.23,28.77,louisiana_tech
J'Mar Smith,JR,QB,13,90,159,1.77,3,6.92,12.23,louisiana_tech
Justin Henderson,SO,RB,10,28,113,4.04,0,2.80,11.30,louisiana_tech
Alfred Smith,SO,WR,13,1,16,16.00,0,0.08,1.23,louisiana_tech
DeAndre Marcus,FR,RB,4,3,15,5.00,0,0.75,3.75,louisiana_tech
Jordan Myles,FR,RB,1,1,2,2.00,0,1.00,2.00,louisiana_tech
Praise Okorie,SO,WR,5,1,-5,-5.00,0,0.20,-1.00,louisiana_tech
Aaron Allen,FR,QB,2,2,-6,-3.00,0,1.00,-3.00,louisiana_tech
Malik Cunningham,FR,QB,10,79,497,6.29,5,7.90,49.70,louisville
Hassan Hall,FR,RB,12,70,303,4.33,3,5.83,25.25,louisville
Trey Smith,JR,RB,8,50,263,5.26,4,6.25,32.88,louisville
Jeremy Smith,SR,RB,9,45,229,5.09,0,5.00,25.44,louisville
Colin Wilson,FR,RB,8,39,208,5.33,1,4.88,26.00,louisville
Jawon Pass,SO,QB,11,76,93,1.22,2,6.91,8.45,louisville
Dae Williams,SO,RB,4,22,71,3.23,2,5.50,17.75,louisville
Jordan Travis,FR,QB,3,8,40,5.00,0,2.67,13.33,louisville
Javian Hawkins,FR,RB,3,2,8,4.00,0,0.67,2.67,louisville
Marcus Riley,FR,WR,7,3,4,1.33,0,0.43,0.57,louisville
Sean McCormack,SO,QB,3,5,2,0.40,0,1.67,0.67,louisville
Mekhi Becton,SO,OL,12,1,1,1.00,1,0.08,0.08,louisville
Chatarius Atwell,FR,WR,12,1,-5,-5.00,0,0.08,-0.42,louisville
Nick Brossette,SR,RB,13,240,1039,4.33,14,18.46,79.92,lsu
Clyde Edwards-Helaire,SO,RB,13,146,658,4.51,7,11.23,50.62,lsu
Joe Burrow,JR,QB,13,128,399,3.12,7,9.85,30.69,lsu
Lanard Fournette,JR,RB,13,12,106,8.83,1,0.92,8.15,lsu
Justin Jefferson,SO,WR,13,5,26,5.20,0,0.38,2.00,lsu
Stephen Sullivan,JR,WR,13,2,20,10.00,0,0.15,1.54,lsu
Tae Provens,FR,RB,2,4,13,3.25,0,2.00,6.50,lsu
