name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Daniel Jackson,JR,WR,11,37,557,15.05,5,3.4,50.6,minnesota
Brevyn Spann-Ford,SR,TE,13,42,497,11.83,2,3.2,38.2,minnesota
Michael Brown-Stephens,JR,WR,12,22,338,15.36,0,1.8,28.2,minnesota
Dylan Wright,JR,WR,12,17,280,16.47,1,1.4,23.3,minnesota
Chris Autman-Bell,SR,WR,3,11,214,19.45,1,3.7,71.3,minnesota
Le'Meke Brockington,FR,WR,13,11,203,18.45,1,0.8,15.6,minnesota
Bryce Williams,SR,RB,13,11,91,8.27,0,0.8,7.0,minnesota
Clay Geary,SR,WR,13,6,85,14.17,1,0.5,6.5,minnesota
Mohamed Ibrahim,SR,RB,12,7,50,7.14,0,0.6,4.2,minnesota
Trey Potts,JR,RB,12,3,23,7.67,0,0.3,1.9,minnesota
Nick Kallerup,JR,TE,13,2,22,11.00,1,0.2,1.7,minnesota
Jameson Geers,FR,TE,8,2,12,6.00,0,0.3,1.5,minnesota
Kristen Hoskins,FR,WR,2,1,-3,-3.00,0,0.5,-1.5,minnesota
Malik Heath,SR,WR,13,60,971,16.18,5,4.6,74.7,mississippi
Jonathan Mingo,SR,WR,13,51,861,16.88,5,3.9,66.2,mississippi
Jordan Watkins,JR,WR,13,40,449,11.23,2,3.1,34.5,mississippi
Dayton Wade,JR,WR,13,27,309,11.44,3,2.1,23.8,mississippi
Michael Trigg,SO,TE,7,17,156,9.18,3,2.4,22.3,mississippi
Quinshon Judkins,FR,RB,13,15,132,8.80,1,1.2,10.2,mississippi
Zach Evans,JR,RB,12,12,119,9.92,1,1.0,9.9,mississippi
JJ Henry,FR,WR,10,5,56,11.20,0,0.5,5.6,mississippi
Jaylon Robinson,SR,WR,8,5,29,5.80,0,0.6,3.6,mississippi
Casey Kelly,JR,TE,11,3,17,5.67,1,0.3,1.5,mississippi
Bralon Brown,SO,WR,4,1,11,11.00,0,0.3,2.8,mississippi
Ulysses Bentley IV,JR,RB,6,1,4,4.00,0,0.2,0.7,mississippi
Qua Davis,SR,WR,7,1,2,2.00,0,0.1,0.3,mississippi
JJ Pegues,JR,DT,12,1,1,1.00,1,0.1,0.1,mississippi
Rara Thomas,SO,WR,12,44,626,14.23,7,3.7,52.2,mississippi_state
Rufus Harvey,SO,WR,13,53,505,9.53,3,4.1,38.8,mississippi_state
Lideatrick Griffin,JR,WR,13,40,502,12.55,4,3.1,38.6,mississippi_state
Caleb Ducking,SR,WR,13,46,477,10.37,8,3.5,36.7,mississippi_state
Jaden Walley,JR,WR,13,34,348,10.24,3,2.6,26.8,mississippi_state
Justin Robinson,SO,WR,13,30,326,10.87,3,2.3,25.1,mississippi_state
Austin Williams,SR,WR,13,34,291,8.56,5,2.6,22.4,mississippi_state
Jo'quavious Marks,JR,RB,12,48,288,6.00,0,4.0,24.0,mississippi_state
Dillon Johnson,JR,RB,11,48,285,5.94,0,4.4,25.9,mississippi_state
Simeon Price,FR,RB,12,13,112,8.62,1,1.1,9.3,mississippi_state
Scoobie Ford,SR,WR,9,8,66,8.25,0,0.9,7.3,mississippi_state
Antonio Harmon,FR,WR,5,5,61,12.20,0,1.0,12.2,mississippi_state
Jamire Calvin,SR,WR,10,11,58,5.27,1,1.1,5.8,mississippi_state
Jordan Mosley,FR,WR,3,2,43,21.50,0,0.7,14.3,mississippi_state
Kaydin Pope,FR,WR,1,3,23,7.67,0,3.0,23.0,mississippi_state
J.J. Jernighan,SR,RB,5,5,17,3.40,1,1.0,3.4,mississippi_state
Will Rogers,JR,QB,13,1,13,13.00,0,0.1,1.0,mississippi_state
Zavion Thomas,FR,WR,11,2,4,2.00,0,0.2,0.4,mississippi_state
Marquez Dortch,FR,WR,1,1,1,1.00,0,1.0,1.0,mississippi_state
Dominic Lovett,SO,WR,12,56,846,15.11,3,4.7,70.5,missouri
Barrett Banister,SR,WR,11,44,457,10.39,0,4.0,41.5,missouri
Luther Burden III,FR,WR,13,45,375,8.33,6,3.5,28.8,missouri
Mookie Cooper,SO,WR,13,25,283,11.32,0,1.9,21.8,missouri
Tauskie Dove,SR,WR,13,16,240,15.00,1,1.2,18.5,missouri
Cody Schrader,SR,RB,13,19,137,7.21,0,1.5,10.5,missouri
Mekhi Miller,FR,WR,13,8,128,16.00,0,0.6,9.8,missouri
Nathaniel Peat,SR,RB,12,10,66,6.60,1,0.8,5.5,missouri
Tyler Stephens,JR,TE,12,5,54,10.80,1,0.4,4.5,missouri
Demariyon 'Peanut' Houston,JR,WR,4,6,39,6.50,1,1.5,9.8,missouri
Elijah Young,JR,RB,9,8,39,4.88,0,0.9,4.3,missouri
Tavorus Jones,FR,RB,4,2,36,18.00,0,0.5,9.0,missouri
Ryan Hoerstkamp,FR,TE,9,2,32,16.00,1,0.2,3.6,missouri
Kibet Chepyator,SR,TE,13,3,26,8.67,0,0.2,2.0,missouri
Taj Butts,FR,RB,7,1,10,10.00,0,0.1,1.4,missouri
Jayden Umbarger,JR,WR,12,16,265,16.56,2,1.3,22.1,navy
Mark Walker,SR,WR,12,13,242,18.62,1,1.1,20.2,navy
Vincent Terrell Jr.,JR,SB,12,9,221,24.56,2,0.8,18.4,navy
Maquel Haywood,SO,SB,12,8,137,17.13,2,0.7,11.4,navy
Anton Hall Jr.,SO,FB,10,1,62,62.00,1,0.1,6.2,navy
Kai Puailoa-Rojas,JR,SB,11,4,33,8.25,0,0.4,3.0,navy
Nathan Kent,FR,WR,6,1,32,32.00,0,0.2,5.3,navy
Tai Lavatai,JR,QB,8,1,26,26.00,1,0.1,3.3,navy
Kroy Myers,SO,WR,10,1,12,12.00,0,0.1,1.2,navy
Trey Palmer,JR,WR,12,71,1043,14.69,9,5.9,86.9,nebraska
Marcus Washington,JR,WR,12,31,471,15.19,1,2.6,39.3,nebraska
Travis Vokolek,SR,TE,10,20,240,12.00,2,2.0,24.0,nebraska
Oliver Martin,SR,WR,12,11,195,17.73,1,0.9,16.3,nebraska
Alante Brown,SO,WR,12,16,191,11.94,0,1.3,15.9,nebraska
Isaiah Garcia-Castaneda,JR,WR,4,5,120,24.00,1,1.3,30.0,nebraska
Anthony Grant,JR,RB,12,18,104,5.78,0,1.5,8.7,nebraska
Chancellor Brewington,SR,TE,12,11,100,9.09,1,0.9,8.3,nebraska
Brody Belt,JR,WR,6,7,64,9.14,1,1.2,10.7,nebraska
Nate Boerkircher,FR,TE,12,6,52,8.67,1,0.5,4.3,nebraska
Omar Manning,SR,WR,8,4,28,7.00,0,0.5,3.5,nebraska
Wyatt Liewer,JR,WR,12,2,18,9.00,0,0.2,1.5,nebraska
Ajay Allen,FR,RB,4,1,9,9.00,0,0.3,2.3,nebraska
Gabe Ervin Jr.,FR,RB,8,1,8,8.00,0,0.1,1.0,nebraska
Rahmir Johnson,SO,RB,10,1,7,7.00,0,0.1,0.7,nebraska
B.J. Casteel,SR,WR,12,48,581,12.10,4,4.0,48.4,nevada
Dalevon Campbell,JR,WR,12,38,459,12.08,1,3.2,38.3,nevada
Toa Taua,SR,RB,12,41,295,7.20,1,3.4,24.6,nevada
Jamaal Bell,JR,WR,11,28,279,9.96,0,2.5,25.4,nevada
Spencer Curtis,JR,WR,12,18,245,13.61,1,1.5,20.4,nevada
Devonte Lee,SR,RB,8,13,101,7.77,0,1.6,12.6,nevada
Jacob Munro,JR,TE,11,9,101,11.22,0,0.8,9.2,nevada
Tyrese Mack,SR,WR,2,6,54,9.00,0,3.0,27.0,nevada
Carlton Brown III,FR,TE,8,4,44,11.00,0,0.5,5.5,nevada
Dyson Frank,FR,TE,4,2,20,10.00,0,0.5,5.0,nevada
Cross Patton,SO,RB,9,1,12,12.00,0,0.1,1.3,nevada
Wesley Kommer,SO,RB,11,2,11,5.50,0,0.2,1.0,nevada
Cooper Shults,SO,TE,5,2,10,5.00,0,0.4,2.0,nevada
Dazure Paggett,FR,WR,3,1,9,9.00,0,0.3,3.0,nevada
Carlos Sandy,SR,WR,4,2,4,2.00,0,0.5,1.0,nevada
Cameron Zeidler,FR,TE,2,1,1,1.00,0,0.5,0.5,nevada
Victor Snow,FR,WR,3,1,1,1.00,0,0.3,0.3,nevada
Geordon Porter,SR,WR,9,22,312,14.18,2,2.4,34.7,new_mexico
Luke Wysong,SO,WR,11,34,291,8.56,1,3.1,26.5,new_mexico
Andrew Erickson,JR,WR,11,12,110,9.17,0,1.1,10.0,new_mexico
Elijah Queen,JR,TE,12,10,96,9.60,0,0.8,8.0,new_mexico
Trae Hall,SR,WR,10,8,83,10.38,0,0.8,8.3,new_mexico
Sherod White,JR,RB,10,9,80,8.89,0,0.9,8.0,new_mexico
Christian Washington,FR,RB,10,12,76,6.33,0,1.2,7.6,new_mexico
Duece Jones,FR,WR,11,5,73,14.60,0,0.5,6.6,new_mexico
Jaden Hullaby,SO,RB,8,2,44,22.00,0,0.3,5.5,new_mexico
Bobby Wooden,JR,WR,8,6,30,5.00,0,0.8,3.8,new_mexico
Connor Witthoft,SO,TE,9,3,23,7.67,0,0.3,2.6,new_mexico
Austin Erickson,SO,WR,5,2,19,9.50,0,0.4,3.8,new_mexico
Christian Jourdain,SR,WR,3,2,18,9.00,0,0.7,6.0,new_mexico
Nathaniel Jones,SO,RB,11,4,6,1.50,0,0.4,0.5,new_mexico
Jah'Mar Sanders,FR,WR,4,2,5,2.50,0,0.5,1.3,new_mexico
Kade Zimmerman,FR,WR,8,1,3,3.00,0,0.1,0.4,new_mexico
Chad Alexander,JR,RB,8,1,1,1.00,0,0.1,0.1,new_mexico
Tristan White,FR,WR,1,1,0,0.00,0,1.0,0.0,new_mexico
Justin Holaday,SO,QB,5,1,-11,-11.00,0,0.2,-2.2,new_mexico
Justice Powers,SR,WR,13,20,440,22.00,1,1.5,33.8,new_mexico_state
Kordell David,JR,WR,13,24,343,14.29,4,1.8,26.4,new_mexico_state
Jonathan Brady,FR,WR,13,23,310,13.48,3,1.8,23.8,new_mexico_state
Bryce Childress,SO,WR,12,17,212,12.47,1,1.4,17.7,new_mexico_state
Star Thomas,SO,RB,13,12,151,12.58,3,0.9,11.6,new_mexico_state
Chris Bellamy,JR,WR,13,12,142,11.83,0,0.9,10.9,new_mexico_state
Jordin Parker,JR,WR,9,6,119,19.83,0,0.7,13.2,new_mexico_state
Thomaz Whitford,JR,TE,13,12,82,6.83,2,0.9,6.3,new_mexico_state
Jamoni Jones,SO,RB,13,6,71,11.83,1,0.5,5.5,new_mexico_state
Ta'ir Brooks,JR,WR,2,2,70,35.00,0,1.0,35.0,new_mexico_state
Eric Marsh,SR,LB,10,4,58,14.50,1,0.4,5.8,new_mexico_state
J.J. Jones III,SR,TE,9,6,50,8.33,0,0.7,5.6,new_mexico_state
Terrell Warner,SR,WR,11,3,42,14.00,1,0.3,3.8,new_mexico_state
Trevor Stephens,FR,TE,4,2,38,19.00,0,0.5,9.5,new_mexico_state
Ahmonte Watkins,SO,CB,12,5,32,6.40,1,0.4,2.7,new_mexico_state
Dominic Gicinto,SR,WR,2,2,16,8.00,0,1.0,8.0,new_mexico_state
Sol Rascon,SR,WR,2,1,13,13.00,0,0.5,6.5,new_mexico_state
Lawrence Dixon,SR,WR,13,1,11,11.00,0,0.1,0.8,new_mexico_state
Tim Gans,SO,RB,7,1,-1,-1.00,0,0.1,-0.1,new_mexico_state
Josh Downs,JR,WR,11,94,1029,10.95,11,8.5,93.5,north_carolina
Antoine Green,SR,WR,9,43,798,18.56,7,4.8,88.7,north_carolina
Bryson Nesbit,SO,TE,13,35,507,14.49,4,2.7,39.0,north_carolina
J.J. Jones,SO,WR,14,24,434,18.08,2,1.7,31.0,north_carolina
Kamari Morales,SR,TE,14,29,358,12.34,4,2.1,25.6,north_carolina
Kobe Paysour,FR,WR,12,29,324,11.17,4,2.4,27.0,north_carolina
Gavin Blackwell,FR,WR,13,18,239,13.28,1,1.4,18.4,north_carolina
John Copenhaver,SO,TE,13,15,222,14.80,0,1.2,17.1,north_carolina
Caleb Hood,SO,RB,7,13,119,9.15,1,1.9,17.0,north_carolina
Elijah Green,SO,RB,14,17,107,6.29,1,1.2,7.6,north_carolina
D.J. Jones,JR,RB,13,12,102,8.50,1,0.9,7.8,north_carolina
Omarion Hampton,FR,RB,13,6,40,6.67,1,0.5,3.1,north_carolina
Andre Greene Jr.,FR,WR,5,3,26,8.67,1,0.6,5.2,north_carolina
George Pettaway,FR,RB,11,5,21,4.20,0,0.5,1.9,north_carolina
Justin Olson,JR,WR,11,1,4,4.00,0,0.1,0.4,north_carolina
Thayer Thomas,SR,WR,13,57,642,11.26,4,4.4,49.4,north_carolina_state
Devin Carter,JR,WR,9,25,406,16.24,2,2.8,45.1,north_carolina_state
Keyon Lesane,JR,WR,13,31,342,11.03,2,2.4,26.3,north_carolina_state
Darryl Jones,SR,WR,13,30,280,9.33,3,2.3,21.5,north_carolina_state
Jordan Houston,JR,RB,12,25,213,8.52,1,2.1,17.8,north_carolina_state
Porter Rooks,SO,WR,13,19,151,7.95,1,1.5,11.6,north_carolina_state
Demie Sumo-Karngbaye,SO,RB,8,12,148,12.33,1,1.5,18.5,north_carolina_state
Christopher Toudle,SO,WR,10,11,130,11.82,1,1.1,13.0,north_carolina_state
Trent Pennix,JR,TE,5,8,111,13.88,2,1.6,22.2,north_carolina_state
Julian Gray,FR,WR,13,11,105,9.55,0,0.8,8.1,north_carolina_state
Michael Allen,FR,RB,7,11,97,8.82,1,1.6,13.9,north_carolina_state
"Terrell Timmons, Jr.",FR,WR,9,3,79,26.33,1,0.3,8.8,north_carolina_state
"Delbert Mimms, III",SO,RB,13,5,61,12.20,1,0.4,4.7,north_carolina_state
Anthony Smith,SO,WR,5,2,58,29.00,1,0.4,11.6,north_carolina_state
Cedd Seabrough,FR,TE,12,9,56,6.22,1,0.8,4.7,north_carolina_state
"Demarcus Jones, II",SO,RB,13,5,41,8.20,0,0.4,3.2,north_carolina_state
Jalen Coit,FR,WR,7,1,10,10.00,1,0.1,1.4,north_carolina_state
Jakolbe Baldwin,FR,WR,4,1,8,8.00,0,0.3,2.0,north_carolina_state
MJ Morris,FR,QB,5,0,3,-,0,0.0,0.6,north_carolina_state
"Fred Seabrough, Jr.",FR,TE,12,1,3,3.00,0,0.1,0.3,north_carolina_state
Chandler Zavala,SR,OG,12,1,0,0.00,0,0.1,0.0,north_carolina_state
Jack Chambers,SR,QB,9,1,-5,-5.00,0,0.1,-0.6,north_carolina_state
Roderic Burns,JR,WR,14,40,676,16.90,1,2.9,48.3,north_texas
Jyaire Shorter,JR,WR,13,23,628,27.30,11,1.8,48.3,north_texas
Var'Keyes Gumms,FR,TE,14,34,458,13.47,5,2.4,32.7,north_texas
Jake Roberts,SO,TE,14,28,394,14.07,3,2.0,28.1,north_texas
Ja'Mori Maclin,FR,WR,14,16,380,23.75,2,1.1,27.1,north_texas
Damon Ward,SO,WR,14,26,378,14.54,3,1.9,27.0,north_texas
Jordan Smart,SO,WR,11,21,331,15.76,1,1.9,30.1,north_texas
Ikaika Ragsdale,SO,RB,13,19,135,7.11,3,1.5,10.4,north_texas
Kaylon Horton,JR,WR,13,12,131,10.92,1,0.9,10.1,north_texas
Isaiah Johnson,SO,RB,10,8,44,5.50,2,0.8,4.4,north_texas
Tommy Bush,JR,WR,12,3,34,11.33,1,0.3,2.8,north_texas
Oscar Adaway III,SO,RB,9,5,29,5.80,1,0.6,3.2,north_texas
Bryson Jackson,JR,WR,5,2,20,10.00,0,0.4,4.0,north_texas
Zhighlil McMillan,FR,WR,13,1,16,16.00,0,0.1,1.2,north_texas
Ayo Adeyi,SO,RB,12,2,12,6.00,0,0.2,1.0,north_texas
Qualon Farrar,FR,RB,4,1,1,1.00,0,0.3,0.3,north_texas
Cole Tucker,SR,WR,11,45,632,14.04,4,4.1,57.5,northern_illinois
Kacper Rutkiewicz,JR,WR,12,26,432,16.62,6,2.2,36.0,northern_illinois
Shemar Thornton,SR,WR,10,30,327,10.90,0,3.0,32.7,northern_illinois
Tristen Tewes,SO,TE,8,15,180,12.00,3,1.9,22.5,northern_illinois
Fabian McCray,SO,WR,12,13,174,13.38,0,1.1,14.5,northern_illinois
Harrison Waylee,SO,RB,11,17,119,7.00,0,1.5,10.8,northern_illinois
Liam Soraghan,SR,TE,11,11,93,8.45,3,1.0,8.5,northern_illinois
Messiah Travis,SO,WR,12,9,81,9.00,1,0.8,6.8,northern_illinois
George Gumbs,SO,WR,7,4,44,11.00,0,0.6,6.3,northern_illinois
Brock Lampe,SO,FB,11,2,38,19.00,0,0.2,3.5,northern_illinois
Mason Blakemore,SO,RB,6,4,33,8.25,0,0.7,5.5,northern_illinois
Drew Cassens,SO,TE,4,3,19,6.33,1,0.8,4.8,northern_illinois
Miles Joiner,SR,TE,2,1,11,11.00,0,0.5,5.5,northern_illinois
Antario Brown,SO,RB,10,1,7,7.00,0,0.1,0.7,northern_illinois
Billy Dozier,SO,RB,11,3,4,1.33,0,0.3,0.4,northern_illinois
Trey Urwiler,FR,WR,5,1,-2,-2.00,0,0.2,-0.4,northern_illinois
Malik Washington,SR,WR,12,65,694,10.68,1,5.4,57.8,northwestern
Evan Hull,JR,RB,12,55,546,9.93,2,4.6,45.5,northwestern
Donny Navarro III,SR,WR,12,31,237,7.65,2,2.6,19.8,northwestern
Bryce Kirtz,JR,WR,12,19,212,11.16,0,1.6,17.7,northwestern
Marshall Lang,JR,TE,12,15,192,12.80,0,1.3,16.0,northwestern
Thomas Gordon,JR,TE,8,12,162,13.50,0,1.5,20.3,northwestern
Genson Hooper Price,JR,WR,11,12,121,10.08,0,1.1,11.0,northwestern
Jacob Gill,SO,WR,12,7,99,14.14,1,0.6,8.3,northwestern
Raymond Niro III,SR,WR,12,5,66,13.20,2,0.4,5.5,northwestern
Cam Porter,JR,RB,12,7,50,7.14,0,0.6,4.2,northwestern
Anthony Tyus III,SO,RB,10,5,49,9.80,1,0.5,4.9,northwestern
Duke Olges,JR,DL,10,3,30,10.00,1,0.3,3.0,northwestern
Andrew Clair,SR,RB,11,6,25,4.17,0,0.5,2.3,northwestern
Calvin Johnson II,SO,WR,5,2,23,11.50,0,0.4,4.6,northwestern
Donnie Gray,SO,WR,2,1,18,18.00,0,0.5,9.0,northwestern
Michael Mayer,JR,TE,12,67,809,12.07,9,5.6,67.4,notre_dame
Jayden Thomas,FR,WR,13,25,361,14.44,3,1.9,27.8,notre_dame
Lorenzo Styles,SO,WR,13,30,340,11.33,1,2.3,26.2,notre_dame
Braden Lenzy,SR,WR,13,24,309,12.88,3,1.8,23.8,notre_dame
Logan Diggs,SO,RB,12,10,211,21.10,2,0.8,17.6,notre_dame
Deion Colzie,SO,WR,12,9,192,21.33,1,0.8,16.0,notre_dame
Chris Tyree,JR,RB,13,24,138,5.75,2,1.8,10.6,notre_dame
Audric Estimé,SO,RB,13,9,135,15.00,1,0.7,10.4,notre_dame
Matt Salerno,SR,WR,13,5,62,12.40,1,0.4,4.8,notre_dame
Kevin Bauman,SO,TE,3,3,44,14.67,0,1.0,14.7,notre_dame
Tobias Merriweather,FR,WR,7,1,41,41.00,1,0.1,5.9,notre_dame
Mitchell Evans,SO,TE,8,3,39,13.00,1,0.4,4.9,notre_dame
Holden Staes,FR,TE,11,1,11,11.00,0,0.1,1.0,notre_dame
Sam Wiglusz,SR,WR,14,74,883,11.93,11,5.3,63.1,ohio
Jacoby Jones,JR,WR,14,45,776,17.24,6,3.2,55.4,ohio
James Bostic,SR,WR,14,33,607,18.39,1,2.4,43.4,ohio
Miles Cross,SO,WR,14,46,554,12.04,3,3.3,39.6,ohio
Will Kacmarek,FR,TE,14,20,264,13.20,0,1.4,18.9,ohio
Sieh Bangura,FR,RB,12,27,226,8.37,2,2.3,18.8,ohio
Tyler Foster,JR,TE,13,13,185,14.23,4,1.0,14.2,ohio
Nolan McCormick,FR,RB,13,20,164,8.20,1,1.5,12.6,ohio
Tyler Walton,SR,WR,4,10,108,10.80,0,2.5,27.0,ohio
Alec Burton,SR,TE,11,7,49,7.00,0,0.6,4.5,ohio
Keegan Wilburn,SO,WR,13,1,34,34.00,0,0.1,2.6,ohio
Nigel Drummond II,JR,WR,8,3,27,9.00,0,0.4,3.4,ohio
Kurtis Rourke,JR,QB,11,1,17,17.00,0,0.1,1.5,ohio
Jake Neatherton,SR,RB,6,1,3,3.00,0,0.2,0.5,ohio
Tyler Toledo,FR,RB,7,1,-4,-4.00,0,0.1,-0.6,ohio
Marvin Harrison Jr.,SO,WR,13,77,1263,16.40,14,5.9,97.2,ohio_state
Emeka Egbuka,SO,WR,13,74,1151,15.55,10,5.7,88.5,ohio_state
Julian Fleming,JR,WR,11,34,533,15.68,6,3.1,48.5,ohio_state
Cade Stover,SR,TE,13,36,406,11.28,5,2.8,31.2,ohio_state
Jayden Ballard,SO,WR,12,8,155,19.38,1,0.7,12.9,ohio_state
Xavier Johnson,SR,WR,13,13,151,11.62,2,1.0,11.6,ohio_state
Jaxon Smith-Njigba,JR,WR,3,5,43,8.60,0,1.7,14.3,ohio_state
TreVeyon Henderson,SO,RB,8,4,28,7.00,1,0.5,3.5,ohio_state
Gee Scott Jr.,JR,TE,12,5,28,5.60,1,0.4,2.3,ohio_state
Miyan Williams,JR,RB,11,5,27,5.40,0,0.5,2.5,ohio_state
Dallan Hayden,FR,RB,10,4,23,5.75,0,0.4,2.3,ohio_state
Mitch Rossi,SR,TE,13,2,19,9.50,1,0.2,1.5,ohio_state
Chip Trayanum,JR,RB,11,1,14,14.00,0,0.1,1.3,ohio_state
Reis Stocksdale,SO,WR,6,1,12,12.00,0,0.2,2.0,ohio_state
Joe Royer,JR,TE,5,2,10,5.00,0,0.4,2.0,ohio_state
Kamryn Babb,SR,WR,1,1,8,8.00,1,1.0,8.0,ohio_state
Kaleb Brown,FR,WR,4,1,5,5.00,0,0.3,1.3,ohio_state
Kyion Grayes,FR,WR,2,1,2,2.00,0,0.5,1.0,ohio_state
Marvin Mims Jr.,JR,WR,13,54,1083,20.06,6,4.2,83.3,oklahoma
Brayden Willis,SR,TE,13,39,514,13.18,7,3.0,39.5,oklahoma
Jalil Farooq,SO,WR,13,37,466,12.59,5,2.8,35.8,oklahoma
Drake Stoops,SR,WR,13,39,393,10.08,3,3.0,30.2,oklahoma
Theo Wease Jr.,JR,WR,11,19,378,19.89,4,1.7,34.4,oklahoma
Eric Gray,SR,RB,12,33,229,6.94,0,2.8,19.1,oklahoma
Marcus Major,JR,RB,9,8,61,7.63,1,0.9,6.8,oklahoma
Gavin Freeman,FR,WR,13,3,46,15.33,0,0.2,3.5,oklahoma
Daniel Parker Jr,SR,TE,9,4,28,7.00,0,0.4,3.1,oklahoma
Jovantae Barnes,FR,RB,11,5,26,5.20,0,0.5,2.4,oklahoma
LV Bunkley-Shelton,SO,WR,11,2,24,12.00,0,0.2,2.2,oklahoma
J.J. Hester,SO,WR,3,1,13,13.00,0,0.3,4.3,oklahoma
Dillon Gabriel,JR,QB,12,1,13,13.00,0,0.1,1.1,oklahoma
Jayden Gibson,FR,WR,9,1,12,12.00,0,0.1,1.3,oklahoma
Gavin Sawchuk,FR,RB,2,1,8,8.00,0,0.5,4.0,oklahoma
Tawee Walker,SO,RB,11,1,7,7.00,0,0.1,0.6,oklahoma
Zach Schmit,SO,K,13,2,5,2.50,1,0.2,0.4,oklahoma
Kaden Helms,FR,TE,3,1,4,4.00,0,0.3,1.3,oklahoma
Brennan Presley,JR,WR,13,67,813,12.13,2,5.2,62.5,oklahoma_state
Bryson Green,SO,WR,11,36,584,16.22,5,3.3,53.1,oklahoma_state
Braydon Johnson,SR,WR,10,32,566,17.69,3,3.2,56.6,oklahoma_state
John Paul Richardson,SO,WR,13,49,503,10.27,4,3.8,38.7,oklahoma_state
Stephon Johnson Jr.,FR,WR,10,17,293,17.24,2,1.7,29.3,oklahoma_state
Dominic Richardson,JR,RB,9,22,220,10.00,0,2.4,24.4,oklahoma_state
Jaden Nixon,FR,RB,13,21,189,9.00,3,1.6,14.5,oklahoma_state
Rashod Owens,SO,WR,12,6,85,14.17,0,0.5,7.1,oklahoma_state
Ollie Gordon II,FR,RB,13,12,76,6.33,2,0.9,5.8,oklahoma_state
Langston Anderson,JR,WR,5,4,69,17.25,0,0.8,13.8,oklahoma_state
Braden Cassity,SR,CW,13,5,57,11.40,0,0.4,4.4,oklahoma_state
Jaden Bray,SO,WR,3,5,54,10.80,0,1.7,18.0,oklahoma_state
Cale Cabbiness,SO,WR,13,2,37,18.50,1,0.2,2.8,oklahoma_state
Talyn Shettron,FR,WR,4,3,31,10.33,1,0.8,7.8,oklahoma_state
Braylin Presley,FR,WR,7,5,26,5.20,0,0.7,3.7,oklahoma_state
Jake Schultz,JR,CW,13,2,16,8.00,0,0.2,1.2,oklahoma_state
Deondre Jackson,SO,RB,10,2,11,5.50,0,0.2,1.1,oklahoma_state
Quinton Stewart,SO,CW,11,1,2,2.00,1,0.1,0.2,oklahoma_state
Spencer Sanders,SR,QB,10,1,2,2.00,0,0.1,0.2,oklahoma_state
Ali Jennings III,JR,WR,9,54,959,17.76,9,6.0,106.6,old_dominion
Javon Harvey,SO,WR,12,30,558,18.60,4,2.5,46.5,old_dominion
Blake Watson,JR,RB,11,37,314,8.49,2,3.4,28.5,old_dominion
Jordan Bly,SO,WR,11,22,225,10.23,0,2.0,20.5,old_dominion
Ahmarian Granger,FR,WR,12,15,174,11.60,0,1.3,14.5,old_dominion
Isaiah Spencer,JR,TE,12,18,172,9.56,1,1.5,14.3,old_dominion
Isiah Paige,SO,WR,12,16,151,9.44,1,1.3,12.6,old_dominion
Zack Kuntz,JR,TE,5,12,144,12.00,2,2.4,28.8,old_dominion
Keshawn Wicks,SO,RB,12,13,72,5.54,0,1.1,6.0,old_dominion
Marqeese Dietz,FR,WR,9,5,65,13.00,0,0.6,7.2,old_dominion
Levi Wentz,FR,WR,3,1,42,42.00,0,0.3,14.0,old_dominion
Marquez Bell,FR,WR,7,3,27,9.00,0,0.4,3.9,old_dominion
Peter Kikwata,FR,WR,7,1,23,23.00,0,0.1,3.3,old_dominion
Donta Anthony Jr.,SR,TE,11,4,20,5.00,0,0.4,1.8,old_dominion
Tariq Sims,FR,RB,9,4,16,4.00,0,0.4,1.8,old_dominion
D.J. Mack Jr.,SR,QB,5,1,4,4.00,0,0.2,0.8,old_dominion
Obie Sanni,FR,RB,7,1,0,0.00,0,0.1,0.0,old_dominion
Troy Franklin,SO,WR,13,61,891,14.61,9,4.7,68.5,oregon
Chase Cota,SR,WR,10,36,497,13.81,3,3.6,49.7,oregon
Kris Hutson,SO,WR,12,44,472,10.73,0,3.7,39.3,oregon
Terrance Ferguson,SO,TE,13,32,391,12.22,5,2.5,30.1,oregon
Dont'e Thornton,SO,WR,11,17,366,21.53,1,1.5,33.3,oregon
Bucky Irving,SO,RB,13,31,299,9.65,3,2.4,23.0,oregon
Noah Whittington,SO,RB,13,22,169,7.68,1,1.7,13.0,oregon
Sean Dollars,SO,RB,12,16,143,8.94,0,1.3,11.9,oregon
Moliki Matavao,SO,TE,12,10,134,13.40,1,0.8,11.2,oregon
Patrick Herbert,SO,TE,13,6,95,15.83,1,0.5,7.3,oregon
Seven McGee,SO,WR,7,11,67,6.09,0,1.6,9.6,oregon
Cam McCormick,SR,TE,13,10,66,6.60,3,0.8,5.1,oregon
Bo Nix,SR,QB,13,2,36,18.00,1,0.2,2.8,oregon
Byron Cardwell,SO,RB,2,4,34,8.50,1,2.0,17.0,oregon
Caleb Chapman,SR,WR,9,1,15,15.00,0,0.1,1.7,oregon
Josh Delgado,SO,WR,12,1,12,12.00,0,0.1,1.0,oregon
Jordan James,FR,RB,10,1,6,6.00,0,0.1,0.6,oregon
Kyler Kasper,FR,WR,3,1,4,4.00,0,0.3,1.3,oregon
