name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Victor Gonzalez,FR,WR,6,2,85,42.50,0,0.3,14.2,nevada
Austin Carrow,SR,TE,11,1,11,11.00,0,0.1,1.0,nevada
Q' Drennan,FR,WR,13,11,284,25.82,3,0.8,21.8,new_mexico
Dameon Gamblin,SR,WR,13,23,254,11.04,3,1.8,19.5,new_mexico
Patrick Reed,SO,WR,13,14,237,16.93,1,1.1,18.2,new_mexico
Matt Quarells,SO,WR,13,11,180,16.36,1,0.8,13.8,new_mexico
Richard McQuarley,JR,RB,13,5,94,18.80,0,0.4,7.2,new_mexico
Emmanuel Harris,JR,WR,13,6,82,13.67,1,0.5,6.3,new_mexico
Teriyon Gipson,SR,RB,11,9,80,8.89,1,0.8,7.3,new_mexico
Tyrone Owens,SO,RB,12,7,54,7.71,0,0.6,4.5,new_mexico
"Chris Davis, Jr.",JR,WR,13,4,53,13.25,0,0.3,4.1,new_mexico
Anu Somoye,FR,WR,13,2,37,18.50,1,0.2,2.8,new_mexico
Cole Gautsche,SR,TE,12,2,14,7.00,0,0.2,1.2,new_mexico
Daryl Chestnut,JR,RB,13,1,14,14.00,0,0.1,1.1,new_mexico
Michael Walsh,SR,TE,12,1,6,6.00,0,0.1,0.5,new_mexico
Tyrian Taylor,SR,WR,12,22,391,17.77,2,1.8,32.6,new_mexico_state
Gregory Hogan,JR,WR,12,32,377,11.78,3,2.7,31.4,new_mexico_state
Izaiah Lottie,FR,WR,11,26,339,13.04,2,2.4,30.8,new_mexico_state
OJ Clark,FR,WR,12,43,338,7.86,1,3.6,28.2,new_mexico_state
Johnathan Boone,SO,WR,12,22,323,14.68,4,1.8,26.9,new_mexico_state
Jaleel Scott,JR,WR,12,23,283,12.30,5,1.9,23.6,new_mexico_state
Royce Caldwell,SO,WR,7,11,217,19.73,1,1.6,31.0,new_mexico_state
Larry Rose III,JR,RB,9,25,180,7.20,0,2.8,20.0,new_mexico_state
Xavier Hall,SR,RB,12,11,136,12.36,0,0.9,11.3,new_mexico_state
Clayton Granch,SR,TE,12,6,101,16.83,2,0.5,8.4,new_mexico_state
Anthony Muse,FR,WR,9,10,100,10.00,1,1.1,11.1,new_mexico_state
Josh Aganon,JR,WR,12,8,71,8.88,0,0.7,5.9,new_mexico_state
Jason Huntley,FR,RB,11,8,35,4.38,0,0.7,3.2,new_mexico_state
Cameron Loos,FR,TE,9,2,32,16.00,0,0.2,3.6,new_mexico_state
Jackson Solbeck,SO,TE,6,2,12,6.00,0,0.3,2.0,new_mexico_state
Tyler Rogers,SR,QB,11,1,9,9.00,1,0.1,0.8,new_mexico_state
Conner Cramer,JR,QB,8,1,-5,-5.00,0,0.1,-0.6,new_mexico_state
Ryan Switzer,SR,WR,13,96,1112,11.58,6,7.4,85.5,north_carolina
Bug Howard,SR,WR,13,53,827,15.60,8,4.1,63.6,north_carolina
Austin Proehl,JR,WR,13,43,597,13.88,3,3.3,45.9,north_carolina
Mack Hollins,SR,WR,7,16,309,19.31,4,2.3,44.1,north_carolina
T.J. Logan,SR,TB,13,29,244,8.41,3,2.2,18.8,north_carolina
Thomas Jackson,JR,WR,13,17,186,10.94,4,1.3,14.3,north_carolina
Elijah Hood,JR,TB,11,25,142,5.68,0,2.3,12.9,north_carolina
Carl Tucker,FR,TE,13,9,130,14.44,1,0.7,10.0,north_carolina
Jordan Cunningham,JR,WR,10,6,82,13.67,0,0.6,8.2,north_carolina
Brandon Fritts,SO,TE,9,6,59,9.83,1,0.7,6.6,north_carolina
Khris Francis,SR,TB,13,4,46,11.50,0,0.3,3.5,north_carolina
Jake Bargas,FR,TE,13,2,22,11.00,0,0.2,1.7,north_carolina
Anthony Ratliff-Williams,FR,WR,13,3,21,7.00,0,0.2,1.6,north_carolina
Jordon Brown,FR,RB,5,1,15,15.00,0,0.2,3.0,north_carolina
Mitch Trubisky,JR,QB,13,1,8,8.00,0,0.1,0.6,north_carolina
Devin Perry,SO,WR,1,1,6,6.00,0,1.0,6.0,north_carolina
Josh Cabrera,SO,WR,1,1,5,5.00,0,1.0,5.0,north_carolina
Stephen Louis,SO,WR,13,35,678,19.37,2,2.7,52.2,north_carolina_state
Jaylen Samuels,JR,TE,13,55,565,10.27,7,4.2,43.5,north_carolina_state
Nyheim Hines,SO,RB,12,43,525,12.21,0,3.6,43.8,north_carolina_state
Kelvin Harmon,FR,WR,13,27,462,17.11,5,2.1,35.5,north_carolina_state
Bra'Lon Cherry,SR,WR,13,30,434,14.47,3,2.3,33.4,north_carolina_state
Matthew Dayes,SR,RB,13,32,267,8.34,0,2.5,20.5,north_carolina_state
Jakobi Meyers,FR,QB,13,13,158,12.15,0,1.0,12.2,north_carolina_state
Maurice Trowell,SO,WR,11,9,149,16.56,1,0.8,13.5,north_carolina_state
Cole Cook,JR,TE,12,4,49,12.25,1,0.3,4.1,north_carolina_state
Thaddeus Moss,FR,TE,13,6,49,8.17,1,0.5,3.8,north_carolina_state
Dakwa Nichols,JR,RB,11,2,23,11.50,0,0.2,2.1,north_carolina_state
Gavin Locklear,JR,WR,11,2,15,7.50,0,0.2,1.4,north_carolina_state
Reggie Gallaspy II,SO,RB,12,5,9,1.80,0,0.4,0.8,north_carolina_state
Thaddeous Thompson,SR,WR,13,43,545,12.67,2,3.3,41.9,north_texas
Turner Smiley,JR,WR,11,33,389,11.79,2,3.0,35.4,north_texas
Terian Goree,SO,WR,10,36,328,9.11,2,3.6,32.8,north_texas
Kenny Buyers,SR,WR,13,32,324,10.13,1,2.5,24.9,north_texas
Jeffery Wilson,JR,RB,11,29,247,8.52,1,2.6,22.5,north_texas
Willie Robinson,JR,WR,10,18,222,12.33,0,1.8,22.2,north_texas
Willy Ivery,JR,RB,11,25,173,6.92,2,2.3,15.7,north_texas
Tyler Wilson,FR,WR,12,13,146,11.23,2,1.1,12.2,north_texas
"Rico Bussey, Jr.",FR,WR,6,8,97,12.13,1,1.3,16.2,north_texas
Kelvin Smith,FR,TE,10,7,79,11.29,2,0.7,7.9,north_texas
O'Keeron Rutherford,SO,WR,9,7,71,10.14,0,0.8,7.9,north_texas
Anthony Wyche,SO,RB,7,3,31,10.33,0,0.4,4.4,north_texas
Daniel Khan,SO,WR,2,3,24,8.00,0,1.5,12.0,north_texas
Elijah McIntyre,FR,WR,3,2,22,11.00,0,0.7,7.3,north_texas
Michael Lawrence,FR,WR,7,1,16,16.00,0,0.1,2.3,north_texas
Andrew Tucker,JR,RB,11,1,-6,-6.00,0,0.1,-0.5,north_texas
Kenny Golladay,SR,WR,12,87,1156,13.29,8,7.3,96.3,northern_illinois
Christian Blake,JR,WR,12,34,457,13.44,2,2.8,38.1,northern_illinois
Aregeros Turner,SR,WR,12,40,415,10.38,3,3.3,34.6,northern_illinois
Shane Wimann,JR,TE,12,24,254,10.58,6,2.0,21.2,northern_illinois
Joel Bouagnon,SR,TB,12,17,157,9.24,1,1.4,13.1,northern_illinois
D.J. Brown,SO,WR,12,9,91,10.11,0,0.8,7.6,northern_illinois
Jordan Huff,JR,TB,12,10,70,7.00,0,0.8,5.8,northern_illinois
Ezra Saffold,JR,WR,10,5,43,8.60,0,0.5,4.3,northern_illinois
Daniel Crawford,FR,TE,11,2,17,8.50,0,0.2,1.5,northern_illinois
Tommy Mister,SO,TB,12,1,13,13.00,0,0.1,1.1,northern_illinois
Anthony Maddie,SR,QB,7,1,9,9.00,0,0.1,1.3,northern_illinois
Mitchell Brinkman,FR,TE,8,1,3,3.00,0,0.1,0.4,northern_illinois
Spencer Tears,FR,WR,10,1,3,3.00,0,0.1,0.3,northern_illinois
Austin Carr,SR,WR,13,90,1247,13.86,12,6.9,95.9,northwestern
Flynn Nagel,SO,WR,13,40,447,11.18,2,3.1,34.4,northwestern
Andrew Scanlan,SR,WR,13,29,331,11.41,0,2.2,25.5,northwestern
Garrett Dickerson,JR,SB,12,34,318,9.35,5,2.8,26.5,northwestern
Macan Wilson,JR,WR,13,22,306,13.91,1,1.7,23.5,northwestern
Justin Jackson,JR,RB,13,35,219,6.26,0,2.7,16.8,northwestern
Solomon Vault,JR,WR,13,15,164,10.93,2,1.2,12.6,northwestern
Bennett Skowronek,FR,WR,13,8,70,8.75,0,0.6,5.4,northwestern
John Moten IV,FR,RB,13,3,44,14.67,0,0.2,3.4,northwestern
Cameron Green,FR,SB,13,4,31,7.75,0,0.3,2.4,northwestern
Charlie Fessler,FR,WR,11,1,7,7.00,0,0.1,0.6,northwestern
Matt Micucci,SR,PK,11,1,2,2.00,0,0.1,0.2,northwestern
Equanimeous St. Brown,SO,WR,12,58,961,16.57,9,4.8,80.1,notre_dame
Torii Hunter Jr.,SR,WR,9,38,521,13.71,3,4.2,57.9,notre_dame
Kevin Stepherson,FR,WR,12,25,462,18.48,5,2.1,38.5,notre_dame
C.J. Sanders,SO,WR,12,24,293,12.21,2,2.0,24.4,notre_dame
Josh Adams,SO,RB,12,21,193,9.19,1,1.8,16.1,notre_dame
Chris Finke,SO,WR,10,10,122,12.20,2,1.0,12.2,notre_dame
Durham Smythe,SR,TE,12,9,112,12.44,4,0.8,9.3,notre_dame
Corey Holmes,JR,WR,11,11,96,8.73,0,1.0,8.7,notre_dame
Miles Boykin,SO,WR,12,6,81,13.50,1,0.5,6.8,notre_dame
Chase Claypool,FR,WR,12,5,81,16.20,0,0.4,6.8,notre_dame
Tarean Folston,SR,RB,10,8,66,8.25,0,0.8,6.6,notre_dame
Nic Weishar,JR,TE,12,3,47,15.67,0,0.3,3.9,notre_dame
Dexter Williams,SO,RB,12,4,16,4.00,0,0.3,1.3,notre_dame
DeShone Kizer,JR,QB,12,1,4,4.00,0,0.1,0.3,notre_dame
Mike McGlinchey,SR,OL,12,1,-4,-4.00,0,0.1,-0.3,notre_dame
Sebastian Smith,SR,WR,13,55,900,16.36,4,4.2,69.2,ohio
Papi White,SO,RB,12,41,672,16.39,6,3.4,56.0,ohio
Jordan Reid,SR,WR,14,58,655,11.29,6,4.1,46.8,ohio
Kyle Belack,FR,WR,13,19,269,14.16,2,1.5,20.7,ohio
Elijah Ball,FR,WR,14,16,212,13.25,2,1.1,15.1,ohio
Troy Mangen,JR,TE,14,15,142,9.47,1,1.1,10.1,ohio
Maleek Irons,SO,RB,9,14,96,6.86,0,1.6,10.7,ohio
Jarid Brown,JR,WR,9,5,49,9.80,0,0.6,5.4,ohio
Andrew Meyer,SO,WR,5,2,34,17.00,0,0.4,6.8,ohio
Mason Morgan,JR,TE,14,7,31,4.43,1,0.5,2.2,ohio
Brendan Cope,JR,WR,4,6,26,4.33,0,1.5,6.5,ohio
Dorian Brown,JR,RB,13,6,21,3.50,0,0.5,1.6,ohio
Bo Hardy,SR,S,14,3,12,4.00,0,0.2,0.9,ohio
Jerrid Marhefka,JR,WR,7,1,9,9.00,0,0.1,1.3,ohio
Vinny Emanuele,FR,RB,2,1,7,7.00,0,0.5,3.5,ohio
Connor Brown,SO,TE,2,1,7,7.00,0,0.5,3.5,ohio
Curtis Samuel,JR,HB,13,74,865,11.69,7,5.7,66.5,ohio_state
Noah Brown,SO,WR,13,32,402,12.56,7,2.5,30.9,ohio_state
Dontre Wilson,SR,WR,12,27,352,13.04,5,2.3,29.3,ohio_state
Marcus Baugh,JR,TE,13,24,269,11.21,2,1.8,20.7,ohio_state
K.J. Hill,FR,WR,11,18,262,14.56,1,1.6,23.8,ohio_state
Parris Campbell,SO,WR,13,13,121,9.31,0,1.0,9.3,ohio_state
Terry McLaurin,SO,WR,13,11,114,10.36,2,0.8,8.8,ohio_state
Mike Weber,FR,RB,13,23,91,3.96,0,1.8,7.0,ohio_state
Demario McCall,FR,RB,6,4,84,21.00,1,0.7,14.0,ohio_state
Binjimen Victor,FR,WR,5,4,64,16.00,1,0.8,12.8,ohio_state
James Clark,JR,WR,13,6,47,7.83,0,0.5,3.6,ohio_state
Corey Smith,SR,WR,8,6,34,5.67,0,0.8,4.3,ohio_state
A.J. Alexander,FR,TE,13,4,27,6.75,0,0.3,2.1,ohio_state
Johnnie Dixon,SO,WR,7,6,26,4.33,0,0.9,3.7,ohio_state
Austin Mack,FR,WR,11,2,15,7.50,0,0.2,1.4,ohio_state
Alex Stump,FR,WR,1,1,8,8.00,0,1.0,8.0,ohio_state
Dede Westbrook,SR,WR,13,80,1524,19.05,17,6.2,117.2,oklahoma
Joe Mixon,SO,RB,12,37,538,14.54,5,3.1,44.8,oklahoma
Mark Andrews,SO,WR,13,31,489,15.77,7,2.4,37.6,oklahoma
Geno Lewis,SR,WR,13,32,388,12.13,2,2.5,29.8,oklahoma
Nick Basquine,SO,WR,13,20,265,13.25,2,1.5,20.4,oklahoma
Dimitri Flowers,JR,FB,13,11,200,18.18,4,0.8,15.4,oklahoma
Jeffery Mead,JR,WR,9,10,150,15.00,3,1.1,16.7,oklahoma
A.D. Miller,SO,WR,12,12,145,12.08,2,1.0,12.1,oklahoma
Samaje Perine,JR,RB,10,10,106,10.60,1,1.0,10.6,oklahoma
Mykel Jones,FR,WR,11,13,106,8.15,0,1.2,9.6,oklahoma
Dahu Green,SO,WR,9,3,89,29.67,0,0.3,9.9,oklahoma
Jarvis Baxter,SR,WR,9,4,57,14.25,0,0.4,6.3,oklahoma
Jordan Smallwood,JR,WR,13,5,52,10.40,0,0.4,4.0,oklahoma
Abdul Adams,FR,RB,7,3,25,8.33,0,0.4,3.6,oklahoma
James Washington,JR,WR,13,71,1380,19.44,10,5.5,106.2,oklahoma_state
Jalen McCleskey,SO,WR,13,73,812,11.12,7,5.6,62.5,oklahoma_state
Jhajuan Seales,SR,WR,13,37,615,16.62,4,2.8,47.3,oklahoma_state
Chris Lacy,JR,WR,12,31,489,15.77,3,2.6,40.8,oklahoma_state
Blake Jarwin,SR,TE,13,19,309,16.26,2,1.5,23.8,oklahoma_state
Austin Hays,SR,WR,13,10,131,13.10,1,0.8,10.1,oklahoma_state
Chris Carson,SR,RB,9,13,128,9.85,1,1.4,14.2,oklahoma_state
Zac Veatch,SR,TE,13,9,93,10.33,1,0.7,7.2,oklahoma_state
Keenen Brown,SO,TE,8,2,47,23.50,0,0.3,5.9,oklahoma_state
Justice Hill,FR,RB,13,5,46,9.20,0,0.4,3.5,oklahoma_state
Barry J. Sanders,SR,RB,13,9,45,5.00,0,0.7,3.5,oklahoma_state
Rennie Childs,SR,RB,12,5,29,5.80,0,0.4,2.4,oklahoma_state
Dillon Stoner,FR,WR,4,5,27,5.40,0,1.3,6.8,oklahoma_state
Mason Rudolph,JR,QB,13,1,24,24.00,0,0.1,1.8,oklahoma_state
Terry Tillmon,FR,WR,10,1,13,13.00,0,0.1,1.3,oklahoma_state
Obi Obialo,FR,WR,4,2,11,5.50,0,0.5,2.8,oklahoma_state
Theo Berry,JR,WR,1,1,8,8.00,0,1.0,8.0,oklahoma_state
Jeff Carr,SO,RB,7,1,4,4.00,0,0.1,0.6,oklahoma_state
Zach Pascal,SR,WR,13,65,946,14.55,9,5.0,72.8,old_dominion
Jonathan Duhart,JR,WR,13,48,735,15.31,9,3.7,56.5,old_dominion
Travis Fulgham,SO,WR,13,29,478,16.48,8,2.2,36.8,old_dominion
Melvin Vaughn,JR,TE,11,22,233,10.59,1,2.0,21.2,old_dominion
Isaiah Harper,SO,WR,13,14,174,12.43,1,1.1,13.4,old_dominion
Ray Lawry,JR,RB,12,11,134,12.18,1,0.9,11.2,old_dominion
Jeremy Cox,SO,RB,12,11,118,10.73,1,0.9,9.8,old_dominion
Kesean Strong,SO,WR,12,6,81,13.50,0,0.5,6.8,old_dominion
Joey Verhaegh,JR,TE,5,2,40,20.00,1,0.4,8.0,old_dominion
Eri'Reon Hayes,SO,WR,13,3,32,10.67,0,0.2,2.5,old_dominion
Marques Little,JR,WR,13,4,25,6.25,0,0.3,1.9,old_dominion
Hasaan Patterson,FR,WR,7,1,17,17.00,0,0.1,2.4,old_dominion
Josh Marriner,JR,RB,13,2,13,6.50,0,0.2,1.0,old_dominion
Gemonta Jackson,FR,RB,6,1,12,12.00,0,0.2,2.0,old_dominion
Brandon Simmons,JR,RB,7,1,4,4.00,0,0.1,0.6,old_dominion
Darren Carrington II,JR,WR,12,43,606,14.09,5,3.6,50.5,oregon
Charles Nelson,JR,WR,12,52,554,10.65,5,4.3,46.2,oregon
Pharaoh Brown,SR,TE,9,33,426,12.91,5,3.7,47.3,oregon
Johnny Mundt,SR,TE,8,23,334,14.52,4,2.9,41.8,oregon
Jalen Brown,SO,WR,12,19,318,16.74,3,1.6,26.5,oregon
Dwayne Stanford,SR,WR,5,13,175,13.46,1,2.6,35.0,oregon
Tony Brooks-James,SO,RB,12,17,155,9.12,1,1.4,12.9,oregon
Royce Freeman,JR,RB,11,23,144,6.26,1,2.1,13.1,oregon
Devon Allen,JR,WR,3,4,141,35.25,1,1.3,47.0,oregon
Jacob Breeland,FR,TE,11,6,123,20.50,0,0.5,11.2,oregon
Taj Griffin,SO,RB,8,7,89,12.71,1,0.9,11.1,oregon
Evan Baylis,SR,TE,10,9,68,7.56,1,0.9,6.8,oregon
Kani Benoit,JR,RB,10,5,33,6.60,0,0.5,3.3,oregon
Dillon Mitchell,FR,WR,6,2,9,4.50,0,0.3,1.5,oregon
Alex Ofodile,FR,WR,7,1,8,8.00,0,0.1,1.1,oregon
Victor Bolden Jr.,SR,WR,12,46,542,11.78,2,3.8,45.2,oregon_state
Seth Collins,SO,WR,10,36,418,11.61,1,3.6,41.8,oregon_state
Jordan Villamin,JR,WR,12,21,253,12.05,1,1.8,21.1,oregon_state
Timmy Hernandez,SO,WR,12,19,241,12.68,1,1.6,20.1,oregon_state
Ryan Nall,SO,RB,11,22,214,9.73,2,2.0,19.5,oregon_state
Artavis Pierce,FR,RB,11,21,132,6.29,1,1.9,12.0,oregon_state
Paul Lucas,SO,WR,12,5,76,15.20,0,0.4,6.3,oregon_state
Trevon Bradford,FR,WR,8,5,60,12.00,1,0.6,7.5,oregon_state
Hunter Jarmon,JR,WR,6,5,44,8.80,1,0.8,7.3,oregon_state
Ricky Ortiz,SR,TE,11,5,34,6.80,1,0.5,3.1,oregon_state
Noah Togiai,SO,TE,2,4,31,7.75,1,2.0,15.5,oregon_state
Tim Cook,SR,RB,12,2,28,14.00,1,0.2,2.3,oregon_state
Xavier Hawkins,JR,WR,10,2,13,6.50,0,0.2,1.3,oregon_state
Chris Godwin,JR,WR,14,59,982,16.64,11,4.2,70.1,penn_state
Mike Gesicki,JR,TE,14,48,679,14.15,5,3.4,48.5,penn_state
DaeSean Hamilton,JR,WR,14,34,506,14.88,1,2.4,36.1,penn_state
DeAndre Thompkins,SO,WR,13,27,440,16.30,1,2.1,33.8,penn_state
Saquon Barkley,SO,RB,14,28,402,14.36,4,2.0,28.7,penn_state
Saeed Blacknall,JR,WR,9,15,347,23.13,3,1.7,38.6,penn_state
Irvin Charles,FR,WR,14,2,106,53.00,1,0.1,7.6,penn_state
Juwan Johnson,FR,WR,14,2,70,35.00,0,0.1,5.0,penn_state
Andre Robinson,FR,RB,12,2,42,21.00,1,0.2,3.5,penn_state
Mark Allen,SO,RB,13,4,24,6.00,1,0.3,1.8,penn_state
Miles Sanders,FR,RB,13,2,24,12.00,1,0.2,1.8,penn_state
Brandon Polk,SO,WR,3,2,18,9.00,0,0.7,6.0,penn_state
Irvine Paye,JR,RB,1,1,10,10.00,0,1.0,10.0,penn_state
Jester Weah,JR,WR,13,36,870,24.17,10,2.8,66.9,pittsburgh
Scott Orndoff,SR,TE,13,35,579,16.54,5,2.7,44.5,pittsburgh
James Conner,JR,RB,13,21,302,14.38,4,1.6,23.2,pittsburgh
Dontez Ford,SR,WR,8,17,288,16.94,2,2.1,36.0,pittsburgh
Quadree Henderson,SO,WR,13,26,286,11.00,1,2.0,22.0,pittsburgh
George Aston,SO,FB,12,22,169,7.68,5,1.8,14.1,pittsburgh
Tre Tipton,FR,WR,9,12,142,11.83,1,1.3,15.8,pittsburgh
Jaymar Parrish,SR,TE,13,4,78,19.50,0,0.3,6.0,pittsburgh
Aaron Mathews,FR,WR,12,6,51,8.50,0,0.5,4.3,pittsburgh
Qadree Ollison,SO,RB,13,2,38,19.00,0,0.2,2.9,pittsburgh
Rafael Araujo-Lopes,SO,WR,13,3,36,12.00,0,0.2,2.8,pittsburgh
Chawntez Moss,FR,RB,10,2,18,9.00,0,0.2,1.8,pittsburgh
Darrin Hall,SO,RB,12,2,14,7.00,0,0.2,1.2,pittsburgh
Nathan Peterman,SR,QB,13,1,11,11.00,0,0.1,0.8,pittsburgh
DeAngelo Yancey,SR,WR,12,49,951,19.41,10,4.1,79.3,purdue
Bilal Marshall,SR,WR,12,40,477,11.93,3,3.3,39.8,purdue
Cameron Posey,SR,WR,12,39,356,9.13,3,3.3,29.7,purdue
Cole Herdman,SO,TE,12,35,344,9.83,3,2.9,28.7,purdue
Domonique Young,SR,WR,6,29,338,11.66,1,4.8,56.3,purdue
Markell Jones,SO,RB,11,32,215,6.72,0,2.9,19.5,purdue
Brycen Hopkins,FR,TE,12,10,183,18.30,4,0.8,15.3,purdue
Gregory Phillips,JR,WR,12,17,172,10.12,0,1.4,14.3,purdue
Anthony Mahoungou,JR,WR,12,13,99,7.62,0,1.1,8.3,purdue
Brian Lankford-Johnson,FR,RB,12,11,90,8.18,0,0.9,7.5,purdue
David Yancey,JR,RB,9,6,74,12.33,0,0.7,8.2,purdue
Malik Kimbrough,JR,WR,11,10,72,7.20,1,0.9,6.5,purdue
Tario Fuller,FR,RB,10,5,51,10.20,0,0.5,5.1,purdue
Richie Worship,FR,RB,8,8,49,6.13,0,1.0,6.1,purdue
Jack Wegher,FR,RB,6,2,37,18.50,0,0.3,6.2,purdue
Terrance Landers,FR,WR,8,3,16,5.33,0,0.4,2.0,purdue
David Blough,SO,QB,12,1,8,8.00,0,0.1,0.7,purdue
Jarrett Burgess,SO,WR,10,2,7,3.50,0,0.2,0.7,purdue
Temi Alaka,JR,WR,12,28,458,16.36,2,2.3,38.2,rice
Kylen Granson,FR,WR,8,33,381,11.55,2,4.1,47.6,rice
Zach Wright,SR,WR,11,38,346,9.11,1,3.5,31.5,rice
Connor Cella,SR,TE,12,31,302,9.74,1,2.6,25.2,rice
James Mayden,JR,WR,9,16,232,14.50,0,1.8,25.8,rice
Nate German,JR,QB,12,13,157,12.08,0,1.1,13.1,rice
Parker Smith,SO,WR,8,9,144,16.00,0,1.1,18.0,rice
Lance Wright,SO,WR,9,10,136,13.60,1,1.1,15.1,rice
Samuel Stewart,SO,RB,8,15,107,7.13,3,1.9,13.4,rice
Cameron Decell,SR,WR,12,4,53,13.25,1,0.3,4.4,rice
Darik Dillard,SR,RB,11,8,51,6.38,1,0.7,4.6,rice
Austin Walter,SO,RB,12,12,51,4.25,2,1.0,4.3,rice
Jowan Davis,SR,RB,11,8,45,5.63,0,0.7,4.1,rice
Darrion Pollard,SR,WR,4,7,29,4.14,0,1.8,7.3,rice
Tyler Stehling,SR,QB,11,1,27,27.00,1,0.1,2.5,rice
Jackson Tyner,FR,QB,5,1,24,24.00,1,0.2,4.8,rice
Robby Wells III,JR,TE,12,3,20,6.67,0,0.3,1.7,rice
Cameron Johnson,FR,WR,3,1,13,13.00,0,0.3,4.3,rice
Nahshon Ellerbe,FR,RB,10,3,6,2.00,0,0.3,0.6,rice
Jawuan Harris,FR,WR,12,39,481,12.33,3,3.3,40.1,rutgers
Andre Patton,SR,WR,12,33,460,13.94,5,2.8,38.3,rutgers
Janarion Grant,SR,WR,4,20,210,10.50,0,5.0,52.5,rutgers
Justin Goodwin,SR,RB,12,22,204,9.27,1,1.8,17.0,rutgers
John Tsimis,JR,WR,12,11,94,8.55,0,0.9,7.8,rutgers
Carlton Agudosi,SR,WR,12,8,89,11.13,1,0.7,7.4,rutgers
Nick Arcidiacono,SR,TE,12,10,62,6.20,1,0.8,5.2,rutgers
Robert Martin,JR,RB,10,5,37,7.40,0,0.5,3.7,rutgers
Matt Flanagan,JR,TE,12,6,29,4.83,0,0.5,2.4,rutgers
Trey Sneed,FR,RB,12,1,2,2.00,0,0.1,0.2,rutgers
Josh Hicks,JR,RB,10,1,-4,-4.00,0,0.1,-0.4,rutgers
Dacoven Bailey,FR,WR,12,3,-5,-1.67,0,0.3,-0.4,rutgers
Mikah Holder,JR,WR,13,27,581,21.52,5,2.1,44.7,san_diego_state
David Wells,JR,TE,14,25,294,11.76,4,1.8,21.0,san_diego_state
Donnel Pumphrey,SR,RB,14,27,231,8.56,0,1.9,16.5,san_diego_state
Rashaad Penny,JR,RB,14,15,224,14.93,3,1.1,16.0,san_diego_state
Eric Judge,SR,WR,13,16,182,11.38,0,1.2,14.0,san_diego_state
Quest Truxton,JR,WR,14,11,156,14.18,3,0.8,11.1,san_diego_state
Nick Bawden,JR,FB,13,15,137,9.13,0,1.2,10.5,san_diego_state
Juwan Washington,FR,RB,14,3,72,24.00,1,0.2,5.1,san_diego_state
Curtis Anderson III,SR,WR,14,6,59,9.83,1,0.4,4.2,san_diego_state
Parker Houston,FR,TE,9,5,32,6.40,1,0.6,3.6,san_diego_state
Darryl Richardson,JR,TE,11,1,21,21.00,0,0.1,1.9,san_diego_state
Kahale Warring,FR,TE,4,2,17,8.50,2,0.5,4.3,san_diego_state
Chase Favreau,JR,WR,12,2,17,8.50,0,0.2,1.4,san_diego_state
Tim Crawley,SR,WR,12,55,648,11.78,3,4.6,54.0,san_jose_state
Justin Holmes,SO,WR,12,39,613,15.72,3,3.3,51.1,san_jose_state
Tre Hartley,SO,WR,10,33,572,17.33,4,3.3,57.2,san_jose_state
Billy Freeman,SR,TE,12,18,212,11.78,1,1.5,17.7,san_jose_state
Rahshead Johnson,SO,WR,10,16,202,12.63,2,1.6,20.2,san_jose_state
Deontae Cooper,SR,RB,11,10,108,10.80,1,0.9,9.8,san_jose_state
Malik Roberson,SO,RB,12,18,102,5.67,1,1.5,8.5,san_jose_state
Zamore Zigler,FR,RB,8,10,79,7.90,1,1.3,9.9,san_jose_state
Bailey Gaither,FR,WR,12,4,43,10.75,1,0.3,3.6,san_jose_state
Shane Smith,SR,RB,12,5,36,7.20,0,0.4,3.0,san_jose_state
Josh Oliver,SO,TE,11,3,26,8.67,1,0.3,2.4,san_jose_state
Thai Cottrell,SO,RB,12,3,24,8.00,0,0.3,2.0,san_jose_state
Courtland Sutton,SO,WR,12,76,1246,16.39,10,6.3,103.8,smu
James Proche,FR,WR,12,57,709,12.44,6,4.8,59.1,smu
Xavier Castille,SO,WR,12,40,423,10.58,1,3.3,35.3,smu
Ke'Mon Freeman,FR,RB,12,13,159,12.23,1,1.1,13.3,smu
Kevin Thomas,SO,WR,12,12,131,10.92,0,1.0,10.9,smu
Jeremiah Gaines,SR,TE,11,10,117,11.70,3,0.9,10.6,smu
Braeden West,SO,RB,12,15,92,6.13,0,1.3,7.7,smu
Shelby Walker,JR,WR,12,7,85,12.14,0,0.6,7.1,smu
Alex Honey,FR,WR,10,2,56,28.00,1,0.2,5.6,smu
Myron Gailliard,FR,WR,9,5,54,10.80,0,0.6,6.0,smu
Mitchell Kaufman,SO,TE,12,7,54,7.71,0,0.6,4.5,smu
Austin Rolfe,FR,WR,12,2,23,11.50,0,0.2,1.9,smu
Ryan Becker,FR,TE,12,1,17,17.00,0,0.1,1.4,smu
Ben Hicks,FR,QB,12,1,2,2.00,0,0.1,0.2,smu
Josh Magee,SR,WR,12,49,822,16.78,5,4.1,68.5,south_alabama
Gerald Everett,SR,TE,13,49,717,14.63,4,3.8,55.2,south_alabama
Kevin Kutchera,SR,WR,12,30,532,17.73,1,2.5,44.3,south_alabama
Tyrone Williams,SR,WR,13,28,333,11.89,1,2.2,25.6,south_alabama
Maaseiah Francis,SO,TE,13,18,261,14.50,2,1.4,20.1,south_alabama
