name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Tauskie Dove,FR,WR,6,2,48,24.00,0,0.3,8.0,missouri
Niko Hea,FR,TE,10,3,30,10.00,0,0.3,3.0,missouri
Dawson Downing,JR,RB,12,8,27,3.38,0,0.7,2.3,missouri
Mychal Cooper,SO,WR,12,18,380,21.11,2,1.5,31.7,navy
CJ Williams,JR,SB,13,7,210,30.00,2,0.5,16.2,navy
Ryan Mitchell,JR,WR,13,8,183,22.88,1,0.6,14.1,navy
Keoni-Kordell Makekau,JR,SB,13,5,175,35.00,1,0.4,13.5,navy
Jamale Carothers,SO,FB,10,4,105,26.25,2,0.4,10.5,navy
Chance Warren,SO,WR,12,6,91,15.17,1,0.5,7.6,navy
Tazh Maloy,SR,SB,10,2,51,25.50,0,0.2,5.1,navy
OJ Davis,SR,WR,13,2,32,16.00,1,0.2,2.5,navy
Myles Fells,JR,SB,13,3,11,3.67,0,0.2,0.8,navy
JD Spielman,JR,WR,12,49,898,18.33,5,4.1,74.8,nebraska
Wan'Dale Robinson,FR,WR,10,40,453,11.33,2,4.0,45.3,nebraska
Kanawai Noa,SR,WR,10,17,245,14.41,2,1.7,24.5,nebraska
Jack Stoll,JR,TE,12,25,234,9.36,1,2.1,19.5,nebraska
Maurice Washington,SO,RB,7,12,162,13.50,2,1.7,23.1,nebraska
Dedrick Mills,JR,RB,12,15,123,8.20,0,1.3,10.3,nebraska
Mike Williams,SR,WR,12,5,109,21.80,0,0.4,9.1,nebraska
Kade Warner,SO,WR,7,8,101,12.63,0,1.1,14.4,nebraska
Austin Allen,SO,TE,12,7,83,11.86,0,0.6,6.9,nebraska
Wyatt Mazour,SR,RB,10,5,52,10.40,0,0.5,5.2,nebraska
Noah Vedral,SO,QB,6,1,22,22.00,0,0.2,3.7,nebraska
Jaevon McQuitty,SO,WR,3,2,14,7.00,0,0.7,4.7,nebraska
Darien Chase,FR,WR,4,1,13,13.00,0,0.3,3.3,nebraska
Luke McCaffrey,FR,QB,4,1,12,12.00,0,0.3,3.0,nebraska
Rahmir Johnson,FR,RB,5,1,12,12.00,0,0.2,2.4,nebraska
Jaron Woodyard,SR,WR,3,3,9,3.00,0,1.0,3.0,nebraska
Kurt Rafdal,SO,TE,5,1,9,9.00,0,0.2,1.8,nebraska
Chris Hickman,FR,TE,4,1,0,0.00,0,0.3,0.0,nebraska
Elijah Cooks,JR,WR,13,76,926,12.18,8,5.8,71.2,nevada
Romeo Doubs,SO,WR,11,44,649,14.75,4,4.0,59.0,nevada
Dominic Christian,SR,WR,12,35,321,9.17,2,2.9,26.8,nevada
Ben Putman,SR,WR,13,26,297,11.42,0,2.0,22.8,nevada
Kaleb Fossum,SR,WR,10,28,292,10.43,0,2.8,29.2,nevada
Toa Taua,SO,RB,13,30,185,6.17,0,2.3,14.2,nevada
Melquan Stovall,FR,WR,9,19,171,9.00,0,2.1,19.0,nevada
Brendan O'Leary-Orange,SR,WR,7,8,109,13.63,0,1.1,15.6,nevada
Jaxson Kincaide,SR,RB,4,8,61,7.63,0,2.0,15.3,nevada
Cole Turner,SO,WR,13,4,51,12.75,0,0.3,3.9,nevada
Devonte Lee,SO,RB,9,5,35,7.00,0,0.6,3.9,nevada
Justin Lockhart,FR,WR,5,5,33,6.60,0,1.0,6.6,nevada
Crishaun Lappin,SO,TE,13,3,32,10.67,0,0.2,2.5,nevada
John Humphrey,SR,DB,6,4,28,7.00,0,0.7,4.7,nevada
Henry Ikahihifo,FR,TE,12,6,27,4.50,0,0.5,2.3,nevada
Kelton Moore,SR,RB,10,6,17,2.83,0,0.6,1.7,nevada
Roger Neal,JR,RB,11,1,8,8.00,0,0.1,0.7,nevada
Reagan Roberson,JR,TE,13,2,4,2.00,0,0.2,0.3,nevada
Jordan Kress,JR,WR,12,28,530,18.93,6,2.3,44.2,new_mexico
Marcus Williams,JR,TE,12,26,428,16.46,1,2.2,35.7,new_mexico
Anselem Umeh,JR,WR,12,21,272,12.95,0,1.8,22.7,new_mexico
Aaron Molina,SR,WR,10,14,245,17.50,3,1.4,24.5,new_mexico
Cedric Patterson III,FR,WR,12,8,198,24.75,2,0.7,16.5,new_mexico
Emmanuel Logan-Greene,JR,WR,11,19,193,10.16,0,1.7,17.5,new_mexico
Jay Griffin IV,JR,WR,7,13,118,9.08,0,1.9,16.9,new_mexico
Elijah Lilly,SR,WR,3,7,95,13.57,0,2.3,31.7,new_mexico
Anu Somoye,SR,WR,10,5,76,15.20,1,0.5,7.6,new_mexico
Ahmari Davis,SR,RB,9,3,63,21.00,0,0.3,7.0,new_mexico
Q' Drennan,JR,WR,5,5,48,9.60,0,1.0,9.6,new_mexico
Thomas Vieira,SR,WR,12,4,30,7.50,0,0.3,2.5,new_mexico
Javohn Jones,SR,RB,4,3,13,4.33,0,0.8,3.3,new_mexico
Bryson Carroll,SO,RB,10,2,12,6.00,0,0.2,1.2,new_mexico
Daevon Vigilant,SO,RB,10,4,11,2.75,0,0.4,1.1,new_mexico
"Jeffrey Jones, Jr.",SR,TE,3,1,8,8.00,0,0.3,2.7,new_mexico
Tony Nicholson,SR,WR,12,60,644,10.73,6,5.0,53.7,new_mexico_state
OJ Clark,SR,WR,12,58,457,7.88,1,4.8,38.1,new_mexico_state
Izaiah Lottie,SR,WR,12,27,287,10.63,0,2.3,23.9,new_mexico_state
Naveon Mitchell,FR,RB,8,18,274,15.22,1,2.3,34.3,new_mexico_state
Robert Downs III,JR,WR,11,22,265,12.05,2,2.0,24.1,new_mexico_state
Jason Huntley,SR,RB,12,40,192,4.80,2,3.3,16.0,new_mexico_state
Jared Wyatt,JR,WR,11,7,139,19.86,1,0.6,12.6,new_mexico_state
Caleb Mills,JR,WR,8,9,92,10.22,0,1.1,11.5,new_mexico_state
Andre Bodison,JR,WR,10,6,66,11.00,1,0.6,6.6,new_mexico_state
Christian Gibson,SR,RB,12,10,54,5.40,0,0.8,4.5,new_mexico_state
Drew Dan,JR,WR,3,5,49,9.80,0,1.7,16.3,new_mexico_state
Tevis Abraham,SO,WR,8,5,35,7.00,0,0.6,4.4,new_mexico_state
Terrell Warner,SO,WR,12,6,26,4.33,0,0.5,2.2,new_mexico_state
Eli Anderson,SO,RB,2,2,16,8.00,0,1.0,8.0,new_mexico_state
Shea Holebrook Jr.,SR,WR,4,1,9,9.00,0,0.3,2.3,new_mexico_state
Josh Adkins,SO,QB,12,2,6,3.00,1,0.2,0.5,new_mexico_state
Dyami Brown,SO,WR,13,51,1034,20.27,12,3.9,79.5,north_carolina
Dazz Newsome,JR,WR,12,72,1018,14.14,10,6.0,84.8,north_carolina
Beau Corrales,JR,WR,13,40,575,14.38,6,3.1,44.2,north_carolina
Rontavius Groves,JR,WR,13,27,250,9.26,1,2.1,19.2,north_carolina
Antoine Green,SO,WR,10,8,217,27.13,2,0.8,21.7,north_carolina
Javonte Williams,SO,RB,13,17,176,10.35,1,1.3,13.5,north_carolina
Michael Carter,JR,RB,13,21,154,7.33,2,1.6,11.8,north_carolina
Garrett Walston,JR,TE,13,9,76,8.44,1,0.7,5.8,north_carolina
Emery Simmons,FR,WR,11,4,72,18.00,1,0.4,6.5,north_carolina
Carl Tucker,SR,TE,11,5,54,10.80,1,0.5,4.9,north_carolina
Roscoe Johnson,JR,WR,9,2,39,19.50,0,0.2,4.3,north_carolina
Sam Howell,FR,QB,13,3,23,7.67,1,0.2,1.8,north_carolina
Jake Bargas,SR,TE,13,3,15,5.00,1,0.2,1.2,north_carolina
Kamari Morales,FR,TE,3,1,9,9.00,0,0.3,3.0,north_carolina
Antonio Williams,SR,RB,13,2,4,2.00,0,0.2,0.3,north_carolina
Emeka Emezie,JR,WR,12,56,576,10.29,2,4.7,48.0,north_carolina_state
Devin Carter,FR,WR,12,32,456,14.25,0,2.7,38.0,north_carolina_state
Tabari Hines,SR,WR,12,37,402,10.86,2,3.1,33.5,north_carolina_state
Cary Angeline,JR,TE,12,25,379,15.16,5,2.1,31.6,north_carolina_state
Thayer Thomas,SO,WR,12,31,334,10.77,3,2.6,27.8,north_carolina_state
Jordan Houston,FR,RB,12,15,112,7.47,0,1.3,9.3,north_carolina_state
"Ricky Person, Jr.",SO,RB,7,8,99,12.38,1,1.1,14.1,north_carolina_state
Keyon Lesane,FR,WR,10,13,93,7.15,0,1.3,9.3,north_carolina_state
Trent Pennix,FR,RB,10,7,80,11.43,1,0.7,8.0,north_carolina_state
Jasiah Provillon,FR,WR,8,2,58,29.00,0,0.3,7.3,north_carolina_state
Max Fisher,SO,WR,8,3,46,15.33,0,0.4,5.8,north_carolina_state
Zonovan Knight,FR,RB,12,7,45,6.43,0,0.6,3.8,north_carolina_state
Dylan Autenrieth,JR,TE,3,3,40,13.33,0,1.0,13.3,north_carolina_state
Cecil Powell,FR,WR,10,4,30,7.50,0,0.4,3.0,north_carolina_state
Eric Collins,JR,WR,7,1,-1,-1.00,0,0.1,-0.1,north_carolina_state
Jaelon Darden,JR,WR,12,76,736,9.68,12,6.3,61.3,north_texas
Michael Lawrence,SR,WR,12,48,661,13.77,3,4.0,55.1,north_texas
Jyaire Shorter,FR,WR,12,24,473,19.71,9,2.0,39.4,north_texas
Greg White,SO,WR,12,20,265,13.25,0,1.7,22.1,north_texas
Jason Pirtle,JR,TE,12,17,263,15.47,5,1.4,21.9,north_texas
Deonte Simpson,FR,WR,9,18,240,13.33,2,2.0,26.7,north_texas
"Rico Bussey, Jr.",SR,WR,3,5,150,30.00,1,1.7,50.0,north_texas
Nic Smith,JR,RB,11,15,107,7.13,0,1.4,9.7,north_texas
DeAndre Torrey,JR,RB,10,16,96,6.00,1,1.6,9.6,north_texas
Kelvin Smith,SR,TE,11,14,93,6.64,0,1.3,8.5,north_texas
Austin Ogunmakin,FR,WR,8,6,88,14.67,0,0.8,11.0,north_texas
Deion Hair-Griffin,JR,WR,11,7,70,10.00,0,0.6,6.4,north_texas
Tre Siggers,SO,RB,10,11,60,5.45,0,1.1,6.0,north_texas
Cole McCrary,FR,TE,6,1,41,41.00,0,0.2,6.8,north_texas
Loren Easly,SR,RB,8,2,26,13.00,0,0.3,3.3,north_texas
Roderic Burns,FR,WR,2,2,19,9.50,0,1.0,9.5,north_texas
Kyleb Howell,JR,FB,11,1,12,12.00,0,0.1,1.1,north_texas
Cole Tucker,SO,WR,12,38,531,13.97,1,3.2,44.3,northern_illinois
Mitchell Brinkman,JR,TE,12,34,445,13.09,3,2.8,37.1,northern_illinois
Daniel Crawford,SR,TE,12,37,443,11.97,2,3.1,36.9,northern_illinois
Tyrice Richie,JR,WR,11,32,415,12.97,4,2.9,37.7,northern_illinois
Spencer Tears,SR,WR,12,23,370,16.09,2,1.9,30.8,northern_illinois
Marcus Jones,SR,TB,12,15,134,8.93,0,1.3,11.2,northern_illinois
Michael Love,FR,WR,11,13,107,8.23,0,1.2,9.7,northern_illinois
Dennis Robinson,SO,WR,11,7,56,8.00,0,0.6,5.1,northern_illinois
Tre Harbison,JR,TB,11,6,47,7.83,0,0.5,4.3,northern_illinois
Corey Lersch,JR,TE,11,2,29,14.50,1,0.2,2.6,northern_illinois
Rayshawn Gay,SO,LB,6,1,10,10.00,0,0.2,1.7,northern_illinois
Maximillian Thrower,JR,TE,2,1,8,8.00,0,0.5,4.0,northern_illinois
Jordan Nettles,SO,TB,12,4,8,2.00,0,0.3,0.7,northern_illinois
Brett Bostad,FR,FB,10,1,5,5.00,1,0.1,0.5,northern_illinois
Rahveon Valentine,FR,TB,7,1,3,3.00,0,0.1,0.4,northern_illinois
Riley Lees,JR,WR,12,51,430,8.43,2,4.3,35.8,northwestern
Ramaud Chiaokhiao-Bowman,JR,WR,12,17,188,11.06,0,1.4,15.7,northwestern
JJ Jefferson,SO,WR,7,12,155,12.92,2,1.7,22.1,northwestern
Bennett Skowronek,SR,WR,3,12,141,11.75,0,4.0,47.0,northwestern
Berkeley Holman,SO,WR,12,9,124,13.78,0,0.8,10.3,northwestern
Kyric McGowan,JR,WR,9,13,102,7.85,0,1.4,11.3,northwestern
Jace James,SO,WR,9,10,92,9.20,2,1.1,10.2,northwestern
John Moten IV,SR,RB,6,5,37,7.40,0,0.8,6.2,northwestern
Drake Anderson,FR,RB,12,6,28,4.67,0,0.5,2.3,northwestern
Malik Washington,FR,WR,11,6,25,4.17,0,0.5,2.3,northwestern
Isaiah Bowser,SO,RB,5,7,24,3.43,0,1.4,4.8,northwestern
Jesse Brown,JR,RB,4,1,23,23.00,0,0.3,5.8,northwestern
Charlie Mangieri,SO,SB,11,5,21,4.20,0,0.5,1.9,northwestern
Trey Pugh,JR,SB,4,2,9,4.50,0,0.5,2.3,northwestern
Hunter Johnson,SO,QB,6,0,5,-,0,0.0,0.8,northwestern
Chase Claypool,SR,WR,13,66,1037,15.71,13,5.1,79.8,notre_dame
Cole Kmet,JR,TE,11,43,515,11.98,6,3.9,46.8,notre_dame
Chris Finke,SR,WR,13,41,456,11.12,4,3.2,35.1,notre_dame
Javon McKinley,SR,WR,9,11,268,24.36,4,1.2,29.8,notre_dame
Braden Lenzy,SO,WR,9,11,254,23.09,2,1.2,28.2,notre_dame
Tommy Tremble,SO,TE,13,16,183,11.44,4,1.2,14.1,notre_dame
Lawrence Keys III,SO,WR,12,13,134,10.31,0,1.1,11.2,notre_dame
Avery Davis,JR,CB,11,10,124,12.40,2,0.9,11.3,notre_dame
Tony Jones Jr.,SR,RB,12,15,104,6.93,1,1.3,8.7,notre_dame
Jafar Armstrong,JR,RB,9,13,97,7.46,0,1.4,10.8,notre_dame
Brock Wright,JR,TE,13,2,45,22.50,0,0.2,3.5,notre_dame
Michael Young,JR,WR,3,6,21,3.50,0,2.0,7.0,notre_dame
C'Bo Flemister,SO,RB,11,1,13,13.00,0,0.1,1.2,notre_dame
George Takacs,SO,TE,6,2,12,6.00,1,0.3,2.0,notre_dame
Jahmir Smith,SO,RB,10,2,12,6.00,0,0.2,1.2,notre_dame
Kyren Williams,FR,RB,4,1,3,3.00,0,0.3,0.8,notre_dame
Isiah Cox,SO,WR,13,39,663,17.00,2,3.0,51.0,ohio
Shane Hooks,FR,WR,13,26,515,19.81,5,2.0,39.6,ohio
Ryan Luehrman,JR,TE,13,28,360,12.86,5,2.2,27.7,ohio
Jerome Buckner,FR,WR,10,18,326,18.11,2,1.8,32.6,ohio
Cameron Odom,JR,WR,12,19,207,10.89,0,1.6,17.3,ohio
Ty Walton,FR,WR,13,18,199,11.06,1,1.4,15.3,ohio
De'Montre Tuggle,JR,RB,12,16,121,7.56,1,1.3,10.1,ohio
Tyler Tupa,JR,WR,5,9,119,13.22,2,1.8,23.8,ohio
DL Knock,SR,WR,13,4,85,21.25,1,0.3,6.5,ohio
O'Shaan Allison,FR,RB,12,11,76,6.91,0,0.9,6.3,ohio
Camryn Snow,SR,WR,9,2,44,22.00,0,0.2,4.9,ohio
Adam Luehrman,JR,TE,13,3,42,14.00,0,0.2,3.2,ohio
Julian Ross,SO,RB,9,4,40,10.00,1,0.4,4.4,ohio
K.J. Minter,SO,WR,7,3,36,12.00,0,0.4,5.1,ohio
Bingo Long,JR,WR,7,1,21,21.00,0,0.1,3.0,ohio
Alec Burton,FR,TE,8,1,10,10.00,0,0.1,1.3,ohio
Nathan Rourke,SR,QB,13,1,2,2.00,1,0.1,0.2,ohio
Chris Olave,SO,WR,14,49,849,17.33,12,3.5,60.6,ohio_state
K.J. Hill,SR,WR,14,57,636,11.16,10,4.1,45.4,ohio_state
Binjimen Victor,SR,WR,14,34,545,16.03,6,2.4,38.9,ohio_state
Garrett Wilson,FR,WR,14,30,432,14.40,5,2.1,30.9,ohio_state
Austin Mack,SR,WR,11,27,361,13.37,3,2.5,32.8,ohio_state
J.K. Dobbins,JR,RB,14,23,247,10.74,2,1.6,17.6,ohio_state
Jeremy Ruckert,SO,TE,14,14,142,10.14,4,1.0,10.1,ohio_state
Luke Farrell,JR,TE,14,7,119,17.00,2,0.5,8.5,ohio_state
Jameson Williams,FR,WR,12,6,112,18.67,1,0.5,9.3,ohio_state
Master Teague III,FR,RB,13,4,60,15.00,0,0.3,4.6,ohio_state
Jaelen Gill,FR,WR,6,6,51,8.50,1,1.0,8.5,ohio_state
Demario McCall,JR,RB,13,4,28,7.00,0,0.3,2.2,ohio_state
Jashon Cornell,SR,DT,14,1,28,28.00,0,0.1,2.0,ohio_state
Rashod Berry,SR,TE,12,2,20,10.00,0,0.2,1.7,ohio_state
Jake Hausmann,JR,TE,12,2,13,6.50,1,0.2,1.1,ohio_state
Sam Wiglusz,SO,WR,3,1,11,11.00,0,0.3,3.7,ohio_state
Ellijah Gardiner,SO,WR,4,1,10,10.00,0,0.3,2.5,ohio_state
Mitch Rossi,JR,RB,13,1,8,8.00,0,0.1,0.6,ohio_state
Marcus Crowley,FR,RB,7,1,7,7.00,1,0.1,1.0,ohio_state
Jaylen Harris,JR,WR,11,1,5,5.00,0,0.1,0.5,ohio_state
CeeDee Lamb,JR,WR,13,62,1327,21.40,14,4.8,102.1,oklahoma
Charleston Rambo,SO,WR,14,43,743,17.28,5,3.1,53.1,oklahoma
Lee Morris,SR,WR,14,18,330,18.33,1,1.3,23.6,oklahoma
Nick Basquine,SR,WR,14,19,275,14.47,1,1.4,19.6,oklahoma
Jadon Haselwood,FR,WR,13,19,272,14.32,1,1.5,20.9,oklahoma
Jeremiah Hall,SO,FB,14,16,169,10.56,3,1.1,12.1,oklahoma
Brayden Willis,SO,FB,14,11,168,15.27,3,0.8,12.0,oklahoma
Theo Wease,FR,WR,13,7,131,18.71,2,0.5,10.1,oklahoma
A.D. Miller,SR,WR,10,6,118,19.67,0,0.6,11.8,oklahoma
Drake Stoops,FR,WR,14,8,95,11.88,0,0.6,6.8,oklahoma
Rhamondre Stevenson,JR,RB,13,10,87,8.70,0,0.8,6.7,oklahoma
Trejan Bridges,FR,WR,13,7,82,11.71,2,0.5,6.3,oklahoma
Grant Calcaterra,JR,TE,5,5,79,15.80,0,1.0,15.8,oklahoma
Kennedy Brooks,SO,RB,13,10,79,7.90,0,0.8,6.1,oklahoma
Trey Sermon,JR,RB,10,8,71,8.88,1,0.8,7.1,oklahoma
Austin Stogner,FR,TE,14,7,66,9.43,2,0.5,4.7,oklahoma
Mykel Jones,JR,WR,10,2,42,21.00,0,0.2,4.2,oklahoma
Jalen Hurts,SR,QB,14,2,25,12.50,1,0.1,1.8,oklahoma
Pat Fields,SO,S,14,1,5,5.00,0,0.1,0.4,oklahoma
T.J. Pledger,SO,RB,10,1,0,0.00,0,0.1,0.0,oklahoma
Tylan Wallace,JR,WR,8,53,903,17.04,8,6.6,112.9,oklahoma_state
Dillon Stoner,JR,WR,13,52,599,11.52,5,4.0,46.1,oklahoma_state
Braydon Johnson,SO,WR,13,21,475,22.62,4,1.6,36.5,oklahoma_state
Jordan McCray,SR,WR,13,19,237,12.47,2,1.5,18.2,oklahoma_state
Chuba Hubbard,SO,RB,13,23,198,8.61,0,1.8,15.2,oklahoma_state
Landon Wolf,JR,WR,13,25,189,7.56,0,1.9,14.5,oklahoma_state
Jelani Woods,SO,TE,13,16,112,7.00,1,1.2,8.6,oklahoma_state
C.J. Moore,FR,WR,5,4,81,20.25,2,0.8,16.2,oklahoma_state
LD Brown,JR,RB,13,3,32,10.67,0,0.2,2.5,oklahoma_state
Dayton Metcalf,JR,TE,13,3,26,8.67,0,0.2,2.0,oklahoma_state
Rodarius Williams,JR,CB,13,2,16,8.00,0,0.2,1.2,oklahoma_state
Logan Carter,JR,TE,13,5,15,3.00,1,0.4,1.2,oklahoma_state
LC Greenwood,SO,WR,6,3,12,4.00,0,0.5,2.0,oklahoma_state
Dezmon Jackson,JR,RB,3,1,9,9.00,0,0.3,3.0,oklahoma_state
Langston Anderson,FR,WR,1,1,8,8.00,0,1.0,8.0,oklahoma_state
Jacob Morris,FR,WR,2,1,4,4.00,0,0.5,2.0,oklahoma_state
Aaron Moore,FR,WR,12,26,389,14.96,3,2.2,32.4,old_dominion
Nigel Fitzgerald,FR,WR,12,14,219,15.64,0,1.2,18.3,old_dominion
Kesean Strong,SR,RB,11,27,200,7.41,0,2.5,18.2,old_dominion
Eric Kumah,SR,WR,4,18,192,10.67,0,4.5,48.0,old_dominion
Steven Williams,SO,WR,12,17,167,9.82,0,1.4,13.9,old_dominion
Marcus Joyner,JR,TE,12,14,146,10.43,0,1.2,12.2,old_dominion
Darius Savedge,FR,WR,12,11,144,13.09,0,0.9,12.0,old_dominion
Darrell Brown,SR,WR,10,13,114,8.77,0,1.3,11.4,old_dominion
Chris Cunningham,SR,TE,10,9,95,10.56,0,0.9,9.5,old_dominion
Jake Herslow,JR,WR,10,9,95,10.56,0,0.9,9.5,old_dominion
Blake Watson,FR,WR,11,13,79,6.08,0,1.2,7.2,old_dominion
Isaiah Spencer,FR,WR,11,5,63,12.60,1,0.5,5.7,old_dominion
Hasaan Patterson,SR,WR,9,6,52,8.67,0,0.7,5.8,old_dominion
Matt Geiger,SO,RB,9,3,46,15.33,1,0.3,5.1,old_dominion
Donta Anthony Jr.,SO,TE,11,7,45,6.43,0,0.6,4.1,old_dominion
Cornell Hendrick Jr.,FR,WR,10,5,34,6.80,0,0.5,3.4,old_dominion
Robert Washington,JR,RB,12,5,20,4.00,0,0.4,1.7,old_dominion
Messiah deWeaver,JR,QB,5,1,16,16.00,0,0.2,3.2,old_dominion
Lala Davis,FR,RB,11,4,1,0.25,0,0.4,0.1,old_dominion
Johnny Johnson III,JR,WR,14,57,836,14.67,7,4.1,59.7,oregon
Juwan Johnson,SR,WR,10,30,467,15.57,4,3.0,46.7,oregon
Jaylon Redd,JR,WR,12,50,465,9.30,7,4.2,38.8,oregon
Jacob Breeland,SR,TE,6,26,405,15.58,6,4.3,67.5,oregon
Mycah Pittman,FR,WR,7,18,227,12.61,2,2.6,32.4,oregon
Spencer Webb,FR,TE,12,18,209,11.61,3,1.5,17.4,oregon
Bryan Addison,FR,WR,14,18,203,11.28,1,1.3,14.5,oregon
Travis Dye,SO,RB,14,16,159,9.94,1,1.1,11.4,oregon
Josh Delgado,FR,WR,14,11,147,13.36,0,0.8,10.5,oregon
CJ Verdell,SO,RB,14,14,125,8.93,0,1.0,8.9,oregon
Daewood Davis,SO,CB,13,9,89,9.89,1,0.7,6.8,oregon
Darrian Felix,SO,RB,7,6,78,13.00,0,0.9,11.1,oregon
Hunter Kampmoyer,JR,TE,14,5,59,11.80,1,0.4,4.2,oregon
Ryan Bay,SR,TE,13,5,54,10.80,1,0.4,4.2,oregon
Brenden Schooler,SR,WR,3,2,44,22.00,0,0.7,14.7,oregon
Cyrus Habibi-Likio,SO,RB,13,9,32,3.56,0,0.7,2.5,oregon
Tevin Jeannis,FR,WR,3,1,14,14.00,0,0.3,4.7,oregon
Sean Dollars,FR,RB,4,2,1,0.50,0,0.5,0.3,oregon
Brady Aiello,SR,OL,13,1,1,1.00,1,0.1,0.1,oregon
Isaiah Hodgins,JR,WR,12,86,1171,13.62,13,7.2,97.6,oregon_state
Champ Flemings,SO,WR,12,32,457,14.28,3,2.7,38.1,oregon_state
Noah Togiai,SR,TE,12,44,406,9.23,3,3.7,33.8,oregon_state
Kolby Taylor,SO,WR,9,22,219,9.95,1,2.4,24.3,oregon_state
Tyjon Lindsey,SO,WR,10,18,209,11.61,2,1.8,20.9,oregon_state
Artavis Pierce,SR,RB,12,23,169,7.35,1,1.9,14.1,oregon_state
Trevon Bradford,SR,WR,4,13,121,9.31,1,3.3,30.3,oregon_state
Teagan Quitoriano,SO,TE,12,5,100,20.00,2,0.4,8.3,oregon_state
Jesiah Irish,FR,WR,8,4,85,21.25,1,0.5,10.6,oregon_state
Jermar Jefferson,SO,RB,9,9,85,9.44,2,1.0,9.4,oregon_state
Luke Musgrave,FR,TE,12,2,18,9.00,0,0.2,1.5,oregon_state
"Calvin Tyler, Jr.",SO,RB,4,1,15,15.00,1,0.3,3.8,oregon_state
B.J. Baylor,SO,RB,12,1,6,6.00,0,0.1,0.5,oregon_state
KJ Hamler,JR,WR,13,56,904,16.14,8,4.3,69.5,penn_state
Pat Freiermuth,SO,TE,13,43,507,11.79,7,3.3,39.0,penn_state
Jahan Dotson,SO,WR,13,27,488,18.07,5,2.1,37.5,penn_state
Nick Bowers,SR,TE,13,10,214,21.40,3,0.8,16.5,penn_state
Justin Shorter,SO,WR,10,12,137,11.42,0,1.2,13.7,penn_state
Journey Brown,JR,RB,13,15,134,8.93,1,1.2,10.3,penn_state
Ricky Slade,SO,RB,12,12,105,8.75,0,1.0,8.8,penn_state
Daniel George,SO,WR,11,9,100,11.11,0,0.8,9.1,penn_state
Dan Chisena,SR,WR,12,3,66,22.00,0,0.3,5.5,penn_state
Cam Sullivan-Brown,JR,WR,4,8,56,7.00,0,2.0,14.0,penn_state
Noah Cain,FR,RB,10,7,52,7.43,0,0.7,5.2,penn_state
Devyn Ford,FR,RB,12,5,30,6.00,0,0.4,2.5,penn_state
Weston Carr,SR,WR,3,3,27,9.00,0,1.0,9.0,penn_state
Zack Kuntz,SO,TE,13,2,18,9.00,0,0.2,1.4,penn_state
Mac Hippenhammer,JR,WR,10,1,15,15.00,0,0.1,1.5,penn_state
Isaac Lutz,SR,WR,13,1,15,15.00,0,0.1,1.2,penn_state
Justin Weller,JR,WR,1,1,10,10.00,0,1.0,10.0,penn_state
Brenton Strange,FR,TE,2,1,4,4.00,1,0.5,2.0,penn_state
Des Holmes,JR,OL,13,1,-5,-5.00,0,0.1,-0.4,penn_state
Maurice Ffrench,SR,WR,11,96,850,8.85,4,8.7,77.3,pittsburgh
Taysir Mack,JR,WR,12,63,736,11.68,3,5.3,61.3,pittsburgh
Shocky Jacques-Louis,SO,WR,12,23,348,15.13,2,1.9,29.0,pittsburgh
A.J. Davis,JR,RB,11,23,269,11.70,0,2.1,24.5,pittsburgh
Jared Wayne,FR,WR,8,18,261,14.50,1,2.3,32.6,pittsburgh
Aaron Mathews,SR,WR,13,13,220,16.92,1,1.0,16.9,pittsburgh
Nakia Griffin-Stewart,SR,TE,13,19,185,9.74,1,1.5,14.2,pittsburgh
V'Lique Carter,SO,RB,13,17,183,10.76,2,1.3,14.1,pittsburgh
Will Gragg,SR,TE,13,19,146,7.68,0,1.5,11.2,pittsburgh
Tre Tipton,SR,WR,3,7,81,11.57,1,2.3,27.0,pittsburgh
Dontavius Butler-Jenkins,SO,WR,10,6,65,10.83,1,0.6,6.5,pittsburgh
Vincent Davis,FR,RB,11,5,28,5.60,0,0.5,2.5,pittsburgh
Todd Sibley Jr.,SO,RB,9,2,18,9.00,0,0.2,2.0,pittsburgh
John Vardzel,FR,WR,10,3,6,2.00,0,0.3,0.6,pittsburgh
Kenny Pickett,JR,QB,12,1,3,3.00,1,0.1,0.3,pittsburgh
Rashad Wheeler,JR,FB,11,1,3,3.00,0,0.1,0.3,pittsburgh
David Bell,FR,WR,12,86,1035,12.03,7,7.2,86.3,purdue
Brycen Hopkins,SR,TE,12,61,830,13.61,7,5.1,69.2,purdue
Rondale Moore,SO,WR,4,29,387,13.34,2,7.3,96.8,purdue
Amad Anderson Jr.,FR,WR,12,31,343,11.06,3,2.6,28.6,purdue
Jackson Anthrop,JR,WR,12,37,340,9.19,1,3.1,28.3,purdue
Milton Wright,FR,WR,11,18,288,16.00,1,1.6,26.2,purdue
King Doerue,FR,RB,12,20,148,7.40,2,1.7,12.3,purdue
Zander Horvath,SO,RB,11,17,142,8.35,1,1.5,12.9,purdue
Jared Sparks,JR,WR,3,8,108,13.50,1,2.7,36.0,purdue
Payne Durham,FR,TE,12,9,82,9.11,4,0.8,6.8,purdue
TJ Sheffield,FR,WR,4,2,12,6.00,0,0.5,3.0,purdue
Da'Joun Hewitt,FR,RB,4,1,4,4.00,0,0.3,1.0,purdue
