name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Jerney Jones,SR,RB,10,4,18,4.50,0,0.40,1.80,missouri
D'ionte Smith,JR,WR,8,1,9,9.00,0,0.13,1.13,missouri
Kris Abrams-Draine,FR,WR,5,1,3,3.00,0,0.20,0.60,missouri
Damon Hazelton,SR,WR,9,2,3,1.50,0,0.22,0.33,missouri
Dawson Downing,SR,RB,10,1,2,2.00,0,0.10,0.20,missouri
Brady Cook,FR,QB,3,1,-10,-10.00,0,0.33,-3.33,missouri
Keke Chism,SR,WR,9,1,-15,-15.00,0,0.11,-1.67,missouri
Shawn Robinson,JR,QB,5,11,-39,-3.55,0,2.20,-7.80,missouri
Nelson Smith,SR,FB,10,128,645,5.04,8,12.80,64.50,navy
Jamale Carothers,JR,FB,10,97,358,3.69,2,9.70,35.80,navy
Xavier Arline,FR,QB,5,59,210,3.56,0,11.80,42.00,navy
Myles Fells,SR,SB,10,25,161,6.44,0,2.50,16.10,navy
CJ Williams,SR,SB,7,17,105,6.18,0,2.43,15.00,navy
Chance Warren,JR,SB,10,29,95,3.28,3,2.90,9.50,navy
Dalen Morris,SR,QB,9,68,46,0.68,2,7.56,5.11,navy
Carlinos Acie,JR,SB,10,11,39,3.55,0,1.10,3.90,navy
Tyger Goslin,JR,QB,4,24,31,1.29,0,6.00,7.75,navy
Perry Olsen,SO,QB,1,10,25,2.50,0,10.00,25.00,navy
J'arius Warren,JR,DE,10,1,24,24.00,0,0.10,2.40,navy
Devon High,JR,SB,9,2,19,9.50,0,0.22,2.11,navy
Maasai Maynor,SO,QB,1,1,8,8.00,0,1.00,8.00,navy
Mark Walker,SO,WR,10,5,8,1.60,0,0.50,0.80,navy
Daniel Jones,FR,SB,1,1,5,5.00,0,1.00,5.00,navy
Justin Smith,SR,SB,7,1,0,0.00,0,0.14,0.00,navy
Adrian Martinez,JR,QB,7,91,521,5.73,7,13.00,74.43,nebraska
Dedrick Mills,SR,RB,6,84,396,4.71,3,14.00,66.00,nebraska
Luke McCaffrey,FR,QB,7,65,364,5.60,3,9.29,52.00,nebraska
Wan'Dale Robinson,SO,WR,8,46,240,5.22,1,5.75,30.00,nebraska
Marvin Scott III,FR,RB,5,24,62,2.58,0,4.80,12.40,nebraska
Rahmir Johnson,FR,RB,6,8,30,3.75,1,1.33,5.00,nebraska
Ronald Thompkins,FR,RB,2,5,24,4.80,0,2.50,12.00,nebraska
Alante Brown,FR,WR,8,1,18,18.00,0,0.13,2.25,nebraska
Cooper Jewett,FR,RB,2,1,2,2.00,0,0.50,1.00,nebraska
Toa Taua,JR,RB,8,114,675,5.92,4,14.25,84.38,nevada
Devonte Lee,JR,RB,9,82,427,5.21,2,9.11,47.44,nevada
Avery Morrow,FR,RB,9,14,89,6.36,1,1.56,9.89,nevada
Justin Lockhart,SO,WR,9,1,9,9.00,0,0.11,1.00,nevada
Wesley Kommer,FR,RB,6,1,7,7.00,0,0.17,1.17,nevada
Melquan Stovall,SO,WR,9,2,5,2.50,0,0.22,0.56,nevada
Nate Cox,JR,QB,7,1,0,0.00,0,0.14,0.00,nevada
Jamaal Bell,FR,WR,9,1,-4,-4.00,0,0.11,-0.44,nevada
Romeo Doubs,JR,WR,9,1,-4,-4.00,0,0.11,-0.44,nevada
Carson Strong,SO,QB,9,33,-95,-2.88,0,3.67,-10.56,nevada
Bobby Cole,JR,RB,7,97,548,5.65,6,13.86,78.29,new_mexico
Nathaniel Jones,FR,RB,6,49,232,4.73,4,8.17,38.67,new_mexico
Tevaka Tuioti,JR,QB,2,19,140,7.37,1,9.50,70.00,new_mexico
Isaiah Chavez,FR,QB,3,22,111,5.05,1,7.33,37.00,new_mexico
Bryson Carroll,JR,RB,7,25,107,4.28,0,3.57,15.29,new_mexico
Trae Hall,SO,QB,4,39,102,2.62,0,9.75,25.50,new_mexico
Daevon Vigilant,JR,RB,4,15,65,4.33,0,3.75,16.25,new_mexico
Emmanuel Logan-Greene,SR,WR,7,9,50,5.56,0,1.29,7.14,new_mexico
Chad Alexander,FR,RB,6,3,14,4.67,0,0.50,2.33,new_mexico
Bobby Wooden,FR,WR,7,4,12,3.00,0,0.57,1.71,new_mexico
Jordan Kress,SR,WR,4,2,9,4.50,0,0.50,2.25,new_mexico
Connor Genal,FR,QB,3,1,4,4.00,0,0.33,1.33,new_mexico
Michael Carter,SR,RB,11,156,1245,7.98,9,14.18,113.18,north_carolina
Javonte Williams,JR,RB,11,157,1140,7.26,19,14.27,103.64,north_carolina
Sam Howell,SO,QB,12,92,146,1.59,5,7.67,12.17,north_carolina
British Brooks,JR,RB,12,24,99,4.13,0,2.00,8.25,north_carolina
D.J. Jones,FR,RB,8,11,65,5.91,1,1.38,8.13,north_carolina
Josh Henderson,SO,RB,12,18,61,3.39,0,1.50,5.08,north_carolina
Elijah Green,FR,RB,3,10,55,5.50,0,3.33,18.33,north_carolina
Jacolby Criswell,FR,QB,6,9,26,2.89,0,1.50,4.33,north_carolina
Dazz Newsome,SR,WR,12,2,21,10.50,1,0.17,1.75,north_carolina
Josh Downs,FR,WR,10,1,-3,-3.00,0,0.10,-0.30,north_carolina
Jace Ruder,SO,QB,3,4,-3,-0.75,0,1.33,-1.00,north_carolina
Zonovan Knight,SO,RB,12,143,788,5.51,10,11.92,65.67,north_carolina_state
"Ricky Person, Jr.",JR,RB,12,147,643,4.37,4,12.25,53.58,north_carolina_state
Jordan Houston,SO,RB,12,42,143,3.40,3,3.50,11.92,north_carolina_state
Devin Leary,SO,QB,4,19,7,0.37,0,4.75,1.75,north_carolina_state
Emeka Emezie,SR,WR,12,1,5,5.00,0,0.08,0.42,north_carolina_state
Trent Pennix,SO,RB,11,1,2,2.00,0,0.09,0.18,north_carolina_state
Porter Rooks,FR,WR,12,2,1,0.50,0,0.17,0.08,north_carolina_state
Thayer Thomas,JR,WR,12,1,-6,-6.00,0,0.08,-0.50,north_carolina_state
Ben Finley,FR,QB,1,2,-9,-4.50,0,2.00,-9.00,north_carolina_state
Bailey Hockman,JR,QB,10,58,-22,-0.38,3,5.80,-2.20,north_carolina_state
DeAndre Torrey,SR,RB,9,113,656,5.81,6,12.56,72.89,north_texas
Oscar Adaway III,FR,RB,7,99,572,5.78,3,14.14,81.71,north_texas
Tre Siggers,JR,RB,8,85,458,5.39,1,10.63,57.25,north_texas
Jason Bean,SO,QB,8,56,346,6.18,5,7.00,43.25,north_texas
Nic Smith,SR,RB,7,35,164,4.69,0,5.00,23.43,north_texas
Isaiah Johnson,FR,RB,6,17,68,4.00,1,2.83,11.33,north_texas
Austin Aune,SO,QB,8,27,29,1.07,2,3.38,3.63,north_texas
Evan Johnson,SR,RB,2,6,17,2.83,0,3.00,8.50,north_texas
Roderic Burns,SO,WR,9,1,7,7.00,0,0.11,0.78,north_texas
Jaelon Darden,SR,WR,9,1,-3,-3.00,0,0.11,-0.33,north_texas
Bernardo Rodriguez,JR,P,10,1,-4,-4.00,0,0.10,-0.40,north_texas
Harrison Waylee,FR,TB,6,107,456,4.26,1,17.83,76.00,northern_illinois
Erin Collins,JR,TB,6,50,192,3.84,4,8.33,32.00,northern_illinois
Dustin Fletcher,FR,QB,3,16,99,6.19,0,5.33,33.00,northern_illinois
Rondarius Gregory,FR,TB,2,10,47,4.70,0,5.00,23.50,northern_illinois
Tyrice Richie,SR,WR,6,6,27,4.50,0,1.00,4.50,northern_illinois
Rodney Thompson,JR,QB,2,6,20,3.33,1,3.00,10.00,northern_illinois
Andrew Haidet,SR,QB,4,3,3,1.00,1,0.75,0.75,northern_illinois
Jyran Mitchell,SO,TB,6,2,-2,-1.00,0,0.33,-0.33,northern_illinois
Ross Bowers,SR,QB,6,20,-59,-2.95,0,3.33,-9.83,northern_illinois
Cam Porter,FR,RB,7,81,333,4.11,5,11.57,47.57,northwestern
Drake Anderson,SO,RB,7,62,256,4.13,2,8.86,36.57,northwestern
Peyton Ramsey,SR,QB,9,84,247,2.94,3,9.33,27.44,northwestern
Isaiah Bowser,JR,RB,7,78,230,2.95,1,11.14,32.86,northwestern
Evan Hull,FR,RB,9,25,209,8.36,2,2.78,23.22,northwestern
Kyric McGowan,SR,WR,8,24,141,5.88,1,3.00,17.63,northwestern
Jesse Brown,SR,RB,6,15,36,2.40,2,2.50,6.00,northwestern
Andrew Marty,JR,QB,4,5,24,4.80,0,1.25,6.00,northwestern
Malik Washington,SO,WR,6,1,8,8.00,0,0.17,1.33,northwestern
Marcus Cisco,FR,RB,1,3,6,2.00,0,3.00,6.00,northwestern
Riley Lees,SR,WR,9,6,2,0.33,0,0.67,0.22,northwestern
Ramaud Chiaokhiao-Bowman,SR,WR,9,1,0,0.00,0,0.11,0.00,northwestern
Kyren Williams,SO,RB,12,211,1125,5.33,13,17.58,93.75,notre_dame
Chris Tyree,FR,RB,12,73,496,6.79,4,6.08,41.33,notre_dame
Ian Book,SR,QB,12,116,485,4.18,9,9.67,40.42,notre_dame
C'Bo Flemister,JR,RB,9,58,299,5.16,5,6.44,33.22,notre_dame
Avery Davis,SR,WR,12,3,57,19.00,0,0.25,4.75,notre_dame
Jay Bramblett,SO,P,12,2,21,10.50,0,0.17,1.75,notre_dame
Ben Skowronek,SR,WR,10,2,17,8.50,1,0.20,1.70,notre_dame
Jahmir Smith,JR,RB,1,5,15,3.00,0,5.00,15.00,notre_dame
Javon McKinley,SR,WR,12,1,15,15.00,0,0.08,1.25,notre_dame
Braden Lenzy,JR,WR,8,3,8,2.67,0,0.38,1.00,notre_dame
Jafar Armstrong,SR,WR,12,17,8,0.47,1,1.42,0.67,notre_dame
Drew Pyne,FR,QB,4,1,4,4.00,0,0.25,1.00,notre_dame
Tommy Tremble,JR,TE,12,1,4,4.00,0,0.08,0.33,notre_dame
Cameron Ekanayake,SR,RB,1,3,1,0.33,0,3.00,1.00,notre_dame
Brendon Clark,SO,QB,1,1,-4,-4.00,0,1.00,-4.00,notre_dame
De'Montre Tuggle,SR,RB,3,53,403,7.60,6,17.67,134.33,ohio
Armani Rogers,SR,QB,3,19,114,6.00,2,6.33,38.00,ohio
O'Shaan Allison,SO,RB,3,16,57,3.56,0,5.33,19.00,ohio
Isiah Cox,JR,WR,3,1,28,28.00,0,0.33,9.33,ohio
Kurtis Rourke,FR,QB,3,14,17,1.21,0,4.67,5.67,ohio
CJ Harris,FR,QB,1,3,16,5.33,0,3.00,16.00,ohio
Jonathan Barna,JR,RB,1,8,11,1.38,0,8.00,11.00,ohio
Julian Ross,JR,RB,1,2,2,1.00,0,2.00,2.00,ohio
Cameron Odom,SR,WR,3,1,2,2.00,0,0.33,0.67,ohio
Trey Sermon,SR,RB,8,116,870,7.50,4,14.50,108.75,ohio_state
Master Teague III,SO,RB,7,104,514,4.94,8,14.86,73.43,ohio_state
Justin Fields,JR,QB,8,81,383,4.73,5,10.13,47.88,ohio_state
Steele Chambers,FR,RB,7,9,86,9.56,0,1.29,12.29,ohio_state
Garrett Wilson,SO,WR,8,2,67,33.50,0,0.25,8.38,ohio_state
Miyan Williams,FR,RB,4,10,64,6.40,0,2.50,16.00,ohio_state
C.J. Stroud,FR,QB,2,1,48,48.00,1,0.50,24.00,ohio_state
Jack Miller III,FR,QB,2,2,23,11.50,1,1.00,11.50,ohio_state
Xavier Johnson,SO,RB,8,4,17,4.25,0,0.50,2.13,ohio_state
Marcus Crowley,SO,RB,5,6,14,2.33,0,1.20,2.80,ohio_state
Demario McCall,SR,RB,8,1,12,12.00,0,0.13,1.50,ohio_state
Chris Olave,JR,WR,7,1,0,0.00,0,0.14,0.00,ohio_state
Rhamondre Stevenson,SR,RB,6,101,665,6.58,7,16.83,110.83,oklahoma
T.J. Pledger,JR,RB,9,95,451,4.75,5,10.56,50.11,oklahoma
Seth McGowan,FR,RB,8,58,370,6.38,3,7.25,46.25,oklahoma
Marcus Major,FR,RB,9,35,187,5.34,3,3.89,20.78,oklahoma
Spencer Rattler,FR,QB,11,81,160,1.98,6,7.36,14.55,oklahoma
Mikey Henderson,FR,HB,9,9,81,9.00,1,1.00,9.00,oklahoma
Chandler Morris,FR,QB,5,5,44,8.80,2,1.00,8.80,oklahoma
Charleston Rambo,JR,WR,10,2,22,11.00,0,0.20,2.20,oklahoma
Todd Hudson,FR,RB,2,8,20,2.50,0,4.00,10.00,oklahoma
Marvin Mims,FR,WR,11,2,17,8.50,0,0.18,1.55,oklahoma
Jeremiah Hall,JR,HB,11,1,0,0.00,0,0.09,0.00,oklahoma
Theo Wease,SO,WR,11,1,-10,-10.00,0,0.09,-0.91,oklahoma
Tanner Mordecai,SO,QB,4,11,-14,-1.27,0,2.75,-3.50,oklahoma
Chuba Hubbard,JR,RB,7,133,625,4.70,5,19.00,89.29,oklahoma_state
Dezmon Jackson,JR,RB,11,100,547,5.47,4,9.09,49.73,oklahoma_state
LD Brown,SR,RB,9,82,437,5.33,2,9.11,48.56,oklahoma_state
Spencer Sanders,SO,QB,9,101,269,2.66,2,11.22,29.89,oklahoma_state
Dominic Richardson,FR,RB,7,44,223,5.07,3,6.29,31.86,oklahoma_state
Micah Cooper,SR,RB,2,7,35,5.00,0,3.50,17.50,oklahoma_state
Braydon Johnson,JR,WR,11,1,19,19.00,0,0.09,1.73,oklahoma_state
Brennan Presley,FR,WR,10,2,15,7.50,1,0.20,1.50,oklahoma_state
Tylan Wallace,SR,WR,10,1,7,7.00,0,0.10,0.70,oklahoma_state
Jelani Woods,JR,WR,10,1,5,5.00,0,0.10,0.50,oklahoma_state
Landon Wolf,SR,WR,11,1,-9,-9.00,0,0.09,-0.82,oklahoma_state
Ethan Bullock,JR,QB,2,6,-13,-2.17,0,3.00,-6.50,oklahoma_state
Shane Illingworth,FR,QB,4,12,-18,-1.50,0,3.00,-4.50,oklahoma_state
Travis Dye,JR,RB,7,64,443,6.92,1,9.14,63.29,oregon
CJ Verdell,JR,RB,5,65,285,4.38,3,13.00,57.00,oregon
Tyler Shough,SO,QB,7,66,271,4.11,2,9.43,38.71,oregon
Jaylon Redd,SR,WR,7,3,53,17.67,1,0.43,7.57,oregon
Sean Dollars,FR,RB,7,8,47,5.88,0,1.14,6.71,oregon
Anthony Brown,SR,QB,2,7,40,5.71,2,3.50,20.00,oregon
Cyrus Habibi-Likio,JR,RB,7,19,36,1.89,4,2.71,5.14,oregon
Mycah Pittman,SO,WR,5,2,-3,-1.50,0,0.40,-0.60,oregon
Jermar Jefferson,JR,RB,6,133,858,6.45,7,22.17,143.00,oregon_state
Chance Nolan,SO,QB,5,30,147,4.90,1,6.00,29.40,oregon_state
Jack Colletto,JR,ILB,7,15,128,8.53,2,2.14,18.29,oregon_state
B.J. Baylor,JR,RB,7,27,124,4.59,1,3.86,17.71,oregon_state
Tyjon Lindsey,JR,WR,6,10,75,7.50,0,1.67,12.50,oregon_state
"Calvin Tyler, Jr.",JR,RB,3,15,45,3.00,2,5.00,15.00,oregon_state
Trevon Bradford,SR,WR,5,2,14,7.00,0,0.40,2.80,oregon_state
Jesiah Irish,SO,WR,6,1,9,9.00,0,0.17,1.50,oregon_state
Champ Flemings,JR,WR,5,1,8,8.00,0,0.20,1.60,oregon_state
Ta'Ron Madison,FR,RB,1,1,2,2.00,0,1.00,2.00,oregon_state
Kolby Taylor,JR,WR,6,1,1,1.00,0,0.17,0.17,oregon_state
Tristan Gebbia,JR,QB,4,19,-16,-0.84,2,4.75,-4.00,oregon_state
Keyvone Lee,FR,RB,9,89,438,4.92,4,9.89,48.67,penn_state
Sean Clifford,JR,QB,9,99,335,3.38,3,11.00,37.22,penn_state
Devyn Ford,SO,RB,6,67,274,4.09,3,11.17,45.67,penn_state
Will Levis,SO,QB,8,82,260,3.17,3,10.25,32.50,penn_state
Caziah Holmes,FR,RB,9,51,227,4.45,2,5.67,25.22,penn_state
Joseph Bruno,FR,RB,7,3,35,11.67,0,0.43,5.00,penn_state
Noah Cain,SO,RB,1,3,13,4.33,0,3.00,13.00,penn_state
Tank Smith,FR,RB,1,1,7,7.00,0,1.00,7.00,penn_state
Vincent Davis,SO,RB,11,143,632,4.42,6,13.00,57.45,pittsburgh
A.J. Davis Jr.,SR,RB,10,61,266,4.36,1,6.10,26.60,pittsburgh
Kenny Pickett,SR,QB,9,81,145,1.79,8,9.00,16.11,pittsburgh
Israel Abanikanda,FR,RB,7,28,95,3.39,1,4.00,13.57,pittsburgh
DJ Turner,SR,WR,11,10,65,6.50,0,0.91,5.91,pittsburgh
Jordan Addison,FR,WR,10,9,58,6.44,0,0.90,5.80,pittsburgh
Daniel Carter,FR,RB,9,14,57,4.07,1,1.56,6.33,pittsburgh
Todd Sibley Jr.,JR,RB,6,13,54,4.15,1,2.17,9.00,pittsburgh
Shocky Jacques-Louis,JR,WR,10,5,17,3.40,0,0.50,1.70,pittsburgh
Nick Patti,SO,QB,2,7,11,1.57,2,3.50,5.50,pittsburgh
Brandon Hill,FR,DB,10,1,3,3.00,0,0.10,0.30,pittsburgh
Davis Beville,FR,QB,6,4,-9,-2.25,0,0.67,-1.50,pittsburgh
Joey Yellen,FR,QB,6,5,-45,-9.00,0,0.83,-7.50,pittsburgh
Zander Horvath,JR,RB,6,89,442,4.97,2,14.83,73.67,purdue
King Doerue,SO,RB,4,17,64,3.76,0,4.25,16.00,purdue
Rondale Moore,SO,WR,3,6,32,5.33,1,2.00,10.67,purdue
Jack Plummer,SO,QB,3,16,21,1.31,1,5.33,7.00,purdue
Amad Anderson Jr.,SO,WR,5,1,8,8.00,0,0.20,1.60,purdue
Milton Wright,SO,WR,6,2,3,1.50,0,0.33,0.50,purdue
Eric Miller,SO,OL,6,1,-9,-9.00,0,0.17,-1.50,purdue
Aidan O'Connell,JR,QB,3,12,-64,-5.33,0,4.00,-21.33,purdue
Khalan Griffin,FR,RB,5,72,249,3.46,0,14.40,49.80,rice
Juma Otoviano,SO,RB,2,45,195,4.33,0,22.50,97.50,rice
Ari Broussard,SO,RB,5,25,87,3.48,0,5.00,17.40,rice
JoVoni Johnson,FR,QB,4,26,83,3.19,0,6.50,20.75,rice
Jake Bailey,SO,WR,5,2,16,8.00,0,0.40,3.20,rice
Jordan Myers,SR,TE,5,9,10,1.11,1,1.80,2.00,rice
Andrew Mason,FR,WR,5,1,1,1.00,0,0.20,0.20,rice
Wiley Green,SO,QB,1,4,-9,-2.25,0,4.00,-9.00,rice
Mike Collins,SR,QB,3,30,-25,-0.83,0,10.00,-8.33,rice
Isaih Pacheco,JR,RB,9,116,515,4.44,3,12.89,57.22,rutgers
Johnny Langan,JR,QB,9,56,201,3.59,4,6.22,22.33,rutgers
Noah Vedral,SR,QB,7,68,193,2.84,1,9.71,27.57,rutgers
Kay'Ron Adams,SO,RB,9,35,159,4.54,1,3.89,17.67,rutgers
Aaron Young,SO,RB,9,35,96,2.74,1,3.89,10.67,rutgers
Bo Melton,SR,WR,9,6,69,11.50,2,0.67,7.67,rutgers
Aron Cruickshank,JR,WR,9,4,26,6.50,0,0.44,2.89,rutgers
Adam Korsak,SR,P,9,1,17,17.00,0,0.11,1.89,rutgers
Raiqwon O’Neal,JR,OL,8,1,4,4.00,1,0.13,0.50,rutgers
Artur Sitkowski,JR,QB,4,14,2,0.14,0,3.50,0.50,rutgers
Shameen Jones,SR,WR,9,2,0,0.00,0,0.22,0.00,rutgers
Greg Bell,SR,RB,7,113,637,5.64,6,16.14,91.00,san_diego_state
Chance Bell,JR,RB,7,56,273,4.88,3,8.00,39.00,san_diego_state
Kaegun Williams,JR,RB,7,54,257,4.76,1,7.71,36.71,san_diego_state
Jordan Byrd,JR,RB,8,35,225,6.43,2,4.38,28.13,san_diego_state
Jordon Brookshire,JR,QB,3,45,101,2.24,0,15.00,33.67,san_diego_state
Lucas Johnson,JR,QB,3,8,80,10.00,1,2.67,26.67,san_diego_state
Chase Jasmin,SR,RB,1,5,26,5.20,0,5.00,26.00,san_diego_state
Leka Lotulelei,JR,RB,6,1,6,6.00,0,0.17,1.00,san_diego_state
BJ Busbee,JR,WR,8,1,6,6.00,0,0.13,0.75,san_diego_state
Tanner Kuljian,SR,P,8,1,6,6.00,0,0.13,0.75,san_diego_state
Jaylon Armstead,FR,RB,1,1,5,5.00,0,1.00,5.00,san_diego_state
Carson Baker,SO,QB,6,25,1,0.04,1,4.17,0.17,san_diego_state
Jesse Matthews,SO,WR,8,1,-1,-1.00,0,0.13,-0.13,san_diego_state
Ethan Dedeaux,JR,WR,7,1,-2,-2.00,0,0.14,-0.29,san_diego_state
Tyler Nevens,SR,RB,8,66,515,7.80,5,8.25,64.38,san_jose_state
Kairee Robinson,SO,RB,8,82,313,3.82,2,10.25,39.13,san_jose_state
Nick Nash,SO,QB,8,40,204,5.10,1,5.00,25.50,san_jose_state
Isaiah Holiness,SO,WR,7,19,61,3.21,0,2.71,8.71,san_jose_state
Shamar Garrett,FR,RB,7,3,16,5.33,0,0.43,2.29,san_jose_state
Isaiah Hamilton,SO,WR,8,1,9,9.00,0,0.13,1.13,san_jose_state
Nick Starkel,SR,QB,8,13,-40,-3.08,0,1.63,-5.00,san_jose_state
Ulysses Bentley IV,FR,RB,10,170,913,5.37,11,17.00,91.30,smu
Tyler Lavine,SO,RB,10,61,310,5.08,5,6.10,31.00,smu
TJ McDaniel,SO,RB,4,60,297,4.95,1,15.00,74.25,smu
Shane Buechele,SR,QB,10,58,105,1.81,2,5.80,10.50,smu
TaMerik Williams,SO,RB,10,13,98,7.54,2,1.30,9.80,smu
Danny Gray,JR,WR,8,3,30,10.00,2,0.38,3.75,smu
Terrance Gipson,FR,QB,4,7,19,2.71,1,1.75,4.75,smu
Kylen Granson,SR,TE,10,1,0,0.00,0,0.10,0.00,smu
Carlos Davis,SO,RB,11,164,674,4.11,3,14.91,61.27,south_alabama
Terrion Avery,JR,RB,10,51,180,3.53,1,5.10,18.00,south_alabama
Jared Wilson,SO,RB,11,44,142,3.23,1,4.00,12.91,south_alabama
Caullin Lacy,FR,WR,11,20,112,5.60,0,1.82,10.18,south_alabama
AJ Phillips,FR,RB,10,11,45,4.09,0,1.10,4.50,south_alabama
Kawaan Baker,SR,WR,11,13,42,3.23,0,1.18,3.82,south_alabama
John Miller,SO,RB,5,5,24,4.80,0,1.00,4.80,south_alabama
Tanner McGee,FR,QB,2,4,8,2.00,0,2.00,4.00,south_alabama
Chance Lovertich,JR,QB,6,19,7,0.37,0,3.17,1.17,south_alabama
Desmond Trotter,SO,QB,10,84,3,0.04,2,8.40,0.30,south_alabama
Kevin Harris,SO,RB,10,185,1138,6.15,15,18.50,113.80,south_carolina
Deshaun Fenwick,SO,RB,8,54,297,5.50,1,6.75,37.13,south_carolina
Rashad Amos,FR,RB,3,18,99,5.50,0,6.00,33.00,south_carolina
Luke Doty,FR,QB,8,41,91,2.22,0,5.13,11.38,south_carolina
Dakereon Joyner,SO,WR,10,2,61,30.50,1,0.20,6.10,south_carolina
ZaQuandre White,JR,RB,9,16,59,3.69,0,1.78,6.56,south_carolina
Shi Smith,SR,WR,9,6,6,1.00,0,0.67,0.67,south_carolina
Ryan Hilinski,SO,QB,2,2,0,0.00,0,1.00,0.00,south_carolina
Collin Hill,SR,QB,8,43,-66,-1.53,4,5.38,-8.25,south_carolina
Kelley Joiner,SO,RB,9,78,368,4.72,1,8.67,40.89,south_florida
Brian Battie,FR,RB,8,46,332,7.22,1,5.75,41.50,south_florida
Johnny Ford,SO,RB,7,55,285,5.18,3,7.86,40.71,south_florida
Noah Johnson,SR,QB,6,41,106,2.59,3,6.83,17.67,south_florida
Leonard Parker,FR,RB,6,22,98,4.45,2,3.67,16.33,south_florida
Jordan McCloud,SO,QB,8,62,74,1.19,1,7.75,9.25,south_florida
Cade Fortin,SO,QB,2,4,39,9.75,0,2.00,19.50,south_florida
Omarion Dollison,FR,WR,9,2,29,14.50,0,0.22,3.22,south_florida
Darrian Felix,JR,RB,3,10,25,2.50,0,3.33,8.33,south_florida
Odunayo Seriki,SR,RB,3,6,19,3.17,0,2.00,6.33,south_florida
Bryce Miller,JR,WR,9,1,4,4.00,0,0.11,0.44,south_florida
Latrell Williams,JR,WR,9,1,-4,-4.00,0,0.11,-0.44,south_florida
Jah'Quez Evans,SO,WR,5,2,-4,-2.00,0,0.40,-0.80,south_florida
Trent Schneider,SR,P,8,1,-10,-10.00,0,0.13,-1.25,south_florida
Katravis Marsh,FR,QB,4,4,-13,-3.25,0,1.00,-3.25,south_florida
"Frank Gore, Jr.",FR,RB,10,121,708,5.85,2,12.10,70.80,southern_mississippi
Kevin Perkins,SR,RB,9,67,317,4.73,7,7.44,35.22,southern_mississippi
Darius Maberry,JR,RB,6,37,207,5.59,2,6.17,34.50,southern_mississippi
Trey Lowe,SO,QB,4,44,104,2.36,1,11.00,26.00,southern_mississippi
Dee Baker,FR,RB,9,18,87,4.83,0,2.00,9.67,southern_mississippi
Don Ragsdale,JR,RB,4,24,81,3.38,1,6.00,20.25,southern_mississippi
Tate Whatley,SO,QB,4,19,36,1.89,4,4.75,9.00,southern_mississippi
Jack Abraham,SR,QB,5,29,26,0.90,0,5.80,5.20,southern_mississippi
Demarcus Jones,JR,WR,10,4,13,3.25,0,0.40,1.30,southern_mississippi
Brandon Hayes,FR,RB,7,1,9,9.00,0,0.14,1.29,southern_mississippi
Antavious Willis,FR,WR,9,1,3,3.00,0,0.11,0.33,southern_mississippi
Naricuss Driver,JR,TE,4,1,1,1.00,1,0.25,0.25,southern_mississippi
Briggs Bourgeois,JR,PK,10,1,0,0.00,0,0.10,0.00,southern_mississippi
Austin Jones,SO,RB,6,126,550,4.37,9,21.00,91.67,stanford
Nathaniel Peat,SO,RB,6,29,204,7.03,1,4.83,34.00,stanford
Davis Mills,SR,QB,5,30,37,1.23,3,6.00,7.40,stanford
Justus Woods,JR,RB,4,4,8,2.00,0,1.00,2.00,stanford
Isaiah Sanders,SR,QB,2,3,6,2.00,2,1.50,3.00,stanford
Jack West,JR,QB,1,1,1,1.00,0,1.00,1.00,stanford
Simi Fehoko,JR,WR,6,1,-1,-1.00,0,0.17,-0.17,stanford
Sean Tucker,FR,RB,9,137,626,4.57,4,15.22,69.56,syracuse
Cooper Lutz,SO,RB,10,43,246,5.72,1,4.30,24.60,syracuse
Nykeim Johnson,SR,WR,11,8,82,10.25,0,0.73,7.45,syracuse
Jawhar Jordan,FR,RB,3,29,72,2.48,0,9.67,24.00,syracuse
Markenzy Pierre,JR,RB,11,21,48,2.29,0,1.91,4.36,syracuse
Tommy DeVito,JR,QB,4,43,23,0.53,0,10.75,5.75,syracuse
Taj Harris,JR,WR,10,1,4,4.00,0,0.10,0.40,syracuse
JaCobian Morgan,FR,QB,4,12,-25,-2.08,0,3.00,-6.25,syracuse
Rex Culpepper,SR,QB,10,26,-64,-2.46,0,2.60,-6.40,syracuse
Max Duggan,SO,QB,10,116,526,4.53,10,11.60,52.60,tcu
Darwin Barlow,FR,RB,10,73,428,5.86,4,7.30,42.80,tcu
Zach Evans,FR,RB,9,54,415,7.69,4,6.00,46.11,tcu
Kendre Miller,FR,RB,9,54,388,7.19,2,6.00,43.11,tcu
Emari Demercado,JR,RB,8,46,199,4.33,0,5.75,24.88,tcu
Daimarqua Foster,FR,RB,5,22,72,3.27,1,4.40,14.40,tcu
Derius Davis,JR,WR,9,7,65,9.29,0,0.78,7.22,tcu
Taye Barber,JR,WR,10,15,54,3.60,0,1.50,5.40,tcu
JD Spielman,SR,WR,3,4,28,7.00,0,1.33,9.33,tcu
Quentin Johnston,FR,WR,9,3,3,1.00,2,0.33,0.33,tcu
Matthew Downing,SO,QB,4,11,0,0.00,0,2.75,0.00,tcu
Chase Curtis,FR,WR,3,1,-2,-2.00,0,0.33,-0.67,tcu
Re'Mahn Davis,SO,RB,4,78,308,3.95,1,19.50,77.00,temple
Tayvon Ruley,SR,RB,7,73,306,4.19,1,10.43,43.71,temple
