name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Chance Nolan,SO,QB,13,70,286,4.09,3,5.38,22.00,oregon_state
Jack Colletto,JR,ILB,12,31,144,4.65,8,2.58,12.00,oregon_state
Anthony Gould,FR,WR,13,5,50,10.00,1,0.38,3.85,oregon_state
Jesiah Irish,SO,WR,13,4,47,11.75,1,0.31,3.62,oregon_state
Trevon Bradford,SR,WR,13,7,45,6.43,1,0.54,3.46,oregon_state
Tre'Shaun Harrison,JR,WR,13,6,23,3.83,0,0.46,1.77,oregon_state
Tyjon Lindsey,JR,WR,10,5,17,3.40,1,0.50,1.70,oregon_state
Isaiah Newell,FR,RB,1,3,15,5.00,0,3.00,15.00,oregon_state
Silas Bolden,FR,WR,10,3,13,4.33,0,0.30,1.30,oregon_state
Mikey Alfieri,SO,RB,5,1,12,12.00,0,0.20,2.40,oregon_state
Champ Flemings,JR,WR,13,2,9,4.50,0,0.15,0.69,oregon_state
Kanoa Shannon,SO,RB,3,2,4,2.00,0,0.67,1.33,oregon_state
Luke Musgrave,SO,TE,13,1,-1,-1.00,0,0.08,-0.08,oregon_state
Sam Noyer,SR,QB,2,2,-3,-1.50,0,1.00,-1.50,oregon_state
Keyvone Lee,SO,RB,13,108,530,4.91,2,8.31,40.77,penn_state
Noah Cain,JR,RB,13,106,350,3.30,4,8.15,26.92,penn_state
John Lovett,SR,RB,9,52,177,3.40,0,5.78,19.67,penn_state
Sean Clifford,SR,QB,13,99,169,1.71,2,7.62,13.00,penn_state
Devyn Ford,JR,RB,9,14,61,4.36,0,1.56,6.78,penn_state
Christian Veilleux,FR,QB,2,12,35,2.92,0,6.00,17.50,penn_state
Caziah Holmes,SO,RB,3,5,27,5.40,0,1.67,9.00,penn_state
Ta'Quan Roberson,SO,QB,4,12,24,2.00,0,3.00,6.00,penn_state
Mason Stahl,FR,QB,4,3,22,7.33,0,0.75,5.50,penn_state
Jahan Dotson,SR,WR,12,6,18,3.00,1,0.50,1.50,penn_state
Parker Washington,SO,WR,13,2,12,6.00,0,0.15,0.92,penn_state
Tyler Warren,FR,TE,12,6,6,1.00,2,0.50,0.50,penn_state
Tank Smith,SO,RB,3,4,5,1.25,0,1.33,1.67,penn_state
PJ Mustipher,SR,DT,6,1,0,0.00,0,0.17,0.00,penn_state
Jordan Stout,SR,K,13,1,-18,-18.00,0,0.08,-1.38,penn_state
Israel Abanikanda,SO,RB,13,123,651,5.29,7,9.46,50.08,pittsburgh
Vincent Davis,JR,RB,14,142,593,4.18,4,10.14,42.36,pittsburgh
Rodney Hammond Jr.,FR,RB,12,102,504,4.94,5,8.50,42.00,pittsburgh
Kenny Pickett,SR,QB,13,97,241,2.48,5,7.46,18.54,pittsburgh
Jordan Addison,SO,WR,14,7,56,8.00,1,0.50,4.00,pittsburgh
Nick Patti,JR,QB,9,4,36,9.00,2,0.44,4.00,pittsburgh
Shocky Jacques-Louis,SR,WR,14,9,32,3.56,0,0.64,2.29,pittsburgh
Daniel Carter,SO,RB,13,8,29,3.63,1,0.62,2.23,pittsburgh
A.J. Davis Jr.,SR,RB,2,2,21,10.50,1,1.00,10.50,pittsburgh
Todd Sibley Jr.,SR,RB,10,5,19,3.80,0,0.50,1.90,pittsburgh
Taysir Mack,SR,WR,8,2,12,6.00,0,0.25,1.50,pittsburgh
Melquise Stovall,SR,WR,10,1,7,7.00,0,0.10,0.70,pittsburgh
Davis Beville,SO,QB,3,7,-30,-4.29,0,2.33,-10.00,pittsburgh
King Doerue,JR,RB,12,135,530,3.93,2,11.25,44.17,purdue
Zander Horvath,SR,RB,8,91,320,3.52,3,11.38,40.00,purdue
Dylan Downing,FR,RB,13,44,178,4.05,1,3.38,13.69,purdue
Jackson Anthrop,SR,WR,13,23,83,3.61,0,1.77,6.38,purdue
David Bell,JR,WR,11,3,39,13.00,0,0.27,3.55,purdue
Austin Burton,SR,QB,7,13,38,2.92,0,1.86,5.43,purdue
Ja’Quez Cross,FR,RB,3,13,27,2.08,0,4.33,9.00,purdue
Milton Wright,JR,WR,12,3,11,3.67,0,0.25,0.92,purdue
Marcellus Moore,FR,WR,3,2,5,2.50,0,0.67,1.67,purdue
Deion Burks,FR,WR,4,2,3,1.50,0,0.50,0.75,purdue
Jack Plummer,JR,QB,9,27,-3,-0.11,0,3.00,-0.33,purdue
Michael Alaimo,FR,QB,1,1,-3,-3.00,0,1.00,-3.00,purdue
TJ Sheffield,SO,WR,12,1,-4,-4.00,0,0.08,-0.33,purdue
Aidan O'Connell,SR,QB,12,25,-120,-4.80,1,2.08,-10.00,purdue
Ari Broussard,SO,RB,12,116,569,4.91,3,9.67,47.42,rice
Khalan Griffin,FR,RB,12,114,400,3.51,2,9.50,33.33,rice
Jordan Myers,SR,TE,11,92,338,3.67,8,8.36,30.73,rice
Cameron Montgomery,JR,WR,11,44,256,5.82,2,4.00,23.27,rice
Luke McCaffrey,FR,QB,9,41,132,3.22,2,4.56,14.67,rice
Cedric Patterson III,SR,WR,12,3,40,13.33,1,0.25,3.33,rice
Brendan Suckley,SO,FB,12,10,32,3.20,0,0.83,2.67,rice
Jaeger Bull,JR,TE,12,1,30,30.00,0,0.08,2.50,rice
Jake Bailey,SO,WR,11,1,14,14.00,0,0.09,1.27,rice
Juma Otoviano,SO,RB,7,4,6,1.50,1,0.57,0.86,rice
TJ McMahon,SO,QB,11,2,4,2.00,0,0.18,0.36,rice
Jake Constantine,SR,QB,8,30,-7,-0.23,0,3.75,-0.88,rice
Wiley Green,SO,QB,4,15,-9,-0.60,0,3.75,-2.25,rice
Isaih Pacheco,JR,RB,12,167,647,3.87,5,13.92,53.92,rutgers
Noah Vedral,SR,QB,13,102,297,2.91,2,7.85,22.85,rutgers
Kyle Monangai,FR,RB,11,62,235,3.79,4,5.64,21.36,rutgers
Aaron Young,SO,RB,13,56,205,3.66,5,4.31,15.77,rutgers
Johnny Langan,JR,QB,13,34,109,3.21,3,2.62,8.38,rutgers
Jamier Wright-Collins,FR,RB,8,15,95,6.33,0,1.88,11.88,rutgers
Bo Melton,SR,WR,11,9,69,7.67,0,0.82,6.27,rutgers
Gavin Wimsatt,FR,QB,4,9,68,7.56,0,2.25,17.00,rutgers
Cole Snyder,SO,QB,6,15,42,2.80,0,2.50,7.00,rutgers
Aron Cruickshank,JR,WR,7,6,30,5.00,0,0.86,4.29,rutgers
Shameen Jones,SR,WR,13,3,14,4.67,0,0.23,1.08,rutgers
Brandon Sanders,SR,WR,10,3,12,4.00,0,0.30,1.20,rutgers
Christian Dremel,SO,WR,7,1,8,8.00,0,0.14,1.14,rutgers
Raiqwon O’Neal,JR,OL,11,1,7,7.00,1,0.09,0.64,rutgers
Evan Simon,FR,QB,6,8,6,0.75,0,1.33,1.00,rutgers
Parker Day,SR,RB,8,2,6,3.00,0,0.25,0.75,rutgers
Isaiah Washington,SO,WR,12,1,-5,-5.00,0,0.08,-0.42,rutgers
Adam Korsak,SR,P,13,1,-8,-8.00,0,0.08,-0.62,rutgers
Greg Bell,SR,RB,14,245,1091,4.45,9,17.50,77.93,san_diego_state
Chance Bell,SR,RB,13,72,341,4.74,4,5.54,26.23,san_diego_state
Kaegun Williams,SR,RB,14,60,269,4.48,2,4.29,19.21,san_diego_state
Jordan Byrd,SR,RB,14,36,228,6.33,3,2.57,16.29,san_diego_state
Lucas Johnson,SR,QB,13,52,181,3.48,1,4.00,13.92,san_diego_state
Jordon Brookshire,SR,QB,6,48,158,3.29,5,8.00,26.33,san_diego_state
Jaylon Armstead,FR,RB,8,24,75,3.13,0,3.00,9.38,san_diego_state
Jalen Mayden,SO,QB,1,4,36,9.00,0,4.00,36.00,san_diego_state
Will Haskell,FR,QB,3,6,31,5.17,1,2.00,10.33,san_diego_state
Jack Browning,SO,K,13,1,13,13.00,1,0.08,1.00,san_diego_state
BJ Busbee,SR,WR,13,4,11,2.75,0,0.31,0.85,san_diego_state
Jesse Matthews,JR,WR,14,3,5,1.67,0,0.21,0.36,san_diego_state
Garret Fountain,SO,LB,14,1,4,4.00,0,0.07,0.29,san_diego_state
Lucky Avinger,JR,RB,4,3,3,1.00,0,0.75,0.75,san_diego_state
Daniel Bellinger,SR,TE,13,1,2,2.00,0,0.08,0.15,san_diego_state
Tyler Nevens,SR,RB,11,167,756,4.53,7,15.18,68.73,san_jose_state
Nick Nash,JR,QB,11,68,386,5.68,1,6.18,35.09,san_jose_state
Kairee Robinson,JR,RB,12,64,280,4.38,1,5.33,23.33,san_jose_state
Shamar Garrett,SO,RB,11,17,59,3.47,1,1.55,5.36,san_jose_state
Isaiah Holiness,JR,WR,8,1,54,54.00,0,0.13,6.75,san_jose_state
Kenyon Sims,SO,RB,3,4,26,6.50,0,1.33,8.67,san_jose_state
Jack Snyder,SR,OT,12,1,1,1.00,1,0.08,0.08,san_jose_state
Natano Woods,FR,QB,2,4,-1,-0.25,0,2.00,-0.50,san_jose_state
Walker Eget,FR,QB,1,1,-15,-15.00,0,1.00,-15.00,san_jose_state
Nick Starkel,SR,QB,7,16,-75,-4.69,1,2.29,-10.71,san_jose_state
Tre Siggers,SR,RB,11,147,727,4.95,9,13.36,66.09,smu
Ulysses Bentley IV,SO,RB,11,96,610,6.35,4,8.73,55.45,smu
Tyler Lavine,JR,RB,12,54,257,4.76,2,4.50,21.42,smu
Tanner Mordecai,JR,QB,12,74,202,2.73,2,6.17,16.83,smu
"Brandon Epton, Jr.",FR,RB,8,32,94,2.94,3,4.00,11.75,smu
Danny Gray,SR,WR,10,3,40,13.33,0,0.30,4.00,smu
Blake Bedwell,FR,RB,2,4,20,5.00,0,2.00,10.00,smu
Derek Green,JR,QB,12,2,4,2.00,0,0.17,0.33,smu
Preston Stone,FR,QB,3,1,2,2.00,0,0.33,0.67,smu
Terrion Avery,JR,RB,12,138,508,3.68,1,11.50,42.33,south_alabama
Bryan Hill,SO,RB,10,88,332,3.77,3,8.80,33.20,south_alabama
Kareem Walker,SR,RB,8,86,295,3.43,4,10.75,36.88,south_alabama
AJ Phillips,FR,RB,8,25,76,3.04,2,3.13,9.50,south_alabama
Keith Gallmon Jr.,JR,S,12,2,64,32.00,0,0.17,5.33,south_alabama
Desmond Trotter,SO,QB,5,32,54,1.69,1,6.40,10.80,south_alabama
Caullin Lacy,FR,WR,11,10,26,2.60,0,0.91,2.36,south_alabama
Jared Wilson,SO,RB,9,4,24,6.00,0,0.44,2.67,south_alabama
Jack Brooks,SO,P,12,1,-3,-3.00,0,0.08,-0.25,south_alabama
Jake Bentley,SR,QB,10,47,-8,-0.17,4,4.70,-0.80,south_alabama
Kevin Harris,JR,RB,12,152,657,4.32,4,12.67,54.75,south_carolina
ZaQuandre White,SR,RB,12,88,583,6.63,2,7.33,48.58,south_carolina
Juju McDowell,FR,RB,12,52,248,4.77,2,4.33,20.67,south_carolina
MarShawn Lloyd,FR,RB,12,64,228,3.56,1,5.33,19.00,south_carolina
Dakereon Joyner,JR,WR,13,18,77,4.28,0,1.38,5.92,south_carolina
Josh Vann,SR,WR,13,5,63,12.60,0,0.38,4.85,south_carolina
Jaheim Bell,SO,TE,13,7,40,5.71,0,0.54,3.08,south_carolina
Luke Doty,SO,QB,5,34,19,0.56,0,6.80,3.80,south_carolina
Bradley Dunn,FR,RB,1,2,4,2.00,0,2.00,4.00,south_carolina
Ahmarean Brown,JR,WR,13,1,0,0.00,0,0.08,0.00,south_carolina
O'Mega Blake,FR,WR,1,1,-9,-9.00,0,1.00,-9.00,south_carolina
Zeb Noland,SR,QB,7,19,-25,-1.32,0,2.71,-3.57,south_carolina
Jason Brown,SR,QB,7,15,-71,-4.73,0,2.14,-10.14,south_carolina
Jaren Mangham,JR,RB,12,160,671,4.19,15,13.33,55.92,south_florida
Kelley Joiner,JR,RB,12,78,480,6.15,2,6.50,40.00,south_florida
Brian Battie,SO,RB,12,58,324,5.59,1,4.83,27.00,south_florida
Timmy McClain,FR,QB,11,123,238,1.93,4,11.18,21.64,south_florida
Darrian Felix,SR,RB,5,33,103,3.12,0,6.60,20.60,south_florida
Cade Fortin,SO,QB,5,9,37,4.11,1,1.80,7.40,south_florida
Yasias Young,SO,RB,2,8,36,4.50,1,4.00,18.00,south_florida
Katravis Marsh,SO,QB,4,4,16,4.00,0,1.00,4.00,south_florida
Jimmy Horn Jr.,FR,WR,12,5,12,2.40,0,0.42,1.00,south_florida
Mychael Hamilton,JR,RB,9,5,8,1.60,0,0.56,0.89,south_florida
Xavier Weaver,JR,WR,12,1,3,3.00,1,0.08,0.25,south_florida
Omarion Dollison,SO,WR,12,2,-2,-1.00,0,0.17,-0.17,south_florida
Andrew Beardall,JR,LS,12,1,-24,-24.00,0,0.08,-2.00,south_florida
"Frank Gore, Jr.",FR,RB,12,179,801,4.47,5,14.92,66.75,southern_mississippi
Dajon Richard,FR,RB,11,94,447,4.76,2,8.55,40.64,southern_mississippi
Demarcus Jones,JR,WR,12,24,179,7.46,0,2.00,14.92,southern_mississippi
Antavious Willis,FR,DB,12,27,97,3.59,0,2.25,8.08,southern_mississippi
Chandler Pittman,FR,RB,6,14,65,4.64,0,2.33,10.83,southern_mississippi
Ty Keyes,FR,QB,4,40,55,1.38,0,10.00,13.75,southern_mississippi
Darius Maberry,JR,RB,2,5,21,4.20,0,2.50,10.50,southern_mississippi
Trey Lowe,SO,QB,2,24,20,0.83,1,12.00,10.00,southern_mississippi
Cole Cavallo,SO,TE,11,3,4,1.33,0,0.27,0.36,southern_mississippi
Jake Smithhart,SR,QB,2,2,3,1.50,0,1.00,1.50,southern_mississippi
Naricuss Driver,JR,TE,3,1,2,2.00,0,0.33,0.67,southern_mississippi
Jack Walker,JR,QB,7,2,1,0.50,0,0.29,0.14,southern_mississippi
Tee Webb,FR,QB,5,2,-1,-0.50,0,0.40,-0.20,southern_mississippi
Dee Baker,FR,RB,3,3,-6,-2.00,0,1.00,-2.00,southern_mississippi
Jakarius Caston,SO,WR,12,3,-9,-3.00,0,0.25,-0.75,southern_mississippi
Jeremiah Robinson,FR,WR,7,1,-10,-10.00,0,0.14,-1.43,southern_mississippi
Jake Lange,FR,QB,7,29,-166,-5.72,0,4.14,-23.71,southern_mississippi
Nathaniel Peat,JR,RB,12,79,404,5.11,3,6.58,33.67,stanford
Austin Jones,JR,RB,11,107,378,3.53,2,9.73,34.36,stanford
E.J. Smith,SO,RB,7,26,133,5.12,1,3.71,19.00,stanford
Isaiah Sanders,SR,QB,11,22,66,3.00,3,2.00,6.00,stanford
Casey Filkins,SO,RB,6,11,44,4.00,0,1.83,7.33,stanford
Ari Patu,FR,QB,2,3,31,10.33,0,1.50,15.50,stanford
Benjamin Yurosek,SO,TE,11,2,11,5.50,0,0.18,1.00,stanford
Bryce Farrell,SO,WR,11,1,8,8.00,0,0.09,0.73,stanford
Tanner McKee,SO,QB,10,61,-1,-0.02,4,6.10,-0.10,stanford
Dylan Plautz,SR,QB,1,1,-3,-3.00,0,1.00,-3.00,stanford
Jack West,SR,QB,4,10,-25,-2.50,0,2.50,-6.25,stanford
Sean Tucker,FR,RB,12,246,1496,6.08,12,20.50,124.67,syracuse
Garrett Shrader,SO,QB,12,173,781,4.51,14,14.42,65.08,syracuse
Tommy DeVito,JR,QB,3,21,90,4.29,1,7.00,30.00,syracuse
Jarveon Howard,JR,RB,3,7,79,11.29,0,2.33,26.33,syracuse
Cooper Lutz,SO,RB,12,17,60,3.53,1,1.42,5.00,syracuse
Abdul Adams,SR,RB,11,13,56,4.31,0,1.18,5.09,syracuse
Courtney Jackson,FR,WR,12,4,23,5.75,0,0.33,1.92,syracuse
Trebor Pena,FR,WR,7,1,17,17.00,0,0.14,2.43,syracuse
Taj Harris,JR,WR,3,1,0,0.00,0,0.33,0.00,syracuse
Zach Evans,SO,RB,6,92,648,7.04,5,15.33,108.00,tcu
Kendre Miller,SO,RB,10,83,623,7.51,7,8.30,62.30,tcu
Emari Demercado,SR,RB,11,96,446,4.65,4,8.73,40.55,tcu
Max Duggan,JR,QB,10,105,352,3.35,3,10.50,35.20,tcu
Chandler Morris,FR,QB,4,25,83,3.32,1,6.25,20.75,tcu
Daimarqua Foster,SO,RB,4,23,73,3.17,0,5.75,18.25,tcu
Ahmonte Watkins,FR,RB,2,12,49,4.08,0,6.00,24.50,tcu
Derius Davis,SR,WR,12,10,42,4.20,1,0.83,3.50,tcu
Sam Jackson,FR,QB,2,6,15,2.50,0,3.00,7.50,tcu
Jake Neufeld,JR,WR,7,1,14,14.00,0,0.14,2.00,tcu
Quentin Johnston,SO,WR,9,2,12,6.00,0,0.22,1.33,tcu
JD Spielman,SR,WR,4,3,7,2.33,0,0.75,1.75,tcu
Taye Barber,SR,WR,12,2,7,3.50,0,0.17,0.58,tcu
Deryl Reynolds,SR,RB,7,3,5,1.67,0,0.43,0.71,tcu
Matthew Downing,JR,QB,3,1,2,2.00,0,0.33,0.67,tcu
Brent Matiscik,SO,TE,11,2,2,1.00,0,0.18,0.18,tcu
Edward Saydee,FR,RB,11,88,330,3.75,3,8.00,30.00,temple
Justin Lynch,FR,QB,11,75,295,3.93,1,6.82,26.82,temple
Tayvon Ruley,SR,RB,12,45,241,5.36,2,3.75,20.08,temple
Ra'Von Bonner,JR,RB,10,35,138,3.94,2,3.50,13.80,temple
Kyle Dobbins,SO,RB,8,23,83,3.61,3,2.88,10.38,temple
D'Wan Mathis,FR,QB,7,48,82,1.71,1,6.86,11.71,temple
Malik Cooper,FR,RB,4,9,46,5.11,0,2.25,11.50,temple
Jose Barbon,SO,WR,12,2,26,13.00,0,0.17,2.17,temple
Trey Blair,FR,RB,4,7,20,2.86,0,1.75,5.00,temple
Jordan Smith,SO,TE,12,1,18,18.00,0,0.08,1.50,temple
Adam Barry,JR,P,12,1,15,15.00,0,0.08,1.25,temple
David Martin-Robinson,SO,TE,5,1,13,13.00,0,0.20,2.60,temple
Randle Jones,SR,WR,8,4,12,3.00,0,0.50,1.50,temple
Mariano Valenti,FR,QB,3,15,3,0.20,0,5.00,1.00,temple
Jadan Blue,JR,WR,8,2,3,1.50,0,0.25,0.38,temple
De'Von Fox,FR,WR,9,1,3,3.00,0,0.11,0.33,temple
Amad Anderson Jr.,SO,WR,11,1,-9,-9.00,0,0.09,-0.82,temple
Jabari Small,SO,RB,11,140,792,5.66,9,12.73,72.00,tennessee
Hendon Hooker,SR,QB,13,167,613,3.67,5,12.85,47.15,tennessee
Tiyon Evans,JR,RB,7,81,525,6.48,6,11.57,75.00,tennessee
Jaylen Wright,FR,RB,9,85,409,4.81,4,9.44,45.44,tennessee
Len'Neth Whitehead,FR,RB,8,32,207,6.47,2,4.00,25.88,tennessee
Marcus Pierce Jr.,SR,RB,6,32,130,4.06,1,5.33,21.67,tennessee
Joe Milton III,JR,QB,8,28,129,4.61,2,3.50,16.13,tennessee
Velus Jones Jr.,SR,WR,13,1,15,15.00,0,0.08,1.15,tennessee
Jalin Hyatt,SO,WR,13,1,10,10.00,0,0.08,0.77,tennessee
Harrison Bailey,SO,QB,1,4,8,2.00,1,4.00,8.00,tennessee
Dee Beckwith,FR,RB,1,1,2,2.00,0,1.00,2.00,tennessee
JaVonta Payton,SR,WR,13,1,-2,-2.00,0,0.08,-0.15,tennessee
Bijan Robinson,SO,RB,10,195,1127,5.78,11,19.50,112.70,texas
Roschon Johnson,JR,RB,12,96,569,5.93,5,8.00,47.42,texas
Keilan Robinson,JR,RB,11,45,322,7.16,3,4.09,29.27,texas
Casey Thompson,JR,QB,12,55,157,2.85,4,4.58,13.08,texas
Jonathon Brooks,FR,RB,4,21,143,6.81,1,5.25,35.75,texas
Gabriel Watson,SR,RB,3,10,37,3.70,0,3.33,12.33,texas
Hudson Card,FR,QB,8,26,16,0.62,1,3.25,2.00,texas
Jordan Whittington,SO,WR,8,1,8,8.00,0,0.13,1.00,texas
Xavier Worthy,FR,WR,12,1,7,7.00,0,0.08,0.58,texas
Juan Davis,FR,TE,5,1,3,3.00,0,0.20,0.60,texas
Cade Brewer,SR,TE,12,1,2,2.00,0,0.08,0.17,texas
Cameron Dicker,SR,K,12,1,2,2.00,0,0.08,0.17,texas
Isaiah Spiller,JR,RB,12,179,1011,5.65,6,14.92,84.25,texas_a&m
Devon Achane,SO,RB,12,130,910,7.00,9,10.83,75.83,texas_a&m
Amari Daniels,FR,RB,4,20,119,5.95,1,5.00,29.75,texas_a&m
LJ Johnson Jr.,FR,RB,4,21,76,3.62,0,5.25,19.00,texas_a&m
Yulkeith Brown,FR,WR,5,2,52,26.00,0,0.40,10.40,texas_a&m
Ainias Smith,JR,WR,12,8,26,3.25,0,0.67,2.17,texas_a&m
Haynes King,FR,QB,3,6,24,4.00,0,2.00,8.00,texas_a&m
Earnest Crownover,SO,RB,10,5,17,3.40,0,0.50,1.70,texas_a&m
Darvon Hubbard,FR,RB,2,2,2,1.00,0,1.00,1.00,texas_a&m
Deondre Jackson,FR,RB,4,1,-2,-2.00,0,0.25,-0.50,texas_a&m
Zach Calzada,SO,QB,12,35,-9,-0.26,1,2.92,-0.75,texas_a&m
Calvin Hill,FR,RB,12,128,696,5.44,3,10.67,58.00,texas_state
Jahmyl Jeter,SO,RB,12,91,384,4.22,8,7.58,32.00,texas_state
Brock Sturges,SO,RB,7,69,295,4.28,4,9.86,42.14,texas_state
Tyler Vitt,JR,QB,6,46,207,4.50,0,7.67,34.50,texas_state
Brady McBride,SO,QB,7,77,141,1.83,1,11.00,20.14,texas_state
Caleb Twyford,SR,RB,11,23,57,2.48,1,2.09,5.18,texas_state
Ashtyn Hawkins,SO,WR,12,2,14,7.00,0,0.17,1.17,texas_state
Ty Evans,FR,QB,2,1,5,5.00,0,0.50,2.50,texas_state
Seamus O'Kelly,SO,P,12,1,-15,-15.00,0,0.08,-1.25,texas_state
Tahj Brooks,SO,RB,9,87,568,6.53,7,9.67,63.11,texas_tech
SaRodorick Thompson,JR,RB,11,107,500,4.67,10,9.73,45.45,texas_tech
Xavier White,JR,RB,13,68,310,4.56,3,5.23,23.85,texas_tech
Donovan Smith,FR,QB,11,56,155,2.77,3,5.09,14.09,texas_tech
Erik Ezukanma,JR,WR,11,10,138,13.80,2,0.91,12.55,texas_tech
Kaylon Geiger Sr.,SR,WR,13,12,98,8.17,0,0.92,7.54,texas_tech
Myles Price,SO,WR,12,14,83,5.93,1,1.17,6.92,texas_tech
Henry Colombi,SR,QB,7,36,66,1.83,2,5.14,9.43,texas_tech
Chadarius Townsend,SR,RB,5,10,65,6.50,0,2.00,13.00,texas_tech
Nehemiah Martinez I,FR,WR,11,3,19,6.33,0,0.27,1.73,texas_tech
McLane Mannix,SR,WR,11,3,17,5.67,0,0.27,1.55,texas_tech
Cam'Ron Valdez,FR,RB,2,6,16,2.67,0,3.00,8.00,texas_tech
Behren Morton,FR,QB,2,2,15,7.50,0,1.00,7.50,texas_tech
Tyler Shough,JR,QB,4,16,14,0.88,2,4.00,3.50,texas_tech
Dalton Rigdon,SR,WR,12,1,9,9.00,0,0.08,0.75,texas_tech
Henry Teeter,JR,TE,12,1,0,0.00,0,0.08,0.00,texas_tech
Bryant Koback,JR,RB,13,208,1400,6.73,15,16.00,107.69,toledo
Dequan Finn,FR,QB,13,111,505,4.55,9,8.54,38.85,toledo
Micah Kelly,FR,RB,13,59,314,5.32,3,4.54,24.15,toledo
Jacquez Stuart,FR,RB,13,46,250,5.43,1,3.54,19.23,toledo
Lamy Constant,FR,RB,1,5,36,7.20,1,5.00,36.00,toledo
Jordan Lowe,FR,RB,2,7,29,4.14,0,3.50,14.50,toledo
Willie Shaw III,FR,RB,2,4,22,5.50,0,2.00,11.00,toledo
Devin Maddox,SO,WR,13,2,19,9.50,0,0.15,1.46,toledo
DeMeer Blankumsee,FR,WR,11,1,15,15.00,0,0.09,1.36,toledo
Bryce Mitchell,SR,WR,8,1,12,12.00,0,0.13,1.50,toledo
Tucker Gleason,FR,QB,3,1,4,4.00,0,0.33,1.33,toledo
Carter Bradley,SO,QB,8,23,-25,-1.09,0,2.88,-3.13,toledo
Kimani Vidal,FR,RB,11,151,696,4.61,5,13.73,63.27,troy
B.J. Smith,SR,RB,11,95,372,3.92,4,8.64,33.82,troy
Jamontez Woods,FR,RB,12,47,236,5.02,6,3.92,19.67,troy
Reggie Todd,SR,WR,7,2,35,17.50,0,0.29,5.00,troy
Tez Johnson,FR,WR,12,2,35,17.50,1,0.17,2.92,troy
DK Billingsley,JR,RB,10,9,30,3.33,0,0.90,3.00,troy
Kyle Toole,FR,QB,1,1,-7,-7.00,0,1.00,-7.00,troy
Jabre Barber,FR,WR,12,1,-8,-8.00,0,0.08,-0.67,troy
Gunnar Watson,SO,QB,8,28,-69,-2.46,1,3.50,-8.63,troy
Taylor Powell,JR,QB,7,19,-95,-5.00,1,2.71,-13.57,troy
Tyjae Spears,FR,RB,12,129,863,6.69,9,10.75,71.92,tulane
Cameron Carroll,SO,RB,12,111,516,4.65,3,9.25,43.00,tulane
Michael Pratt,FR,QB,12,105,152,1.45,5,8.75,12.67,tulane
Iverson Celestine,FR,RB,3,20,111,5.55,0,6.67,37.00,tulane
Devin Brumfield,JR,RB,4,14,97,6.93,0,3.50,24.25,tulane
Ygenio Booker,SO,RB,7,20,88,4.40,0,2.86,12.57,tulane
Justin Ibieta,FR,QB,5,4,57,14.25,1,0.80,11.40,tulane
Christian Daniels,SO,WR,4,4,29,7.25,0,1.00,7.25,tulane
Jha'Quan Jackson,SO,WR,12,4,26,6.50,0,0.33,2.17,tulane
Mason Courtney,FR,RB,4,7,20,2.86,0,1.75,5.00,tulane
Lucas Desjardins,FR,WR,2,3,17,5.67,0,1.50,8.50,tulane
Rashad Green,FR,OL,10,0,15,-,0,-,-,tulane
Jaetavian Toles,SR,WR,12,8,13,1.63,1,0.67,1.08,tulane
Charles Schibler,FR,RB,1,2,10,5.00,0,2.00,10.00,tulane
Josh Coltrin,FR,RB,6,1,1,1.00,0,0.17,0.17,tulane
Kai Horton,FR,QB,5,10,-11,-1.10,0,2.00,-2.20,tulane
Shamari Brooks,SR,RB,13,218,1029,4.72,7,16.77,79.15,tulsa
Anthony Watkins,SO,RB,13,86,634,7.37,4,6.62,48.77,tulsa
Deneric Prince,JR,RB,10,100,524,5.24,5,10.00,52.40,tulsa
Steven Anderson,JR,RB,10,45,219,4.87,2,4.50,21.90,tulsa
Davis Brin,JR,QB,13,67,73,1.09,1,5.15,5.62,tulsa
Braylon Braxton,FR,QB,4,9,38,4.22,1,2.25,9.50,tulsa
Keylon Stokes,SR,WR,4,2,16,8.00,0,0.50,4.00,tulsa
JuanCarlos Santana,SR,WR,13,1,6,6.00,0,0.08,0.46,tulsa
Jordan Ford,JR,RB,4,1,3,3.00,0,0.25,0.75,tulsa
TieNeal Martin,SR,S,12,1,2,2.00,0,0.08,0.17,tulsa
Lachlan Wilson,SO,P,13,1,-1,-1.00,0,0.08,-0.08,tulsa
Josh Johnson,SR,WR,13,3,-2,-0.67,0,0.23,-0.15,tulsa
DeWayne McBride,SO,RB,13,204,1371,6.72,13,15.69,105.46,uab
Jermaine Brown Jr.,JR,RB,13,123,631,5.13,7,9.46,48.54,uab
Lucious Stanley,SR,RB,13,38,213,5.61,1,2.92,16.38,uab
Larry Wooden,SR,RB,11,19,68,3.58,1,1.73,6.18,uab
A.J. Gates,SO,RB,3,7,24,3.43,0,2.33,8.00,uab
Dylan Hopkins,JR,QB,13,85,19,0.22,5,6.54,1.46,uab
Kyle Greenwell,JR,P,13,1,16,16.00,0,0.08,1.23,uab
T.J. Jones,SO,WR,8,3,13,4.33,0,0.38,1.63,uab
Tyler Johnston III,SR,QB,6,12,9,0.75,0,2.00,1.50,uab
Samario Rudolph,SO,WR,12,1,9,9.00,0,0.08,0.75,uab
Bryson Lucero,SO,QB,1,1,3,3.00,0,1.00,3.00,uab
