name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Elijah Collins,SR,RB,10,142,0,30,142,4.73,14.2,oklahoma_state
Brennan Presley,SR,WR,14,41,37,13,78,6.00,5.6,oklahoma_state
Sesi Vailahi,FR,RB,3,27,0,6,27,4.50,9.0,oklahoma_state
Josiah Johnson,SR,TE,14,0,0,1,0,0.00,0.0,oklahoma_state
Jaden Bray,SO,WR,10,-5,0,1,-5,-5.00,-0.5,oklahoma_state
Grant Wilson,JR,QB,12,289,2149,442,2438,5.52,203.2,old_dominion
Kadarius Calloway,JR,RB,9,623,0,88,623,7.08,69.2,old_dominion
Keshawn Wicks,JR,RB,11,589,0,120,589,4.91,53.5,old_dominion
Jack Shields,SO,QB,6,53,353,69,406,5.88,67.7,old_dominion
Obie Sanni,SO,RB,8,248,0,57,248,4.35,31.0,old_dominion
Devin Roche,FR,RB,5,182,0,32,182,5.69,36.4,old_dominion
Ahmarian Granger,SO,WR,13,17,30,3,47,15.67,3.6,old_dominion
Tariq Sims,SO,RB,7,41,0,15,41,2.73,5.9,old_dominion
Kelby Williams,SO,WR,12,0,0,1,0,0.00,0.0,old_dominion
Isiah Paige,JR,WR,11,-8,0,1,-8,-8.00,-0.7,old_dominion
Bo Nix,SR,QB,14,234,4508,524,4742,9.05,338.7,oregon
Bucky Irving,JR,RB,14,1180,0,187,1180,6.31,84.3,oregon
Jordan James,SO,RB,14,759,0,107,759,7.09,54.2,oregon
Ty Thompson,SO,QB,7,48,297,39,345,8.85,49.3,oregon
Noah Whittington,JR,RB,4,146,0,20,146,7.30,36.5,oregon
Jayden Limar,FR,RB,11,109,0,24,109,4.54,9.9,oregon
Dante Dowdell,FR,RB,6,90,0,17,90,5.29,15.0,oregon
Austin Novosad,FR,QB,3,0,52,11,52,4.73,17.3,oregon
Casey Rogers,SR,DL,14,18,0,1,18,18.00,1.3,oregon
Gary Bryant Jr.,SO,WR,14,18,0,3,18,6.00,1.3,oregon
Kenyon Sadiq,FR,TE,14,12,0,1,12,12.00,0.9,oregon
Traeshon Holden,JR,WR,14,12,0,2,12,6.00,0.9,oregon
Ross James,SO,P,14,0,0,1,0,0.00,0.0,oregon
DJ Uiagalelei,JR,QB,12,219,2638,383,2857,7.46,238.1,oregon_state
Damien Martinez,SO,RB,12,1185,0,194,1185,6.11,98.8,oregon_state
Deshaun Fenwick,SR,RB,13,515,0,97,515,5.31,39.6,oregon_state
Aidan Chiles,FR,QB,9,79,309,52,388,7.46,43.1,oregon_state
Ben Gulbranson,SO,QB,2,-12,186,33,174,5.27,87.0,oregon_state
Silas Bolden,JR,WR,13,84,0,9,84,9.33,6.5,oregon_state
Isaiah Newell,SO,RB,13,78,0,25,78,3.12,6.0,oregon_state
Jake Reichle,FR,RB,13,34,0,4,34,8.50,2.6,oregon_state
Jesiah Irish,SR,WR,12,14,15,6,29,4.83,2.4,oregon_state
Anthony Gould,JR,WR,11,22,0,4,22,5.50,2.0,oregon_state
Atticus Sappington,SO,K,12,9,0,1,9,9.00,0.8,oregon_state
Gavin Haines,SO,RB,2,6,0,2,6,3.00,3.0,oregon_state
Joshua Gray,JR,OL,11,3,0,1,3,3.00,0.3,oregon_state
Drew Allar,SO,QB,13,206,2631,463,2837,6.13,218.2,penn_state
Kaytron Allen,SO,RB,13,902,4,173,906,5.24,69.7,penn_state
Nicholas Singleton,SO,RB,13,752,0,171,752,4.40,57.8,penn_state
Beau Pribula,FR,QB,11,329,149,77,478,6.21,43.5,penn_state
Trey Potts,SR,RB,13,155,11,26,166,6.38,12.8,penn_state
Tank Smith,SR,RB,3,71,0,9,71,7.89,23.7,penn_state
Tyler Holzworth,SO,RB,2,4,0,3,4,1.33,2.0,penn_state
KeAndre Lambert-Smith,JR,WR,13,0,0,3,0,0.00,0.0,penn_state
Christian Veilleux,SO,QB,7,-14,1179,208,1165,5.60,166.4,pittsburgh
Phil Jurkovec,SR,QB,6,60,818,151,878,5.81,146.3,pittsburgh
Nate Yarnell,SO,QB,4,13,595,81,608,7.51,152.0,pittsburgh
Rodney Hammond Jr.,JR,RB,12,547,0,118,547,4.64,45.6,pittsburgh
C'Bo Flemister,SR,RB,12,367,0,98,367,3.74,30.6,pittsburgh
Daniel Carter,SR,RB,12,134,0,28,134,4.79,11.2,pittsburgh
Kenny Johnson,FR,WR,12,72,0,10,72,7.20,6.0,pittsburgh
Che Nwabuko,FR,WR,12,22,0,3,22,7.33,1.8,pittsburgh
Montravius Lloyd,FR,RB,1,20,0,5,20,4.00,20.0,pittsburgh
Konata Mumpfield,JR,WR,12,15,0,1,15,15.00,1.3,pittsburgh
Derrick Davis Jr.,SO,RB,8,8,0,2,8,4.00,1.0,pittsburgh
Daejon Reynolds,SO,WR,12,1,0,1,1,1.00,0.1,pittsburgh
Hudson Card,JR,QB,11,203,2387,458,2590,5.66,235.5,purdue
Devin Mockobee,SO,RB,12,811,0,172,811,4.72,67.6,purdue
Tyrone Tracy Jr.,SR,RB,11,716,0,113,716,6.34,65.1,purdue
Dylan Downing,SR,RB,12,211,0,48,211,4.40,17.6,purdue
Ryan Browne,FR,QB,1,85,104,37,189,5.11,189.0,purdue
Bennett Meredith,FR,QB,3,7,43,15,50,3.33,16.7,purdue
Deion Burks,SO,WR,12,12,0,4,12,3.00,1.0,purdue
Addai Lewellen,FR,RB,1,-2,0,1,-2,-2.00,-2.0,purdue
JT Daniels,SR,QB,9,-65,2443,312,2378,7.62,264.2,rice
Dean Connors,JR,RB,13,771,0,121,771,6.37,59.3,rice
AJ Padgett,FR,QB,6,14,721,149,735,4.93,122.5,rice
Juma Otoviano,SR,RB,12,326,0,92,326,3.54,27.2,rice
Chase Jenkins,FR,QB,5,82,100,33,182,5.52,36.4,rice
Luke McCaffrey,JR,WR,13,117,0,17,117,6.88,9.0,rice
Ari Broussard,SR,RB,13,91,0,29,91,3.14,7.0,rice
Daelen Alexander,FR,RB,6,35,0,18,35,1.94,5.8,rice
Braylen Walker,FR,WR,12,30,0,3,30,10.00,2.5,rice
Quinton Jackson,FR,RB,13,25,-1,8,24,3.00,1.8,rice
Shawqi Itraish,SO,QB,3,4,19,5,23,4.60,7.7,rice
Micah Barnett,SO,FB,13,17,0,6,17,2.83,1.3,rice
Kobie Campbell,JR,WR,11,11,0,8,11,1.38,1.0,rice
Christian Francisco,SO,RB,8,4,0,1,4,4.00,0.5,rice
JoVoni Johnson-McCray,JR,WR,8,-4,0,1,-4,-4.00,-0.5,rice
Gavin Wimsatt,JR,QB,13,497,1735,420,2232,5.31,171.7,rutgers
Kyle Monangai,JR,RB,13,1262,0,242,1262,5.21,97.1,rutgers
Samuel Brown V,SO,RB,12,216,0,63,216,3.43,18.0,rutgers
Ja'shon Benjamin,FR,RB,9,172,0,45,172,3.82,19.1,rutgers
Aaron Young,SR,RB,9,94,0,16,94,5.88,10.4,rutgers
Ajani Sheppard,FR,QB,1,10,23,3,33,11.00,33.0,rutgers
Evan Simon,JR,QB,1,0,30,3,30,10.00,30.0,rutgers
Al-Shadee Salaam,JR,DB,13,28,0,6,28,4.67,2.2,rutgers
Keegan Shoemaker,SR,QB,11,254,2506,512,2760,5.39,250.9,sam_houston_state
John Gentry,SO,RB,10,392,0,119,392,3.29,39.2,sam_houston_state
Noah Smith,JR,WR,12,102,41,31,143,4.61,11.9,sam_houston_state
Adrian Murdaugh,SO,RB,8,121,0,26,121,4.65,15.1,sam_houston_state
Grant Gunnell,SR,QB,1,-4,100,26,96,3.69,96.0,sam_houston_state
Zach Hrbacek,SO,RB,5,93,0,37,93,2.51,18.6,sam_houston_state
Tobias Weaver,JR,RB,4,35,0,17,35,2.06,8.8,sam_houston_state
Simeon Evans,SO,ATH,10,9,23,2,32,16.00,3.2,sam_houston_state
Landan Brown,FR,RB,2,17,0,9,17,1.89,8.5,sam_houston_state
Trapper Pannell,SO,ATH,6,15,0,12,15,1.25,2.5,sam_houston_state
Issiah Nixon,JR,OLB,12,12,0,7,12,1.71,1.0,sam_houston_state
Charles Crawford III,SO,RB,3,11,0,7,11,1.57,3.7,sam_houston_state
Malik Phillips,JR,WR,12,9,0,3,9,3.00,0.8,sam_houston_state
Jax Sherrard,SR,TE,10,5,0,1,5,5.00,0.5,sam_houston_state
Jordan Yates,SR,ATH,10,-1,0,2,-1,-0.50,-0.1,sam_houston_state
Jalen Mayden,SR,QB,12,528,2031,442,2559,5.79,213.3,san_diego_state
Jaylon Armstead,JR,RB,12,448,0,103,448,4.35,37.3,san_diego_state
Kenan Christon,SR,RB,12,378,0,96,378,3.94,31.5,san_diego_state
Cam Davis,SO,RB,12,225,0,52,225,4.33,18.8,san_diego_state
Lucky Sutton,FR,RB,5,157,0,30,157,5.23,31.4,san_diego_state
Martin Blake,SO,RB,12,103,32,29,135,4.66,11.3,san_diego_state
Tobin O'Dell,FR,QB,3,13,0,6,13,2.17,4.3,san_diego_state
Joshua Nicholson,SO,WR,12,7,0,2,7,3.50,0.6,san_diego_state
Jack Browning,SR,K,12,0,0,1,0,0.00,0.0,san_diego_state
Nick Gardinera,FR,RB,7,0,0,1,0,0.00,0.0,san_diego_state
Zechariah Ramirez,FR,K,12,0,-2,1,-2,-2.00,-0.2,san_diego_state
Chevan Cordeiro,SR,QB,13,272,2773,443,3045,6.87,234.2,san_jose_state
Kairee Robinson,SR,RB,12,1194,0,170,1194,7.02,99.5,san_jose_state
Quali Conley,JR,RB,13,842,0,131,842,6.43,64.8,san_jose_state
Isaac Jernagin,JR,WR,13,86,0,12,86,7.17,6.6,san_jose_state
Jay Butterfield,SO,QB,4,-2,80,13,78,6.00,19.5,san_jose_state
Jabari Bates,FR,RB,13,30,0,11,30,2.73,2.3,san_jose_state
Kayden Collins,FR,RB,11,9,0,2,9,4.50,0.8,san_jose_state
Nick Nash,JR,WR,13,0,0,2,0,0.00,0.0,san_jose_state
Dominick Mazotti,JR,TE,11,0,0,1,0,0.00,0.0,san_jose_state
Keynan Higgins,FR,WR,10,-1,0,1,-1,-1.00,-0.1,san_jose_state
Preston Stone,SO,QB,12,198,3197,406,3395,8.36,282.9,smu
Kevin Jennings,FR,QB,8,142,618,142,760,5.35,95.0,smu
Jaylan Knighton,SR,RB,12,745,0,136,745,5.48,62.1,smu
LJ Johnson Jr.,SO,RB,11,576,0,108,576,5.33,52.4,smu
Camar Wheaton,SO,RB,10,410,0,83,410,4.94,41.0,smu
Tyler Lavine,SR,RB,14,168,0,39,168,4.31,12.0,smu
Velton Gardner,SR,RB,10,137,0,32,137,4.28,13.7,smu
Zane Minors,SO,RB,7,101,0,24,101,4.21,14.4,smu
Alex Padilla,SR,QB,4,0,59,7,59,8.43,14.8,smu
Keldric Luster,FR,QB,2,12,23,8,35,4.38,17.5,smu
Roderick Daniels Jr.,JR,WR,14,23,0,15,23,1.53,1.6,smu
Jake Bailey,SR,WR,14,10,0,1,10,10.00,0.7,smu
Ryan Bujcevski,SR,P,14,0,0,1,0,0.00,0.0,smu
Moochie Dixon,JR,WR,13,-1,0,1,-1,-1.00,-0.1,smu
Carter Bradley,SR,QB,11,-48,2660,369,2612,7.08,237.5,south_alabama
La'Damian Webb,SR,RB,11,1007,0,186,1007,5.41,91.5,south_alabama
Gio Lopez,FR,QB,5,154,475,79,629,7.96,125.8,south_alabama
Kentrel Bullock,JR,RB,11,448,0,83,448,5.40,40.7,south_alabama
Desmond Trotter,SR,QB,5,55,351,55,406,7.38,81.2,south_alabama
Braylon McReynolds,SO,RB,5,232,0,46,232,5.04,46.4,south_alabama
Marco Lee Jr.,SR,RB,12,220,0,53,220,4.15,18.3,south_alabama
PJ Martin,FR,RB,4,75,0,12,75,6.25,18.8,south_alabama
Dorian Smith,FR,RB,5,32,0,3,32,10.67,6.4,south_alabama
Tanner McGee,JR,QB,2,21,0,2,21,10.50,10.5,south_alabama
Jarvis Durr,FR,RB,1,20,0,3,20,6.67,20.0,south_alabama
Todd Justice,JR,TE,13,19,0,1,19,19.00,1.5,south_alabama
Jonathon Carter,FR,RB,1,8,0,1,8,8.00,8.0,south_alabama
Spencer Rattler,SR,QB,12,104,3186,496,3290,6.63,274.2,south_carolina
Mario Anderson,SR,RB,12,707,0,143,707,4.94,58.9,south_carolina
LaNorris Sellers,FR,QB,3,51,86,9,137,15.22,45.7,south_carolina
Dakereon Joyner,SR,RB,10,120,0,50,120,2.40,12.0,south_carolina
Juju McDowell,JR,RB,10,63,0,26,63,2.42,6.3,south_carolina
Kai Kroeger,SR,P,12,0,32,2,32,16.00,2.7,south_carolina
Djay Braswell,FR,RB,6,25,0,12,25,2.08,4.2,south_carolina
Luke Doty,JR,QB,12,0,17,6,17,2.83,1.4,south_carolina
Colten Gauthier,SO,QB,1,0,15,2,15,7.50,15.0,south_carolina
Nyck Harbor,FR,WR,12,10,0,2,10,5.00,0.8,south_carolina
Bradley Dunn,JR,RB,6,8,0,3,8,2.67,1.3,south_carolina
Tonka Hemingway,SR,DT,12,2,0,1,2,2.00,0.2,south_carolina
D.J. Twitty,SR,RB,3,0,0,3,0,0.00,0.0,south_carolina
Ahmarean Brown,SR,WR,9,0,0,2,0,0.00,0.0,south_carolina
Nathan Harris-Waynick,SO,RB,1,-3,0,1,-3,-3.00,-3.0,south_carolina
Tanner Bailey,FR,QB,1,-7,0,1,-7,-7.00,-7.0,south_carolina
Xavier Legette,SR,WR,12,-9,0,9,-9,-1.00,-0.8,south_carolina
Byrum Brown,FR,QB,13,809,3292,630,4101,6.51,315.5,south_florida
Nay'Quan Wright,SR,RB,13,797,0,181,797,4.40,61.3,south_florida
Michel Dukes,SR,RB,9,350,0,63,350,5.56,38.9,south_florida
K'wan Powell,SO,RB,9,215,0,61,215,3.52,23.9,south_florida
Sean Atkins,JR,WR,13,52,149,10,201,20.10,15.5,south_florida
Kelley Joiner,SR,RB,9,156,0,39,156,4.00,17.3,south_florida
Bryce Archie,FR,QB,7,-5,53,24,48,2.00,6.9,south_florida
Yasias Young,SO,RB,10,12,0,4,12,3.00,1.2,south_florida
Jaylen Johnson,FR,RB,1,8,0,2,8,4.00,8.0,south_florida
Dominic Gonnella,SR,RB,12,4,0,2,4,2.00,0.3,south_florida
Gunnar Greenwald,JR,TE,12,3,0,1,3,3.00,0.3,south_florida
Jaden Alexis,SO,WR,13,-2,0,1,-2,-2.00,-0.2,south_florida
Israel Carter,FR,QB,3,-7,0,3,-7,-2.33,-2.3,south_florida
Billy Wiles,SO,QB,11,19,1940,358,1959,5.47,178.1,southern_mississippi
"Frank Gore, Jr.",JR,RB,12,1131,0,236,1131,4.79,94.3,southern_mississippi
Rodrigues Dreke Clark,JR,RB,10,429,0,76,429,5.64,42.9,southern_mississippi
Ethan Crawford,FR,QB,6,96,240,78,336,4.31,56.0,southern_mississippi
Kenyon Clay,FR,RB,11,179,0,40,179,4.48,16.3,southern_mississippi
Chandler Pittman,JR,RB,12,26,38,10,64,6.40,5.3,southern_mississippi
Holman Edwards,JR,QB,4,-15,70,28,55,1.96,13.8,southern_mississippi
Jakarius Caston,SR,WR,12,32,0,5,32,6.40,2.7,southern_mississippi
Tiaquelin Ti Mims,SO,WR,12,28,0,5,28,5.60,2.3,southern_mississippi
Antavious Willis,JR,CB,12,28,0,6,28,4.67,2.3,southern_mississippi
JQ Gray,FR,RB,1,6,0,3,6,2.00,6.0,southern_mississippi
Ashton Daniels,SO,QB,12,289,2247,434,2536,5.84,211.3,stanford
Justin Lamson,SO,QB,12,334,504,208,838,4.03,69.8,stanford
E.J. Smith,SR,RB,12,218,0,53,218,4.11,18.2,stanford
Casey Filkins,SR,RB,8,215,0,38,215,5.66,26.9,stanford
Sedrick Irvin,FR,RB,8,113,0,26,113,4.35,14.1,stanford
Ari Patu,JR,QB,2,37,37,10,74,7.40,37.0,stanford
Bryce Farrell,SR,WR,12,62,0,21,62,2.95,5.2,stanford
Ryan Butler,SO,RB,10,60,0,18,60,3.33,6.0,stanford
Benjamin Yurosek,SR,TE,6,53,0,11,53,4.82,8.8,stanford
Tiger Bachmeier,FR,WR,12,29,0,3,29,9.67,2.4,stanford
Beau Nelson,SR,QB,1,6,8,6,14,2.33,14.0,stanford
Mudia Reuben,SO,WR,10,11,0,2,11,5.50,1.1,stanford
Levi Rogers,SR,OL,12,3,0,0,3,-,0.3,stanford
Caleb Hampton,FR,RB,3,2,0,1,2,2.00,0.7,stanford
Sam Roush,SO,TE,12,1,0,1,1,1.00,0.1,stanford
Garrett Shrader,SR,QB,11,469,1686,327,2155,6.59,195.9,syracuse
LeQuint Allen,SO,RB,13,1064,-9,247,1055,4.27,81.2,syracuse
Dan Villari,SO,TE,13,326,177,88,503,5.72,38.7,syracuse
Carlos Del Rio-Wilson,SO,QB,7,105,282,72,387,5.38,55.3,syracuse
Juwaun Price,JR,RB,12,166,0,47,166,3.53,13.8,syracuse
Ike Daniels,FR,RB,4,103,0,18,103,5.72,25.8,syracuse
Braden Davis,FR,QB,3,-10,78,20,68,3.40,22.7,syracuse
Mario Escobar,SO,RB,4,30,0,4,30,7.50,7.5,syracuse
Jakobie Seabourn,JR,DB,5,7,0,4,7,1.75,1.4,syracuse
Donovan Brown,FR,WR,13,-3,9,2,6,3.00,0.5,syracuse
JJ Branham,JR,RB,1,5,0,3,5,1.67,5.0,syracuse
Luke MacPhail,SO,QB,3,1,0,2,1,0.50,0.3,syracuse
Brady Denaburg,SO,PK,13,-9,0,1,-9,-9.00,-0.7,syracuse
Josh Hoover,FR,QB,10,5,2206,318,2211,6.95,221.1,tcu
Chandler Morris,SO,QB,7,249,1532,248,1781,7.18,254.4,tcu
Emani Bailey,JR,RB,12,1209,0,223,1209,5.42,100.8,tcu
Trey Sanders,JR,RB,12,176,0,48,176,3.67,14.7,tcu
Savion Williams,JR,WR,11,62,0,11,62,5.64,5.6,tcu
Cam Cook,FR,RB,9,58,0,16,58,3.63,6.4,tcu
Corey Wren,JR,RB,12,27,0,9,27,3.00,2.3,tcu
Major Everhart,FR,WR,12,26,0,7,26,3.71,2.2,tcu
Trent Battle,SO,RB,12,25,0,10,25,2.50,2.1,tcu
JoJo Earle,JR,WR,12,12,0,3,12,4.00,1.0,tcu
JP Richardson,JR,WR,12,12,0,4,12,3.00,1.0,tcu
Grant Tisdale,SR,QB,1,2,8,2,10,5.00,10.0,tcu
Franklin Estrada II,SO,RB,1,4,0,1,4,4.00,4.0,tcu
Brant Ahlfinger,FR,RB,8,2,0,1,2,2.00,0.3,tcu
Jaylon Robinson,SR,WR,10,-2,0,2,-2,-1.00,-0.2,tcu
Jack Bech,JR,WR,8,-3,0,3,-3,-1.00,-0.4,tcu
Jordy Sandy,SR,P,12,-8,0,1,-8,-8.00,-0.7,tcu
E.J. Warner,SO,QB,10,7,3076,469,3083,6.57,308.3,temple
Darvon Hubbard,SO,RB,12,412,0,83,412,4.96,34.3,temple
Joquez Smith,FR,RB,10,325,0,71,325,4.58,32.5,temple
Quincy Patterson,SR,QB,10,132,184,89,316,3.55,31.6,temple
Edward Saydee,SR,RB,12,230,0,68,230,3.38,19.2,temple
E.J. Wilson,JR,RB,6,58,0,13,58,4.46,9.7,temple
Forrest Brock,JR,QB,1,-25,60,20,35,1.75,35.0,temple
John Adams,SO,WR,11,16,0,1,16,16.00,1.5,temple
David Martin-Robinson,SR,TE,12,13,0,9,13,1.44,1.1,temple
Reese Clark,FR,TE,12,8,0,3,8,2.67,0.7,temple
Zae Baines,SO,WR,11,7,0,2,7,3.50,0.6,temple
Dante Wright,JR,WR,11,5,0,2,5,2.50,0.5,temple
Amad Anderson Jr.,SR,WR,11,-6,0,2,-6,-3.00,-0.5,temple
Joe Milton III,SR,QB,12,299,2813,432,3112,7.20,259.3,tennessee
Jaylen Wright,JR,RB,12,1013,0,137,1013,7.39,84.4,tennessee
Dylan Sampson,SO,RB,12,604,0,106,604,5.70,50.3,tennessee
Jabari Small,SR,RB,11,475,0,95,475,5.00,43.2,tennessee
Nico Iamaleava,FR,QB,5,71,314,65,385,5.92,77.0,tennessee
Cameron Seldon,FR,RB,13,106,0,25,106,4.24,8.2,tennessee
Gaston Moore,JR,QB,4,4,36,13,40,3.08,10.0,tennessee
Patrick Wilk,SO,RB,1,33,0,2,33,16.50,33.0,tennessee
Khalifa Keith,FR,RB,12,24,0,11,24,2.18,2.0,tennessee
Hunter Barnes,FR,RB,1,17,0,4,17,4.25,17.0,tennessee
Navy Shuler,JR,QB,1,15,-1,3,14,4.67,14.0,tennessee
Squirrel White,SO,WR,13,13,0,2,13,6.50,1.0,tennessee
Bru McCoy,SR,WR,5,2,0,1,2,2.00,0.4,tennessee
Quinn Ewers,SO,QB,12,75,3479,453,3554,7.85,296.2,texas
Jonathon Brooks,SO,RB,11,1139,0,187,1139,6.09,103.5,texas
CJ Baxter,FR,RB,13,659,0,138,659,4.78,50.7,texas
Maalik Murphy,FR,QB,7,-18,477,72,459,6.38,65.6,texas
Jaydon Blue,SO,RB,14,398,0,65,398,6.12,28.4,texas
Savion Red,SO,RB,12,131,25,31,156,5.03,13.0,texas
Keilan Robinson,SR,RB,13,134,0,12,134,11.17,10.3,texas
Quintrevion Wisner,FR,RB,14,73,0,12,73,6.08,5.2,texas
Xavier Worthy,JR,WR,14,35,35,6,70,11.67,5.0,texas
Arch Manning,FR,QB,2,7,30,8,37,4.63,18.5,texas
Jordan Whittington,SR,WR,14,18,0,3,18,6.00,1.3,texas
Ja'Tavion Sanders,JR,TE,14,12,0,1,12,12.00,0.9,texas
Ryan Sanborn,SR,P,14,0,1,1,1,1.00,0.1,texas
Byron Murphy II,JR,DL,14,1,0,1,1,1.00,0.1,texas
Adonai Mitchell,JR,WR,14,1,0,2,1,0.50,0.1,texas
Max Johnson,SO,QB,8,27,1452,241,1479,6.14,184.9,texas_a&m
Conner Weigman,SO,QB,4,63,979,131,1042,7.95,260.5,texas_a&m
Jaylen Henderson,SO,QB,5,104,715,119,819,6.88,163.8,texas_a&m
Amari Daniels,SO,RB,12,532,0,105,532,5.07,44.3,texas_a&m
Le'Veon Moss,SO,RB,9,484,0,96,484,5.04,53.8,texas_a&m
Marcel Reed,FR,QB,3,45,374,49,419,8.55,139.7,texas_a&m
Rueben Owens,FR,RB,13,385,0,101,385,3.81,29.6,texas_a&m
David Bailey Jr.,SR,RB,12,97,0,20,97,4.85,8.1,texas_a&m
Ainias Smith,SR,WR,12,21,0,5,21,4.20,1.8,texas_a&m
Earnest Crownover,SR,RB,13,12,0,4,12,3.00,0.9,texas_a&m
Anthony DiNota,SO,RB,1,5,0,2,5,2.50,5.0,texas_a&m
Jordan Anthony,SO,WR,4,2,0,1,2,2.00,0.5,texas_a&m
Mark Nabou Jr.,FR,OL,12,1,0,1,1,1.00,0.1,texas_a&m
Evan Stewart,SO,WR,8,-3,0,1,-3,-3.00,-0.4,texas_a&m
TJ Finley,SO,QB,13,69,3439,492,3508,7.13,269.8,texas_state
Ismail Mahdi,SO,RB,13,1331,0,223,1331,5.97,102.4,texas_state
Donerio Davenport,JR,RB,13,458,0,90,458,5.09,35.2,texas_state
Malik Hornsby,JR,QB,7,229,83,50,312,6.24,44.6,texas_state
Jahmyl Jeter,SR,RB,13,176,0,42,176,4.19,13.5,texas_state
Damarius Good,JR,RB,9,105,0,11,105,9.55,11.7,texas_state
Calvin Hill,JR,RB,7,98,0,31,98,3.16,14.0,texas_state
Nash Jones,JR,OL,6,3,0,1,3,3.00,0.5,texas_state
Joey Hobert,JR,WR,11,-1,0,1,-1,-1.00,-0.1,texas_state
Ashtyn Hawkins,JR,WR,13,-2,0,1,-2,-2.00,-0.2,texas_state
Kole Wilson,SO,WR,13,-7,0,2,-7,-3.50,-0.5,texas_state
Behren Morton,SO,QB,10,3,1757,339,1760,5.19,176.0,texas_tech
Tahj Brooks,SR,RB,13,1538,0,290,1538,5.30,118.3,texas_tech
Tyler Shough,SR,QB,4,149,746,159,895,5.63,223.8,texas_tech
Jake Strong,FR,QB,3,61,409,71,470,6.62,156.7,texas_tech
Cam'Ron Valdez,SO,RB,10,286,0,52,286,5.50,28.6,texas_tech
Nehemiah Martinez I,JR,WR,11,68,0,13,68,5.23,6.2,texas_tech
Bryson Donnell,FR,RB,13,15,0,4,15,3.75,1.2,texas_tech
Drae McCray,JR,WR,13,4,0,1,4,4.00,0.3,texas_tech
Xavier White,SR,WR,13,3,0,4,3,0.75,0.2,texas_tech
Coy Eakin,FR,WR,10,-1,0,2,-1,-0.50,-0.1,texas_tech
Dequan Finn,JR,QB,13,563,2657,440,3220,7.32,247.7,toledo
Peny Boone,JR,RB,13,1400,0,194,1400,7.22,107.7,toledo
Jacquez Stuart,JR,RB,12,574,0,110,574,5.22,47.8,toledo
Tucker Gleason,SO,QB,14,55,383,67,438,6.54,31.3,toledo
Willie Shaw III,SO,RB,6,118,0,31,118,3.81,19.7,toledo
John Alan Richter,FR,QB,1,0,49,4,49,12.25,49.0,toledo
Junior Vandeross III,SO,WR,14,38,0,3,38,12.67,2.7,toledo
Connor Walendzak,FR,RB,13,30,0,17,30,1.76,2.3,toledo
Mike Drennen II,JR,RB,1,28,0,7,28,4.00,28.0,toledo
Bryce McMahon,JR,RB,1,9,0,3,9,3.00,9.0,toledo
Micah Kelly,JR,RB,4,6,0,5,6,1.20,1.5,toledo
Devin Maddox,SR,WR,11,3,0,1,3,3.00,0.3,toledo
Jerjuan Newton,JR,WR,14,2,0,1,2,2.00,0.1,toledo
Gunnar Watson,SR,QB,14,-106,3569,490,3463,7.07,247.4,troy
Kimani Vidal,JR,RB,14,1661,0,297,1661,5.59,118.6,troy
Damien Taylor,SO,RB,13,346,0,67,346,5.16,26.6,troy
Asa Martin,SR,RB,14,114,0,25,114,4.56,8.1,troy
Goose Crowder,SO,QB,14,-4,94,19,90,4.74,6.4,troy
Jarris Williams,SO,RB,10,69,0,14,69,4.93,6.9,troy
Jordan Lovett,FR,RB,4,48,0,13,48,3.69,12.0,troy
Chris Lewis,SO,WR,14,1,41,3,42,14.00,3.0,troy
Jabre Barber,JR,WR,14,16,20,5,36,7.20,2.6,troy
Tae Meadows,FR,RB,1,5,0,1,5,5.00,5.0,troy
Peyton Higgins,SO,WR,14,3,0,1,3,3.00,0.2,troy
Devonte Ross,SO,WR,14,2,0,1,2,2.00,0.1,troy
Derrick Graham,SO,OL,14,2,0,1,2,2.00,0.1,troy
Michael Pratt,JR,QB,11,286,2406,381,2692,7.07,244.7,tulane
Makhi Hughes,FR,RB,14,1378,0,258,1378,5.34,98.4,tulane
Kai Horton,SO,QB,5,-25,604,106,579,5.46,115.8,tulane
Shaadie Clayton-Johnson,SO,RB,10,150,0,41,150,3.66,15.0,tulane
Arnold Barnes III,FR,RB,7,138,0,23,138,6.00,19.7,tulane
Shedro Louis,SR,RB,14,101,0,34,101,2.97,7.2,tulane
Yulkeith Brown,JR,WR,13,64,0,6,64,10.67,4.9,tulane
Jha'Quan Jackson,SR,WR,10,51,0,5,51,10.20,5.1,tulane
Lawrence Keys III,SR,WR,10,25,0,4,25,6.25,2.5,tulane
Iverson Celestine,SO,RB,2,17,0,4,17,4.25,8.5,tulane
Tate Jernigan,JR,RB,1,8,0,1,8,8.00,8.0,tulane
George Arata,FR,RB,1,7,0,2,7,3.50,7.0,tulane
Justin Ibieta,SO,QB,3,7,0,4,7,1.75,2.3,tulane
Jalen Rogers,FR,WR,2,5,0,1,5,5.00,2.5,tulane
Garrett Mmahat,FR,WR,6,0,0,1,0,0.00,0.0,tulane
Charles Schibler,SO,RB,1,-1,0,1,-1,-1.00,-1.0,tulane
Cardell Williams,FR,QB,9,198,1149,189,1347,7.13,149.7,tulsa
Kirk Francis,FR,QB,4,3,967,135,970,7.19,242.5,tulsa
Anthony Watkins,SR,RB,12,889,0,197,889,4.51,74.1,tulsa
Bill Jackson,SO,RB,12,414,0,91,414,4.55,34.5,tulsa
