name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Haaziq Daniels,SO,QB,6,297,433,109,730,6.70,121.7,air_force
Brad Roberts,SO,RB,4,461,0,64,461,7.20,115.3,air_force
Brandon Lewis,JR,WR,5,180,0,20,180,9.00,36.0,air_force
Timothy Jackson,JR,FB,2,178,0,34,178,5.24,89.0,air_force
Warren Bryan,JR,QB,3,116,38,29,154,5.31,51.3,air_force
Kadin Remsberg,SR,RB,4,146,0,25,146,5.84,36.5,air_force
Elija Robinson,,,2,128,0,19,128,6.74,64.0,air_force
Matthew Murla,SR,FB,6,112,0,23,112,4.87,18.7,air_force
Joshua Stoner,SR,RB,5,61,0,11,61,5.55,12.2,air_force
CJ McNeal,JR,RB,3,54,0,5,54,10.80,18.0,air_force
Ben Brittain,FR,QB,2,15,31,5,46,9.20,23.0,air_force
Bo Gross,JR,FB,4,29,0,9,29,3.22,7.3,air_force
Jorden Gidrey,FR,RB,6,19,0,11,19,1.73,3.2,air_force
Ben Peterson,SR,WR,6,18,0,1,18,18.00,3.0,air_force
Jensen Jones,,,1,13,0,2,13,6.50,13.0,air_force
Micah Davis,FR,WR,4,13,0,1,13,13.00,3.3,air_force
Owen Burk,,,1,1,0,2,1,0.50,1.0,air_force
Zach Gibson,FR,QB,6,-44,784,180,740,4.11,123.3,akron
Teon Dollard,JR,RB,6,666,0,112,666,5.95,111.0,akron
Jeremiah Knight,JR,WR,6,194,0,39,194,4.97,32.3,akron
T.J. DeShields,SO,QB,2,-4,54,18,50,2.78,25.0,akron
Jonzell Norrils,FR,RB,2,30,0,7,30,4.29,15.0,akron
MyJaden Horton,FR,S,3,4,0,3,4,1.33,1.3,akron
Michael Mathison,SO,WR,4,3,0,1,3,3.00,0.8,akron
Mac Jones,JR,QB,13,14,4500,437,4514,10.33,347.2,alabama
Najee Harris,SR,RB,13,1466,0,251,1466,5.84,112.8,alabama
Brian Robinson Jr.,SR,RB,13,483,0,91,483,5.31,37.2,alabama
Jase McClellan,FR,RB,12,245,0,23,245,10.65,20.4,alabama
Trey Sanders,FR,RB,4,134,0,30,134,4.47,33.5,alabama
Bryce Young,FR,QB,9,-23,156,31,133,4.29,14.8,alabama
Roydell Williams,FR,RB,8,71,0,19,71,3.74,8.9,alabama
Jaylen Waddle,JR,WR,6,12,0,3,12,4.00,2.0,alabama
DeVonta Smith,SR,WR,13,6,0,4,6,1.50,0.5,alabama
Slade Bolden,SO,WR,13,1,0,1,1,1.00,0.1,alabama
Miller Forristall,SR,TE,12,1,0,1,1,1.00,0.1,alabama
Jahleel Billingsley,SO,TE,12,-3,0,1,-3,-3.00,-0.3,alabama
Zac Thomas,SR,QB,12,312,2189,381,2501,6.56,208.4,appalachian_state
Camerun Peoples,SO,RB,11,1124,0,168,1124,6.69,102.2,appalachian_state
Daetrich Harrington,JR,RB,6,595,0,106,595,5.61,99.2,appalachian_state
Nate Noel,FR,RB,10,510,0,82,510,6.22,51.0,appalachian_state
Marcus Williams Jr.,SR,RB,8,503,0,68,503,7.40,62.9,appalachian_state
Anderson Castle,FR,RB,12,104,0,17,104,6.12,8.7,appalachian_state
Jacob Huesman,SR,QB,6,8,34,5,42,8.40,7.0,appalachian_state
Malik Williams,SR,WR,11,-2,22,4,20,5.00,1.8,appalachian_state
Gabe Montgomery,JR,RB,8,18,0,2,18,9.00,2.3,appalachian_state
Jalen Virgil,SR,WR,9,9,0,1,9,9.00,1.0,appalachian_state
Milan Tucker,FR,WR,11,7,0,1,7,7.00,0.6,appalachian_state
Ben Williams,FR,RB,1,6,0,2,6,3.00,6.0,appalachian_state
Grant Gunnell,SO,QB,4,22,625,116,647,5.58,161.8,arizona
Will Plummer,FR,QB,3,95,388,109,483,4.43,161.0,arizona
Gary Brightwell,SR,RB,5,390,0,88,390,4.43,78.0,arizona
Michael Wiley,SO,RB,5,222,0,31,222,7.16,44.4,arizona
Rhett Rodriguez,JR,QB,1,5,52,17,57,3.35,57.0,arizona
Jalen John,FR,RB,2,30,0,4,30,7.50,15.0,arizona
Nathan Tilford,JR,RB,1,13,0,2,13,6.50,13.0,arizona
Stanley Berryhill III,JR,WR,5,6,0,1,6,6.00,1.2,arizona
Ma'jon Wright,FR,WR,5,5,0,1,5,5.00,1.0,arizona
Tayvian Cunningham,SR,WR,4,0,0,1,0,0.00,0.0,arizona
Jamarye Joiner,SO,WR,5,-5,0,2,-5,-2.50,-1.0,arizona
Jayden Daniels,SO,QB,4,223,701,117,924,7.90,231.0,arizona_state
Rachaad White,JR,RB,4,420,0,42,420,10.00,105.0,arizona_state
Chip Trayanum,FR,RB,4,290,0,49,290,5.92,72.5,arizona_state
Daniyel Ngata,FR,RB,4,108,0,26,108,4.15,27.0,arizona_state
Ricky Pearsall,SO,WR,4,33,52,4,85,21.25,21.3,arizona_state
Trenton Bourguet,FR,QB,1,0,24,2,24,12.00,24.0,arizona_state
Jackson He,JR,RB,2,7,0,4,7,1.75,3.5,arizona_state
D.J. Taylor,FR,DB,3,5,0,2,5,2.50,1.7,arizona_state
Johnny Wilson,FR,WR,3,0,0,1,0,0.00,0.0,arizona_state
Geordon Porter,SO,WR,4,-14,0,1,-14,-14.00,-3.5,arizona_state
Feleipe Franks,SR,QB,10,204,2107,343,2311,6.74,231.1,arkansas
Trelon Smith,JR,RB,10,710,0,134,710,5.30,71.0,arkansas
KJ Jefferson,FR,QB,5,67,295,69,362,5.25,72.4,arkansas
Rakeem Boyd,SR,RB,7,309,0,82,309,3.77,44.1,arkansas
T.J. Hammonds,SR,WR,8,101,0,14,101,7.21,12.6,arkansas
Treylon Burks,SO,WR,9,75,0,19,75,3.95,8.3,arkansas
De’Vion Warren,SR,WR,7,35,0,5,35,7.00,5.0,arkansas
Jack Lindsey,SR,QB,5,20,0,1,20,20.00,4.0,arkansas
A’Montae Spivey,FR,RB,4,11,0,4,11,2.75,2.8,arkansas
Mike Woods,JR,WR,10,2,0,1,2,2.00,0.2,arkansas
Malik Hornsby,FR,QB,1,-1,0,2,-1,-0.50,-1.0,arkansas
Layne Hatcher,SO,QB,11,15,2058,237,2073,8.75,188.5,arkansas_state
Logan Bonner,JR,QB,11,25,1863,296,1888,6.38,171.6,arkansas_state
Jamal Jones,SR,RB,11,578,0,132,578,4.38,52.5,arkansas_state
Lincoln Pare,FR,RB,9,450,0,72,450,6.25,50.0,arkansas_state
Marcel Murray,JR,RB,5,158,0,47,158,3.36,31.6,arkansas_state
Ryan Graham,JR,RB,8,110,0,28,110,3.93,13.8,arkansas_state
Isaiah Azubuike,SO,RB,6,57,0,18,57,3.17,9.5,arkansas_state
Jeff Foreman,SO,WR,11,0,48,2,48,24.00,4.4,arkansas_state
Roshauud Paul,JR,WR,9,0,39,2,39,19.50,4.3,arkansas_state
Josh Edwards,FR,RB,3,28,0,6,28,4.67,9.3,arkansas_state
Coltin Clack,FR,QB,1,0,0,2,0,0.00,0.0,arkansas_state
Ryan Hanson,FR,P,11,0,0,1,0,0.00,0.0,arkansas_state
Javonis Isaac,SR,TE,11,-14,0,1,-14,-14.00,-1.3,arkansas_state
Leroy Deshazor,JR,WR,7,-17,0,1,-17,-17.00,-2.4,arkansas_state
Christian Anderson,JR,QB,7,419,215,141,634,4.50,90.6,army
Tyhier Tyler,SO,QB,7,578,53,143,631,4.41,90.1,army
Jakobi Buchanan,SO,RB,11,474,0,111,474,4.27,43.1,army
Tyrell Robinson,FR,RB,12,424,0,60,424,7.07,35.3,army
Jemel Jones,SO,QB,5,238,156,61,394,6.46,78.8,army
Anthony Adkins,SO,RB,10,302,0,51,302,5.92,30.2,army
Sandon McCoy,SR,RB,11,268,0,86,268,3.12,24.4,army
Cade Ballard,FR,QB,3,20,106,13,126,9.69,42.0,army
Cade Barnard,JR,RB,11,119,0,25,119,4.76,10.8,army
Artice Hobbs IV,SR,RB,9,106,0,17,106,6.24,11.8,army
A.J. Howard,JR,RB,12,75,0,15,75,5.00,6.3,army
Maurice Bellan,SO,RB,7,46,10,14,56,4.00,8.0,army
Tyson Riley,FR,RB,7,59,-3,14,56,4.00,8.0,army
Wilson Catoe,JR,LB,12,47,0,1,47,47.00,3.9,army
Braheam Murphy,SO,RB,10,38,0,7,38,5.43,3.8,army
Reikan Donaldson,SO,WR,10,29,0,1,29,29.00,2.9,army
Brandon Walters,JR,RB,12,22,0,5,22,4.40,1.8,army
Jordan Blackman,SR,WR,3,19,0,2,19,9.50,6.3,army
Christian Parrish,FR,QB,3,16,0,5,16,3.20,5.3,army
Ay'Juan Marshall,FR,RB,9,8,0,6,8,1.33,0.9,army
Justin Lescouflair,SO,RB,3,4,0,1,4,4.00,1.3,army
Arik Smith,JR,LB,12,-2,0,1,-2,-2.00,-0.2,army
Bo Nix,SO,QB,11,388,2415,465,2803,6.03,254.8,auburn
Tank Bigsby,FR,RB,10,834,0,138,834,6.04,83.4,auburn
Shaun Shivers,JR,RB,8,276,0,62,276,4.45,34.5,auburn
D.J. Williams,SO,RB,9,199,0,38,199,5.24,22.1,auburn
Mark-Antony Richards,FR,RB,4,76,0,20,76,3.80,19.0,auburn
Eli Stove,SR,WR,10,51,0,7,51,7.29,5.1,auburn
J.J. Pegues,FR,TE,11,14,0,6,14,2.33,1.3,auburn
Cord Sandberg,SO,QB,1,0,8,1,8,8.00,8.0,auburn
Grant Loy,SR,QB,3,2,0,4,2,0.50,0.7,auburn
Anthony Schwartz,JR,WR,10,-6,0,4,-6,-1.50,-0.6,auburn
Drew Plitt,SR,QB,8,49,2164,330,2213,6.71,276.6,ball_state
Caleb Huntley,SR,RB,3,437,0,80,437,5.46,145.7,ball_state
Tye Evans,SO,RB,8,360,0,80,360,4.50,45.0,ball_state
Will Jones,JR,RB,6,276,0,69,276,4.00,46.0,ball_state
Justin Hall,SR,WR,7,231,0,30,231,7.70,33.0,ball_state
Donny Marcus,FR,RB,5,82,0,15,82,5.47,16.4,ball_state
Jalen McGaughy,FR,WR,7,3,0,2,3,1.50,0.4,ball_state
Antwan Davis,SR,WR,8,1,0,1,1,1.00,0.1,ball_state
Charlie Brewer,SR,QB,9,154,1958,428,2112,4.93,234.7,baylor
Craig Williams,FR,RB,4,197,0,26,197,7.58,49.3,baylor
John Lovett,SR,RB,5,130,0,45,130,2.89,26.0,baylor
Qualan Jones,FR,RB,7,124,0,34,124,3.65,17.7,baylor
Trestan Ebner,SR,RB,9,107,-4,51,103,2.02,11.4,baylor
Taye McWilliams,FR,RB,5,68,0,13,68,5.23,13.6,baylor
Jacob Zeno,FR,QB,1,13,18,12,31,2.58,31.0,baylor
Gerry Bohanon,SO,QB,2,19,7,5,26,5.20,13.0,baylor
Jonah White,FR,RB,2,17,0,5,17,3.40,8.5,baylor
Josh Fleeks,JR,WR,8,7,0,5,7,1.40,0.9,baylor
Gavin Holmes,SO,WR,9,-3,0,1,-3,-3.00,-0.3,baylor
Hank Bachmeier,SO,QB,5,-6,1150,183,1144,6.25,228.8,boise_state
Andrew Van Buren,JR,RB,7,382,0,111,382,3.44,54.6,boise_state
Jack Sears,JR,QB,3,38,332,36,370,10.28,123.3,boise_state
Cade Fennegan,FR,QB,3,20,182,37,202,5.46,67.3,boise_state
Khalil Shakir,JR,WR,7,148,0,17,148,8.71,21.1,boise_state
George Holani,SO,RB,4,108,0,19,108,5.68,27.0,boise_state
Danny Smith,SO,RB,2,38,0,12,38,3.17,19.0,boise_state
Riley Smith,SO,TE,7,36,0,4,36,9.00,5.1,boise_state
Andy Peters,FR,QB,1,1,26,9,27,3.00,27.0,boise_state
Tyler Crowe,FR,RB,6,20,0,5,20,4.00,3.3,boise_state
Stefan Cobbs,SO,WR,7,11,0,2,11,5.50,1.6,boise_state
CT Thomas,SR,WR,7,4,3,5,7,1.40,1.0,boise_state
Garrett Curran,SO,OL,7,-4,0,1,-4,-4.00,-0.6,boise_state
Connor Riddle,SO,WR,6,-9,0,1,-9,-9.00,-1.5,boise_state
Phil Jurkovec,SO,QB,10,150,2558,413,2708,6.56,270.8,boston_college
Dennis Grosel,JR,QB,3,22,568,61,590,9.67,196.7,boston_college
David Bailey,JR,RB,10,503,0,127,503,3.96,50.3,boston_college
Travis Levy,SR,RB,10,321,0,99,321,3.24,32.1,boston_college
Pat Garwo III,FR,RB,7,122,0,33,122,3.70,17.4,boston_college
Zay Flowers,SO,WR,11,41,0,11,41,3.73,3.7,boston_college
Matt McDonald,JR,QB,5,39,712,150,751,5.01,150.2,bowling_green
Terion Stewart,FR,RB,4,295,0,37,295,7.97,73.8,bowling_green
Andrew Clair,JR,RB,4,266,0,52,266,5.12,66.5,bowling_green
Bryson Denley,SR,RB,5,146,0,39,146,3.74,29.2,bowling_green
Trevon Raymore,FR,RB,3,108,0,23,108,4.70,36.0,bowling_green
Jhaylin Embry,FR,WR,3,50,0,6,50,8.33,16.7,bowling_green
Taron Keith,FR,RB,1,17,0,4,17,4.25,17.0,bowling_green
LaBronz Davis,FR,QB,2,0,0,2,0,0.00,0.0,bowling_green
Kyle Vantrease,JR,QB,7,38,1326,165,1364,8.27,194.9,buffalo
Jaret Patterson,JR,RB,6,1072,0,141,1072,7.60,178.7,buffalo
"Kevin Marks, Jr.",JR,RB,7,741,0,112,741,6.62,105.9,buffalo
"Ron Cook, Jr.",SO,RB,7,81,0,20,81,4.05,11.6,buffalo
Tajay Ahmed,SO,RB,3,44,0,1,44,44.00,14.7,buffalo
Caron Robinson,FR,RB,1,36,0,5,36,7.20,36.0,buffalo
Matt Myers,SO,QB,3,3,11,5,14,2.80,4.7,buffalo
Dylan McDuffie,SO,RB,3,4,0,1,4,4.00,1.3,buffalo
Trevor Bycznski,FR,QB,1,0,0,1,0,0.00,0.0,buffalo
Zach Wilson,JR,QB,12,254,3692,406,3946,9.72,328.8,byu
Tyler Allgeier,SO,RB,11,1130,0,150,1130,7.53,102.7,byu
Lopini Katoa,JR,RB,11,444,0,84,444,5.29,40.4,byu
Baylor Romney,SO,QB,7,21,261,42,282,6.71,40.3,byu
Miles Davis,FR,RB,4,96,0,15,96,6.40,24.0,byu
Kavika Fonua,SR,LB,11,69,0,16,69,4.31,6.3,byu
Dax Milne,JR,WR,12,67,0,11,67,6.09,5.6,byu
Jackson McChesney,FR,RB,1,56,0,11,56,5.09,56.0,byu
Ryan Rehkow,FR,P,12,49,0,1,49,49.00,4.1,byu
Sione Finau,SO,RB,6,48,0,12,48,4.00,8.0,byu
Chris Jackson,JR,WR,8,43,0,9,43,4.78,5.4,byu
Neil Pau'u,JR,WR,12,-1,32,8,31,3.88,2.6,byu
Kody Epps,FR,WR,6,18,0,2,18,9.00,3.0,byu
Gunner Romney,JR,WR,10,15,0,6,15,2.50,1.5,byu
Masen Wake,SO,TE,12,15,0,5,15,3.00,1.3,byu
Talmage Gunther,FR,WR,12,8,0,2,8,4.00,0.7,byu
Chase Wester,JR,RB,1,4,0,1,4,4.00,4.0,byu
Terence Fall,FR,WR,3,2,0,1,2,2.00,0.7,byu
Chase Garbers,JR,QB,4,75,771,175,846,4.83,211.5,california
Damien Moore,FR,RB,4,194,0,38,194,5.11,48.5,california
Marcel Dancy,SR,RB,4,156,0,31,156,5.03,39.0,california
Christopher Brown Jr.,JR,RB,3,65,0,21,65,3.10,21.7,california
Bradrick Shaw,SR,RB,3,18,0,11,18,1.64,6.0,california
Nikko Remigio,JR,WR,4,11,0,3,11,3.67,2.8,california
Chris Street,FR,RB,2,2,0,1,2,2.00,1.0,california
Devon Modster,SR,QB,1,0,0,1,0,0.00,0.0,california
Daniel Richardson,FR,QB,4,-14,769,114,755,6.62,188.8,central_michigan
Lew Nichols III,FR,RB,6,508,0,78,508,6.51,84.7,central_michigan
Ty Brock,JR,QB,5,118,351,90,469,5.21,93.8,central_michigan
Kobe Lewis,JR,RB,6,468,0,105,468,4.46,78.0,central_michigan
Kalil Pimpleton,JR,WR,6,134,94,23,228,9.91,38.0,central_michigan
Darius Bracy,JR,RB,5,95,0,15,95,6.33,19.0,central_michigan
Zahir Swann,FR,RB,4,12,0,1,12,12.00,3.0,central_michigan
Daedae Hill,FR,DB,6,2,0,1,2,2.00,0.3,central_michigan
Chris Reynolds,JR,QB,6,36,1305,225,1341,5.96,223.5,charlotte
Tre Harbison III,SR,RB,6,337,0,80,337,4.21,56.2,charlotte
Aaron McAllister,SR,RB,5,254,0,37,254,6.86,50.8,charlotte
Dom Shoffner,JR,QB,4,101,32,25,133,5.32,33.3,charlotte
Victor Tucker,JR,WR,6,86,0,8,86,10.75,14.3,charlotte
Calvin Camp,JR,RB,6,86,0,19,86,4.53,14.3,charlotte
Chavon McEachern,FR,RB,3,43,0,11,43,3.91,14.3,charlotte
Micaleous Elder,SO,WR,6,23,0,8,23,2.88,3.8,charlotte
Connor Bowler,JR,P,6,-33,0,1,-33,-33.00,-5.5,charlotte
Desmond Ridder,JR,QB,10,592,2296,379,2888,7.62,288.8,cincinnati
Gerrid Doaks,SR,RB,9,673,0,144,673,4.67,74.8,cincinnati
Jerome Ford,FR,RB,10,483,0,73,483,6.62,48.3,cincinnati
Ben Bryant,SO,QB,8,65,90,20,155,7.75,19.4,cincinnati
Charles McClelland,JR,RB,4,115,0,22,115,5.23,28.8,cincinnati
Cameron Young,SR,RB,2,87,0,2,87,43.50,43.5,cincinnati
Ryan Montgomery,SO,RB,10,41,0,15,41,2.73,4.1,cincinnati
Joel Dublanko,SR,LB,10,29,0,1,29,29.00,2.9,cincinnati
Tre Tucker,SO,WR,10,25,0,4,25,6.25,2.5,cincinnati
Tyler Scott,FR,ATH,10,20,0,1,20,20.00,2.0,cincinnati
Michael Lindauer,FR,QB,2,15,0,2,15,7.50,7.5,cincinnati
James Smith,SR,P,10,9,0,1,9,9.00,0.9,cincinnati
Evan Prater,FR,QB,1,4,0,2,4,2.00,4.0,cincinnati
Michael Young Jr.,JR,WR,10,-6,0,1,-6,-6.00,-0.6,cincinnati
Trevor Lawrence,JR,QB,10,203,3153,402,3356,8.35,335.6,clemson
D.J. Uiagalelei,FR,QB,10,60,914,145,974,6.72,97.4,clemson
Travis Etienne,SR,RB,12,914,0,168,914,5.44,76.2,clemson
Lyn-J Dixon,JR,RB,10,190,0,42,190,4.52,19.0,clemson
Chez Mellusi,SO,RB,10,151,0,27,151,5.59,15.1,clemson
Darien Rencher,SR,RB,12,137,0,24,137,5.71,11.4,clemson
Kobe Pace,FR,RB,9,75,0,18,75,4.17,8.3,clemson
Hunter Helms,FR,QB,3,-7,77,14,70,5.00,23.3,clemson
Michel Dukes,SO,RB,8,55,0,8,55,6.88,6.9,clemson
Taisun Phommachanh,FR,QB,4,25,17,24,42,1.75,10.5,clemson
Demarkcus Bowman,FR,RB,2,32,0,9,32,3.56,16.0,clemson
Brannon Spector,FR,WR,11,21,0,2,21,10.50,1.9,clemson
Will Spiers,SR,P,12,6,13,4,19,4.75,1.6,clemson
Amari Rodgers,SR,WR,12,0,8,1,8,8.00,0.7,clemson
Sylvester Mayers,JR,RB,3,2,0,1,2,2.00,0.7,clemson
Nyles Pinckney,SR,DT,12,1,0,1,1,1.00,0.1,clemson
Grayson McCall,FR,QB,11,569,2488,361,3057,8.47,277.9,coastal_carolina
CJ Marable,SR,RB,12,887,0,169,887,5.25,73.9,coastal_carolina
Reese White,SO,RB,12,478,0,88,478,5.43,39.8,coastal_carolina
Shermari Jones,JR,RB,12,398,0,84,398,4.74,33.2,coastal_carolina
Fred Payton,JR,QB,9,82,283,51,365,7.16,40.6,coastal_carolina
Baden Pinson,JR,RB,12,82,0,13,82,6.31,6.8,coastal_carolina
Braydon Bennett,FR,RB,4,47,0,6,47,7.83,11.8,coastal_carolina
CJ Beasley,FR,RB,1,44,0,8,44,5.50,44.0,coastal_carolina
Tyson Mobley,FR,WR,5,25,0,2,25,12.50,5.0,coastal_carolina
Isaiah Connelly,FR,RB,1,23,0,6,23,3.83,23.0,coastal_carolina
Jarrett Guest,FR,QB,1,6,7,2,13,6.50,13.0,coastal_carolina
Bryce Carpenter,JR,QB,8,11,0,4,11,2.75,1.4,coastal_carolina
Sam Noyer,SR,QB,6,208,1101,212,1309,6.17,218.2,colorado
Jarek Broussard,SO,TB,6,895,0,156,895,5.74,149.2,colorado
Brendon Lewis,FR,QB,2,73,95,19,168,8.84,84.0,colorado
Jaren Mangham,SO,TB,4,35,0,23,35,1.52,8.8,colorado
Joe Davis,SO,TB,6,34,0,18,34,1.89,5.7,colorado
Ashaad Clayton,FR,TB,3,31,0,7,31,4.43,10.3,colorado
Tyler Lytle,JR,QB,2,15,13,8,28,3.50,14.0,colorado
K.D. Nixon,SR,WR,5,5,0,1,5,5.00,1.0,colorado
Dimitri Stanley,SO,WR,6,-1,0,2,-1,-0.50,-0.2,colorado
Patrick O'Brien,SR,QB,4,10,591,103,601,5.83,150.3,colorado_state
Todd Centeio,JR,QB,3,92,207,61,299,4.90,99.7,colorado_state
A'Jon Vivens,SO,WR,4,210,0,49,210,4.29,52.5,colorado_state
"Marcus McElroy, Jr.",SR,RB,4,110,0,41,110,2.68,27.5,colorado_state
Christian Hunter,SO,RB,2,37,0,8,37,4.63,18.5,colorado_state
Dante Wright,SO,WR,3,36,0,9,36,4.00,12.0,colorado_state
Thomas Pannunzio,JR,WR,4,1,0,1,1,1.00,0.3,colorado_state
Chase Brice,JR,QB,11,89,2170,443,2259,5.10,205.4,duke
Mataeo Durant,JR,RB,11,817,0,120,817,6.81,74.3,duke
Deon Jackson,SR,RB,11,682,29,162,711,4.39,64.6,duke
Gunnar Holmberg,SO,QB,6,9,161,48,170,3.54,28.3,duke
Jordan Waters,FR,RB,11,100,0,16,100,6.25,9.1,duke
Luca Diamont,FR,QB,1,60,38,20,98,4.90,98.0,duke
Chris Katrenick,JR,QB,1,-6,40,6,34,5.67,34.0,duke
Eli Pancol,SO,WR,11,20,0,4,20,5.00,1.8,duke
Noah Gray,SR,TE,10,3,11,3,14,4.67,1.4,duke
Daniel Karlin,SR,QB,1,1,0,1,1,1.00,1.0,duke
Jalon Calhoun,SO,WR,11,-4,0,2,-4,-2.00,-0.4,duke
Holton Ahlers,JR,QB,8,109,1921,323,2030,6.28,253.8,east_carolina
Rahjai Harris,FR,RB,8,624,0,128,624,4.88,78.0,east_carolina
Keaton Mitchell,FR,RB,9,443,0,88,443,5.03,49.2,east_carolina
Mason Garcia,FR,QB,3,87,104,42,191,4.55,63.7,east_carolina
"Darius Pinnix, Jr.",JR,RB,6,120,0,44,120,2.73,20.0,east_carolina
Tyler Snead,SO,WR,9,68,35,4,103,25.75,11.4,east_carolina
Chase Hayden,JR,RB,3,62,0,16,62,3.88,20.7,east_carolina
Jsi Hatfield,SO,WR,6,36,0,4,36,9.00,6.0,east_carolina
Luke Larsen,FR,P,5,25,0,1,25,25.00,5.0,east_carolina
Preston Hutchinson,JR,QB,6,192,1657,285,1849,6.49,308.2,eastern_michigan
Darius Boone Jr.,FR,RB,3,254,0,44,254,5.77,84.7,eastern_michigan
Samson Evans,SO,RB,4,185,0,41,185,4.51,46.3,eastern_michigan
Trey Bess III,FR,RB,4,102,0,16,102,6.38,25.5,eastern_michigan
DJ Smith,FR,RB,4,18,0,18,18,1.00,4.5,eastern_michigan
Jairus Grissom,JR,QB,2,16,0,5,16,3.20,8.0,eastern_michigan
Karmi Mackey,SO,RB,1,11,0,3,11,3.67,11.0,eastern_michigan
Aaron Jackson,SO,TE,4,0,0,1,0,0.00,0.0,eastern_michigan
Brian Dooley,SO,OL,6,-6,0,1,-6,-6.00,-1.0,eastern_michigan
Kyle Trask,SR,QB,12,50,4283,501,4333,8.65,361.1,florida
Dameon Pierce,JR,RB,12,503,0,106,503,4.75,41.9,florida
Emory Jones,SO,QB,9,217,221,64,438,6.84,48.7,florida
Malik Davis,JR,RB,12,310,0,66,310,4.70,25.8,florida
