name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
John Paul Richardson,SO,WR,13,1,-10,-10.00,0,0.08,-0.77,oklahoma_state
Blake Watson,JR,RB,11,159,921,5.79,5,14.45,83.73,old_dominion
Keshawn Wicks,SO,RB,12,32,125,3.91,1,2.67,10.42,old_dominion
Obie Sanni,FR,RB,7,18,61,3.39,0,2.57,8.71,old_dominion
Tariq Sims,FR,RB,9,19,44,2.32,0,2.11,4.89,old_dominion
D.J. Mack Jr.,SR,QB,5,5,33,6.60,1,1.00,6.60,old_dominion
Isiah Paige,SO,WR,12,2,16,8.00,0,0.17,1.33,old_dominion
Brendon Clark,SO,QB,2,6,12,2.00,0,3.00,6.00,old_dominion
Isaiah Spencer,JR,TE,12,2,7,3.50,0,0.17,0.58,old_dominion
Marquez Bell,FR,WR,7,1,2,2.00,0,0.14,0.29,old_dominion
Jordan Bly,SO,WR,11,1,-5,-5.00,0,0.09,-0.45,old_dominion
Javon Harvey,SO,WR,12,2,-6,-3.00,0,0.17,-0.50,old_dominion
Hayden Wolff,SO,QB,12,62,-80,-1.29,1,5.17,-6.67,old_dominion
Bucky Irving,SO,RB,13,156,1058,6.78,5,12.00,81.38,oregon
Noah Whittington,SO,RB,13,139,779,5.60,5,10.69,59.92,oregon
Bo Nix,SR,QB,13,89,510,5.73,14,6.85,39.23,oregon
Jordan James,FR,RB,10,46,189,4.11,5,4.60,18.90,oregon
Sean Dollars,SO,RB,12,34,188,5.53,1,2.83,15.67,oregon
Byron Cardwell,SO,RB,2,11,76,6.91,1,5.50,38.00,oregon
Kilohana Haasenritter,FR,RB,6,9,46,5.11,1,1.50,7.67,oregon
Dont'e Thornton,SO,WR,11,2,6,3.00,0,0.18,0.55,oregon
Moliki Matavao,SO,TE,12,1,3,3.00,1,0.08,0.25,oregon
Noah Sewell,SO,ILB,12,1,1,1.00,1,0.08,0.08,oregon
Ty Thompson,FR,QB,7,4,-2,-0.50,0,0.57,-0.29,oregon
Seven McGee,SO,WR,7,3,-11,-3.67,0,0.43,-1.57,oregon
Alex Bales,JR,K,5,1,-11,-11.00,0,0.20,-2.20,oregon
Damien Martinez,FR,RB,13,161,982,6.10,7,12.38,75.54,oregon_state
Deshaun Fenwick,JR,RB,10,114,553,4.85,7,11.40,55.30,oregon_state
Jam Griffin,SO,RB,12,86,488,5.67,4,7.17,40.67,oregon_state
Silas Bolden,SO,WR,13,9,105,11.67,2,0.69,8.08,oregon_state
Jack Colletto,SR,ILB,12,27,103,3.81,6,2.25,8.58,oregon_state
Isaiah Newell,FR,RB,6,16,87,5.44,2,2.67,14.50,oregon_state
Chance Nolan,JR,QB,5,16,75,4.69,1,3.20,15.00,oregon_state
Kanoa Shannon,JR,RB,10,13,54,4.15,1,1.30,5.40,oregon_state
Ben Gulbranson,FR,QB,10,40,52,1.30,5,4.00,5.20,oregon_state
Jesiah Irish,JR,WR,13,8,44,5.50,0,0.62,3.38,oregon_state
Trey Lowe,JR,RB,4,7,32,4.57,0,1.75,8.00,oregon_state
Tyjon Lindsey,SR,WR,13,2,21,10.50,1,0.15,1.62,oregon_state
Anthony Gould,SO,WR,10,2,11,5.50,0,0.20,1.10,oregon_state
Tre'Shaun Harrison,SR,WR,12,1,-2,-2.00,0,0.08,-0.17,oregon_state
Tristan Gebbia,SR,QB,4,1,-12,-12.00,0,0.25,-3.00,oregon_state
Nicholas Singleton,FR,RB,13,156,1061,6.80,12,12.00,81.62,penn_state
Kaytron Allen,FR,RB,13,167,867,5.19,10,12.85,66.69,penn_state
Sean Clifford,SR,QB,13,69,176,2.55,5,5.31,13.54,penn_state
Keyvone Lee,SO,RB,5,25,94,3.76,0,5.00,18.80,penn_state
Tank Smith,JR,RB,7,23,61,2.65,0,3.29,8.71,penn_state
Drew Allar,FR,QB,10,18,52,2.89,1,1.80,5.20,penn_state
Devyn Ford,JR,RB,4,7,37,5.29,0,1.75,9.25,penn_state
Tyler Holzworth,FR,RB,4,6,19,3.17,0,1.50,4.75,penn_state
Parker Washington,SO,WR,10,2,8,4.00,0,0.20,0.80,penn_state
Omari Evans,FR,WR,13,1,7,7.00,0,0.08,0.54,penn_state
Brenton Strange,JR,TE,13,1,0,0.00,0,0.08,0.00,penn_state
Christian Veilleux,FR,QB,3,2,-4,-2.00,0,0.67,-1.33,penn_state
Israel Abanikanda,JR,RB,11,239,1431,5.99,20,21.73,130.09,pittsburgh
Rodney Hammond Jr.,SO,RB,8,109,460,4.22,5,13.63,57.50,pittsburgh
Vincent Davis,SR,RB,13,52,274,5.27,1,4.00,21.08,pittsburgh
C'Bo Flemister,SR,RB,12,40,221,5.53,2,3.33,18.42,pittsburgh
Nick Patti,SR,QB,3,14,59,4.21,0,4.67,19.67,pittsburgh
Daniel Carter,JR,RB,12,16,51,3.19,2,1.33,4.25,pittsburgh
Bub Means,SO,WR,13,3,10,3.33,0,0.23,0.77,pittsburgh
Konata Mumpfield,SO,WR,12,1,3,3.00,0,0.08,0.25,pittsburgh
Nate Yarnell,FR,QB,2,2,-10,-5.00,0,1.00,-5.00,pittsburgh
Kedon Slovis,SR,QB,11,25,-68,-2.72,0,2.27,-6.18,pittsburgh
Devin Mockobee,FR,RB,13,195,968,4.96,9,15.00,74.46,purdue
Dylan Downing,JR,RB,12,93,351,3.77,4,7.75,29.25,purdue
Kobe Lewis,JR,RB,13,43,146,3.40,0,3.31,11.23,purdue
Tyrone Tracy Jr.,SR,WR,14,17,138,8.12,0,1.21,9.86,purdue
King Doerue,SR,RB,4,27,97,3.59,3,6.75,24.25,purdue
Michael Alaimo,SO,QB,3,7,28,4.00,0,2.33,9.33,purdue
Austin Burton,SR,QB,6,18,28,1.56,0,3.00,4.67,purdue
Addai Lewellen,FR,RB,1,1,7,7.00,0,1.00,7.00,purdue
Caleb Lahey,SO,RB,1,3,6,2.00,0,3.00,6.00,purdue
Jack Sullivan,SR,DE,14,1,5,5.00,0,0.07,0.36,purdue
Payne Durham,SR,TE,13,1,4,4.00,0,0.08,0.31,purdue
Deion Burks,FR,WR,14,1,4,4.00,0,0.07,0.29,purdue
Charlie Jones,SR,WR,13,2,3,1.50,0,0.15,0.23,purdue
TJ Sheffield,JR,WR,14,4,3,0.75,0,0.29,0.21,purdue
Jack Albers,SR,QB,14,1,1,1.00,0,0.07,0.07,purdue
Aidan O'Connell,SR,QB,12,43,-81,-1.88,1,3.58,-6.75,purdue
Cameron Montgomery,SR,RB,13,93,561,6.03,0,7.15,43.15,rice
Juma Otoviano,JR,RB,13,71,403,5.68,1,5.46,31.00,rice
Ari Broussard,JR,RB,7,91,251,2.76,9,13.00,35.86,rice
TJ McMahon,JR,QB,10,65,154,2.37,3,6.50,15.40,rice
Luke McCaffrey,SO,WR,11,12,148,12.33,1,1.09,13.45,rice
Dean Connors,SO,RB,12,27,128,4.74,0,2.25,10.67,rice
Uriah West,SR,RB,12,48,121,2.52,3,4.00,10.08,rice
Kobie Campbell,SO,WR,11,4,37,9.25,0,0.36,3.36,rice
Braylen Walker,FR,WR,2,1,20,20.00,0,0.50,10.00,rice
Quinton Jackson,FR,RB,1,3,15,5.00,0,3.00,15.00,rice
AJ Padgett,FR,QB,3,30,14,0.47,0,10.00,4.67,rice
Micah Barnett,FR,FB,10,1,9,9.00,0,0.10,0.90,rice
Cedric Patterson III,SR,WR,1,1,4,4.00,0,1.00,4.00,rice
Isaiah Esdale,SR,WR,13,2,3,1.50,0,0.15,0.23,rice
Wiley Green,JR,QB,2,3,-11,-3.67,0,1.50,-5.50,rice
Shawqi Itraish,FR,QB,5,5,-16,-3.20,0,1.00,-3.20,rice
Kyle Monangai,SO,RB,12,109,445,4.08,2,9.08,37.08,rutgers
Samuel Brown V,FR,RB,7,86,374,4.35,3,12.29,53.43,rutgers
Al-Shadee Salaam,SO,RB,12,57,210,3.68,2,4.75,17.50,rutgers
Johnny Langan,SR,TE,12,31,139,4.48,1,2.58,11.58,rutgers
Aron Cruickshank,SR,WR,12,11,115,10.45,1,0.92,9.58,rutgers
Rashad Rochelle,FR,WR,9,27,109,4.04,1,3.00,12.11,rutgers
Gavin Wimsatt,SO,QB,8,40,63,1.58,0,5.00,7.88,rutgers
Noah Vedral,SR,QB,4,17,46,2.71,1,4.25,11.50,rutgers
Aaron Young,JR,RB,4,11,38,3.45,0,2.75,9.50,rutgers
Christian Dremel,JR,WR,12,1,17,17.00,0,0.08,1.42,rutgers
Parker Day,SR,RB,9,5,12,2.40,0,0.56,1.33,rutgers
Chris Long,SO,WR,12,1,7,7.00,0,0.08,0.58,rutgers
Joshua Youngblood,JR,WR,9,2,3,1.50,0,0.22,0.33,rutgers
Jordan Kinsler,SO,RB,1,3,0,0.00,0,3.00,0.00,rutgers
Evan Simon,SO,QB,9,22,-2,-0.09,0,2.44,-0.22,rutgers
Jordan Byrd,SR,RB,13,102,390,3.82,3,7.85,30.00,san_diego_state
Jaylon Armstead,SO,RB,10,52,313,6.02,2,5.20,31.30,san_diego_state
Kenan Christon,JR,RB,13,71,261,3.68,1,5.46,20.08,san_diego_state
Jalen Mayden,SR,QB,13,69,231,3.35,3,5.31,17.77,san_diego_state
Chance Bell,SR,RB,10,50,205,4.10,0,5.00,20.50,san_diego_state
Braxton Burmeister,SR,QB,9,38,180,4.74,1,4.22,20.00,san_diego_state
Cam Davis,FR,RB,12,46,151,3.28,1,3.83,12.58,san_diego_state
Jack Browning,SR,K,13,3,52,17.33,0,0.23,4.00,san_diego_state
Martin Blake,FR,RB,12,9,33,3.67,0,0.75,2.75,san_diego_state
Garret Fountain,JR,DL,13,1,27,27.00,0,0.08,2.08,san_diego_state
Will Haskell,FR,QB,3,3,19,6.33,0,1.00,6.33,san_diego_state
Lucky Sutton,FR,RB,1,2,8,4.00,0,2.00,8.00,san_diego_state
Mekhi Shaw,SO,WR,13,2,7,3.50,0,0.15,0.54,san_diego_state
Sheldon Canley II,FR,RB,1,2,4,2.00,0,2.00,4.00,san_diego_state
Jesse Matthews,SR,WR,13,1,1,1.00,0,0.08,0.08,san_diego_state
Kyle Crum,FR,QB,3,11,-11,-1.00,0,3.67,-3.67,san_diego_state
Kairee Robinson,SR,RB,12,157,752,4.79,10,13.08,62.67,san_jose_state
Chevan Cordeiro,JR,QB,12,138,265,1.92,9,11.50,22.08,san_jose_state
Kenyon Sims,JR,RB,7,10,52,5.20,0,1.43,7.43,san_jose_state
Isaac Jernagin,SO,CB,10,4,27,6.75,0,0.40,2.70,san_jose_state
Nick Nash,SR,WR,5,3,23,7.67,0,0.60,4.60,san_jose_state
Shamar Garrett,JR,RB,10,19,23,1.21,0,1.90,2.30,san_jose_state
Isaiah Hamilton,SR,WR,8,1,11,11.00,0,0.13,1.38,san_jose_state
Camdan McWright,FR,RB,1,3,6,2.00,0,3.00,6.00,san_jose_state
Walker Eget,SO,QB,3,1,1,1.00,0,0.33,0.33,san_jose_state
Tyler Lavine,SR,RB,13,142,642,4.52,10,10.92,49.38,smu
Velton Gardner,JR,RB,8,70,368,5.26,1,8.75,46.00,smu
Camar Wheaton,FR,RB,10,62,322,5.19,2,6.20,32.20,smu
Tre Siggers,SR,RB,4,60,229,3.82,4,15.00,57.25,smu
TJ McDaniel,SO,RB,12,43,208,4.84,4,3.58,17.33,smu
"Roderick Daniels, Jr.",SO,WR,12,16,102,6.38,1,1.33,8.50,smu
Tanner Mordecai,SR,QB,12,59,100,1.69,2,4.92,8.33,smu
Preston Stone,FR,QB,6,14,63,4.50,2,2.33,10.50,smu
"Brandon Epton, Jr.",SO,RB,4,5,11,2.20,0,1.25,2.75,smu
Kevin Jennings,FR,QB,4,5,8,1.60,0,1.25,2.00,smu
Ben Redding,SR,TE,9,1,4,4.00,0,0.11,0.44,smu
Teddy Knox,FR,WR,12,1,-1,-1.00,0,0.08,-0.08,smu
Austin Upshaw,SR,WR,13,5,-3,-0.60,0,0.38,-0.23,smu
La'Damian Webb,JR,RB,12,210,1065,5.07,13,17.50,88.75,south_alabama
Braylon McReynolds,FR,RB,11,59,326,5.53,0,5.36,29.64,south_alabama
Marco Lee,JR,RB,13,67,247,3.69,4,5.15,19.00,south_alabama
Omni Wells,SR,RB,13,57,242,4.25,0,4.38,18.62,south_alabama
Terrion Avery,SR,RB,3,21,82,3.90,0,7.00,27.33,south_alabama
Carter Bradley,JR,QB,13,68,65,0.96,2,5.23,5.00,south_alabama
Todd Justice,SO,TE,11,2,34,17.00,0,0.18,3.09,south_alabama
Desmond Trotter,JR,QB,5,6,27,4.50,0,1.20,5.40,south_alabama
Caullin Lacy,SO,WR,13,1,2,2.00,0,0.08,0.15,south_alabama
DJ Thomas-Jones,JR,TE,12,1,0,0.00,0,0.08,0.00,south_alabama
Tanner McGee,SO,QB,1,1,-11,-11.00,0,1.00,-11.00,south_alabama
MarShawn Lloyd,SO,RB,9,111,573,5.16,9,12.33,63.67,south_carolina
Jaheim Bell,JR,TE,12,73,261,3.58,3,6.08,21.75,south_carolina
Juju McDowell,SO,RB,13,62,219,3.53,2,4.77,16.85,south_carolina
Christian Beal-Smith,SR,RB,9,39,156,4.00,5,4.33,17.33,south_carolina
Luke Doty,JR,QB,5,5,63,12.60,1,1.00,12.60,south_carolina
Dakereon Joyner,SR,WR,13,12,56,4.67,2,0.92,4.31,south_carolina
Jalen Brooks,SR,WR,12,4,51,12.75,1,0.33,4.25,south_carolina
Ahmarean Brown,SR,WR,13,5,50,10.00,0,0.38,3.85,south_carolina
Spencer Rattler,JR,QB,13,73,46,0.63,3,5.62,3.54,south_carolina
Dante Miller,SR,RB,6,6,38,6.33,0,1.00,6.33,south_carolina
Xavier Legette,SR,WR,13,7,21,3.00,0,0.54,1.62,south_carolina
Antwane Wells Jr.,JR,WR,13,3,10,3.33,1,0.23,0.77,south_carolina
Rashad Amos,SO,RB,10,2,7,3.50,0,0.20,0.70,south_carolina
Hunter Rogers,SO,LS,13,1,5,5.00,0,0.08,0.38,south_carolina
Nate Adkins,SR,TE,13,1,1,1.00,0,0.08,0.08,south_carolina
Brian Battie,SO,RB,12,176,1186,6.74,8,14.67,98.83,south_florida
Gerry Bohanon,JR,QB,7,60,386,6.43,3,8.57,55.14,south_florida
Michel Dukes,JR,RB,11,54,188,3.48,5,4.91,17.09,south_florida
Byrum Brown,FR,QB,4,31,179,5.77,3,7.75,44.75,south_florida
K'Wan Powell,FR,RB,8,24,123,5.13,1,3.00,15.38,south_florida
Jaren Mangham,SR,RB,4,24,104,4.33,3,6.00,26.00,south_florida
Jimmy Horn Jr.,SO,WR,11,9,95,10.56,1,0.82,8.64,south_florida
Jason Albritton,FR,RB,6,12,72,6.00,1,2.00,12.00,south_florida
Kelley Joiner Jr.,JR,RB,5,12,44,3.67,0,2.40,8.80,south_florida
Mychael Hamilton,SR,RB,4,9,23,2.56,0,2.25,5.75,south_florida
Katravis Marsh,SO,QB,6,20,22,1.10,0,3.33,3.67,south_florida
Sean Atkins,SO,WR,11,2,9,4.50,0,0.18,0.82,south_florida
Yasias Young,FR,RB,2,1,4,4.00,0,0.50,2.00,south_florida
Xavier Weaver,JR,WR,9,1,1,1.00,0,0.11,0.11,south_florida
Omarion Dollison,SO,WR,11,1,-5,-5.00,0,0.09,-0.45,south_florida
Andrew Stokes,SO,P,6,2,-35,-17.50,0,0.33,-5.83,south_florida
"Frank Gore, Jr.",SO,RB,13,228,1382,6.06,9,17.54,106.31,southern_mississippi
Janari Dean,SO,RB,10,62,191,3.08,3,6.20,19.10,southern_mississippi
Antavious Willis,SO,RB,13,22,85,3.86,0,1.69,6.54,southern_mississippi
Ty Keyes,FR,QB,3,13,60,4.62,1,4.33,20.00,southern_mississippi
Chandler Pittman,SO,RB,12,22,47,2.14,0,1.83,3.92,southern_mississippi
Kenyon Clay,FR,RB,5,21,46,2.19,2,4.20,9.20,southern_mississippi
Zach Wilcke,FR,QB,8,46,43,0.93,0,5.75,5.38,southern_mississippi
Dajon Richard,SO,RB,5,8,15,1.88,0,1.60,3.00,southern_mississippi
Jimmie Haywood,SO,RB,2,4,12,3.00,0,2.00,6.00,southern_mississippi
Jakarius Caston,JR,WR,10,1,9,9.00,0,0.10,0.90,southern_mississippi
Demarcus Jones,SR,WR,11,1,5,5.00,0,0.09,0.45,southern_mississippi
Tiaquelin Mims,FR,WR,9,1,-3,-3.00,0,0.11,-0.33,southern_mississippi
Mason Hunt,SR,P,13,1,-4,-4.00,0,0.08,-0.31,southern_mississippi
Trey Lowe,JR,QB,7,31,-11,-0.35,0,4.43,-1.57,southern_mississippi
Jake Lange,SO,QB,12,5,-23,-4.60,0,0.42,-1.92,southern_mississippi
Casey Filkins,JR,RB,7,122,478,3.92,4,17.43,68.29,stanford
E.J. Smith,JR,RB,2,30,206,6.87,3,15.00,103.00,stanford
Mitch Leigber,SO,RB,8,58,194,3.34,2,7.25,24.25,stanford
Ashton Daniels,FR,QB,10,25,156,6.24,3,2.50,15.60,stanford
Caleb Robinson,JR,RB,7,26,91,3.50,0,3.71,13.00,stanford
Brendon Barrow,SO,RB,8,19,80,4.21,0,2.38,10.00,stanford
Benjamin Yurosek,JR,TE,12,1,50,50.00,0,0.08,4.17,stanford
Elijah Higgins,SR,WR,12,4,48,12.00,0,0.33,4.00,stanford
Michael Wilson,SR,WR,6,4,47,11.75,0,0.67,7.83,stanford
Mudia Reuben,FR,WR,12,4,20,5.00,0,0.33,1.67,stanford
Ari Patu,SO,QB,4,3,8,2.67,0,0.75,2.00,stanford
Shield Taylor,SO,FB,11,1,2,2.00,0,0.09,0.18,stanford
Arlen Harris,FR,RB,1,2,1,0.50,0,2.00,1.00,stanford
Tanner McKee,JR,QB,12,74,-90,-1.22,2,6.17,-7.50,stanford
Sean Tucker,SO,RB,12,206,1060,5.15,11,17.17,88.33,syracuse
Garrett Shrader,JR,QB,12,150,453,3.02,9,12.50,37.75,syracuse
LeQuint Allen,FR,RB,13,41,274,6.68,1,3.15,21.08,syracuse
Carlos Del Rio-Wilson,FR,QB,7,25,43,1.72,0,3.57,6.14,syracuse
Juwaun Price,SO,RB,9,8,39,4.88,0,0.89,4.33,syracuse
Trebor Pena,SO,WR,11,2,8,4.00,0,0.18,0.73,syracuse
Courtney Jackson,SO,WR,12,2,-2,-1.00,0,0.17,-0.17,syracuse
Kendre Miller,JR,RB,14,224,1399,6.25,17,16.00,99.93,tcu
Emari Demercado,SR,RB,15,121,681,5.63,6,8.07,45.40,tcu
Max Duggan,SR,QB,15,137,423,3.09,9,9.13,28.20,tcu
Emani Bailey,JR,RB,12,31,250,8.06,2,2.58,20.83,tcu
Sam Jackson,FR,QB,4,9,64,7.11,2,2.25,16.00,tcu
Trent Battle,FR,RB,15,9,38,4.22,0,0.60,2.53,tcu
Corey Wren,JR,RB,7,6,34,5.67,0,0.86,4.86,tcu
Derius Davis,SR,WR,14,3,30,10.00,1,0.21,2.14,tcu
Chandler Morris,FR,QB,4,6,24,4.00,0,1.50,6.00,tcu
Taye Barber,SR,WR,15,1,-2,-2.00,0,0.07,-0.13,tcu
Quentin Johnston,JR,WR,14,3,-7,-2.33,0,0.21,-0.50,tcu
Edward Saydee,SO,RB,12,149,639,4.29,6,12.42,53.25,temple
Darvon Hubbard,FR,RB,10,52,206,3.96,2,5.20,20.60,temple
Quincy Patterson,JR,QB,6,28,87,3.11,2,4.67,14.50,temple
Jakari Norwood,JR,RB,5,27,62,2.30,0,5.40,12.40,temple
Trey Blair,FR,RB,12,7,26,3.71,0,0.58,2.17,temple
Adonicas Sanders,SR,WR,9,6,22,3.67,0,0.67,2.44,temple
Zae Baines,FR,WR,10,4,19,4.75,0,0.40,1.90,temple
Mackenzie Morgan,SR,P,12,1,10,10.00,1,0.08,0.83,temple
D'Wan Mathis,SO,QB,9,12,8,0.67,0,1.33,0.89,temple
Malik Cooper,FR,WR,8,1,6,6.00,0,0.13,0.75,temple
Amad Anderson Jr.,JR,WR,11,4,-4,-1.00,0,0.36,-0.36,temple
Ian Stewart,FR,WR,5,1,-13,-13.00,0,0.20,-2.60,temple
E.J. Warner,FR,QB,11,16,-50,-3.13,0,1.45,-4.55,temple
Jaylen Wright,SO,RB,13,146,875,5.99,10,11.23,67.31,tennessee
Jabari Small,JR,RB,13,157,734,4.68,13,12.08,56.46,tennessee
Hendon Hooker,SR,QB,11,104,430,4.13,5,9.45,39.09,tennessee
Dylan Sampson,FR,RB,10,58,397,6.84,6,5.80,39.70,tennessee
Joe Milton III,SR,QB,9,18,77,4.28,0,2.00,8.56,tennessee
Patrick Wilk,FR,RB,3,10,44,4.40,0,3.33,14.67,tennessee
Justin Williams-Thomas,FR,RB,3,11,37,3.36,0,3.67,12.33,tennessee
Princeton Fant,SR,TE,13,6,17,2.83,5,0.46,1.31,tennessee
Tayven Jackson,FR,QB,3,4,10,2.50,1,1.33,3.33,tennessee
Squirrel White,FR,WR,12,1,5,5.00,0,0.08,0.42,tennessee
Bru McCoy,JR,WR,12,1,3,3.00,0,0.08,0.25,tennessee
Jalin Hyatt,JR,WR,12,1,0,0.00,0,0.08,0.00,tennessee
Navy Shuler,SO,QB,1,1,-18,-18.00,0,1.00,-18.00,tennessee
Bijan Robinson,JR,RB,12,258,1580,6.12,18,21.50,131.67,texas
Roschon Johnson,SR,RB,12,93,554,5.96,5,7.75,46.17,texas
Jonathon Brooks,FR,RB,7,30,197,6.57,5,4.29,28.14,texas
Keilan Robinson,JR,RB,13,25,86,3.44,0,1.92,6.62,texas
Hudson Card,SO,QB,12,17,46,2.71,0,1.42,3.83,texas
Jaydon Blue,FR,RB,9,15,33,2.20,0,1.67,3.67,texas
Xavier Worthy,SO,WR,13,2,14,7.00,0,0.15,1.08,texas
Quinn Ewers,FR,QB,10,24,-52,-2.17,1,2.40,-5.20,texas
Devon Achane,JR,RB,10,196,1102,5.62,8,19.60,110.20,texas_a&m
Amari Daniels,SO,RB,6,36,200,5.56,0,6.00,33.33,texas_a&m
Le'Veon Moss,FR,RB,7,27,114,4.22,1,3.86,16.29,texas_a&m
Conner Weigman,FR,QB,5,27,97,3.59,0,5.40,19.40,texas_a&m
Haynes King,SO,QB,6,29,83,2.86,1,4.83,13.83,texas_a&m
Max Johnson,JR,QB,4,29,58,2.00,0,7.25,14.50,texas_a&m
LJ Johnson Jr.,FR,RB,6,10,39,3.90,2,1.67,6.50,texas_a&m
Ainias Smith,SR,WR,4,3,11,3.67,0,0.75,2.75,texas_a&m
Layden Robinson,JR,OL,12,0,6,-,0,-,-,texas_a&m
Earnest Crownover,JR,RB,12,2,2,1.00,0,0.17,0.17,texas_a&m
Evan Stewart,FR,WR,10,1,-1,-1.00,0,0.10,-0.10,texas_a&m
Lincoln Pare,SO,RB,12,172,772,4.49,5,14.33,64.33,texas_state
Calvin Hill,SO,RB,7,76,333,4.38,1,10.86,47.57,texas_state
Josh Berry,SO,RB,7,38,196,5.16,1,5.43,28.00,texas_state
Jahmyl Jeter,JR,RB,10,36,120,3.33,1,3.60,12.00,texas_state
Emmanuel Abdallah,FR,RB,1,4,8,2.00,0,4.00,8.00,texas_state
Damarius Good,SO,RB,2,2,6,3.00,0,1.00,3.00,texas_state
Donnovan Moorer,SO,WR,11,1,0,0.00,0,0.09,0.00,texas_state
Ashtyn Hawkins,SO,WR,9,1,-4,-4.00,0,0.11,-0.44,texas_state
Layne Hatcher,JR,QB,12,50,-151,-3.02,1,4.17,-12.58,texas_state
Tahj Brooks,JR,RB,13,147,691,4.70,7,11.31,53.15,texas_tech
SaRodorick Thompson Jr.,SR,RB,13,139,684,4.92,7,10.69,52.62,texas_tech
Tyler Shough,SR,QB,7,72,269,3.74,4,10.29,38.43,texas_tech
Cam'Ron Valdez,FR,RB,4,18,169,9.39,0,4.50,42.25,texas_tech
Donovan Smith,SO,QB,12,76,116,1.53,7,6.33,9.67,texas_tech
Behren Morton,FR,QB,9,42,79,1.88,2,4.67,8.78,texas_tech
Bryson Donnell,FR,RB,2,16,72,4.50,0,8.00,36.00,texas_tech
Nehemiah Martinez I,SO,WR,13,2,12,6.00,0,0.15,0.92,texas_tech
Xavier White,SR,WR,13,1,5,5.00,0,0.08,0.38,texas_tech
Blake Bedwell,SO,RB,2,2,4,2.00,0,1.00,2.00,texas_tech
Jaylon Hutchings,SR,DL,13,1,1,1.00,1,0.08,0.08,texas_tech
Jacquez Stuart,SO,RB,14,134,770,5.75,4,9.57,55.00,toledo
Dequan Finn,SO,QB,12,130,631,4.85,9,10.83,52.58,toledo
Peny Boone,SO,RB,13,116,443,3.82,3,8.92,34.08,toledo
Micah Kelly,SO,RB,13,120,398,3.32,1,9.23,30.62,toledo
Tucker Gleason,FR,QB,9,42,185,4.40,3,4.67,20.56,toledo
Willie Shaw III,FR,RB,5,19,60,3.16,1,3.80,12.00,toledo
Jordan Lowe,SO,RB,7,2,37,18.50,1,0.29,5.29,toledo
Devin Maddox,JR,WR,13,5,12,2.40,0,0.38,0.92,toledo
Judge Culpepper,JR,DT,14,1,1,1.00,0,0.07,0.07,toledo
Jerjuan Newton,SO,WR,14,1,-1,-1.00,0,0.07,-0.07,toledo
Kimani Vidal,SO,RB,14,231,1132,4.90,10,16.50,80.86,troy
DK Billingsley,SR,RB,14,142,670,4.72,8,10.14,47.86,troy
Damien Taylor,FR,RB,11,8,30,3.75,1,0.73,2.73,troy
Jamontez Woods,SO,RB,12,17,25,1.47,0,1.42,2.08,troy
Tez Johnson,SO,WR,13,5,11,2.20,0,0.38,0.85,troy
Jarris Williams,FR,RB,9,2,4,2.00,0,0.22,0.44,troy
Demontrez Brown,JR,WR,12,1,1,1.00,0,0.08,0.08,troy
Will Choloh,SR,DT,14,2,1,0.50,0,0.14,0.07,troy
Jarret Doege,SR,QB,7,14,-39,-2.79,0,2.00,-5.57,troy
Gunnar Watson,JR,QB,13,61,-173,-2.84,2,4.69,-13.31,troy
Tyjae Spears,JR,RB,14,229,1581,6.90,19,16.36,112.93,tulane
Michael Pratt,JR,QB,13,129,478,3.71,10,9.92,36.77,tulane
Shaadie Clayton-Johnson,FR,RB,12,57,333,5.84,2,4.75,27.75,tulane
Iverson Celestine,FR,RB,11,77,306,3.97,0,7.00,27.82,tulane
Dea Dea McDougle,FR,WR,10,7,43,6.14,1,0.70,4.30,tulane
Lawrence Keys III,JR,WR,13,5,43,8.60,1,0.38,3.31,tulane
Lucas Barisas,FR,RB,2,8,41,5.13,0,4.00,20.50,tulane
Josh Coltrin,SO,RB,6,5,18,3.60,0,0.83,3.00,tulane
Justin Ibieta,FR,QB,4,3,15,5.00,1,0.75,3.75,tulane
George Arata,FR,RB,1,3,12,4.00,0,3.00,12.00,tulane
Tate Jernigan,SO,RB,1,4,9,2.25,0,4.00,9.00,tulane
Jha'Quan Jackson,JR,WR,14,1,8,8.00,0,0.07,0.57,tulane
Charles Schibler,FR,RB,1,2,6,3.00,0,2.00,6.00,tulane
Phat Watts,SR,WR,2,1,5,5.00,0,0.50,2.50,tulane
Cameron Carroll,SR,RB,1,3,3,1.00,0,3.00,3.00,tulane
Tyrick James,SR,TE,14,1,3,3.00,0,0.07,0.21,tulane
Nick Anderson,SR,LB,14,1,3,3.00,0,0.07,0.21,tulane
Duece Watts,SR,WR,14,1,1,1.00,0,0.07,0.07,tulane
Kai Horton,FR,QB,4,6,-20,-3.33,0,1.50,-5.00,tulane
Deneric Prince,SR,RB,8,126,729,5.79,5,15.75,91.13,tulsa
Steven Anderson,SR,RB,10,84,352,4.19,6,8.40,35.20,tulsa
Jordan Ford,JR,RB,8,56,288,5.14,0,7.00,36.00,tulsa
Bill Jackson,FR,RB,10,31,186,6.00,0,3.10,18.60,tulsa
Braylon Braxton,FR,QB,9,55,145,2.64,5,6.11,16.11,tulsa
Tahj Gary,SO,RB,3,14,61,4.36,0,4.67,20.33,tulsa
