transfer,name,season,pos,team_name,yr,g,passing_att,passing_comp,passing_pct.,passing_yards,passing_yards/att,passing_td,passing_int,passing_rating,passing_att/g,passing_yards/g,player_id,rushing_att,rushing_yards,rushing_avg.,rushing_td,rushing_att/g,rushing_yards/g
False,Alex McGough,2016,QB,florida_international,JR,9,286,167,58.4,1891,6.6,13,11,121.24,31.8,210.1,alex_mcgough_florida_international,45,117,2.60,4,5.00,13.00
False,Alex McGough,2017,QB,florida_international,SR,13,355,232,65.4,2798,7.9,17,8,142.85,27.3,215.2,alex_mcgough_florida_international,78,231,2.96,5,6.00,17.77
False,Alex Mussat,2018,QB,western_michigan,JR,2,3,0,0.0,0,0.0,0,0,0.0,1.5,0.0,alex_mussat_western_michigan,1,0,0.00,0,0.50,0.00
False,Alex Orji,2022,QB,michigan,FR,3,1,1,100.0,5,5.0,0,0,142.0,0.3,1.7,alex_orji_michigan,6,37,6.17,2,2.00,12.33
False,Alex Orji,2024,QB,michigan,JR,6,43,23,53.5,148,3.4,3,1,100.77,7.2,24.7,alex_orji_michigan,35,124,3.54,0,5.83,20.67
False,Alex Padilla,2020,QB,iowa,FR,2,2,1,50.0,12,6.0,0,0,100.4,1.0,6.0,alex_padilla_iowa,2,7,3.50,0,1.00,3.50
False,Alex Padilla,2021,QB,iowa,SO,9,112,55,49.1,636,5.7,2,2,99.13,12.4,70.7,alex_padilla_iowa,17,-25,-1.47,1,1.89,-2.78
True,Alex Padilla,2022,QB,iowa,JR,2,43,21,48.8,173,4.0,1,2,81.01,21.5,86.5,alex_padilla_iowa,9,-35,-3.89,0,4.50,-17.50
False,Alex Ramart,2018,QB,akron,FR,6,32,9,28.1,61,1.9,1,6,16.95,5.3,10.2,alex_ramart_akron,6,-11,-1.83,0,1.00,-1.83
False,Alex Thomson,2018,QB,marshall,JR,4,100,53,53.0,506,5.1,5,3,106.0,25.0,126.5,alex_thomson_marshall,35,50,1.43,1,8.75,12.50
False,Alex Thomson,2019,QB,marshall,SR,3,9,8,88.9,123,13.7,1,0,240.36,3.0,41.0,alex_thomson_marshall,7,22,3.14,0,2.33,7.33
False,Alonza Barnett III,2022,QB,james_madison,FR,2,1,1,100.0,14,14.0,0,0,217.6,0.5,7.0,alonza_barnett_iii_james_madison,4,15,3.75,0,2.00,7.50
False,Alonza Barnett III,2023,QB,james_madison,FR,2,11,3,27.3,15,1.4,0,1,20.55,5.5,7.5,alonza_barnett_iii_james_madison,5,29,5.80,1,2.50,14.50
False,Alonza Barnett III,2024,QB,james_madison,SO,5,149,86,57.7,1273,8.5,12,1,154.73,29.8,254.6,alonza_barnett_iii_james_madison,56,296,5.29,4,11.20,59.20
False,Amari Jones,2024,QB,florida_international,SO,3,1,1,100.0,9,9.0,0,0,175.6,0.3,3.0,amari_jones_florida_international,2,6,3.00,0,0.67,2.00
False,Andre Nunez,2017,QB,louisiana-lafayette,JR,4,99,61,61.6,783,7.9,4,2,137.35,24.8,195.8,andre_nunez_louisiana-lafayette,35,3,0.09,1,8.75,0.75
False,Andre Nunez,2018,QB,louisiana-lafayette,SR,14,287,182,63.4,2272,7.9,20,12,144.55,20.5,162.3,andre_nunez_louisiana-lafayette,56,-15,-0.27,3,4.00,-1.07
False,Andrew Brito,2019,QB,massachusetts,SO,10,170,93,54.7,830,4.9,7,6,102.25,17.0,83.0,andrew_brito_massachusetts,34,-86,-2.53,0,3.40,-8.60
False,Andrew Brito,2021,QB,ucf,SR,3,2,2,100.0,35,17.5,0,0,247.0,0.7,11.7,andrew_brito_ucf,3,6,2.00,0,1.00,2.00
False,Andrew Bunch,2018,QB,nebraska,SO,5,47,31,66.0,320,6.8,2,2,128.69,9.4,64.0,andrew_bunch_nebraska,16,40,2.50,0,3.20,8.00
False,Andrew Bunch,2019,QB,nebraska,JR,2,6,1,16.7,13,2.2,0,0,34.87,3.0,6.5,andrew_bunch_nebraska,2,-1,-0.50,0,1.00,-0.50
False,Andrew Ford,2016,QB,massachusetts,SO,11,365,222,60.8,2665,7.3,26,14,137.99,33.2,242.3,andrew_ford_massachusetts,45,-96,-2.13,2,4.09,-8.73
False,Andrew Ford,2017,QB,massachusetts,JR,11,353,223,63.2,2924,8.3,22,4,151.05,32.1,265.8,andrew_ford_massachusetts,60,-137,-2.28,2,5.45,-12.45
False,Andrew Ford,2018,QB,massachusetts,SR,7,177,115,65.0,1366,7.7,9,5,140.93,25.3,195.1,andrew_ford_massachusetts,19,-64,-3.37,0,2.71,-9.14
False,Andrew Haidet,2020,QB,northern_illinois,SR,4,6,3,50.0,44,7.3,1,0,166.6,1.5,11.0,andrew_haidet_northern_illinois,3,3,1.00,1,0.75,0.75
False,Andrew Marty,2019,QB,northwestern,SO,5,22,14,63.6,150,6.8,2,2,132.73,4.4,30.0,andrew_marty_northwestern,52,201,3.87,4,10.40,40.20
False,Andrew Marty,2021,QB,northwestern,SR,7,110,66,60.0,707,6.4,6,6,121.08,15.7,101.0,andrew_marty_northwestern,51,101,1.98,1,7.29,14.43
False,Andrew Peasley,2018,QB,utah_state,FR,3,8,3,37.5,19,2.4,0,0,57.45,2.7,6.3,andrew_peasley_utah_state,7,76,10.86,0,2.33,25.33
False,Andrew Peasley,2019,QB,utah_state,FR,1,2,2,100.0,5,2.5,0,0,121.0,2.0,5.0,andrew_peasley_utah_state,3,83,27.67,1,3.00,83.00
False,Andrew Peasley,2020,QB,utah_state,SO,5,69,37,53.6,391,5.7,4,3,111.65,13.8,78.2,andrew_peasley_utah_state,22,195,8.86,1,4.40,39.00
True,Andrew Peasley,2021,QB,utah_state,JR,10,51,28,54.9,415,8.1,3,2,134.82,5.1,41.5,andrew_peasley_utah_state,25,161,6.44,1,2.50,16.10
False,Andrew Peasley,2022,QB,wyoming,JR,12,275,144,52.4,1574,5.7,10,9,105.89,22.9,131.2,andrew_peasley_wyoming,81,339,4.19,2,6.75,28.25
False,Andrew Peasley,2023,QB,wyoming,SR,12,266,166,62.4,1991,7.5,20,5,146.33,22.2,165.9,andrew_peasley_wyoming,110,419,3.81,7,9.17,34.92
False,Andrew Schorfhaar,2023,QB,michigan_state,JR,2,2,2,100.0,-3,-1.5,0,0,87.4,1.0,-1.5,andrew_schorfhaar_michigan_state,1,-7,-7.00,0,0.50,-3.50
False,Andy Peters,2020,QB,boise_state,FR,1,8,4,50.0,26,3.3,0,0,77.3,8.0,26.0,andy_peters_boise_state,1,1,1.00,0,1.00,1.00
False,Anthony Brown,2017,QB,boston_college,FR,10,258,134,51.9,1367,5.3,11,9,103.53,25.8,136.7,anthony_brown_boston_college,42,210,5.00,1,4.20,21.00
False,Anthony Brown,2018,QB,boston_college,SO,12,285,158,55.4,2121,7.4,20,9,134.79,23.8,176.8,anthony_brown_boston_college,54,85,1.57,1,4.50,7.08
True,Anthony Brown,2019,QB,boston_college,JR,6,137,81,59.1,1250,9.1,9,2,154.52,22.8,208.3,anthony_brown_boston_college,33,128,3.88,2,5.50,21.33
False,Anthony Brown,2020,QB,oregon,SR,2,23,15,65.2,164,7.1,2,0,153.81,11.5,82.0,anthony_brown_oregon,7,40,5.71,2,3.50,20.00
False,Anthony Brown,2021,QB,oregon,SR,14,390,250,64.1,2989,7.7,18,7,140.12,27.9,213.5,anthony_brown_oregon,151,658,4.36,9,10.79,47.00
False,Anthony Colandrea,2023,QB,virginia,FR,8,246,154,62.6,1958,8.0,13,9,139.58,30.8,244.8,anthony_colandrea_virginia,73,225,3.08,0,9.13,28.13
False,Anthony Colandrea,2024,QB,virginia,SO,5,149,99,66.4,1211,8.1,8,4,147.07,29.8,242.2,anthony_colandrea_virginia,49,158,3.22,2,9.80,31.60
False,Anthony Gordon,2019,QB,washington_state,SR,13,687,493,71.8,5579,8.1,48,16,158.38,52.8,429.2,anthony_gordon_washington_state,51,-20,-0.39,0,3.92,-1.54
False,Anthony Jennings,2016,QB,louisiana-lafayette,SR,13,323,193,59.8,2178,6.7,11,13,119.58,24.8,167.5,anthony_jennings_louisiana-lafayette,144,341,2.37,9,11.08,26.23
False,Anthony Maddie,2016,QB,northern_illinois,SR,7,175,105,60.0,1213,6.9,8,5,127.59,25.0,173.3,anthony_maddie_northern_illinois,82,558,6.80,7,11.71,79.71
False,Anthony Richardson,2020,QB,florida,FR,5,2,1,50.0,27,13.5,1,1,228.4,0.4,5.4,anthony_richardson_florida,7,61,8.71,0,1.40,12.20
False,Anthony Richardson,2021,QB,florida,FR,8,64,38,59.4,529,8.3,6,5,144.12,8.0,66.1,anthony_richardson_florida,51,401,7.86,3,6.38,50.13
False,Anthony Richardson,2022,QB,florida,SO,12,327,176,53.8,2549,7.8,17,9,130.96,27.3,212.4,anthony_richardson_florida,103,654,6.35,9,8.58,54.50
False,Anthony Russo,2018,QB,temple,SO,13,345,198,57.4,2563,7.4,14,14,125.06,26.5,197.2,anthony_russo_temple,43,63,1.47,3,3.31,4.85
False,Anthony Russo,2019,QB,temple,JR,13,419,246,58.7,2861,6.8,21,12,126.88,32.2,220.1,anthony_russo_temple,35,-64,-1.83,2,2.69,-4.92
True,Anthony Russo,2020,QB,temple,SR,4,135,92,68.1,863,6.4,9,6,134.96,33.8,215.8,anthony_russo_temple,22,26,1.18,2,5.50,6.50
False,Anthony Russo,2021,QB,michigan_state,SR,2,9,7,77.8,43,4.8,0,0,117.92,4.5,21.5,anthony_russo_michigan_state,3,10,3.33,0,1.50,5.00
False,Anthony Thompson,2018,QB,northern_illinois,SO,2,1,1,100.0,-5,-5.0,0,0,58.0,0.5,-2.5,anthony_thompson_northern_illinois,2,6,3.00,0,1.00,3.00
True,Anu Solomon,2016,QB,arizona,JR,5,64,38,59.4,465,7.3,1,2,119.32,12.8,93.0,anu_solomon_arizona,25,-52,-2.08,0,5.00,-10.40
False,Anu Solomon,2017,QB,baylor,SR,2,55,24,43.6,399,7.3,4,2,121.31,27.5,199.5,anu_solomon_baylor,16,106,6.63,0,8.00,53.00
False,Arch Manning,2023,QB,texas,FR,2,5,2,40.0,30,6.0,0,0,90.4,2.5,15.0,arch_manning_texas,3,7,2.33,0,1.50,3.50
False,Arch Manning,2024,QB,texas,FR,4,78,55,70.5,901,11.6,9,2,200.49,19.5,225.3,arch_manning_texas,13,82,6.31,3,3.25,20.50
