team_name,number,name,position,year,height,weight,hometown,last_schools,team_page_url
mississippi_state,88,Powers Warren,TE,FR,6-3,240,"Minnetonka, MN",Minnetonka Senior HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,65,Sherman Timbs,DT,FR,6-2,260,"Indianola, MS",Indianola Academy,https://cfbstats.com/2018/team/430/index.html
mississippi_state,10,Keytaon Thompson,QB,SO,6-4,225,"New Orleans, LA",Landry-Walker HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,40,Erroll Thompson,LB,SO,6-1,250,"Florence, AL",Florence HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,2,Deddrick Thomas,WR,JR,5-9,190,"Memphis, TN",Memphis Central HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,34,Cory Thomas,DT,SR,6-5,310,"Bessemer, AL",McAdory HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,89,Vincent Taylor,WR,SO,5-10,190,"Memphis, TN",Ridgeway HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,9,Montez Sweat,DE,SR,6-6,245,"Stone Mountain, GA",Copiah-Lincoln [MS] CC,https://cfbstats.com/2018/team/430/index.html
mississippi_state,39,Nathan Swanson,LS,SO,6-5,230,"Norcross, GA",Norcross HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,75,Michael Story,OL,JR,6-4,310,"Ripley, MS",Ripley HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,35,Landon Guidry,S,FR,6-0,195,"Spring Hill, TN",Independence HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,2,Jamal Peters,CB,SR,6-2,220,"Bassfield, MS",Bassfield HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,17,Aaron Odom,DE,FR,6-3,265,"Jackson, MS",Callaway HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,52,Kobe Jones,DE,SO,6-4,270,"Starkville, MS",Starkville HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,92,Kendell Jones,DT,JR,6-4,290,"Pinson, AL",Clay-Chalkville HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,14,Nathaniel Watson,LB,FR,6-2,230,"Maplesville, AL",Maplesville HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,84,Dontea Jones,TE,SO,6-4,250,"McCool, MS",Jireh [NC] Prep,https://cfbstats.com/2018/team/430/index.html
mississippi_state,69,Kwatrivous Johnson,OL,FR,6-7,355,"Greenwood, MS",Greenwood HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,81,Justin Johnson,TE,SR,6-3,245,"Birmingham, AL",Hoover HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,44,Jett Johnson,LB,FR,6-2,235,"Tupelo, MS",Tupelo HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,51,R.J. Jennings,LB,SO,6-0,235,"Birmingham, AL",Briarwood Christian HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,74,Elgton Jenkins,OL,SR,6-4,310,"Clarksdale, MS",Clarksdale HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,3,Devonta Jason,WR,FR,6-3,220,"New Orleans, LA",Landry-Walker HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,86,Jesse Jackson,WR,SR,6-2,215,"Petal, MS",Petal HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,91,James Jackson,DT,FR,6-3,330,"Pascagoula, MS",Pascagoula HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,95,Braxton Hoyett,DT,SR,6-3,310,"Pelham, AL",Pelham HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,8,Kylin Hill,RB,SO,5-11,215,"Columbus, MS",Columbus HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,90,Grant Harris,DT,SR,6-3,290,"Bolton, MS",Clinton HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,30,Sh'mar Kilby-Lane,LB,JR,6-2,230,"Hollywood, FL",Copiah-Lincoln [MS] CC,https://cfbstats.com/2018/team/430/index.html
mississippi_state,56,Dareuan Parker,OL,SO,6-4,325,"Olive Branch, MS",DeSoto Central HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,12,Rip Kirk,QB,JR,6-3,240,"Hattiesburg, MS",Itawamba [MS] CC,https://cfbstats.com/2018/team/430/index.html
mississippi_state,26,Jordan Lawless,K,SO,6-0,190,"Lindale, TX",Tyler [TX] JC,https://cfbstats.com/2018/team/430/index.html
mississippi_state,13,Travis O'Connor,WR,SO,6-2,205,"Kenner, LA",John Curtis HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,7,Marcus Murphy,S,FR,6-1,195,"West Point, MS",West Point HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,26,Alec Murphy,LB,JR,6-0,235,"Nixa, MO",Nixa HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,29,C.J. Morgan,S,SO,6-0,200,"Bossier City, LA",Parkway HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,23,Keith Mixon,WR,JR,5-8,185,"Birmingham, AL",Shades Valley School,https://cfbstats.com/2018/team/430/index.html
mississippi_state,87,Osirus Mitchell,WR,SO,6-5,210,"Sarasota, FL",Booker HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,54,Blake Mitchell,OL,SO,6-0,315,"Brentwood, TN",Ensworth HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,30,Dan Mills,K,FR,6-0,190,"Canton, OH",Central Catholic HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,53,Cameron Miller,LB,SO,6-0,220,"Odessa, FL",Sickles HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,16,TJ McMahon,QB,FR,5-11,195,"Anaheim, CA",Servite HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,41,Mark McLaurin,S,SR,6-2,215,"Collins, MS",Collins HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,14,Jalen Mayden,QB,FR,6-2,220,"Sachse, TX",Sachse HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,54,Fabien Lovett,DE,FR,6-4,335,"Olive Branch, MS",Olive Branch HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,10,Leo Lewis,LB,JR,6-2,240,"Brookhaven, MS",Brookhaven HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,28,Dontavian Lee,RB,SR,6-1,230,"Hattiesburg, MS",Forrest County Agricutural HS,https://cfbstats.com/2018/team/430/index.html
mississippi_state,11,Jaquarius Landrews,S,JR,6-0,190,"Summit, MS",Copiah-Lincoln [MS] CC,https://cfbstats.com/2018/team/430/index.html
mississippi_state,27,Kody Schexnayder,P,JR,5-10,195,"River Ridge, LA",John Curtis HS,https://cfbstats.com/2018/team/430/index.html
missouri,10,Alex Ofodile,WR,JR,6-2,200,"Columbia, MO",Rock Bridge,https://cfbstats.com/2018/team/434/index.html
missouri,55,Trystan Colon-Castillo,OL,SO,6-4,315,"Webb City, MO",Webb City,https://cfbstats.com/2018/team/434/index.html
missouri,21,Christian Holmes,DB,SO,6-1,200,"Leland, MS",McNair,https://cfbstats.com/2018/team/434/index.html
missouri,53,Joe Hoy,LB,JR,5-11,225,"Wauconda, IL",Carmel Catholic,https://cfbstats.com/2018/team/434/index.html
missouri,94,Tyrell Jacobs,DL,JR,6-4,285,"Kenner, LA",Rummel,https://cfbstats.com/2018/team/434/index.html
missouri,92,Matthew Jaeger,PK,FR,6-1,180,"Plymouth, MN",Robbinsdale Armstrong,https://cfbstats.com/2018/team/434/index.html
missouri,15,Trajan Jeffcoat,DL,FR,6-3,245,"Columbia, SC",Irmo,https://cfbstats.com/2018/team/434/index.html
missouri,12,Johnathon Johnson,WR,JR,5-10,180,"Memphis, TN",Melrose,https://cfbstats.com/2018/team/434/index.html
missouri,43,Jerney Jones,RB,SO,5-10,200,"Republic, MO",Republic,https://cfbstats.com/2018/team/434/index.html
missouri,92,Macaulay Keevins,DL,SO,6-2,250,"Columbia, MO",Hickman,https://cfbstats.com/2018/team/434/index.html
missouri,9,Jalen Knox,WR,FR,6-0,195,"Mansfield, TX",Timberview,https://cfbstats.com/2018/team/434/index.html
missouri,90,Sean Koetting,PK,FR,6-3,220,"Columbia, MO",Rock Bridge,https://cfbstats.com/2018/team/434/index.html
missouri,64,Bobby Lawrence,OL,FR,6-8,300,"St. Joseph, MO",Central,https://cfbstats.com/2018/team/434/index.html
missouri,49,Jake Hoffman,LS,FR,6-4,210,"Kearney, MO",Kearney,https://cfbstats.com/2018/team/434/index.html
missouri,4,Brandon Lee,LB,SR,6-2,225,"Indianapolis, IN",Lawrence Central,https://cfbstats.com/2018/team/434/index.html
missouri,19,Jack Lowary,QB,JR,6-4,230,"Huntington Beach, CA",Mater Dei,https://cfbstats.com/2018/team/434/index.html
missouri,41,Chance May,LB,FR,6-1,230,"Kansas City, MO",Rockhurst,https://cfbstats.com/2018/team/434/index.html
missouri,19,Tucker McCann,K,JR,6-2,215,"O'Fallon, IL",O'Fallon,https://cfbstats.com/2018/team/434/index.html
missouri,22,"Aubrey Miller, Jr.",LB,SO,6-2,225,"Memphis, TN",Whitehaven,https://cfbstats.com/2018/team/434/index.html
missouri,17,Chris Mills,DB,FR,6-0,185,"Converse, TX",Judson,https://cfbstats.com/2018/team/434/index.html
missouri,87,Cade Musser,WR,FR,5-9,200,"Blue Springs, MO",Blue Springs,https://cfbstats.com/2018/team/434/index.html
missouri,16,"Gerald Nathan, Jr.",LB,FR,6-1,215,"Charlotte, NC",Vance,https://cfbstats.com/2018/team/434/index.html
missouri,15,Dominic Nelson,S,SR,6-0,200,"Florissant, MO",Florissant,https://cfbstats.com/2018/team/434/index.html
missouri,81,Albert Okwuegbunam,TE,SO,6-5,255,"Springfield, IL",Sacred Heart Griffin,https://cfbstats.com/2018/team/434/index.html
missouri,20,Khalil Oliver,DB,JR,6-1,210,"Meridian, ID",Rocky Mountain,https://cfbstats.com/2018/team/434/index.html
missouri,13,Rashad Brandon,DL,SR,6-3,300,"Jersey City, NJ",St. Anthony's,https://cfbstats.com/2018/team/434/index.html
missouri,3,Drew Lock,QB,SR,6-4,225,"Lee's Summit, MO",Lee's Summit,https://cfbstats.com/2018/team/434/index.html
missouri,54,Joe Britton,LB,FR,6-1,225,"Rogers, AR",Bentonville,https://cfbstats.com/2018/team/434/index.html
missouri,25,Jamal Brooks,LB,SO,6-1,240,"Bessemer, AL",Bessemer City,https://cfbstats.com/2018/team/434/index.html
missouri,7,Nate Brown,WR,SR,6-3,210,"Suwanee, GA",North Gwinnett,https://cfbstats.com/2018/team/434/index.html
missouri,24,Terez Hall,LB,SR,6-2,230,"Lithonia, GA",King,https://cfbstats.com/2018/team/434/index.html
missouri,84,Emanuel Hall,WR,SR,6-3,195,"Franklin, TN",Centennial,https://cfbstats.com/2018/team/434/index.html
missouri,62,Thomas Grossman,OL,JR,6-3,275,"St. Louis, MO",Chaminade,https://cfbstats.com/2018/team/434/index.html
missouri,9,Tyree Gillespie,S,SO,6-0,210,"Ocala, FL",Vanguard,https://cfbstats.com/2018/team/434/index.html
missouri,14,Dominic Gicinto,WR,FR,5-9,180,"Raytown, MO",Raytown,https://cfbstats.com/2018/team/434/index.html
missouri,47,Cale Garrett,LB,JR,6-3,230,"Kearney, MO",Kearney,https://cfbstats.com/2018/team/434/index.html
missouri,76,Javon Foster,OL,FR,6-6,315,"West Bloomfield, MI",West Bloomfield,https://cfbstats.com/2018/team/434/index.html
missouri,17,Richaud Floyd,WR,JR,5-11,195,"Gulfport, MS",Gulfport,https://cfbstats.com/2018/team/434/index.html
missouri,26,Corey Fatony,P,SR,5-11,205,"Franklin, TN",Franklin,https://cfbstats.com/2018/team/434/index.html
missouri,95,Jordan Elliott,DL,SO,6-4,315,"Missouri City, TX",Westside,https://cfbstats.com/2018/team/434/index.html
missouri,36,Daniel Ellinger,WR,SO,6-4,205,"Jefferson City, MO",Jefferson City,https://cfbstats.com/2018/team/434/index.html
missouri,98,Myles Eaddy,DL,SO,6-0,245,"Plantation, FL",American Heritage,https://cfbstats.com/2018/team/434/index.html
missouri,70,Yasir Durant,OL,JR,6-7,330,"Philadelphia, PA",Imhotep,https://cfbstats.com/2018/team/434/index.html
missouri,67,Jonah Dubinski,OL,JR,6-2,295,"Columbia, MO",Rock Bridge,https://cfbstats.com/2018/team/434/index.html
missouri,28,Dawson Downing,RB,SO,6-0,225,"Mission, KS",Bishop Miege,https://cfbstats.com/2018/team/434/index.html
missouri,86,Tauskie Dove,WR,FR,6-3,210,"Denton, TX",Ryan,https://cfbstats.com/2018/team/434/index.html
missouri,91,Josh Dodge,P,FR,6-0,205,"Blue Springs, MO",Blue Springs,https://cfbstats.com/2018/team/434/index.html
missouri,72,Xavier Delgado,OL,FR,6-5,330,"Glendale, AZ",Deer Valley,https://cfbstats.com/2018/team/434/index.html
missouri,16,Damarea Crockett,RB,JR,5-11,225,"Little Rock, AR",Christian,https://cfbstats.com/2018/team/434/index.html
missouri,59,Case Cook,OL,FR,6-5,295,"Carrollton, GA",Carrollton,https://cfbstats.com/2018/team/434/index.html
missouri,7,Cam Hilton,S,SR,6-0,190,"St. Louis, MO",Webster Groves,https://cfbstats.com/2018/team/434/index.html
missouri,1,Tyrone Collins,DB,FR,5-11,190,"Bradenton, FL",Braden River,https://cfbstats.com/2018/team/434/index.html
missouri,38,Bryson Clayton,LB,FR,6-3,215,"Columbia, MO",Rock Bridge,https://cfbstats.com/2018/team/434/index.html
missouri,88,Logan Christopherson,TE,FR,6-6,245,"Lemont, IL",Lemont,https://cfbstats.com/2018/team/434/index.html
missouri,97,Akial Byers,DL,SO,6-4,280,"Fayetteville, AR",Fayetteville,https://cfbstats.com/2018/team/434/index.html
missouri,79,Larry Borom,OL,FR,6-6,340,"Bloomfield Hills, MI",Brother Rice,https://cfbstats.com/2018/team/434/index.html
missouri,28,Jatorian Hansford,DL,FR,6-4,245,"Forsyth, GA",Mary Persons,https://cfbstats.com/2018/team/434/index.html
missouri,32,Nick Bolton,LB,FR,6-0,235,"Frisco, TX",Lone Star,https://cfbstats.com/2018/team/434/index.html
missouri,11,Kendall Blanton,TE,SR,6-6,265,"Blue Springs, MO",Blue Springs South,https://cfbstats.com/2018/team/434/index.html
missouri,18,"Lindsey Scott, Jr.",QB,SO,5-11,220,"Zachary, LA",Zachary,https://cfbstats.com/2018/team/434/index.html
missouri,8,Justin Smith,WR,JR,6-7,210,"Dublin, GA",West Laurens,https://cfbstats.com/2018/team/434/index.html
missouri,14,Adam Sparks,DB,SO,6-0,180,"Baton Rouge, LA",Dutchtown,https://cfbstats.com/2018/team/434/index.html
missouri,31,Finis Stribling IV,DB,SR,5-11,190,"Thompson's Station, TN",Independence,https://cfbstats.com/2018/team/434/index.html
missouri,80,Messiah Swinson,TE,FR,6-7,230,"Glen Head, NY",Lutheran,https://cfbstats.com/2018/team/434/index.html
missouri,61,Richard Taylor,OL,FR,6-4,280,"Ellenwood, GA",Arabia Mountain,https://cfbstats.com/2018/team/434/index.html
missouri,56,Antar Thompson,DL,SO,6-5,300,"St. Louis, MO",Richmond Heights,https://cfbstats.com/2018/team/434/index.html
missouri,6,Khmari Thompson,WR,FR,6-1,210,"Lawrenceville, GA",Central Gwinnett,https://cfbstats.com/2018/team/434/index.html
missouri,46,Jacob Trump,LB,JR,6-3,230,"Kahoka, MO",Clark County,https://cfbstats.com/2018/team/434/index.html
missouri,39,Chris Turner,DL,SO,6-4,255,"Hammond, LA",Hammond,https://cfbstats.com/2018/team/434/index.html
missouri,11,Jordan Ulmer,S,SO,6-2,190,"Belleville, MI",Belleville,https://cfbstats.com/2018/team/434/index.html
missouri,90,Markell Utsey,DL,JR,6-4,295,"Little Rock, AR",Parkview,https://cfbstats.com/2018/team/434/index.html
missouri,75,Tre'Vour Wallace-Simms,OL,JR,6-5,330,"East St. Louis, IL",East St. Louis,https://cfbstats.com/2018/team/434/index.html
missouri,8,Jarvis Ware,DB,FR,6-1,190,"Apopka, FL",Wekiva,https://cfbstats.com/2018/team/434/index.html
missouri,50,Hyrin White,OL,FR,6-6,305,"DeSoto, TX",DeSoto,https://cfbstats.com/2018/team/434/index.html
missouri,78,Kobie Whiteside,DL,SO,6-1,310,"Houston, TX",Alief Taylor,https://cfbstats.com/2018/team/434/index.html
missouri,40,Cameron Wilkins,LB,FR,6-2,245,"Del Valle, TX",Del Valle,https://cfbstats.com/2018/team/434/index.html
missouri,88,Chris Williams,DL,SO,6-3,250,"Columbia, MO",Rock Bridge,https://cfbstats.com/2018/team/434/index.html
missouri,93,Tre Williams,DL,SO,6-5,260,"Columbia, MO",Rock Bridge,https://cfbstats.com/2018/team/434/index.html
missouri,66,Keion Willis,OL,FR,6-1,240,"St. Louis, MO",CBC,https://cfbstats.com/2018/team/434/index.html
missouri,2,Micah Wilson,QB,SO,6-3,210,"Tulsa, OK",Lincoln Christian,https://cfbstats.com/2018/team/434/index.html
missouri,48,Roderick Winters,LB,SR,5-11,235,"Arlington, TX",Bowie,https://cfbstats.com/2018/team/434/index.html
missouri,51,Drew Wise,LS,SO,6-2,235,"Lawrence, KS",Free State,https://cfbstats.com/2018/team/434/index.html
missouri,86,James Workman,LS,JR,6-0,220,"Renton, WA",Liberty,https://cfbstats.com/2018/team/434/index.html
missouri,63,Cannon York,DL,FR,6-3,245,"Lebanon, MO",Lebanon,https://cfbstats.com/2018/team/434/index.html
missouri,13,Kam Scott,WR,FR,6-2,170,"Manvel, TX",Manvel,https://cfbstats.com/2018/team/434/index.html
missouri,18,Joshuah Bledsoe,S,SO,6-0,205,"Houston, TX",Dekaney,https://cfbstats.com/2018/team/434/index.html
missouri,85,Zac Schachtner,TE,FR,6-5,240,"Columbia, MO",Tolton Catholic,https://cfbstats.com/2018/team/434/index.html
missouri,30,Zion Sales,DB,FR,5-10,185,"Southlake, TX",Carroll,https://cfbstats.com/2018/team/434/index.html
missouri,5,"Terry Beckner, Jr.",DL,SR,6-4,295,"East St. Louis, IL",East St. Louis,https://cfbstats.com/2018/team/434/index.html
missouri,24,Kentrell Barber,WR,FR,5-11,185,"Atlanta, GA",Carver,https://cfbstats.com/2018/team/434/index.html
missouri,30,Barrett Banister,WR,FR,6-0,190,"Fayetteville, AR",Fayetteville,https://cfbstats.com/2018/team/434/index.html
missouri,82,Harry Ballard III,WR,SO,6-2,205,"Florissant, MO",McCluer North,https://cfbstats.com/2018/team/434/index.html
missouri,20,Simi Bakare,RB,FR,5-11,205,"Round Rock, TX",Cedar Ridge,https://cfbstats.com/2018/team/434/index.html
missouri,56,Samson Bailey,OL,SR,6-5,295,"Lamar, MO",Lamar,https://cfbstats.com/2018/team/434/index.html
missouri,33,Chad Bailey,LB,FR,6-0,240,"Missouri City, TX",Ridge Point,https://cfbstats.com/2018/team/434/index.html
missouri,1,Tyler Badie,RB,FR,5-9,190,"Memphis, TN",Briarcrest Christian,https://cfbstats.com/2018/team/434/index.html
missouri,29,Nate Anderson,DL,SR,6-4,255,"Toronto, Canada",Prattville (Ala.),https://cfbstats.com/2018/team/434/index.html
missouri,45,Franklin Agbasimere,DL,JR,6-2,245,"Lagos, Nigeria",Montverde Academy,https://cfbstats.com/2018/team/434/index.html
missouri,89,Brendan Scales,TE,SO,6-4,240,"Wildwood, MO",Lafayette,https://cfbstats.com/2018/team/434/index.html
missouri,2,DeMarkus Acy,DB,JR,6-2,195,"Dallas, TX",Wilmer-Hutchins,https://cfbstats.com/2018/team/434/index.html
missouri,77,Paul Adams,OL,SR,6-6,315,"Nashville, TN",Christ Presbyterian,https://cfbstats.com/2018/team/434/index.html
missouri,99,Walter Palmore,DL,SR,6-4,320,"Columbus, GA",Hardaway,https://cfbstats.com/2018/team/434/index.html
missouri,82,Daniel Parker,TE,FR,6-4,260,"Blue Springs, MO",Blue Springs,https://cfbstats.com/2018/team/434/index.html
missouri,57,Jairan Parker,LB,FR,6-0,225,"Houston, TX",St. Thomas,https://cfbstats.com/2018/team/434/index.html
missouri,71,Kevin Pendleton,OL,SR,6-4,325,"Lee's Summit, MO",Lee's Summit West,https://cfbstats.com/2018/team/434/index.html
missouri,3,Ronnell Perkins,S,JR,6-0,205,"St. Louis, MO",University City,https://cfbstats.com/2018/team/434/index.html
missouri,10,Terry Petry,DB,FR,6-1,175,"Missouri City, TX",Ridge Point,https://cfbstats.com/2018/team/434/index.html
missouri,5,Taylor Powell,QB,FR,6-2,210,"Fayetteville, AR",Fayetteville,https://cfbstats.com/2018/team/434/index.html
missouri,58,Noah Robinson,LB,SR,6-4,225,"Worcester, MA","Atlanta Sports Academy, Dougherty Memorial HS",https://cfbstats.com/2018/team/434/index.html
missouri,6,Tavon Ross,LB,SR,6-0,215,"Cochran, GA",Bleckley County,https://cfbstats.com/2018/team/434/index.html
missouri,34,Larry Rountree III,RB,SO,5-10,210,"Raleigh, NC",Millbrook,https://cfbstats.com/2018/team/434/index.html
missouri,73,Mike Ruth,OL,FR,6-7,320,"Coppell, TX",Coppell,https://cfbstats.com/2018/team/434/index.html
missouri,35,Mason Pack,DB,SO,6-0,205,"Springfield, MO",Kickapoo,https://cfbstats.com/2018/team/434/index.html
missouri,52,Steven Hardy,DL,FR,6-0,285,"Raytown, MO",South,https://cfbstats.com/2018/team/434/index.html
navy,98,Mike Flowers,DT,SO,6-3,330,"Hermitage, TN",Donelson Christian,https://cfbstats.com/2018/team/726/index.html
navy,6,Sean Williams,S,SR,6-1,197,"Memphis, TN",Cordova,https://cfbstats.com/2018/team/726/index.html
navy,94,Corbin Heyward,DE,JR,6-3,289,"Daniel Island, SC",Hanahan,https://cfbstats.com/2018/team/726/index.html
navy,54,Taylor Heflin,LB,SR,6-2,229,"Jesup, GA",Wayne County,https://cfbstats.com/2018/team/726/index.html
navy,91,Nick Bernacchi,OL,FR,6-2,290,"Fairfax, VA",J.W. Robinson,https://cfbstats.com/2018/team/726/index.html
navy,69,Timber Berzins,DL,FR,6-4,253,"Annapolis, MD",St. Mary's,https://cfbstats.com/2018/team/726/index.html
navy,46,Ian Blake,OLB,SO,6-2,215,"Boerne, TX",Louis D. Brandeis,https://cfbstats.com/2018/team/726/index.html
navy,40,Jeremiah Boyd,OLB,FR,6-0,225,"Newport News, VA",Heritage,https://cfbstats.com/2018/team/726/index.html
navy,22,Travis Brannan,SB,JR,6-0,180,"Austin, TX",Vandegrift,https://cfbstats.com/2018/team/726/index.html
navy,20,Kevin Brennan,S,FR,5-11,205,"Westfield, NJ",Don Bosco Prep,https://cfbstats.com/2018/team/726/index.html
navy,15,Peter Brown,WR,FR,6-1,195,"Novato, CA",Marin Catholic,https://cfbstats.com/2018/team/726/index.html
navy,46,Tony Brown,OLB,FR,6-3,210,"Sicklerville, NJ",Timber Creek,https://cfbstats.com/2018/team/726/index.html
navy,24,Mike Cabrera,S,SO,5-10,198,"Downey, CA",Downey,https://cfbstats.com/2018/team/726/index.html
navy,59,Eric Cal,C,JR,6-3,267,"Waxhaw, NC",Providence Day,https://cfbstats.com/2018/team/726/index.html
navy,26,Jamale Carothers,SB,FR,5-9,190,"Bowling Green, KY",Bowing Green,https://cfbstats.com/2018/team/726/index.html
navy,51,Paul Carothers,LB,JR,6-1,228,"Flowery Branch, GA",Greater Atlanta Christian,https://cfbstats.com/2018/team/726/index.html
navy,4,Caleb Clear,DB,FR,6-1,188,"Memphis, TN",Cordova,https://cfbstats.com/2018/team/726/index.html
navy,64,Mattie Conlon,DL,FR,6-2,292,"Bronx, NY",Fordham Prep,https://cfbstats.com/2018/team/726/index.html
navy,88,Mychal Cooper,WR,FR,6-5,220,"San Antonio, TX",Taft,https://cfbstats.com/2018/team/726/index.html
navy,9,Dakare Coston,DB,FR,6-2,192,"Virginia Beach, VA",Oceal Lakes,https://cfbstats.com/2018/team/726/index.html
navy,80,Kody Crider,WR,SO,6-3,226,"Gallatin, TN",Goodpasture Christian,https://cfbstats.com/2018/team/726/index.html
navy,23,Myles Fells,SB,SO,5-11,180,"Little Rock, AR",Joe T. Robinson,https://cfbstats.com/2018/team/726/index.html
navy,96,Ben Fee,K,FR,5-10,220,"Commerce Township, MI",Orchard Lake St. Mary's,https://cfbstats.com/2018/team/726/index.html
navy,14,Micah Farrar,CB,SO,6-0,189,"Cincinnati, OH",St. Xavier,https://cfbstats.com/2018/team/726/index.html
navy,50,Diego Fagot,OLB,FR,6-3,255,"Ft. Lauderdale, FL",Calvary Christian,https://cfbstats.com/2018/team/726/index.html
navy,54,Ben Everett,OG,SO,6-4,270,"Johns Creek, GA",Northview,https://cfbstats.com/2018/team/726/index.html
navy,62,Buck Elliott,DE,SR,6-4,238,"Richmond, VA",Douglas Freeman,https://cfbstats.com/2018/team/726/index.html
navy,47,Griffin Baumoel,LB,SO,6-2,229,"Canton, OH",Canton Central Catholic,https://cfbstats.com/2018/team/726/index.html
navy,93,Marcus Edwards,DE,JR,6-4,288,"Tucson, AZ",Sabino,https://cfbstats.com/2018/team/726/index.html
navy,48,Sam Dixon,FB,FR,5-9,195,"San Marcos, CA",Mission Hills,https://cfbstats.com/2018/team/726/index.html
navy,48,Tory Delmonico,OLB,SR,6-2,226,"Beaver Falls, PA",West Allegheny,https://cfbstats.com/2018/team/726/index.html
navy,65,Nick Dell'Acqua,DL,FR,6-4,280,"Chula Vista, CA",Mater Dei,https://cfbstats.com/2018/team/726/index.html
navy,86,OJ Davis,WR,JR,6-2,225,"Shelbyville, TN",Shelbyville Central,https://cfbstats.com/2018/team/726/index.html
navy,6,Emmett Davis,WR,SO,6-1,177,"Arnold, MD",Broadneck,https://cfbstats.com/2018/team/726/index.html
navy,56,Nizaire Cromartie,OLB,JR,6-2,243,"Greensboro, NC",Dudley,https://cfbstats.com/2018/team/726/index.html
navy,37,Cameron Dudeck,SB,SR,5-9,189,"Hamilton Square, NJ",The Hun School,https://cfbstats.com/2018/team/726/index.html
navy,7,Khaylan Williams,CB,SR,6-0,201,"Lithonia, GA",Lithonia,https://cfbstats.com/2018/team/726/index.html
navy,77,Bryan Barrett,C,SR,6-3,330,"Denton, TX",John H. Guyer,https://cfbstats.com/2018/team/726/index.html
navy,90,Pierce Banbury,OL,FR,6-2,305,"Aldie, VA",Oakton,https://cfbstats.com/2018/team/726/index.html
navy,33,Garrett Winn,SB,SO,5-10,175,"West Bloomfield, MI",West Bloomfield,https://cfbstats.com/2018/team/726/index.html
navy,61,Andrew Wood,OT,SR,6-4,290,"Mt. Juliet, TN",Friendship Christian,https://cfbstats.com/2018/team/726/index.html
navy,81,Collins Woods III,WR,FR,6-3,195,"New Orleans, LA",Blount (Ala.),https://cfbstats.com/2018/team/726/index.html
navy,76,Kendel Wright,OT,JR,6-4,278,"Buford, GA",Mountain View,https://cfbstats.com/2018/team/726/index.html
navy,85,Aleksei Yaramus,WR,JR,6-2,205,"Moon Township, PA",Moon Area,https://cfbstats.com/2018/team/726/index.html
navy,66,Niko Yaramus,OG,JR,6-3,275,"Moon Township, PA",Moon Area,https://cfbstats.com/2018/team/726/index.html
navy,57,Jake Hawk,OT,SR,6-6,295,"Severn, MD",Meade,https://cfbstats.com/2018/team/726/index.html
navy,3,Jacob Harrison,QB,JR,6-1,194,"Centerville, OH",Centerville,https://cfbstats.com/2018/team/726/index.html
navy,41,James Harris II,FB,FR,6-0,225,"Mobile, AL",Faith Academy,https://cfbstats.com/2018/team/726/index.html
navy,42,Sion Harrington,LB,JR,6-3,223,"Mooresville, NC",South Iredell,https://cfbstats.com/2018/team/726/index.html
navy,32,Bryan Hammond,FB,SR,5-10,205,"The Colony, TX",The Colony,https://cfbstats.com/2018/team/726/index.html
navy,13,Juan Hailey,S,SR,6-1,199,"Louisville, KY",Louisville Central,https://cfbstats.com/2018/team/726/index.html
