name,yr,pos,g,att,comp,pct.,yards,yards/att,td,int,rating,att/g,yards/g,team_name,season,player_id,transfer
Kasen Weisman,FR,QB,3,13,7,53.8,98,7.5,0,1,101.79,4.3,32.7,florida_atlantic,2024,kasen_weisman_florida_atlantic,False
Kasim Hill,FR,QB,3,21,18,85.7,230,11.0,2,0,209.14,7.0,76.7,maryland,2017,kasim_hill_maryland,False
Kasim Hill,FR,QB,10,170,84,49.4,1083,6.4,9,4,115.69,17.0,108.3,maryland,2018,kasim_hill_maryland,False
Kason Martin,FR,QB,2,13,8,61.5,125,9.6,1,0,167.69,6.5,62.5,north_texas,2018,kason_martin_north_texas,False
Kason Martin,SO,QB,5,6,5,83.3,49,8.2,1,0,206.93,1.2,9.8,north_texas,2020,kason_martin_north_texas,False
Katin Houser,FR,QB,1,2,1,50.0,2,1.0,0,0,58.4,2.0,2.0,michigan_state,2022,katin_houser_michigan_state,False
Katin Houser,FR,QB,11,191,112,58.6,1130,5.9,6,5,113.46,17.4,102.7,michigan_state,2023,katin_houser_michigan_state,True
Katin Houser,SO,QB,2,31,14,45.2,134,4.3,0,1,75.02,15.5,67.0,east_carolina,2024,katin_houser_east_carolina,False
Kato Nelson,FR,QB,10,140,70,50.0,989,7.1,8,2,125.34,14.0,98.9,akron,2017,kato_nelson_akron,False
Kato Nelson,SO,QB,11,342,178,52.0,2329,6.8,15,8,119.04,31.1,211.7,akron,2018,kato_nelson_akron,False
Kato Nelson,JR,QB,10,280,151,53.9,1825,6.5,11,6,117.36,28.0,182.5,akron,2019,kato_nelson_akron,False
Kato Nelson,SR,QB,5,69,36,52.2,445,6.4,3,1,117.79,13.8,89.0,akron,2021,kato_nelson_akron,False
Katravis Marsh,FR,QB,4,31,14,45.2,92,3.0,0,3,50.74,7.8,23.0,south_florida,2020,katravis_marsh_south_florida,False
Katravis Marsh,SO,QB,4,41,20,48.8,231,5.6,1,3,89.53,10.3,57.8,south_florida,2021,katravis_marsh_south_florida,False
Katravis Marsh,SO,QB,6,113,58,51.3,827,7.3,7,2,129.71,18.8,137.8,south_florida,2022,katravis_marsh_south_florida,False
Kavika Johnson,SO,QB,12,21,12,57.1,131,6.2,1,1,115.73,1.8,10.9,utep,2016,kavika_johnson_utep,False
Kavika Johnson,JR,WR,12,1,1,100.0,38,38.0,0,0,419.2,0.1,3.2,utep,2017,kavika_johnson_utep,False
Kavious Price,FR,WR,10,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,kent_state,2016,kavious_price_kent_state,False
Kavious Price,SO,WR,10,1,0,0.0,0,0.0,0,1,-200.0,0.1,0.0,kent_state,2017,kavious_price_kent_state,False
Kavious Price,JR,WR,11,2,1,50.0,18,9.0,1,1,190.6,0.2,1.6,kent_state,2018,kavious_price_kent_state,False
Kavious Price,SR,WR,13,2,1,50.0,10,5.0,1,0,257.0,0.2,0.8,kent_state,2019,kavious_price_kent_state,False
Kaylan Wiggins,SO,QB,10,27,15,55.6,172,6.4,0,0,109.07,2.7,17.2,florida_international,2019,kaylan_wiggins_florida_international,False
Kaylan Wiggins,JR,QB,3,30,11,36.7,81,2.7,0,1,52.68,10.0,27.0,florida_international,2020,kaylan_wiggins_florida_international,False
Kaylan Wiggins,JR,QB,2,7,4,57.1,52,7.4,0,0,119.54,3.5,26.0,florida_international,2021,kaylan_wiggins_florida_international,False
Kaylon Geiger,JR,WR,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,troy,2019,kaylon_geiger_troy,False
Kaylon Geiger Sr.,SR,WR,13,2,0,0.0,0,0.0,0,1,-100.0,0.2,0.0,texas_tech,2021,kaylon_geiger_sr._texas_tech,False
Kaylon Horton,JR,WR,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,north_texas,2022,kaylon_horton_north_texas,False
Kaymen Cureton,FR,QB,3,38,20,52.6,213,5.6,3,1,120.5,12.7,71.0,nevada,2017,kaymen_cureton_nevada,False
Kaytron Allen,SO,RB,13,1,1,100.0,4,4.0,0,0,133.6,0.1,0.3,penn_state,2023,kaytron_allen_penn_state,False
Ke'Mon Freeman,FR,RB,12,4,1,25.0,43,10.8,1,0,197.8,0.3,3.6,smu,2016,ke'mon_freeman_smu,False
Ke'Mon Freeman,SO,RB,13,3,1,33.3,28,9.3,0,0,111.73,0.2,2.2,smu,2017,ke'mon_freeman_smu,False
Ke'Mon Freeman,SR,RB,13,2,1,50.0,2,1.0,1,0,223.4,0.2,0.2,smu,2019,ke'mon_freeman_smu,False
KeAndre Lambert-Smith,SO,WR,13,2,2,100.0,73,36.5,1,0,571.6,0.2,5.6,penn_state,2022,keandre_lambert-smith_penn_state,False
KeAndre Lambert-Smith,JR,WR,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,penn_state,2023,keandre_lambert-smith_penn_state,True
Keanu Hill,SO,WR,13,1,1,100.0,6,6.0,0,0,150.4,0.1,0.5,byu,2022,keanu_hill_byu,False
Keaontay Ingram,FR,RB,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,texas,2018,keaontay_ingram_texas,False
Kedarian Jones,SR,WR,14,2,1,50.0,25,12.5,0,0,155.0,0.1,1.8,memphis,2019,kedarian_jones_memphis,False
Kedon Slovis,FR,QB,12,392,282,71.9,3502,8.9,30,9,167.65,32.7,291.8,usc,2019,kedon_slovis_usc,False
Kedon Slovis,SO,QB,6,264,177,67.0,1921,7.3,17,7,144.13,44.0,320.2,usc,2020,kedon_slovis_usc,False
Kedon Slovis,JR,QB,9,297,193,65.0,2153,7.2,11,8,132.7,33.0,239.2,usc,2021,kedon_slovis_usc,True
Kedon Slovis,SR,QB,11,315,184,58.4,2391,7.6,10,9,126.94,28.6,217.4,pittsburgh,2022,kedon_slovis_pittsburgh,True
Kedon Slovis,SR,QB,8,266,153,57.5,1716,6.5,12,6,122.09,33.3,214.5,byu,2023,kedon_slovis_byu,False
Keegan Shoemaker,SR,QB,11,419,264,63.0,2506,6.0,15,11,119.81,38.1,227.8,sam_houston_state,2023,keegan_shoemaker_sam_houston_state,False
Keelan Ewaliko,JR,WR,12,1,0,0.0,0,0.0,0,1,-200.0,0.1,0.0,hawai'i,2016,keelan_ewaliko_hawai'i,False
Keelan Ewaliko,SR,WR,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,hawai'i,2017,keelan_ewaliko_hawai'i,False
Keenen Johnson,SO,WR,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,tulsa,2017,keenen_johnson_tulsa,False
Keenen Johnson,JR,WR,12,3,2,66.7,31,10.3,0,0,153.47,0.3,2.6,tulsa,2018,keenen_johnson_tulsa,False
Keishawn Watson,SO,WR,12,2,2,100.0,40,20.0,2,0,598.0,0.2,3.3,western_michigan,2017,keishawn_watson_western_michigan,False
Keke Chism,SR,WR,9,1,1,100.0,29,29.0,0,0,343.6,0.1,3.2,missouri,2020,keke_chism_missouri,False
Kekoa Crawford,SR,WR,11,1,1,100.0,34,34.0,0,0,385.6,0.1,3.1,california,2021,kekoa_crawford_california,False
Keldric Luster,FR,QB,2,6,2,33.3,23,3.8,0,0,65.53,3.0,11.5,smu,2023,keldric_luster_smu,False
Kell Walker,FR,RB,13,2,0,0.0,0,0.0,0,0,0.0,0.2,0.0,army,2016,kell_walker_army,False
Kellen Mond,FR,QB,10,227,117,51.5,1375,6.1,8,6,108.76,22.7,137.5,texas_a&m,2017,kellen_mond_texas_a&m,False
Kellen Mond,SO,QB,13,415,238,57.3,3107,7.5,24,9,134.98,31.9,239.0,texas_a&m,2018,kellen_mond_texas_a&m,False
Kellen Mond,JR,QB,13,419,258,61.6,2897,6.9,20,9,131.11,32.2,222.8,texas_a&m,2019,kellen_mond_texas_a&m,False
Kellen Mond,SR,QB,10,297,188,63.3,2282,7.7,19,3,146.94,29.7,228.2,texas_a&m,2020,kellen_mond_texas_a&m,False
Keller Chryst,JR,QB,12,136,77,56.6,905,6.7,10,2,133.83,11.3,75.4,stanford,2016,keller_chryst_stanford,False
Keller Chryst,SR,QB,7,144,78,54.2,962,6.7,8,4,123.06,20.6,137.4,stanford,2017,keller_chryst_stanford,True
Keller Chryst,SR,QB,8,51,23,45.1,450,8.8,3,2,130.79,6.4,56.3,tennessee,2018,keller_chryst_tennessee,False
Kelly Bryant,SO,QB,4,9,6,66.7,48,5.3,1,0,148.14,2.3,12.0,clemson,2016,kelly_bryant_clemson,False
Kelly Bryant,JR,QB,14,398,262,65.8,2802,7.0,13,8,131.73,28.4,200.1,clemson,2017,kelly_bryant_clemson,False
Kelly Bryant,SR,QB,4,54,36,66.7,461,8.5,2,1,146.9,13.5,115.3,clemson,2018,kelly_bryant_clemson,True
Kelly Bryant,SR,QB,10,292,181,62.0,2215,7.6,15,6,138.55,29.2,221.5,missouri,2019,kelly_bryant_missouri,False
Kelton Moore,SO,RB,12,1,1,100.0,57,57.0,1,0,908.8,0.1,4.8,nevada,2017,kelton_moore_nevada,False
Kelton Moore,SR,RB,10,1,1,100.0,1,1.0,0,0,108.4,0.1,0.1,nevada,2019,kelton_moore_nevada,False
Kelvin Hopkins Jr.,SO,QB,7,18,6,33.3,76,4.2,1,1,76.01,2.6,10.9,army,2017,kelvin_hopkins_jr._army,False
Kelvin Hopkins Jr.,JR,QB,12,93,51,54.8,1026,11.0,6,3,162.35,7.8,85.5,army,2018,kelvin_hopkins_jr._army,False
Kelvin Hopkins Jr.,SR,QB,11,77,33,42.9,577,7.5,4,6,107.37,7.0,52.5,army,2019,kelvin_hopkins_jr._army,False
Ken Seals,FR,QB,9,288,186,64.6,1928,6.7,12,10,127.62,32.0,214.2,vanderbilt,2020,ken_seals_vanderbilt,False
Ken Seals,SO,QB,8,224,127,56.7,1181,5.3,5,8,101.21,28.0,147.6,vanderbilt,2021,ken_seals_vanderbilt,False
Ken Seals,SR,QB,10,179,105,58.7,1183,6.6,11,4,129.99,17.9,118.3,vanderbilt,2023,ken_seals_vanderbilt,True
Ken Seals,JR,QB,3,7,6,85.7,35,5.0,1,0,174.85,2.3,11.7,tcu,2024,ken_seals_tcu,False
Kendall Hinton,SO,QB,3,19,11,57.9,174,9.2,0,1,124.3,6.3,58.0,wake_forest,2016,kendall_hinton_wake_forest,False
Kendall Hinton,SO,QB,5,47,27,57.4,399,8.5,4,0,156.85,9.4,79.8,wake_forest,2017,kendall_hinton_wake_forest,False
Kendall Hinton,JR,QB,5,8,2,25.0,2,0.3,0,1,2.1,1.6,0.4,wake_forest,2018,kendall_hinton_wake_forest,False
Kennedy McKoy,SO,RB,12,1,1,100.0,-5,-5.0,0,0,58.0,0.1,-0.4,west_virginia,2017,kennedy_mckoy_west_virginia,False
Kenny Hill,JR,QB,13,440,269,61.1,3208,7.3,17,13,129.22,33.8,246.8,tcu,2016,kenny_hill_tcu,False
Kenny Hill,SR,QB,13,400,269,67.3,3152,7.9,23,8,148.42,30.8,242.5,tcu,2017,kenny_hill_tcu,False
Kenny McIntosh,JR,RB,14,1,1,100.0,18,18.0,1,0,581.2,0.1,1.3,georgia,2021,kenny_mcintosh_georgia,False
Kenny Minchey,FR,QB,3,2,2,100.0,12,6.0,0,0,150.4,0.7,4.0,notre_dame,2023,kenny_minchey_notre_dame,False
Kenny Minchey,FR,QB,1,1,1,100.0,4,4.0,0,0,133.6,1.0,4.0,notre_dame,2024,kenny_minchey_notre_dame,False
Kenny Pickett,FR,QB,4,66,39,59.1,509,7.7,1,1,125.84,16.5,127.3,pittsburgh,2017,kenny_pickett_pittsburgh,False
Kenny Pickett,SO,QB,14,310,180,58.1,1969,6.4,12,6,120.33,22.1,140.6,pittsburgh,2018,kenny_pickett_pittsburgh,False
Kenny Pickett,JR,QB,12,469,289,61.6,3098,6.6,13,9,122.42,39.1,258.2,pittsburgh,2019,kenny_pickett_pittsburgh,False
Kenny Pickett,SR,QB,9,332,203,61.1,2408,7.3,13,9,129.58,36.9,267.6,pittsburgh,2020,kenny_pickett_pittsburgh,False
Kenny Pickett,SR,QB,13,497,334,67.2,4319,8.7,42,7,165.27,38.2,332.2,pittsburgh,2021,kenny_pickett_pittsburgh,False
Kenny Potter,SR,QB,11,308,183,59.4,2273,7.4,16,10,132.06,28.0,206.6,san_jose_state,2016,kenny_potter_san_jose_state,False
Kenny Scribner,FR,P,5,1,0,0.0,0,0.0,0,0,0.0,0.2,0.0,south_florida,2020,kenny_scribner_south_florida,False
Kenny Scribner,SO,P,10,1,1,100.0,7,7.0,0,0,158.8,0.1,0.7,south_florida,2021,kenny_scribner_south_florida,False
Kent Myers,JR,QB,12,361,211,58.4,2389,6.6,10,8,118.75,30.1,199.1,utah_state,2016,kent_myers_utah_state,False
Kent Myers,SR,QB,11,197,124,62.9,1278,6.5,8,7,123.72,17.9,116.2,utah_state,2017,kent_myers_utah_state,False
Kenyon Oblad,FR,QB,1,5,1,20.0,7,1.4,0,0,31.76,5.0,7.0,unlv,2018,kenyon_oblad_unlv,False
Kenyon Oblad,FR,QB,11,308,167,54.2,2081,6.8,18,9,124.42,28.0,189.2,unlv,2019,kenyon_oblad_unlv,False
Kenyon Oblad,SO,QB,1,4,2,50.0,2,0.5,0,0,54.2,4.0,2.0,unlv,2020,kenyon_oblad_unlv,False
Keon Howard,FR,QB,4,50,22,44.0,365,7.3,1,4,95.92,12.5,91.3,southern_mississippi,2016,keon_howard_southern_mississippi,False
Keon Howard,SO,QB,9,170,96,56.5,1199,7.1,8,5,125.37,18.9,133.2,southern_mississippi,2017,keon_howard_southern_mississippi,True
Keon Howard,JR,QB,4,18,13,72.2,208,11.6,2,0,205.96,4.5,52.0,tulane,2019,keon_howard_tulane,False
Keon Howard,SR,QB,6,58,25,43.1,314,5.4,1,1,90.82,9.7,52.3,tulane,2020,keon_howard_tulane,False
Keondre Wudtee,FR,QB,2,3,1,33.3,7,2.3,0,0,52.93,1.5,3.5,oklahoma_state,2017,keondre_wudtee_oklahoma_state,False
Keondre Wudtee,SO,QB,2,5,2,40.0,26,5.2,1,0,149.68,2.5,13.0,oklahoma_state,2018,keondre_wudtee_oklahoma_state,False
Kerryon Johnson,SO,RB,12,3,3,100.0,11,3.7,1,0,240.8,0.3,0.9,auburn,2016,kerryon_johnson_auburn,False
Kerryon Johnson,JR,RB,12,1,1,100.0,3,3.0,1,0,455.2,0.1,0.3,auburn,2017,kerryon_johnson_auburn,False
Kevaris Thomas,FR,QB,4,1,0,0.0,0,0.0,0,0,0.0,0.3,0.0,western_kentucky,2018,kevaris_thomas_western_kentucky,False
Kevaris Thomas,FR,QB,1,1,1,100.0,6,6.0,0,0,150.4,1.0,6.0,western_kentucky,2019,kevaris_thomas_western_kentucky,False
Kevaris Thomas,SO,QB,3,70,37,52.9,369,5.3,3,2,105.57,23.3,123.0,western_kentucky,2020,kevaris_thomas_western_kentucky,False
Kevin Ellison,SR,QB,11,106,66,62.3,871,8.2,8,3,150.53,9.6,79.2,georgia_southern,2016,kevin_ellison_georgia_southern,False
Kevin Hurley,JR,QB,7,22,10,45.5,196,8.9,2,0,150.3,3.1,28.0,utep,2023,kevin_hurley_utep,False
Kevin Jennings,FR,QB,4,22,17,77.3,205,9.3,1,0,170.54,5.5,51.3,smu,2022,kevin_jennings_smu,False
Kevin Jennings,FR,QB,8,105,61,58.1,618,5.9,5,2,119.44,13.1,77.3,smu,2023,kevin_jennings_smu,False
Kevin Jennings,SO,QB,6,120,80,66.7,1014,8.5,6,1,152.48,20.0,169.0,smu,2024,kevin_jennings_smu,False
Kevin KC Concepcion,FR,WR,13,3,1,33.3,17,5.7,1,0,190.93,0.2,1.3,north_carolina_state,2023,kevin_kc_concepcion_north_carolina_state,False
Kevin Olsen,JR,QB,6,175,87,49.7,842,4.8,6,3,98.01,29.2,140.3,charlotte,2016,kevin_olsen_charlotte,False
Keyon Lesane,FR,WR,10,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,north_carolina_state,2019,keyon_lesane_north_carolina_state,False
Keyone Jenkins,FR,QB,11,332,194,58.4,2414,7.3,11,11,123.81,30.2,219.5,florida_international,2023,keyone_jenkins_florida_international,False
Keyone Jenkins,SO,QB,6,174,110,63.2,1349,7.8,9,5,139.67,29.0,224.8,florida_international,2024,keyone_jenkins_florida_international,False
Keytaon Thompson,FR,QB,10,66,32,48.5,388,5.9,2,2,101.81,6.6,38.8,mississippi_state,2017,keytaon_thompson_mississippi_state,False
Keytaon Thompson,SO,QB,9,39,18,46.2,458,11.7,6,1,190.44,4.3,50.9,mississippi_state,2018,keytaon_thompson_mississippi_state,False
Keytaon Thompson,JR,QB,9,3,1,33.3,-3,-1.0,0,0,24.93,0.3,-0.3,virginia,2020,keytaon_thompson_virginia,False
Keytaon Thompson,SR,FBP,12,4,1,25.0,-1,-0.3,0,0,22.9,0.3,-0.1,virginia,2021,keytaon_thompson_virginia,False
Keytaon Thompson,SR,WR,8,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,virginia,2022,keytaon_thompson_virginia,False
Khaleb Hood,FR,WR,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,georgia_southern,2019,khaleb_hood_georgia_southern,False
Khaleb Hood,SR,WR,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,georgia_southern,2023,khaleb_hood_georgia_southern,False
Khalib Johnson,SO,QB,3,5,1,20.0,5,1.0,0,1,-11.6,1.7,1.7,kennesaw_state,2024,khalib_johnson_kennesaw_state,False
Khalil Herbert,JR,RB,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,kansas,2018,khalil_herbert_kansas,False
Khalil McClain,FR,QB,2,3,1,33.3,11,3.7,0,0,64.13,1.5,5.5,tulane,2017,khalil_mcclain_tulane,True
Khalil McClain,JR,WR,12,2,1,50.0,18,9.0,0,0,125.6,0.2,1.5,troy,2019,khalil_mcclain_troy,False
Khalil Shakir,FR,WR,10,2,2,100.0,10,5.0,0,0,142.0,0.2,1.0,boise_state,2018,khalil_shakir_boise_state,False
Khalil Shakir,SO,WR,14,2,2,100.0,10,5.0,1,0,307.0,0.1,0.7,boise_state,2019,khalil_shakir_boise_state,False
Khalil Shakir,SR,WR,12,1,0,0.0,0,0.0,0,1,-200.0,0.1,0.0,boise_state,2021,khalil_shakir_boise_state,False
Khalil Tate,FR,QB,7,45,18,40.0,243,5.4,3,3,94.03,6.4,34.7,arizona,2016,khalil_tate_arizona,False
Khalil Tate,SO,QB,11,179,111,62.0,1591,8.9,14,9,152.42,16.3,144.6,arizona,2017,khalil_tate_arizona,False
Khalil Tate,JR,QB,11,302,170,56.3,2530,8.4,26,8,149.77,27.5,230.0,arizona,2018,khalil_tate_arizona,False
Khalil Tate,SR,QB,11,266,160,60.2,1954,7.3,14,11,130.96,24.2,177.6,arizona,2019,khalil_tate_arizona,False
Khari Blasingame,SO,RB,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,vanderbilt,2016,khari_blasingame_vanderbilt,False
Kiael Kelly,FR,QB,1,1,1,100.0,23,23.0,0,0,293.2,1.0,23.0,ball_state,2022,kiael_kelly_ball_state,False
Kiael Kelly,SO,QB,12,124,66,53.2,577,4.7,2,3,92.8,10.3,48.1,ball_state,2023,kiael_kelly_ball_state,False
Kiael Kelly,JR,DB,5,3,1,33.3,-3,-1.0,0,0,24.93,0.6,-0.6,ball_state,2024,kiael_kelly_ball_state,False
Kierston Harvey,FR,QB,4,1,0,0.0,0,0.0,0,0,0.0,0.3,0.0,georgia_state,2019,kierston_harvey_georgia_state,False
Kilton Anderson,JR,QB,6,109,49,45.0,743,6.8,7,3,117.9,18.2,123.8,coastal_carolina,2017,kilton_anderson_coastal_carolina,False
Kilton Anderson,SR,QB,9,131,76,58.0,1010,7.7,8,3,138.35,14.6,112.2,coastal_carolina,2018,kilton_anderson_coastal_carolina,False
Kingsley Ifedi,FR,QB,5,9,3,33.3,21,2.3,0,2,8.49,1.8,4.2,east_carolina,2018,kingsley_ifedi_east_carolina,False
Kinkead Dent,SO,QB,3,4,2,50.0,7,1.8,0,0,64.7,1.3,2.3,mississippi,2021,kinkead_dent_mississippi,False
Kinkead Dent,JR,QB,13,5,3,60.0,7,1.4,0,0,71.76,0.4,0.5,mississippi,2022,kinkead_dent_mississippi,False
Kirk Francis,FR,QB,4,121,68,56.2,967,8.0,6,3,134.73,30.3,241.8,tulsa,2023,kirk_francis_tulsa,False
Kirk Francis,FR,QB,6,176,106,60.2,1064,6.0,6,4,117.71,29.3,177.3,tulsa,2024,kirk_francis_tulsa,False
Kirk Rygol,SO,QB,5,24,12,50.0,170,7.1,2,0,137.0,4.8,34.0,south_florida,2019,kirk_rygol_south_florida,False
Kjetil Cline,SO,WR,12,1,0,0.0,0,0.0,0,1,-200.0,0.1,0.0,army,2017,kjetil_cline_army,False
Knox Kadum,FR,QB,1,6,4,66.7,68,11.3,0,0,161.87,6.0,68.0,virginia_tech,2020,knox_kadum_virginia_tech,False
Knox Kadum,FR,QB,6,24,12,50.0,151,6.3,0,1,94.52,4.0,25.2,virginia_tech,2021,knox_kadum_virginia_tech,False
Kobay White,JR,WR,13,1,0,0.0,0,0.0,0,1,-200.0,0.1,0.0,boston_college,2019,kobay_white_boston_college,False
Kobe Hudson,SR,WR,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,ucf,2023,kobe_hudson_ucf,False
Kobe Paysour,FR,WR,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,north_carolina,2022,kobe_paysour_north_carolina,False
Kolney Cassel,SR,QB,1,1,1,100.0,8,8.0,0,0,167.2,1.0,8.0,hawai'i,2018,kolney_cassel_hawai'i,False
Konata Mumpfield,FR,WR,12,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,akron,2021,konata_mumpfield_akron,True
Koy Detmer Jr.,SO,QB,2,20,7,35.0,91,4.6,0,3,43.22,10.0,45.5,byu,2017,koy_detmer_jr._byu,False
Koy Moore,SO,WR,12,1,0,0.0,0,0.0,0,1,-200.0,0.1,0.0,auburn,2022,koy_moore_auburn,False
Kurt Benkert,JR,QB,11,406,228,56.2,2552,6.3,21,11,120.61,36.9,232.0,virginia,2016,kurt_benkert_virginia,False
Kurt Benkert,SR,QB,13,509,298,58.5,3207,6.3,25,9,124.15,39.2,246.7,virginia,2017,kurt_benkert_virginia,False
Kurt Palandech,JR,QB,11,97,49,50.5,647,6.7,5,2,119.44,8.8,58.8,unlv,2016,kurt_palandech_unlv,False
Kurt Palandech,SR,QB,12,19,8,42.1,48,2.5,0,2,42.28,1.6,4.0,unlv,2017,kurt_palandech_unlv,False
Kurtis Rourke,FR,QB,3,44,30,68.2,386,8.8,3,0,164.37,14.7,128.7,ohio,2020,kurtis_rourke_ohio,False
Kurtis Rourke,SO,QB,10,260,170,65.4,1801,6.9,11,7,132.16,26.0,180.1,ohio,2021,kurtis_rourke_ohio,False
Kurtis Rourke,JR,QB,11,353,244,69.1,3256,9.2,25,4,167.7,32.1,296.0,ohio,2022,kurtis_rourke_ohio,False
Kurtis Rourke,SR,QB,11,307,195,63.5,2207,7.2,11,5,132.47,27.9,200.6,ohio,2023,kurtis_rourke_ohio,True
Kurtis Rourke,SR,QB,6,160,118,73.8,1752,11.0,14,2,192.11,26.7,292.0,indiana,2024,kurtis_rourke_indiana,False
Kwadra Griggs,JR,QB,10,265,148,55.8,1879,7.1,16,2,133.83,26.5,187.9,southern_mississippi,2017,kwadra_griggs_southern_mississippi,False
Kwadra Griggs,SR,QB,2,2,1,50.0,-1,-0.5,0,0,45.8,1.0,-0.5,southern_mississippi,2018,kwadra_griggs_southern_mississippi,False
Kyle Allen,JR,QB,6,105,80,76.2,751,7.2,4,4,141.22,17.5,125.2,houston,2017,kyle_allen_houston,False
Kyle Banks,FR,QB,7,11,6,54.5,49,4.5,0,0,91.97,1.6,7.0,middle_tennessee,2017,kyle_banks_middle_tennessee,False
Kyle Bolin,JR,QB,6,27,18,66.7,234,8.7,2,1,156.5,4.5,39.0,louisville,2016,kyle_bolin_louisville,True
Kyle Bolin,SR,QB,6,133,73,54.9,711,5.3,3,6,98.22,22.2,118.5,rutgers,2017,kyle_bolin_rutgers,False
Kyle Crum,FR,QB,3,17,5,29.4,53,3.1,1,1,63.25,5.7,17.7,san_diego_state,2022,kyle_crum_san_diego_state,False
Kyle Greenwell,SO,P,14,2,1,50.0,2,1.0,0,0,58.4,0.1,0.1,uab,2019,kyle_greenwell_uab,False
Kyle Hicks,JR,RB,13,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,tcu,2016,kyle_hicks_tcu,False
Kyle Kearns,FR,QB,5,35,13,37.1,206,5.9,0,2,75.15,7.0,41.2,wake_forest,2016,kyle_kearns_wake_forest,False
Kyle Kempt,JR,QB,2,2,2,100.0,15,7.5,0,0,163.0,1.0,7.5,iowa_state,2016,kyle_kempt_iowa_state,False
Kyle Kempt,SR,QB,9,243,161,66.3,1787,7.4,15,3,145.93,27.0,198.6,iowa_state,2017,kyle_kempt_iowa_state,False
Kyle Kempt,SR,QB,5,31,21,67.7,160,5.2,0,1,104.64,6.2,32.0,iowa_state,2018,kyle_kempt_iowa_state,False
Kyle Lowe,FR,QB,2,1,1,100.0,-1,-1.0,0,0,91.6,0.5,-0.5,middle_tennessee,2023,kyle_lowe_middle_tennessee,False
Kyle Maxwell,FR,WR,10,1,1,100.0,33,33.0,1,0,707.2,0.1,3.3,louisiana_tech,2021,kyle_maxwell_louisiana_tech,False
Kyle Maxwell,JR,WR,9,1,1,100.0,35,35.0,1,0,724.0,0.1,3.9,louisiana_tech,2023,kyle_maxwell_louisiana_tech,True
Kyle McCord,FR,QB,5,38,25,65.8,416,10.9,2,2,164.58,7.6,83.2,ohio_state,2021,kyle_mccord_ohio_state,False
Kyle McCord,SO,QB,7,20,16,80.0,190,9.5,1,0,176.3,2.9,27.1,ohio_state,2022,kyle_mccord_ohio_state,False
Kyle McCord,JR,QB,12,348,229,65.8,3170,9.1,24,6,161.64,29.0,264.2,ohio_state,2023,kyle_mccord_ohio_state,True
Kyle McCord,SR,QB,5,240,154,64.2,1814,7.6,17,6,146.03,48.0,362.8,syracuse,2024,kyle_mccord_syracuse,False
Kyle Monangai,FR,RB,11,1,0,0.0,0,0.0,0,0,0.0,0.1,0.0,rutgers,2021,kyle_monangai_rutgers,False
Kyle Postma,JR,QB,10,46,29,63.0,210,4.6,0,2,92.69,4.6,21.0,houston,2016,kyle_postma_houston,False
Kyle Postma,SR,QB,7,167,111,66.5,1125,6.7,5,6,125.75,23.9,160.7,houston,2017,kyle_postma_houston,False
Kyle Shurmur,SO,QB,13,375,204,54.4,2409,6.4,9,10,110.95,28.8,185.3,vanderbilt,2016,kyle_shurmur_vanderbilt,False
Kyle Shurmur,JR,QB,12,380,220,57.9,2823,7.4,26,10,137.62,31.7,235.3,vanderbilt,2017,kyle_shurmur_vanderbilt,False
Kyle Shurmur,SR,QB,13,406,254,62.6,3130,7.7,24,6,143.87,31.2,240.8,vanderbilt,2018,kyle_shurmur_vanderbilt,False
Kyle Trask,SO,QB,4,22,14,63.6,162,7.4,1,0,140.5,5.5,40.5,florida,2018,kyle_trask_florida,False
Kyle Trask,JR,QB,12,354,237,66.9,2941,8.3,25,7,156.09,29.5,245.1,florida,2019,kyle_trask_florida,False
Kyle Trask,SR,QB,12,437,301,68.9,4283,9.8,43,8,180.02,36.4,356.9,florida,2020,kyle_trask_florida,False
Kyle Vantrease,FR,QB,2,57,25,43.9,355,6.2,2,2,100.74,28.5,177.5,buffalo,2017,kyle_vantrease_buffalo,False
Kyle Vantrease,SO,QB,3,9,4,44.4,20,2.2,0,0,63.1,3.0,6.7,buffalo,2018,kyle_vantrease_buffalo,False
Kyle Vantrease,SO,QB,13,172,101,58.7,1193,6.9,8,2,130.0,13.2,91.8,buffalo,2019,kyle_vantrease_buffalo,False
