name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name,season,player_id,transfer
Matt Domer,SO,RB,5,2,7,3.50,0,0.4,1.4,bowling_green,2017,matt_domer_bowling_green,False
Matt Dorrity,JR,WR,1,1,3,3.00,0,1.0,3.0,smu,2020,matt_dorrity_smu,False
Matt Dotson,FR,TE,10,2,19,9.50,0,0.2,1.9,michigan_state,2017,matt_dotson_michigan_state,False
Matt Dotson,SO,TE,13,14,159,11.36,1,1.1,12.2,michigan_state,2018,matt_dotson_michigan_state,False
Matt Dotson,JR,TE,8,16,151,9.44,1,2.0,18.9,michigan_state,2019,matt_dotson_michigan_state,False
Matt Dotson,SR,TE,4,9,107,11.89,0,2.3,26.8,michigan_state,2020,matt_dotson_michigan_state,False
Matt Drayton,FR,WR,12,21,278,13.24,2,1.8,23.2,connecticut,2019,matt_drayton_connecticut,False
Matt Flanagan,JR,TE,12,6,29,4.83,0,0.5,2.4,rutgers,2016,matt_flanagan_rutgers,True
Matt Flanagan,SR,TE,9,17,160,9.41,0,1.9,17.8,pittsburgh,2017,matt_flanagan_pittsburgh,False
Matt Geiger,FR,RB,5,1,3,3.00,0,0.2,0.6,old_dominion,2018,matt_geiger_old_dominion,False
Matt Geiger,SO,RB,9,3,46,15.33,1,0.3,5.1,old_dominion,2019,matt_geiger_old_dominion,False
Matt Greenwald,SO,WR,5,1,6,6.00,0,0.2,1.2,colorado_state,2022,matt_greenwald_colorado_state,False
Matt Guidry,JR,WR,10,1,4,4.00,0,0.1,0.4,utsa,2018,matt_guidry_utsa,False
Matt Hadley,SR,RB,11,8,102,12.75,0,0.7,9.3,byu,2018,matt_hadley_byu,False
Matt Jones,SO,RB,12,1,-1,-1.00,0,0.1,-0.1,mississippi,2023,matt_jones_mississippi,False
Matt Jones,JR,RB,6,3,13,4.33,0,0.5,2.2,mississippi,2024,matt_jones_mississippi,False
Matt LaRoche,SO,RB,12,2,-6,-3.00,0,0.2,-0.5,georgia_southern,2019,matt_laroche_georgia_southern,False
Matt LaRoche,JR,RB,13,4,9,2.25,0,0.3,0.7,georgia_southern,2020,matt_laroche_georgia_southern,False
Matt Landers,SO,WR,12,10,105,10.50,1,0.8,8.8,georgia,2019,matt_landers_georgia,False
Matt Landers,JR,WR,8,2,27,13.50,0,0.3,3.4,georgia,2020,matt_landers_georgia,True
Matt Landers,JR,WR,12,20,514,25.70,5,1.7,42.8,toledo,2021,matt_landers_toledo,True
Matt Landers,SR,WR,13,47,901,19.17,8,3.6,69.3,arkansas,2022,matt_landers_arkansas,False
Matt Lauter,FR,TE,14,4,40,10.00,0,0.3,2.9,boise_state,2022,matt_lauter_boise_state,False
Matt Lauter,SO,TE,13,9,157,17.44,3,0.7,12.1,boise_state,2023,matt_lauter_boise_state,False
Matt Lauter,JR,TE,5,17,243,14.29,3,3.4,48.6,boise_state,2024,matt_lauter_boise_state,False
Matt Lynch,JR,TE,12,1,2,2.00,1,0.1,0.2,ucla,2019,matt_lynch_ucla,True
Matt Lynch,SR,TE,5,2,7,3.50,0,0.4,1.4,colorado,2020,matt_lynch_colorado,False
Matt Lynch,SR,TE,9,4,22,5.50,0,0.4,2.4,colorado,2021,matt_lynch_colorado,False
Matt McDonald,SR,QB,12,1,-2,-2.00,0,0.1,-0.2,bowling_green,2022,matt_mcdonald_bowling_green,False
Matt Micucci,SR,PK,11,1,2,2.00,0,0.1,0.2,northwestern,2016,matt_micucci_northwestern,False
Matt Pistone,JR,TE,11,1,4,4.00,0,0.1,0.4,boise_state,2018,matt_pistone_boise_state,False
Matt Pistone,SR,TE,14,4,28,7.00,0,0.3,2.0,boise_state,2019,matt_pistone_boise_state,False
Matt Quarells,SO,WR,13,11,180,16.36,1,0.8,13.8,new_mexico,2016,matt_quarells_new_mexico,False
Matt Ragan,SO,TE,1,1,11,11.0,0,1.0,11.0,boston_college,2024,matt_ragan_boston_college,False
Matt Salerno,JR,WR,11,1,-4,-4.00,0,0.1,-0.4,notre_dame,2021,matt_salerno_notre_dame,False
Matt Salerno,SR,WR,13,5,62,12.40,1,0.4,4.8,notre_dame,2022,matt_salerno_notre_dame,False
Matt Salerno,SR,WR,5,2,29,14.50,0,0.4,5.8,notre_dame,2023,matt_salerno_notre_dame,False
Matt Seybert,SR,TE,12,26,284,10.92,3,2.2,23.7,michigan_state,2019,matt_seybert_michigan_state,False
Matt Seymour,FR,WR,5,1,6,6.00,0,0.2,1.2,ohio,2017,matt_seymour_ohio,False
Matt Smith,SR,TE,4,3,38,12.67,0,0.8,9.5,massachusetts,2024,matt_smith_massachusetts,False
Matt Sokol,SO,TE,12,2,26,13.00,0,0.2,2.2,michigan_state,2016,matt_sokol_michigan_state,False
Matt Sokol,JR,TE,13,21,222,10.57,1,1.6,17.1,michigan_state,2017,matt_sokol_michigan_state,False
Matt Sokol,SR,TE,13,8,100,12.50,1,0.6,7.7,michigan_state,2018,matt_sokol_michigan_state,False
Matt Sykes,FR,WR,6,3,24,8.00,0,0.5,4.0,ucla,2020,matt_sykes_ucla,False
Matt Sykes,SO,WR,11,1,9,9.00,0,0.1,0.8,ucla,2021,matt_sykes_ucla,False
Matt Sykes,JR,WR,13,6,86,14.33,1,0.5,6.6,ucla,2022,matt_sykes_ucla,True
Matt Sykes,SR,WR,10,1,32,32.00,0,0.1,3.2,rice,2023,matt_sykes_rice,False
Matt Sykes,SR,WR,5,24,293,12.21,2,4.8,58.6,rice,2024,matt_sykes_rice,False
Matt VandeBerg,SR,WR,4,19,284,14.95,3,4.8,71.0,iowa,2016,matt_vandeberg_iowa,False
Matt VandeBerg,SR,WR,13,28,384,13.71,2,2.2,29.5,iowa,2017,matt_vandeberg_iowa,False
Matt Wagner,FR,TE,4,1,9,9.0,0,0.3,2.3,boise_state,2024,matt_wagner_boise_state,False
Matthew Coleman,FR,WR,12,12,119,9.92,0,1.0,9.9,san_jose_state,2023,matthew_coleman_san_jose_state,False
Matthew Coleman,SO,WR,5,6,59,9.83,0,1.2,11.8,san_jose_state,2024,matthew_coleman_san_jose_state,False
Matthew Dayes,SR,RB,13,32,267,8.34,0,2.5,20.5,north_carolina_state,2016,matthew_dayes_north_carolina_state,False
Matthew Eaton,JR,WR,13,21,208,9.90,4,1.6,16.0,iowa_state,2017,matthew_eaton_iowa_state,False
Matthew Eaton,SR,WR,13,27,304,11.26,2,2.1,23.4,iowa_state,2018,matthew_eaton_iowa_state,False
Matthew Golden,FR,WR,11,38,584,15.37,7,3.5,53.1,houston,2022,matthew_golden_houston,False
Matthew Golden,SO,WR,9,38,404,10.63,6,4.2,44.9,houston,2023,matthew_golden_houston,True
Matthew Golden,JR,WR,5,18,223,12.39,3,3.6,44.6,texas,2024,matthew_golden_texas,False
Matthew Hibner,JR,TE,13,2,15,7.50,0,0.2,1.2,michigan,2022,matthew_hibner_michigan,True
Matthew Hibner,SR,TE,6,2,31,15.5,0,0.3,5.2,smu,2024,matthew_hibner_smu,False
Matthew Hill,FR,WR,13,8,46,5.75,0,0.6,3.5,auburn,2019,matthew_hill_auburn,False
Matthew Klopfenstein,FR,TE,11,3,15,5.00,0,0.3,1.4,baylor,2023,matthew_klopfenstein_baylor,False
Matthew Klopfenstein,SO,TE,4,1,23,23.0,0,0.3,5.8,baylor,2024,matthew_klopfenstein_baylor,False
Matthew McCallister,SO,WR,7,2,27,13.50,0,0.3,3.9,louisiana_tech,2023,matthew_mccallister_louisiana_tech,False
Matthew Smith,SR,WR,3,1,-2,-2.00,0,0.3,-0.7,western_kentucky,2021,matthew_smith_western_kentucky,False
Matthew Wilcox Jr.,FR,WR,12,14,106,7.57,1,1.2,8.8,bowling_green,2017,matthew_wilcox_jr._bowling_green,False
Maurice Alexander,JR,WR,13,40,474,11.85,5,3.1,36.5,florida_international,2018,maurice_alexander_florida_international,False
Maurice Alexander,SR,WR,10,25,298,11.92,1,2.5,29.8,florida_international,2019,maurice_alexander_florida_international,False
Maurice Bell,SO,WR,12,2,6,3.00,0,0.2,0.5,colorado,2019,maurice_bell_colorado,False
Maurice Bell,JR,WR,5,10,115,11.50,1,2.0,23.0,colorado,2020,maurice_bell_colorado,False
Maurice Bell,SR,WR,12,13,42,3.23,0,1.1,3.5,colorado,2022,maurice_bell_colorado,False
Maurice Burkley,SR,RB,8,3,21,7.00,0,0.4,2.6,louisville,2020,maurice_burkley_louisville,False
Maurice Burkley,SR,RB,13,1,6,6.00,0,0.1,0.5,louisville,2021,maurice_burkley_louisville,False
Maurice Ffrench,SO,DB,12,25,272,10.88,0,2.1,22.7,pittsburgh,2017,maurice_ffrench_pittsburgh,False
Maurice Ffrench,JR,WR,14,35,515,14.71,6,2.5,36.8,pittsburgh,2018,maurice_ffrench_pittsburgh,False
Maurice Ffrench,SR,WR,11,96,850,8.85,4,8.7,77.3,pittsburgh,2019,maurice_ffrench_pittsburgh,False
Maurice Mayo,JR,RB,12,6,19,3.17,0,0.5,1.6,south_alabama,2018,maurice_mayo_south_alabama,False
Maurice Thomas,SO,RB,11,11,105,9.55,0,1.0,9.5,miami_ohio,2016,maurice_thomas_miami_ohio,False
Maurice Thomas,JR,RB,3,5,71,14.20,0,1.7,23.7,miami_ohio,2017,maurice_thomas_miami_ohio,False
Maurice Thomas,JR,RB,12,13,34,2.62,0,1.1,2.8,miami_ohio,2018,maurice_thomas_miami_ohio,False
Maurice Thomas,SR,RB,14,10,22,2.20,0,0.7,1.6,miami_ohio,2019,maurice_thomas_miami_ohio,False
Maurice Trowell,SO,WR,11,9,149,16.56,1,0.8,13.5,north_carolina_state,2016,maurice_trowell_north_carolina_state,False
Maurice Turner,FR,RB,8,12,72,6.00,0,1.5,9.0,louisville,2022,maurice_turner_louisville,False
Maurice Turner,SO,RB,14,11,87,7.91,0,0.8,6.2,louisville,2023,maurice_turner_louisville,False
Maurice Turner,JR,RB,2,1,8,8.0,0,0.5,4.0,louisville,2024,maurice_turner_louisville,False
Maurice Washington,FR,RB,11,24,221,9.21,1,2.2,20.1,nebraska,2018,maurice_washington_nebraska,False
Maurice Washington,SO,RB,7,12,162,13.50,2,1.7,23.1,nebraska,2019,maurice_washington_nebraska,False
Maurice Ways,JR,WR,6,2,24,12.00,0,0.3,4.0,michigan,2016,maurice_ways_michigan,False
Maurice Ways,SR,WR,10,3,7,2.33,0,0.3,0.7,michigan,2017,maurice_ways_michigan,False
Maverick Wolfley,FR,TE,12,4,58,14.50,1,0.3,4.8,akron,2018,maverick_wolfley_akron,False
Maverick Wolfley,SO,TE,7,5,68,13.60,2,0.7,9.7,akron,2019,maverick_wolfley_akron,False
Maverick Wolfley,SO,TE,3,2,19,9.50,0,0.7,6.3,akron,2020,maverick_wolfley_akron,False
Mavin Anderson,FR,WR,12,37,372,10.05,3,3.1,31.0,california,2022,mavin_anderson_california,False
Mavin Anderson,SO,WR,9,8,87,10.88,0,0.9,9.7,california,2023,mavin_anderson_california,False
Mavin Anderson,JR,WR,5,10,75,7.5,0,2.0,15.0,california,2024,mavin_anderson_california,False
Mavin Saunders,SO,TE,12,10,182,18.20,0,0.8,15.2,florida_state,2016,mavin_saunders_florida_state,True
Mavin Saunders,SR,TE,9,4,32,8.00,1,0.4,3.6,kansas,2018,mavin_saunders_kansas,False
Max Anthony,SO,RB,12,2,17,8.50,0,0.2,1.4,rutgers,2017,max_anthony_rutgers,False
Max Anthony,JR,RB,10,1,9,9.00,0,0.1,0.9,rutgers,2018,max_anthony_rutgers,False
Max Balthazar,SO,RB,13,11,82,7.45,1,0.8,6.3,coastal_carolina,2023,max_balthazar_coastal_carolina,False
Max Borghi,FR,RB,13,53,374,7.06,4,4.1,28.8,washington_state,2018,max_borghi_washington_state,False
Max Borghi,SO,RB,13,86,597,6.94,5,6.6,45.9,washington_state,2019,max_borghi_washington_state,False
Max Borghi,JR,RB,2,1,7,7.00,0,0.5,3.5,washington_state,2020,max_borghi_washington_state,False
Max Borghi,SR,RB,12,16,140,8.75,0,1.3,11.7,washington_state,2021,max_borghi_washington_state,False
Max Bredeson,SO,TE,14,5,78,15.60,0,0.4,5.6,michigan,2022,max_bredeson_michigan,False
Max Bredeson,JR,TE,15,2,19,9.50,0,0.1,1.3,michigan,2023,max_bredeson_michigan,False
Max Bredeson,SR,TE,6,1,5,5.0,0,0.2,0.8,michigan,2024,max_bredeson_michigan,False
Max Cooper,SO,WR,7,3,15,5.00,0,0.4,2.1,iowa,2018,max_cooper_iowa,False
Max Cooper,JR,WR,8,1,-3,-3.00,0,0.1,-0.4,iowa,2019,max_cooper_iowa,False
Max Cooper,SR,WR,4,1,2,2.00,0,0.3,0.5,iowa,2021,max_cooper_iowa,False
Max Duggan,SO,QB,10,1,0,0.00,0,0.1,0.0,tcu,2020,max_duggan_tcu,False
Max Duggan,SR,QB,15,1,1,1.00,0,0.1,0.1,tcu,2022,max_duggan_tcu,False
Max Fisher,SO,WR,8,3,46,15.33,0,0.4,5.8,north_carolina_state,2019,max_fisher_north_carolina_state,False
Max Holler,JR,TE,6,1,5,5.00,0,0.2,0.8,ucf,2023,max_holler_ucf,False
Max Klare,FR,TE,5,22,196,8.91,0,4.4,39.2,purdue,2023,max_klare_purdue,False
Max Klare,SO,TE,5,15,219,14.6,2,3.0,43.8,purdue,2024,max_klare_purdue,False
Max Linder,SO,WR,13,2,1,0.50,0,0.2,0.1,middle_tennessee,2016,max_linder_middle_tennessee,False
Max May,SO,WR,8,1,1,1.00,0,0.1,0.1,clemson,2020,max_may_clemson,False
Max May,JR,WR,4,1,32,32.00,0,0.3,8.0,clemson,2021,max_may_clemson,False
Max Patterson,SO,WR,9,2,6,3.00,0,0.2,0.7,rutgers,2022,max_patterson_rutgers,False
Max Patterson,JR,WR,12,1,5,5.00,0,0.1,0.4,rutgers,2023,max_patterson_rutgers,False
Max Reese,SO,TE,8,2,8,4.00,0,0.3,1.0,eastern_michigan,2023,max_reese_eastern_michigan,False
Max Reese,JR,TE,5,12,116,9.67,2,2.4,23.2,eastern_michigan,2024,max_reese_eastern_michigan,False
Max Rodarte,JR,WR,3,1,23,23.0,0,0.3,7.7,ohio,2024,max_rodarte_ohio,False
Max Rosenthal,SO,FB,12,2,4,2.00,1,0.2,0.3,michigan_state,2019,max_rosenthal_michigan_state,False
Max Wright,SO,TE,3,1,42,42.00,1,0.3,14.0,texas_a&m,2020,max_wright_texas_a&m,False
Max Wright,JR,TE,12,3,23,7.67,0,0.3,1.9,texas_a&m,2021,max_wright_texas_a&m,False
Max Wright,SR,TE,8,9,129,14.33,1,1.1,16.1,texas_a&m,2022,max_wright_texas_a&m,False
Max Wright,SR,TE,13,19,247,13.00,1,1.5,19.0,texas_a&m,2023,max_wright_texas_a&m,False
Maximilian Mang,FR,TE,12,1,12,12.00,0,0.1,1.0,syracuse,2021,maximilian_mang_syracuse,False
Maximilian Mang,SO,TE,13,5,31,6.20,0,0.4,2.4,syracuse,2022,maximilian_mang_syracuse,False
Maximilian Mang,JR,TE,13,2,12,6.00,1,0.2,0.9,syracuse,2023,maximilian_mang_syracuse,False
Maximillian Thrower,JR,TE,2,1,8,8.00,0,0.5,4.0,northern_illinois,2019,maximillian_thrower_northern_illinois,False
Maximus Webster,FR,TE,12,5,16,3.20,1,0.4,1.3,ball_state,2023,maximus_webster_ball_state,False
Maximus Webster,SO,RB,1,1,9,9.0,0,1.0,9.0,ball_state,2024,maximus_webster_ball_state,False
Maxwell James,FR,WR,7,2,11,5.50,0,0.3,1.6,james_madison,2022,maxwell_james_james_madison,False
Maxwell Kjosa,SO,TE,12,4,41,10.25,2,0.3,3.4,coastal_carolina,2017,maxwell_kjosa_coastal_carolina,False
Maxwell Moss,FR,WR,10,2,23,11.50,1,0.2,2.3,james_madison,2023,maxwell_moss_james_madison,False
Maxwell Moss,SO,WR,6,1,11,11.0,0,0.2,1.8,james_madison,2024,maxwell_moss_james_madison,False
"Mazeo Bennett, Jr.",FR,WR,5,14,200,14.29,2,2.8,40.0,south_carolina,2024,"mazeo_bennett,_jr._south_carolina",False
McCall Ray,JR,WR,6,1,10,10.00,0,0.2,1.7,indiana,2022,mccall_ray_indiana,False
McCallan Castles,FR,TE,3,1,15,15.00,0,0.3,5.0,california,2018,mccallan_castles_california,True
McCallan Castles,SR,TE,13,22,283,12.86,5,1.7,21.8,tennessee,2023,mccallan_castles_tennessee,False
McKenzie Milton,FR,QB,10,1,-1,-1.00,0,0.1,-0.1,ucf,2016,mckenzie_milton_ucf,False
McLane Mannix,FR,WR,12,57,778,13.65,6,4.8,64.8,nevada,2017,mclane_mannix_nevada,False
McLane Mannix,SO,WR,12,50,875,17.50,7,4.2,72.9,nevada,2018,mclane_mannix_nevada,True
McLane Mannix,JR,WR,12,26,248,9.54,3,2.2,20.7,texas_tech,2019,mclane_mannix_texas_tech,False
McLane Mannix,SR,WR,11,6,101,16.83,1,0.5,9.2,texas_tech,2021,mclane_mannix_texas_tech,False
Mechane Slade,FR,WR,5,4,27,6.75,0,0.8,5.4,memphis,2016,mechane_slade_memphis,False
Mechane Slade,SO,WR,10,9,89,9.89,1,0.9,8.9,memphis,2017,mechane_slade_memphis,False
Mechane Slade,JR,WR,13,14,125,8.93,1,1.1,9.6,memphis,2018,mechane_slade_memphis,False
Mecole Hardman,SO,WR,15,25,418,16.72,4,1.7,27.9,georgia,2017,mecole_hardman_georgia,False
Mecole Hardman,JR,WR,14,34,532,15.65,7,2.4,38.0,georgia,2018,mecole_hardman_georgia,False
Mehki Wall,FR,WR,8,6,38,6.33,1,0.8,4.8,duke,2023,mehki_wall_duke,False
Mekel Ealy,FR,WR,2,1,19,19.00,0,0.5,9.5,hawai'i,2019,mekel_ealy_hawai'i,False
Mekhi Fox,FR,WR,6,1,15,15.00,0,0.2,2.5,colorado_state,2022,mekhi_fox_colorado_state,False
Mekhi Mews,FR,WR,4,2,9,4.50,0,0.5,2.3,georgia,2022,mekhi_mews_georgia,False
Mekhi Mews,SO,WR,13,13,155,11.92,1,1.0,11.9,georgia,2023,mekhi_mews_georgia,True
Mekhi Mews,JR,WR,6,14,119,8.5,0,2.3,19.8,houston,2024,mekhi_mews_houston,False
Mekhi Miller,FR,WR,13,8,128,16.00,0,0.6,9.8,missouri,2022,mekhi_miller_missouri,False
Mekhi Miller,SO,WR,11,11,148,13.45,1,1.0,13.5,missouri,2023,mekhi_miller_missouri,False
Mekhi Miller,JR,WR,5,2,29,14.5,0,0.4,5.8,missouri,2024,mekhi_miller_missouri,False
Mekhi Sargent,SO,RB,13,17,156,9.18,1,1.3,12.0,iowa,2018,mekhi_sargent_iowa,False
Mekhi Sargent,JR,RB,13,14,138,9.86,0,1.1,10.6,iowa,2019,mekhi_sargent_iowa,False
Mekhi Sargent,SR,RB,8,1,6,6.00,0,0.1,0.8,iowa,2020,mekhi_sargent_iowa,False
Mekhi Shaw,FR,WR,12,4,42,10.50,0,0.3,3.5,san_diego_state,2021,mekhi_shaw_san_diego_state,False
Mekhi Shaw,SO,WR,13,29,349,12.03,3,2.2,26.8,san_diego_state,2022,mekhi_shaw_san_diego_state,False
Mekhi Shaw,JR,WR,10,28,375,13.39,2,2.8,37.5,san_diego_state,2023,mekhi_shaw_san_diego_state,False
Mekhi Shaw,SR,WR,5,1,-2,-2.0,0,0.2,-0.4,san_diego_state,2024,mekhi_shaw_san_diego_state,False
Mekhi Stevenson,FR,WR,12,14,171,12.21,2,1.2,14.3,unlv,2016,mekhi_stevenson_unlv,False
Mekhi Stevenson,SO,WR,12,20,244,12.20,1,1.7,20.3,unlv,2018,mekhi_stevenson_unlv,False
Mekhi Stevenson,JR,WR,12,20,184,9.20,3,1.7,15.3,unlv,2019,mekhi_stevenson_unlv,False
Mel Brown,JR,RB,6,3,39,13.0,1,0.5,6.5,connecticut,2024,mel_brown_connecticut,False
Melquan Stovall,FR,WR,9,19,171,9.00,0,2.1,19.0,nevada,2019,melquan_stovall_nevada,False
Melquan Stovall,SO,WR,9,33,250,7.58,0,3.7,27.8,nevada,2020,melquan_stovall_nevada,False
Melquan Stovall,JR,WR,12,56,643,11.48,1,4.7,53.6,nevada,2021,melquan_stovall_nevada,True
Melquan Stovall,SR,WR,3,13,106,8.15,0,4.3,35.3,colorado_state,2022,melquan_stovall_colorado_state,True
Melquan Stovall,SR,WR,12,18,207,11.50,0,1.5,17.3,arizona_state,2023,melquan_stovall_arizona_state,False
Melquan Stovall,SR,WR,5,6,65,10.83,0,1.2,13.0,arizona_state,2024,melquan_stovall_arizona_state,False
Melquise Stovall,FR,WR,10,42,415,9.88,3,4.2,41.5,california,2016,melquise_stovall_california,True
Melquise Stovall,JR,WR,5,18,248,13.78,4,3.6,49.6,hawai'i,2019,melquise_stovall_hawai'i,False
Melquise Stovall,SR,WR,9,31,232,7.48,0,3.4,25.8,hawai'i,2020,melquise_stovall_hawai'i,True
Melquise Stovall,SR,WR,10,16,203,12.69,1,1.6,20.3,pittsburgh,2021,melquise_stovall_pittsburgh,False
Melvin Hill,SO,WR,12,7,39,5.57,0,0.6,3.3,massachusetts,2019,melvin_hill_massachusetts,False
Melvin Hill,JR,WR,4,4,36,9.00,0,1.0,9.0,massachusetts,2020,melvin_hill_massachusetts,False
Melvin Hill,JR,WR,12,12,171,14.25,1,1.0,14.3,massachusetts,2021,melvin_hill_massachusetts,False
Melvin Vaughn,JR,TE,11,22,233,10.59,1,2.0,21.2,old_dominion,2016,melvin_vaughn_old_dominion,False
Melvin Vaughn,SR,TE,8,33,354,10.73,4,4.1,44.3,old_dominion,2017,melvin_vaughn_old_dominion,False
Mershawn Rice,SO,WR,3,6,69,11.50,1,2.0,23.0,purdue,2021,mershawn_rice_purdue,False
Mershawn Rice,JR,WR,14,23,283,12.30,1,1.6,20.2,purdue,2022,mershawn_rice_purdue,False
Mershawn Rice,SR,WR,7,4,93,23.25,0,0.6,13.3,purdue,2023,mershawn_rice_purdue,False
Messiah Burch,FR,RB,5,3,31,10.33,0,0.6,6.2,buffalo,2024,messiah_burch_buffalo,False
Messiah Swinson,SO,TE,10,2,38,19.00,0,0.2,3.8,missouri,2020,messiah_swinson_missouri,False
Messiah Swinson,JR,TE,12,5,46,9.20,0,0.4,3.8,missouri,2021,messiah_swinson_missouri,True
Messiah Swinson,JR,TE,12,15,185,12.33,2,1.3,15.4,arizona_state,2022,messiah_swinson_arizona_state,False
Messiah Swinson,SR,TE,12,6,48,8.00,0,0.5,4.0,arizona_state,2023,messiah_swinson_arizona_state,False
Messiah Travis,FR,WR,6,5,58,11.60,1,0.8,9.7,northern_illinois,2020,messiah_travis_northern_illinois,False
Messiah Travis,FR,WR,14,13,165,12.69,0,0.9,11.8,northern_illinois,2021,messiah_travis_northern_illinois,False
Messiah Travis,SO,WR,12,9,81,9.00,1,0.8,6.8,northern_illinois,2022,messiah_travis_northern_illinois,False
Messiah deWeaver,JR,QB,5,1,16,16.00,0,0.2,3.2,old_dominion,2019,messiah_deweaver_old_dominion,False
Metuisela `Unga,JR,TE,11,12,189,15.75,5,1.1,17.2,hawai'i,2016,metuisela_`unga_hawai'i,False
Metuisela `Unga,SR,TE,4,9,86,9.56,1,2.3,21.5,hawai'i,2017,metuisela_`unga_hawai'i,False
Micah Barnett,FR,FB,10,2,5,2.50,0,0.2,0.5,rice,2022,micah_barnett_rice,False
Micah Barnett,JR,FB,5,1,8,8.0,0,0.2,1.6,rice,2024,micah_barnett_rice,False
Micah Bernard,FR,RB,5,4,25,6.25,0,0.8,5.0,utah,2020,micah_bernard_utah,False
Micah Bernard,FR,RB,14,26,251,9.65,2,1.9,17.9,utah,2021,micah_bernard_utah,False
Micah Bernard,SO,RB,14,34,314,9.24,1,2.4,22.4,utah,2022,micah_bernard_utah,False
Micah Bernard,JR,RB,2,5,30,6.00,0,2.5,15.0,utah,2023,micah_bernard_utah,False
Micah Bernard,SR,RB,5,6,6,1.0,1,1.2,1.2,utah,2024,micah_bernard_utah,False
Micah Davis,SO,WR,8,10,221,22.10,2,1.3,27.6,air_force,2021,micah_davis_air_force,True
Micah Davis,JR,WR,11,36,628,17.44,6,3.3,57.1,utah_state,2023,micah_davis_utah_state,True
Micah Davis,SR,WR,6,1,6,6.0,0,0.2,1.0,mississippi,2024,micah_davis_mississippi,False
Micah Ford,FR,RB,5,10,59,5.9,0,2.0,11.8,stanford,2024,micah_ford_stanford,False
Micah Gifford,SO,WR,6,1,19,19.0,0,0.2,3.2,baylor,2024,micah_gifford_baylor,False
Micah Hilts,FR,WR,10,13,174,13.38,1,1.3,17.4,texas_state,2019,micah_hilts_texas_state,False
Micah Hilts,SO,TE,11,3,13,4.33,0,0.3,1.2,texas_state,2021,micah_hilts_texas_state,False
Micah Hilts,JR,TE,6,1,12,12.00,0,0.2,2.0,texas_state,2022,micah_hilts_texas_state,True
Micah Hilts,SR,TE,6,1,7,7.00,0,0.2,1.2,smu,2023,micah_hilts_smu,False
Micah Hudson,FR,WR,6,6,85,14.17,0,1.0,14.2,texas_tech,2024,micah_hudson_texas_tech,False
Micah Kelly,FR,RB,6,5,24,4.80,0,0.8,4.0,toledo,2020,micah_kelly_toledo,False
Micah Kelly,FR,RB,13,5,44,8.80,0,0.4,3.4,toledo,2021,micah_kelly_toledo,False
Micah Kelly,SO,RB,13,12,68,5.67,1,0.9,5.2,toledo,2022,micah_kelly_toledo,False
Micah Kelly,JR,RB,4,1,5,5.00,0,0.3,1.3,toledo,2023,micah_kelly_toledo,False
Micah Mays Jr.,FR,WR,5,4,48,12.0,0,0.8,9.6,wake_forest,2024,micah_mays_jr._wake_forest,False
Micah Riley,FR,TE,13,2,40,20.00,1,0.2,3.1,auburn,2023,micah_riley_auburn,False
Micah Riley,SO,TE,6,1,3,3.0,1,0.2,0.5,auburn,2024,micah_riley_auburn,False
Micah Simon,SO,WR,13,27,386,14.30,3,2.1,29.7,byu,2017,micah_simon_byu,False
Micah Simon,JR,WR,12,12,107,8.92,0,1.0,8.9,byu,2018,micah_simon_byu,False
Micah Simon,SR,WR,13,51,616,12.08,2,3.9,47.4,byu,2019,micah_simon_byu,False
Micah Tease,FR,WR,9,2,19,9.50,0,0.2,2.1,texas_a&m,2023,micah_tease_texas_a&m,False
Micah Welch,FR,RB,4,5,21,4.2,0,1.3,5.3,colorado,2024,micah_welch_colorado,False
Micah Wilson,SR,WR,8,5,81,16.20,1,0.6,10.1,missouri,2020,micah_wilson_missouri,False
Micah Wilson,SR,WR,12,1,5,5.00,0,0.1,0.4,missouri,2021,micah_wilson_missouri,False
Micah Woods,JR,WR,2,1,4,4.00,0,0.5,2.0,buffalo,2023,micah_woods_buffalo,False
Micaleous Elder,FR,WR,11,21,266,12.67,1,1.9,24.2,charlotte,2019,micaleous_elder_charlotte,False
Micaleous Elder,SO,WR,6,22,264,12.00,2,3.7,44.0,charlotte,2020,micaleous_elder_charlotte,True
Michael Adkins II,JR,TB,3,1,1,1.00,0,0.3,0.3,colorado,2016,michael_adkins_ii_colorado,False
Michael Adkins II,SR,TB,7,1,4,4.00,0,0.1,0.6,colorado,2017,michael_adkins_ii_colorado,False
Michael Alfieri,FR,WR,8,1,8,8.00,0,0.1,1.0,oregon_state,2018,michael_alfieri_oregon_state,False
Michael Allen,FR,RB,7,11,97,8.82,1,1.6,13.9,north_carolina_state,2022,michael_allen_north_carolina_state,False
Michael Allen,SO,RB,10,11,66,6.00,0,1.1,6.6,north_carolina_state,2023,michael_allen_north_carolina_state,True
Michael Benefield,SR,RB,5,2,6,3.0,0,0.4,1.2,kennesaw_state,2024,michael_benefield_kennesaw_state,False
Michael Bollinger,SO,FB,12,1,18,18.00,1,0.1,1.5,liberty,2018,michael_bollinger_liberty,False
Michael Bollinger,JR,TE,4,1,19,19.00,1,0.3,4.8,liberty,2019,michael_bollinger_liberty,False
Michael Bollinger,JR,TE,9,1,13,13.00,1,0.1,1.4,liberty,2020,michael_bollinger_liberty,False
