name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name,season,player_id,transfer
Riley Lees,SO,WR,14,9,35,3.89,1,0.64,2.50,northwestern,2018,riley_lees_northwestern,False
Riley Lees,JR,WR,12,3,6,2.00,0,0.25,0.50,northwestern,2019,riley_lees_northwestern,False
Riley Lees,SR,WR,9,6,2,0.33,0,0.67,0.22,northwestern,2020,riley_lees_northwestern,False
Riley Leonard,FR,QB,7,47,173,3.68,2,6.71,24.71,duke,2021,riley_leonard_duke,False
Riley Leonard,SO,QB,13,124,699,5.64,13,9.54,53.77,duke,2022,riley_leonard_duke,False
Riley Leonard,JR,QB,7,58,352,6.07,4,8.29,50.29,duke,2023,riley_leonard_duke,True
Riley Leonard,SR,QB,5,59,374,6.34,7,11.80,74.80,notre_dame,2024,riley_leonard_notre_dame,False
Riley Mayfield,SR,OL,14,0,8,-,0,-,-,north_texas,2017,riley_mayfield_north_texas,False
Riley McCarron,SR,WR,13,2,-3,-1.50,0,0.15,-0.23,iowa,2016,riley_mccarron_iowa,False
Riley Neal,SO,QB,11,127,540,4.25,8,11.55,49.09,ball_state,2016,riley_neal_ball_state,False
Riley Neal,JR,QB,3,24,67,2.79,0,8.00,22.33,ball_state,2017,riley_neal_ball_state,False
Riley Neal,JR,QB,9,86,357,4.15,5,9.56,39.67,ball_state,2018,riley_neal_ball_state,True
Riley Neal,SR,QB,11,53,47,0.89,0,4.82,4.27,vanderbilt,2019,riley_neal_vanderbilt,False
Riley Ridley,FR,WR,11,3,41,13.67,0,0.27,3.73,georgia,2016,riley_ridley_georgia,False
Riley Ridley,SO,WR,14,1,5,5.00,0,0.07,0.36,georgia,2017,riley_ridley_georgia,False
Riley Riethman,FR,P,11,1,16,16.00,0,0.09,1.45,navy,2021,riley_riethman_navy,False
Riley Smith,SO,TE,7,4,36,9.00,0,0.57,5.14,boise_state,2020,riley_smith_boise_state,False
Rob Fiorentino,SO,RB,7,2,4,2.00,0,0.29,0.57,kansas,2020,rob_fiorentino_kansas,False
Rob Ritrovato,SO,FB,13,3,8,2.67,0,0.23,0.62,temple,2016,rob_ritrovato_temple,False
Rob Ritrovato,JR,FB,13,37,178,4.81,1,2.85,13.69,temple,2017,rob_ritrovato_temple,False
Rob Ritrovato,SR,FB,13,69,270,3.91,4,5.31,20.77,temple,2018,rob_ritrovato_temple,False
Robbie Kelley,JR,QB,7,1,-10,-10.00,0,0.14,-1.43,akron,2017,robbie_kelley_akron,False
Robbie Kelley,SR,QB,8,7,-5,-0.71,0,0.88,-0.63,akron,2019,robbie_kelley_akron,False
Robbie Mangas,SR,TE,13,1,5,5.00,0,0.08,0.38,buffalo,2022,robbie_mangas_buffalo,False
Robby Ashford,FR,QB,12,153,709,4.63,7,12.75,59.08,auburn,2022,robby_ashford_auburn,False
Robby Ashford,SO,QB,10,46,217,4.72,5,4.60,21.70,auburn,2023,robby_ashford_auburn,True
Robby Ashford,SR,QB,4,34,172,5.06,1,8.50,43.00,south_carolina,2024,robby_ashford_south_carolina,False
Robby Rowell,FR,QB,2,2,-2,-1.00,0,1.00,-1.00,california,2019,robby_rowell_california,False
Robby Rowell,JR,QB,1,1,-4,-4.00,0,1.00,-4.00,california,2021,robby_rowell_california,False
Robby Wells III,SR,TE,12,1,4,4.00,0,0.08,0.33,rice,2017,robby_wells_iii_rice,False
Robert Armes,JR,RB,1,2,16,8.00,0,2.00,16.00,florida_atlantic,2022,robert_armes_florida_atlantic,False
Robert Armes,SR,RB,1,2,4,2.00,0,2.00,4.00,florida_atlantic,2023,robert_armes_florida_atlantic,False
Robert Briggs,FR,RB,10,74,353,4.77,1,7.40,35.30,utah_state,2022,robert_briggs_utah_state,False
Robert Briggs Jr.,SO,RB,11,80,420,5.25,2,7.27,38.18,utah_state,2023,robert_briggs_jr._utah_state,False
Robert Briggs Jr.,JR,RB,1,9,88,9.78,0,9.00,88.00,utah_state,2024,robert_briggs_jr._utah_state,False
"Robert Brown, Jr.",FR,RB,12,77,305,3.96,0,6.42,25.42,texas_state,2017,"robert_brown,_jr._texas_state",False
"Robert Brown, Jr.",SO,RB,10,67,303,4.52,1,6.70,30.30,texas_state,2018,"robert_brown,_jr._texas_state",False
"Robert Brown, Jr.",JR,RB,8,28,161,5.75,1,3.50,20.13,texas_state,2019,"robert_brown,_jr._texas_state",False
Robert Burns,FR,RB,8,2,10,5.00,0,0.25,1.25,miami_florida,2018,robert_burns_miami_florida,False
Robert Burns,SO,RB,12,29,116,4.00,0,2.42,9.67,miami_florida,2019,robert_burns_miami_florida,False
Robert Burns,JR,RB,9,16,63,3.94,0,1.78,7.00,miami_florida,2020,robert_burns_miami_florida,True
Robert Burns,SR,RB,10,12,45,3.75,0,1.20,4.50,connecticut,2021,robert_burns_connecticut,False
Robert Burns,SR,FB,13,74,374,5.05,2,5.69,28.77,connecticut,2022,robert_burns_connecticut,False
Robert Cope,SR,RB,2,2,4,2.00,0,1.00,2.00,ohio_state,2021,robert_cope_ohio_state,False
Robert Ferrel,SR,WR,11,1,-3,-3.00,0,0.09,-0.27,washington_state,2022,robert_ferrel_washington_state,False
Robert Foster,JR,WR,10,1,-5,-5.00,0,0.10,-0.50,alabama,2016,robert_foster_alabama,False
Robert Foster,SR,WR,14,1,12,12.00,0,0.07,0.86,alabama,2017,robert_foster_alabama,False
Robert Gross,,,1,1,2,2.00,0,1.00,2.00,air_force,2019,robert_gross_air_force,False
Robert Henry,JR,RB,13,127,588,4.63,11,9.77,45.23,utsa,2023,robert_henry_utsa,False
"Robert Henry, Jr.",SR,RB,5,40,194,4.85,1,8.00,38.80,utsa,2024,"robert_henry,_jr._utsa",False
Robert Lewis,JR,WR,13,1,1,1.00,0,0.08,0.08,washington_state,2016,robert_lewis_washington_state,False
Robert Lewis,FR,WR,13,3,25,8.33,0,0.23,1.92,georgia_state,2021,robert_lewis_georgia_state,False
Robert Lewis,SO,WR,8,1,8,8.00,0,0.13,1.00,georgia_state,2022,robert_lewis_georgia_state,False
Robert Mahone,FR,RB,13,35,115,3.29,1,2.69,8.85,boise_state,2017,robert_mahone_boise_state,False
Robert Mahone,SO,RB,13,32,128,4.00,0,2.46,9.85,boise_state,2018,robert_mahone_boise_state,False
Robert Mahone,JR,RB,13,89,425,4.78,6,6.85,32.69,boise_state,2019,robert_mahone_boise_state,False
Robert Martin,JR,RB,10,121,625,5.17,2,12.10,62.50,rutgers,2016,robert_martin_rutgers,False
Robert Martin,SR,RB,12,99,434,4.38,3,8.25,36.17,rutgers,2017,robert_martin_rutgers,False
Robert Rivers,FR,RB,3,5,31,6.20,0,1.67,10.33,mississippi_state,2018,robert_rivers_mississippi_state,False
Robert Ruiz,SR,WR,13,1,15,15.00,0,0.08,1.15,colorado_state,2016,robert_ruiz_colorado_state,False
Robert Washington,FR,RB,12,97,489,5.04,5,8.08,40.75,charlotte,2016,robert_washington_charlotte,False
Robert Washington,SO,RB,3,33,129,3.91,0,11.00,43.00,charlotte,2017,robert_washington_charlotte,True
Robert Washington,JR,RB,12,49,135,2.76,2,4.08,11.25,old_dominion,2019,robert_washington_old_dominion,False
Robert Wheelwright,SR,WR,14,1,6,6.00,0,0.07,0.43,wisconsin,2016,robert_wheelwright_wisconsin,False
Roc Taylor,SO,WR,11,1,5,5.00,0,0.09,0.45,memphis,2022,roc_taylor_memphis,False
Roc Taylor,JR,WR,13,2,2,1.00,0,0.15,0.15,memphis,2023,roc_taylor_memphis,False
Roc Taylor,SR,WR,5,2,5,2.50,0,0.40,1.00,memphis,2024,roc_taylor_memphis,False
Rocco Becht,FR,QB,3,1,2,2.00,0,0.33,0.67,iowa_state,2022,rocco_becht_iowa_state,False
Rocco Becht,FR,QB,13,62,63,1.02,3,4.77,4.85,iowa_state,2023,rocco_becht_iowa_state,False
Rocco Becht,SO,QB,5,19,55,2.89,2,3.80,11.00,iowa_state,2024,rocco_becht_iowa_state,False
Rocco Conti,SO,RB,2,4,13,3.25,0,2.00,6.50,air_force,2024,rocco_conti_air_force,False
Rocko Griffin,FR,RB,8,37,92,2.49,0,4.63,11.50,vanderbilt,2020,rocko_griffin_vanderbilt,False
Rocko Griffin,SO,RB,11,145,517,3.57,4,13.18,47.00,vanderbilt,2021,rocko_griffin_vanderbilt,False
Rocko Griffin,JR,RB,3,9,86,9.56,1,3.00,28.67,vanderbilt,2022,rocko_griffin_vanderbilt,True
Rocko Griffin,SO,RB,12,91,483,5.31,6,7.58,40.25,utsa,2023,rocko_griffin_utsa,False
Rocko Griffin,JR,RB,4,17,44,2.59,0,4.25,11.00,utsa,2024,rocko_griffin_utsa,False
Rocky Lombardi,FR,QB,8,38,130,3.42,0,4.75,16.25,michigan_state,2018,rocky_lombardi_michigan_state,False
Rocky Lombardi,SO,QB,8,4,-3,-0.75,0,0.50,-0.38,michigan_state,2019,rocky_lombardi_michigan_state,False
Rocky Lombardi,JR,QB,6,32,39,1.22,0,5.33,6.50,michigan_state,2020,rocky_lombardi_michigan_state,True
Rocky Lombardi,JR,QB,13,94,472,5.02,9,7.23,36.31,northern_illinois,2021,rocky_lombardi_northern_illinois,False
Rocky Lombardi,SR,QB,4,6,1,0.17,1,1.50,0.25,northern_illinois,2022,rocky_lombardi_northern_illinois,False
Rocky Lombardi,SR,QB,13,72,129,1.79,7,5.54,9.92,northern_illinois,2023,rocky_lombardi_northern_illinois,False
Rocky Reid,FR,RB,4,22,54,2.45,0,5.50,13.50,wake_forest,2016,rocky_reid_wake_forest,False
"Rod Gainey, Jr.",FR,RB,3,10,34,3.40,0,3.33,11.33,charlotte,2024,"rod_gainey,_jr._charlotte",False
Rod Talley,JR,RB,12,11,62,5.64,0,0.92,5.17,south_carolina,2016,rod_talley_south_carolina,False
Roderic Burns,SO,WR,9,1,7,7.00,0,0.11,0.78,north_texas,2020,roderic_burns_north_texas,False
Roderic Burns,SO,WR,13,2,18,9.00,0,0.15,1.38,north_texas,2021,roderic_burns_north_texas,False
Roderic Burns,JR,WR,14,1,3,3.00,0,0.07,0.21,north_texas,2022,roderic_burns_north_texas,False
Roderick Daniels Jr.,JR,WR,14,15,23,1.53,0,1.07,1.64,smu,2023,roderick_daniels_jr._smu,False
Roderick Daniels Jr.,SR,WR,6,29,100,3.45,2,4.83,16.67,smu,2024,roderick_daniels_jr._smu,False
"Roderick Daniels, Jr.",SO,WR,12,16,102,6.38,1,1.33,8.50,smu,2022,"roderick_daniels,_jr._smu",False
Roderick Robinson II,FR,RB,5,24,196,8.17,2,4.80,39.20,georgia,2023,roderick_robinson_ii_georgia,False
Rodney Adams,SR,WR,13,23,231,10.04,5,1.77,17.77,south_florida,2016,rodney_adams_south_florida,False
Rodney Anderson,SO,RB,14,188,1161,6.18,13,13.43,82.93,oklahoma,2017,rodney_anderson_oklahoma,False
Rodney Anderson,JR,RB,2,11,119,10.82,3,5.50,59.50,oklahoma,2018,rodney_anderson_oklahoma,False
Rodney Gallagher III,FR,WR,13,15,87,5.80,0,1.15,6.69,west_virginia,2023,rodney_gallagher_iii_west_virginia,False
Rodney Gallagher III,SO,WR,5,4,12,3.00,0,0.80,2.40,west_virginia,2024,rodney_gallagher_iii_west_virginia,False
Rodney Hammond Jr.,FR,RB,12,102,504,4.94,5,8.50,42.00,pittsburgh,2021,rodney_hammond_jr._pittsburgh,False
Rodney Hammond Jr.,SO,RB,8,109,460,4.22,5,13.63,57.50,pittsburgh,2022,rodney_hammond_jr._pittsburgh,False
Rodney Hammond Jr.,JR,RB,12,118,547,4.64,4,9.83,45.58,pittsburgh,2023,rodney_hammond_jr._pittsburgh,False
Rodney Hammond Jr.,SR,RB,1,4,9,2.25,0,4.00,9.00,pittsburgh,2024,rodney_hammond_jr._pittsburgh,False
Rodney Hill,FR,RB,4,27,144,5.33,1,6.75,36.00,florida_state,2022,rodney_hill_florida_state,False
Rodney Hill,FR,RB,12,50,190,3.80,1,4.17,15.83,florida_state,2023,rodney_hill_florida_state,True
Rodney Hill,SO,RB,5,15,78,5.20,1,3.00,15.60,arkansas,2024,rodney_hill_arkansas,False
Rodney Smith,SO,RB,13,240,1158,4.83,16,18.46,89.08,minnesota,2016,rodney_smith_minnesota,False
Rodney Smith,JR,RB,12,229,977,4.27,3,19.08,81.42,minnesota,2017,rodney_smith_minnesota,False
Rodney Smith,SR,RB,2,25,154,6.16,0,12.50,77.00,minnesota,2018,rodney_smith_minnesota,False
Rodney Smith,SR,RB,13,228,1163,5.10,8,17.54,89.46,minnesota,2019,rodney_smith_minnesota,False
Rodney Thompson,JR,QB,2,6,20,3.33,1,3.00,10.00,northern_illinois,2020,rodney_thompson_northern_illinois,False
Rodrigo Blankenship,JR,PK,14,1,-2,-2.00,0,0.07,-0.14,georgia,2018,rodrigo_blankenship_georgia,False
Rodrigues Clark,FR,RB,8,26,85,3.27,1,3.25,10.63,memphis,2019,rodrigues_clark_memphis,False
Rodrigues Clark,SO,RB,10,136,561,4.13,2,13.60,56.10,memphis,2020,rodrigues_clark_memphis,False
Rodrigues Clark,JR,RB,10,79,387,4.90,4,7.90,38.70,memphis,2021,rodrigues_clark_memphis,False
Rodrigues Dreke Clark,JR,RB,10,76,429,5.64,2,7.60,42.90,southern_mississippi,2023,rodrigues_dreke_clark_southern_mississippi,False
Rodrigues Dreke Clark,SR,RB,5,56,228,4.07,1,11.20,45.60,southern_mississippi,2024,rodrigues_dreke_clark_southern_mississippi,False
Roger Neal,SO,RB,2,3,5,1.67,0,1.50,2.50,nevada,2018,roger_neal_nevada,False
Roger Neal,JR,RB,11,11,19,1.73,0,1.00,1.73,nevada,2019,roger_neal_nevada,False
Roman Bradley,SO,FB,2,21,56,2.67,0,10.50,28.00,air_force,2024,roman_bradley_air_force,False
Roman Fuller,SO,QB,1,1,1,1.00,0,1.00,1.00,tulsa,2022,roman_fuller_tulsa,False
Roman Fuller,JR,QB,4,2,-8,-4.00,0,0.50,-2.00,tulsa,2023,roman_fuller_tulsa,False
Roman Gagliano,FR,QB,2,2,5,2.50,0,1.00,2.50,middle_tennessee,2024,roman_gagliano_middle_tennessee,False
Roman Hemby,FR,RB,3,17,71,4.18,2,5.67,23.67,maryland,2021,roman_hemby_maryland,False
Roman Hemby,FR,RB,13,188,989,5.26,10,14.46,76.08,maryland,2022,roman_hemby_maryland,False
Roman Hemby,SO,RB,13,142,680,4.79,4,10.92,52.31,maryland,2023,roman_hemby_maryland,False
Roman Hemby,JR,RB,5,60,318,5.30,3,12.00,63.60,maryland,2024,roman_hemby_maryland,False
Roman Kafentzis,FR,SLB,8,1,0,0.00,0,0.13,0.00,boise_state,2018,roman_kafentzis_boise_state,False
Roman Wilson,FR,WR,6,1,9,9.00,0,0.17,1.50,michigan,2020,roman_wilson_michigan,False
Roman Wilson,SO,WR,13,3,59,19.67,0,0.23,4.54,michigan,2021,roman_wilson_michigan,False
Roman Wilson,JR,WR,12,2,39,19.50,2,0.17,3.25,michigan,2022,roman_wilson_michigan,False
Roman Wilson,SR,WR,15,1,10,10.00,0,0.07,0.67,michigan,2023,roman_wilson_michigan,False
Rome Odunze,FR,WR,4,3,-16,-5.33,0,0.75,-4.00,washington,2020,rome_odunze_washington,False
Rome Odunze,FR,WR,9,2,13,6.50,0,0.22,1.44,washington,2021,rome_odunze_washington,False
Rome Odunze,SO,WR,12,3,6,2.00,1,0.25,0.50,washington,2022,rome_odunze_washington,False
Rome Odunze,JR,WR,15,2,37,18.50,1,0.13,2.47,washington,2023,rome_odunze_washington,False
Romell Jordan,SR,RB,12,56,267,4.77,2,4.67,22.25,new_mexico,2017,romell_jordan_new_mexico,False
Romello Brinson,SO,WR,9,2,-11,-5.50,0,0.22,-1.22,miami_florida,2022,romello_brinson_miami_florida,True
Romello Harris,SO,RB,5,5,52,10.40,1,1.00,10.40,fresno_state,2018,romello_harris_fresno_state,False
Romello Ross,SO,RB,11,54,203,3.76,1,4.91,18.45,central_michigan,2017,romello_ross_central_michigan,False
Romello Ross,JR,RB,8,89,402,4.52,2,11.13,50.25,central_michigan,2018,romello_ross_central_michigan,False
Romello Ross,SR,RB,2,2,4,2.00,0,1.00,2.00,central_michigan,2019,romello_ross_central_michigan,False
Romeo Doubs,SO,WR,11,1,-1,-1.00,0,0.09,-0.09,nevada,2019,romeo_doubs_nevada,False
Romeo Doubs,JR,WR,9,1,-4,-4.00,0,0.11,-0.44,nevada,2020,romeo_doubs_nevada,False
Romeo Doubs,SR,WR,11,1,4,4.00,0,0.09,0.36,nevada,2021,romeo_doubs_nevada,False
Ron Coluzzi,SR,P,13,1,-5,-5.00,0,0.08,-0.38,iowa,2016,ron_coluzzi_iowa,False
"Ron Cook, Jr.",FR,RB,12,18,96,5.33,1,1.50,8.00,buffalo,2019,"ron_cook,_jr._buffalo",False
"Ron Cook, Jr.",SO,RB,7,20,81,4.05,0,2.86,11.57,buffalo,2020,"ron_cook,_jr._buffalo",False
"Ron Cook, Jr.",JR,RB,12,88,377,4.28,3,7.33,31.42,buffalo,2021,"ron_cook,_jr._buffalo",False
"Ron Cook, Jr.",SR,RB,10,139,600,4.32,4,13.90,60.00,buffalo,2022,"ron_cook,_jr._buffalo",False
"Ron Cook, Jr.",SR,RB,12,148,609,4.11,6,12.33,50.75,buffalo,2023,"ron_cook,_jr._buffalo",False
Ron Johnson,JR,RB,12,72,242,3.36,4,6.00,20.17,connecticut,2016,ron_johnson_connecticut,False
Ron Stone Jr.,JR,EDG,13,1,12,12.00,0,0.08,0.92,washington_state,2021,ron_stone_jr._washington_state,False
Ron Tiavaasue,SR,TE,15,2,24,12.00,1,0.13,1.60,new_mexico_state,2023,ron_tiavaasue_new_mexico_state,False
Ron Wiggins,JR,RB,8,92,468,5.09,6,11.50,58.50,jacksonville_state,2023,ron_wiggins_jacksonville_state,False
Ron'quavion Tarver,JR,WR,13,0,9,-,0,-,-,utah_state,2017,ron'quavion_tarver_utah_state,False
Ron'quavion Tarver,SR,WR,13,1,4,4.00,0,0.08,0.31,utah_state,2018,ron'quavion_tarver_utah_state,False
Ronald Awatt,FR,RB,2,5,13,2.60,0,2.50,6.50,utep,2017,ronald_awatt_utep,False
Ronald Awatt,JR,RB,6,42,190,4.52,3,7.00,31.67,utep,2020,ronald_awatt_utep,False
Ronald Awatt,JR,RB,13,158,854,5.41,6,12.15,65.69,utep,2021,ronald_awatt_utep,False
Ronald Awatt,SR,RB,12,163,734,4.50,2,13.58,61.17,utep,2022,ronald_awatt_utep,False
Ronald Cleveland,SO,WR,13,22,160,7.27,2,1.69,12.31,air_force,2016,ronald_cleveland_air_force,False
Ronald Cleveland,JR,WR,12,44,418,9.50,3,3.67,34.83,air_force,2017,ronald_cleveland_air_force,False
Ronald Cleveland,SR,WR,7,39,171,4.38,2,5.57,24.43,air_force,2018,ronald_cleveland_air_force,False
Ronald Jones II,SO,TB,13,177,1082,6.11,12,13.62,83.23,usc,2016,ronald_jones_ii_usc,False
Ronald Jones II,JR,TB,13,261,1550,5.94,19,20.08,119.23,usc,2017,ronald_jones_ii_usc,False
Ronald Thompkins,FR,RB,2,5,24,4.80,0,2.50,12.00,nebraska,2020,ronald_thompkins_nebraska,False
Rondale Moore,FR,WR,13,21,213,10.14,2,1.62,16.38,purdue,2018,rondale_moore_purdue,False
Rondale Moore,SO,WR,4,3,3,1.00,0,0.75,0.75,purdue,2019,rondale_moore_purdue,False
Rondale Moore,SO,WR,3,6,32,5.33,1,2.00,10.67,purdue,2020,rondale_moore_purdue,False
Rondarius Gregory,FR,TB,3,9,43,4.78,0,3.00,14.33,northern_illinois,2019,rondarius_gregory_northern_illinois,False
Rondarius Gregory,FR,TB,2,10,47,4.70,0,5.00,23.50,northern_illinois,2020,rondarius_gregory_northern_illinois,False
Ronnie Bell,FR,WR,13,5,-2,-0.40,0,0.38,-0.15,michigan,2018,ronnie_bell_michigan,False
Ronnie Bell,SO,WR,13,1,9,9.00,0,0.08,0.69,michigan,2019,ronnie_bell_michigan,False
Ronnie Bell,SR,WR,14,3,23,7.67,1,0.21,1.64,michigan,2022,ronnie_bell_michigan,False
Ronnie Clark,SO,RB,1,4,14,3.50,0,4.00,14.00,alabama,2016,ronnie_clark_alabama,False
Ronnie Clark,JR,RB,5,21,107,5.10,1,4.20,21.40,alabama,2017,ronnie_clark_alabama,False
Ronnie Clark,SR,RB,4,10,33,3.30,0,2.50,8.25,alabama,2018,ronnie_clark_alabama,False
Ronnie Jones,JR,RB,13,29,144,4.97,0,2.23,11.08,toledo,2018,ronnie_jones_toledo,False
Ronnie Jones,SR,RB,12,34,233,6.85,4,2.83,19.42,toledo,2019,ronnie_jones_toledo,False
Ronnie Moore,SR,WR,12,8,21,2.63,2,0.67,1.75,bowling_green,2016,ronnie_moore_bowling_green,False
Ronnie Rivers,FR,RB,13,101,480,4.75,5,7.77,36.92,fresno_state,2017,ronnie_rivers_fresno_state,False
Ronnie Rivers,SO,RB,11,132,743,5.63,10,12.00,67.55,fresno_state,2018,ronnie_rivers_fresno_state,False
Ronnie Rivers,JR,RB,12,177,899,5.08,13,14.75,74.92,fresno_state,2019,ronnie_rivers_fresno_state,False
Ronnie Rivers,SR,RB,6,100,507,5.07,7,16.67,84.50,fresno_state,2020,ronnie_rivers_fresno_state,False
Ronnie Rivers,SR,RB,11,161,788,4.89,5,14.64,71.64,fresno_state,2021,ronnie_rivers_fresno_state,False
Ronnie Walker Jr.,FR,RB,9,32,141,4.41,2,3.56,15.67,indiana,2018,ronnie_walker_jr._indiana,False
Ronnie Walker Jr.,SO,RB,13,27,80,2.96,0,2.08,6.15,indiana,2019,ronnie_walker_jr._indiana,True
Ronnie Walker Jr.,JR,RB,4,23,66,2.87,0,5.75,16.50,virginia,2020,ronnie_walker_jr._virginia,False
Ronnie Walker Jr.,SR,RB,10,5,32,6.40,2,0.50,3.20,virginia,2021,ronnie_walker_jr._virginia,False
Ronnie Walker Jr.,SR,RB,3,10,40,4.00,1,3.33,13.33,virginia,2022,ronnie_walker_jr._virginia,False
Rontavius Groves,JR,WR,13,3,11,3.67,0,0.23,0.85,north_carolina,2019,rontavius_groves_north_carolina,False
Roschon Johnson,FR,QB,13,123,649,5.28,7,9.46,49.92,texas,2019,roschon_johnson_texas,False
Roschon Johnson,SO,RB,10,80,418,5.23,6,8.00,41.80,texas,2020,roschon_johnson_texas,False
Roschon Johnson,JR,RB,12,96,569,5.93,5,8.00,47.42,texas,2021,roschon_johnson_texas,False
Roschon Johnson,SR,RB,12,93,554,5.96,5,7.75,46.17,texas,2022,roschon_johnson_texas,False
Roscoe Johnson,FR,WR,11,1,-6,-6.00,0,0.09,-0.55,north_carolina,2017,roscoe_johnson_north_carolina,False
Roshauud Paul,FR,WR,13,1,6,6.00,0,0.08,0.46,texas_a&m,2017,roshauud_paul_texas_a&m,False
Ross Bowers,FR,QB,1,1,2,2.00,0,1.00,2.00,california,2016,ross_bowers_california,False
Ross Bowers,SO,QB,12,60,-142,-2.37,3,5.00,-11.83,california,2017,ross_bowers_california,False
Ross Bowers,JR,QB,1,3,-7,-2.33,0,3.00,-7.00,california,2018,ross_bowers_california,True
Ross Bowers,SR,QB,9,34,-111,-3.26,1,3.78,-12.33,northern_illinois,2019,ross_bowers_northern_illinois,False
Ross Bowers,SR,QB,6,20,-59,-2.95,0,3.33,-9.83,northern_illinois,2020,ross_bowers_northern_illinois,False
Ross Comis,SO,QB,4,28,-22,-0.79,1,7.00,-5.50,massachusetts,2016,ross_comis_massachusetts,False
Ross Comis,JR,QB,10,47,157,3.34,3,4.70,15.70,massachusetts,2017,ross_comis_massachusetts,False
Ross Comis,SR,QB,11,86,255,2.97,6,7.82,23.18,massachusetts,2018,ross_comis_massachusetts,False
Ross Fournet,FR,WR,12,1,9,9.00,0,0.08,0.75,florida_international,2022,ross_fournet_florida_international,False
Ross Trail,FR,QB,4,19,14,0.74,2,4.75,3.50,cincinnati,2016,ross_trail_cincinnati,False
Ross Trail,SO,QB,2,6,17,2.83,0,3.00,8.50,cincinnati,2017,ross_trail_cincinnati,False
Rowdy Simon,JR,RB,13,18,102,5.67,1,1.38,7.85,tulsa,2016,rowdy_simon_tulsa,False
Rowdy Simon,SR,RB,9,21,48,2.29,0,2.33,5.33,tulsa,2017,rowdy_simon_tulsa,False
Royce Caldwell,SO,WR,7,7,35,5.00,0,1.00,5.00,new_mexico_state,2016,royce_caldwell_new_mexico_state,False
Royce Caldwell,SR,RB,12,20,112,5.60,0,1.67,9.33,new_mexico_state,2018,royce_caldwell_new_mexico_state,False
Royce Freeman,JR,RB,11,168,945,5.63,9,15.27,85.91,oregon,2016,royce_freeman_oregon,False
Royce Freeman,SR,RB,12,244,1475,6.05,16,20.33,122.92,oregon,2017,royce_freeman_oregon,False
Roydell Williams,FR,RB,8,19,71,3.74,1,2.38,8.88,alabama,2020,roydell_williams_alabama,False
Roydell Williams,SO,RB,10,48,284,5.92,1,4.80,28.40,alabama,2021,roydell_williams_alabama,False
Roydell Williams,JR,RB,13,56,250,4.46,4,4.31,19.23,alabama,2022,roydell_williams_alabama,False
Roydell Williams,SR,RB,14,111,560,5.05,5,7.93,40.00,alabama,2023,roydell_williams_alabama,True
Roydell Williams,SR,RB,3,20,54,2.70,2,6.67,18.00,florida_state,2024,roydell_williams_florida_state,False
Ruben Garnett,FR,RB,13,22,53,2.41,0,1.69,4.08,middle_tennessee,2016,ruben_garnett_middle_tennessee,False
Ruben Garnett,SO,WR,13,1,8,8.00,0,0.08,0.62,middle_tennessee,2017,ruben_garnett_middle_tennessee,False
Rueben Owens,FR,RB,13,101,385,3.81,3,7.77,29.62,texas_a&m,2023,rueben_owens_texas_a&m,False
Rushel Shell III,SR,RB,10,113,514,4.55,5,11.30,51.40,west_virginia,2016,rushel_shell_iii_west_virginia,False
Russell Booze,FR,RB,6,4,11,2.75,0,0.67,1.83,nevada,2017,russell_booze_nevada,False
Russell Booze,SO,RB,1,2,25,12.50,0,2.00,25.00,nevada,2018,russell_booze_nevada,False
Russell Gage,SR,WR,13,28,232,8.29,1,2.15,17.85,lsu,2017,russell_gage_lsu,False
Russian Williams,FR,RB,1,1,3,3.00,0,1.00,3.00,liberty,2021,russian_williams_liberty,False
Ryan Agnew,FR,QB,5,5,33,6.60,0,1.00,6.60,san_diego_state,2016,ryan_agnew_san_diego_state,False
Ryan Agnew,SO,QB,7,10,52,5.20,0,1.43,7.43,san_diego_state,2017,ryan_agnew_san_diego_state,False
Ryan Agnew,JR,QB,12,62,141,2.27,0,5.17,11.75,san_diego_state,2018,ryan_agnew_san_diego_state,False
Ryan Agnew,SR,QB,12,72,116,1.61,1,6.00,9.67,san_diego_state,2019,ryan_agnew_san_diego_state,False
Ryan Brand,SO,QB,5,9,46,5.11,0,1.80,9.20,maryland,2017,ryan_brand_maryland,False
Ryan Browne,FR,QB,1,21,85,4.05,0,21.00,85.00,purdue,2023,ryan_browne_purdue,False
Ryan Browne,FR,QB,2,5,0,0.00,0,2.50,0.00,purdue,2024,ryan_browne_purdue,False
Ryan Bujcevski,SO,P,9,1,3,3.00,0,0.11,0.33,texas,2019,ryan_bujcevski_texas,True
Ryan Burger,FR,QB,1,2,23,11.50,0,2.00,23.00,appalachian_state,2022,ryan_burger_appalachian_state,False
Ryan Burger,FR,QB,1,4,-10,-2.50,0,4.00,-10.00,appalachian_state,2023,ryan_burger_appalachian_state,True
Ryan Burger,SO,QB,1,1,6,6.00,1,1.00,6.00,liberty,2024,ryan_burger_liberty,False
Ryan Burns,SR,QB,11,60,3,0.05,0,5.45,0.27,stanford,2016,ryan_burns_stanford,False
Ryan Burns,SR,QB,7,7,21,3.00,0,1.00,3.00,stanford,2017,ryan_burns_stanford,False
Ryan Butler,SO,RB,10,18,60,3.33,0,1.80,6.00,stanford,2023,ryan_butler_stanford,False
